NC_019403_13	cf3cf340810e7175985992e411aebecb	662	Gene3D	G3DSA:3.40.50.300	-	345	626	1.4E-38	T	10-07-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
NC_019403_13	cf3cf340810e7175985992e411aebecb	662	ProSiteProfiles	PS51199	Superfamily 4 helicase domain profile.	350	631	46.618587	T	10-07-2023	IPR007694	DNA helicase, DnaB-like, C-terminal
NC_019403_13	cf3cf340810e7175985992e411aebecb	662	SMART	SM00493	toprim5	211	297	0.008	T	10-07-2023	IPR006171	TOPRIM  domain
NC_019403_13	cf3cf340810e7175985992e411aebecb	662	MobiDBLite	mobidb-lite	consensus disorder prediction	629	662	-	T	10-07-2023	-	-
NC_019403_13	cf3cf340810e7175985992e411aebecb	662	SUPERFAMILY	SSF56731	DNA primase core	127	324	4.32E-17	T	10-07-2023	-	-
NC_019403_13	cf3cf340810e7175985992e411aebecb	662	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	355	605	9.31E-18	T	10-07-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
NC_019403_13	cf3cf340810e7175985992e411aebecb	662	CDD	cd19483	RecA-like_Gp4D_helicase	377	619	1.30491E-64	T	10-07-2023	-	-
NC_019403_13	cf3cf340810e7175985992e411aebecb	662	Pfam	PF03796	DnaB-like helicase C terminal domain	356	604	7.1E-14	T	10-07-2023	IPR007694	DNA helicase, DnaB-like, C-terminal
NC_019403_13	cf3cf340810e7175985992e411aebecb	662	PANTHER	PTHR12873	T7-LIKE MITOCHONDRIAL DNA HELICASE	5	606	3.7E-17	T	10-07-2023	IPR027032	Twinkle-like protein
NC_019403_13	cf3cf340810e7175985992e411aebecb	662	CDD	cd01029	TOPRIM_primases	211	292	0.00129486	T	10-07-2023	IPR034154	Archaeal primase DnaG/twinkle-like, TOPRIM domain
NC_019403_13	cf3cf340810e7175985992e411aebecb	662	Pfam	PF13155	Toprim-like	261	312	1.1E-4	T	10-07-2023	-	-
NC_019403_13	cf3cf340810e7175985992e411aebecb	662	Gene3D	G3DSA:3.40.1360.10	-	191	331	7.3E-23	T	10-07-2023	-	-
NC_019403_40	f9c90b3226000f59cf355e524134e8dc	242	Coils	Coil	Coil	167	187	-	T	10-07-2023	-	-
NC_019403_10	2628c9922ad0717c5e5f4ae8295f0bf3	294	MobiDBLite	mobidb-lite	consensus disorder prediction	131	190	-	T	10-07-2023	-	-
NC_019403_10	2628c9922ad0717c5e5f4ae8295f0bf3	294	Coils	Coil	Coil	193	227	-	T	10-07-2023	-	-
NC_019403_10	2628c9922ad0717c5e5f4ae8295f0bf3	294	MobiDBLite	mobidb-lite	consensus disorder prediction	135	160	-	T	10-07-2023	-	-
NC_019403_12	19b201b758e99a4a1364aaf20a4d57e6	42	MobiDBLite	mobidb-lite	consensus disorder prediction	1	42	-	T	10-07-2023	-	-
NC_019403_12	19b201b758e99a4a1364aaf20a4d57e6	42	MobiDBLite	mobidb-lite	consensus disorder prediction	1	25	-	T	10-07-2023	-	-
NC_019403_12	19b201b758e99a4a1364aaf20a4d57e6	42	Pfam	PF08200	Bacteriophage 1.1 Protein	1	41	6.9E-21	T	10-07-2023	IPR013232	Bacteriophage T7, Gp1.1
NC_019403_38	2fe23b9b4efe7d4f5cc46dc3e70742cb	245	Pfam	PF17212	Tail tubular protein	26	216	2.3E-64	T	10-07-2023	IPR033767	Tail tubular protein Gp11
NC_019403_7	b1b4b9ee7acfa9d454354cbbac3edc40	118	Gene3D	G3DSA:1.20.120.780	DNA mimic ocr	1	107	3.9E-40	T	10-07-2023	IPR036207	B-form DNA mimic Ocr
NC_019403_7	b1b4b9ee7acfa9d454354cbbac3edc40	118	Coils	Coil	Coil	95	115	-	T	10-07-2023	-	-
NC_019403_7	b1b4b9ee7acfa9d454354cbbac3edc40	118	SUPERFAMILY	SSF101059	B-form DNA mimic Ocr	6	110	9.29E-38	T	10-07-2023	IPR036207	B-form DNA mimic Ocr
NC_019403_7	b1b4b9ee7acfa9d454354cbbac3edc40	118	Pfam	PF08684	DNA mimic ocr	3	102	4.6E-40	T	10-07-2023	IPR014798	Protein Ocr
NC_019403_22	b2edf79133ea1a74513ca2e2cdb430df	125	Coils	Coil	Coil	70	97	-	T	10-07-2023	-	-
NC_019403_22	b2edf79133ea1a74513ca2e2cdb430df	125	Coils	Coil	Coil	106	125	-	T	10-07-2023	-	-
NC_019403_33	fc7fd616793c671510dc7d28846581ba	153	Gene3D	G3DSA:3.40.630.30	-	1	152	4.3E-22	T	10-07-2023	-	-
NC_019403_33	fc7fd616793c671510dc7d28846581ba	153	ProSiteProfiles	PS51186	Gcn5-related N-acetyltransferase (GNAT) domain profile.	1	153	16.117611	T	10-07-2023	IPR000182	GNAT domain
NC_019403_33	fc7fd616793c671510dc7d28846581ba	153	CDD	cd04301	NAT_SF	55	123	3.5037E-6	T	10-07-2023	-	-
NC_019403_33	fc7fd616793c671510dc7d28846581ba	153	Pfam	PF00583	Acetyltransferase (GNAT) family	36	142	1.1E-8	T	10-07-2023	IPR000182	GNAT domain
NC_019403_33	fc7fd616793c671510dc7d28846581ba	153	SUPERFAMILY	SSF55729	Acyl-CoA N-acyltransferases (Nat)	1	150	7.67E-20	T	10-07-2023	IPR016181	Acyl-CoA N-acyltransferase
NC_019403_33	fc7fd616793c671510dc7d28846581ba	153	PANTHER	PTHR43877	-	2	144	3.9E-10	T	10-07-2023	-	-
NC_019403_53	4fb407610decfa481e085d8011b513be	811	SUPERFAMILY	SSF50939	Sialidases	38	550	8.5E-284	T	10-07-2023	IPR036278	Sialidase superfamily
NC_019403_53	4fb407610decfa481e085d8011b513be	811	SUPERFAMILY	SSF69349	Phage fibre proteins	551	705	6.98E-70	T	10-07-2023	-	-
NC_019403_53	4fb407610decfa481e085d8011b513be	811	CDD	cd10144	Peptidase_S74_CIMCD	706	797	7.96627E-29	T	10-07-2023	-	-
NC_019403_53	4fb407610decfa481e085d8011b513be	811	Gene3D	G3DSA:2.40.30.20	-	214	300	1.1E-244	T	10-07-2023	IPR023366	ATP synthase subunit alpha, N-terminal domain-like superfamily
NC_019403_53	4fb407610decfa481e085d8011b513be	811	Pfam	PF12219	Catalytic domain of bacteriophage endosialidase	546	705	2.4E-81	T	10-07-2023	IPR024430	Endosialidase, C-terminal domain
NC_019403_53	4fb407610decfa481e085d8011b513be	811	ProSiteProfiles	PS51688	Intramolecular chaperone auto-processing (ICA) domain profile.	706	808	13.546471	T	10-07-2023	IPR030392	Intramolecular chaperone auto-processing domain
