	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_016703265.1_JADJCK010000001.1_1	GCA_016703265.1	JADJCK010000001.1	1	1	921	1	C	K03525	type III pantothenate kinase [EC:2.7.1.33]								Type III pantothenate kinase [PF03309.17]					0
GCA_016703265.1_JADJCK010000001.1_2	GCA_016703265.1	JADJCK010000001.1	2	1048	3990	1	C	K03407	two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]								CheW-like domain [PF01584.22]; Response regulator receiver domain [PF00072.27]; Signal transducing histidine kinase, homodimeric domain [PF02895.17]					0
GCA_016703265.1_JADJCK010000001.1_3	GCA_016703265.1	JADJCK010000001.1	3	3983	4489	1	C	K03408	purine-binding chemotaxis protein CheW								CheW-like domain [PF01584.22]					0
GCA_016703265.1_JADJCK010000001.1_4	GCA_016703265.1	JADJCK010000001.1	4	4548	6320	1	C	K03406	methyl-accepting chemotaxis protein								Methyl-accepting chemotaxis protein (MCP) signalling domain [PF00015.24]; Protein of unknown function (DUF3365) [PF11845.11]; HAMP domain [PF00672.28]					1
GCA_016703265.1_JADJCK010000001.1_5	GCA_016703265.1	JADJCK010000001.1	5	6356	7456	1	C	K03412	two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]								CheB methylesterase [PF01339.20]; Response regulator receiver domain [PF00072.27]					0
GCA_016703265.1_JADJCK010000001.1_6	GCA_016703265.1	JADJCK010000001.1	6	7518	8552	1	C	K00575	chemotaxis protein methyltransferase CheR [EC:2.1.1.80]								CheR methyltransferase, SAM binding domain [PF01739.21]; CheR methyltransferase, all-alpha domain [PF03705.18]					0
GCA_016703265.1_JADJCK010000001.1_7	GCA_016703265.1	JADJCK010000001.1	7	8789	9079	1	C	K04078	chaperonin GroES								Chaperonin 10 Kd subunit [PF00166.24]					0
GCA_016703265.1_JADJCK010000001.1_8	GCA_016703265.1	JADJCK010000001.1	8	9149	10789	1	C	K04077	chaperonin GroEL [EC:5.6.1.7]								TCP-1/cpn60 chaperonin family [PF00118.27]					0
GCA_016703265.1_JADJCK010000001.1_9	GCA_016703265.1	JADJCK010000001.1	9	10855	12081	1	D										Glycosyl transferases group 1 [PF00534.23]; Glycosyl transferases group 1 [PF13692.9]; Glycosyltransferase Family 4 [PF13439.9]; Glycosyl transferase 4-like domain [PF13579.9]	GT4	GT4 sucrose synthase (EC 2.4.1.13); sucrose-phosphate synthase (EC 2.4.1.14); alpha-glucosyltransferase (EC 2.4.1.52); lipopolysaccharide N-acetylglucosaminyltransferase (EC 2.4.1.56); phosphatidylinositol alpha-mannosyltransferase (EC 2.4.1.57); GDP-Man: Man1GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase (EC 2.4.1.132); GDP-Man: Man3GlcNAc2-PP-dolichol/Man4GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase (EC 2.4.1.131); digalactosyldiacylglycerol synthase (EC 2.4.1.141); 1,2-diacylglycerol 3-glucosyltransferase (EC 2.4.1.157); diglucosyl diacylglycerol synthase (EC 2.4.1.208); trehalose phosphorylase (EC 2.4.1.231); NDP-Glc: alpha-glucose alpha-glucosyltransferase / alpha,alpha-trehalose synthase (EC 2.4.1.245); GDP-Man: Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase (EC 2.4.1.257); UDP-GlcNAc: 2-deoxystreptamine alpha-N-acetylglucosaminyltransferase (EC 2.4.1.283); UDP-GlcNAc: ribostamycin alpha-N-acetylglucosaminyltransferase (EC 2.4.1.285); UDP-Gal alpha-galactosyltransferase (EC 2.4.1.-); UDP-Xyl alpha-xylosyltransferase (EC 2.4.2.-); UDP-GlcA alpha-glucuronyltransferase (EC 2.4.1.-); UDP-Glc alpha-glucosyltransferase (EC 2.4.1.-); UDP-GalNAc: GalNAc-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.306); UDP-GalNAc: N,N'-diacetylbacillosaminyl-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.290); ADP-dependent alpha-maltose-1-phosphate synthase (2.4.1.342); [retaining] UDP-GlcNAc: polypeptide alpha-N-acetylglucosaminyltransferase (EC 2.4.1.-); UDP-GlcNAc: alpha-N-acetylglucosaminyltransferase (EC 2.4.1.-)	2.4.1.131,2.4.1.13,2.4.1.14,2.4.1.157,2.4.1.198,2.4.1.208,2.4.1.21,2.4.1.231,2.4.1.241,2.4.1.245,2.4.1.252,2.4.1.257,2.4.1.270,2.4.1.283,2.4.1.285,2.4.1.290,2.4.1.342,2.4.1.57,2.4.1.-,2.4.2.-,2.4.1.132	GT4.hmm	0
GCA_016703265.1_JADJCK010000001.1_10	GCA_016703265.1	JADJCK010000001.1	10	12081	12914	1	D										YqeC protein [PF19842.2]					0
