	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_018693795.1_JABHMJ010000001.1_1	GCA_018693795.1	JABHMJ010000001.1	1	2	76	1	E															0
GCA_018693795.1_JABHMJ010000001.1_2	GCA_018693795.1	JABHMJ010000001.1	2	112	1788	1	E															0
GCA_018693795.1_JABHMJ010000001.1_3	GCA_018693795.1	JABHMJ010000001.1	3	1826	2734	1	E															0
GCA_018693795.1_JABHMJ010000001.1_4	GCA_018693795.1	JABHMJ010000001.1	4	2731	3639	1	E															0
GCA_018693795.1_JABHMJ010000001.1_5	GCA_018693795.1	JABHMJ010000001.1	5	3671	4195	1	C	K21929	uracil-DNA glycosylase [EC:3.2.2.27]								Uracil DNA glycosylase superfamily [PF03167.22]					0
GCA_018693795.1_JABHMJ010000001.1_6	GCA_018693795.1	JABHMJ010000001.1	6	4175	4333	-1	C	K11130	H/ACA ribonucleoprotein complex subunit 3								Nucleolar RNA-binding protein, Nop10p family [PF04135.15]					0
GCA_018693795.1_JABHMJ010000001.1_7	GCA_018693795.1	JABHMJ010000001.1	7	4330	5100	-1	C	K03237	translation initiation factor 2 subunit 1								Eukaryotic translation initiation factor 2 alpha subunit [PF07541.15]; S1 RNA binding domain [PF00575.26]					0
GCA_018693795.1_JABHMJ010000001.1_8	GCA_018693795.1	JABHMJ010000001.1	8	5107	5274	-1	C	K02978	small subunit ribosomal protein S27e								Ribosomal protein S27 [PF01667.20]					0
GCA_018693795.1_JABHMJ010000001.1_9	GCA_018693795.1	JABHMJ010000001.1	9	5271	5588	-1	C	K02929	large subunit ribosomal protein L44e								Ribosomal protein L44 [PF00935.22]					0
GCA_018693795.1_JABHMJ010000001.1_10	GCA_018693795.1	JABHMJ010000001.1	10	5585	6214	-1	C	K09723	DNA replication factor GINS													0
GCA_018693795.1_JABHMJ010000001.1_11	GCA_018693795.1	JABHMJ010000001.1	11	6303	7097	1	C	K07096	uncharacterized protein								Metallophosphoesterase, calcineurin superfamily [PF14582.9]					0
GCA_018693795.1_JABHMJ010000001.1_12	GCA_018693795.1	JABHMJ010000001.1	12	7137	7712	1	D										Histidine phosphatase superfamily (branch 1) [PF00300.25]					0
GCA_018693795.1_JABHMJ010000001.1_13	GCA_018693795.1	JABHMJ010000001.1	13	7715	8575	1	E															0
GCA_018693795.1_JABHMJ010000001.1_14	GCA_018693795.1	JABHMJ010000001.1	14	8556	9422	-1	C	K00784	ribonuclease Z [EC:3.1.26.11]								Beta-lactamase superfamily domain [PF12706.10]; Metallo-beta-lactamase superfamily [PF00753.30]; tRNase Z endonuclease [PF13691.9]					0
GCA_018693795.1_JABHMJ010000001.1_15	GCA_018693795.1	JABHMJ010000001.1	15	9504	10034	1	C	K01170	tRNA-intron endonuclease, archaea type [EC:4.6.1.16]								tRNA intron endonuclease, catalytic C-terminal domain [PF01974.20]					0
GCA_018693795.1_JABHMJ010000001.1_16	GCA_018693795.1	JABHMJ010000001.1	16	10067	10930	1	E															0
GCA_018693795.1_JABHMJ010000001.1_17	GCA_018693795.1	JABHMJ010000001.1	17	10901	11608	-1	D										Zinc dependent phospholipase C [PF00882.21]					0
GCA_018693795.1_JABHMJ010000001.1_18	GCA_018693795.1	JABHMJ010000001.1	18	11680	12231	1	E															0
GCA_018693795.1_JABHMJ010000001.1_19	GCA_018693795.1	JABHMJ010000001.1	19	12269	12475	1	E															0
GCA_018693795.1_JABHMJ010000001.1_20	GCA_018693795.1	JABHMJ010000001.1	20	12459	13016	1	E															0
GCA_018693795.1_JABHMJ010000001.1_21	GCA_018693795.1	JABHMJ010000001.1	21	13054	14190	1	E															0
GCA_018693795.1_JABHMJ010000001.1_22	GCA_018693795.1	JABHMJ010000001.1	22	14191	15141	1	E															0
GCA_018693795.1_JABHMJ010000001.1_23	GCA_018693795.1	JABHMJ010000001.1	23	15167	15478	1	E															0
GCA_018693795.1_JABHMJ010000001.1_24	GCA_018693795.1	JABHMJ010000001.1	24	15562	16071	1	E															0
GCA_018693795.1_JABHMJ010000003.1_1	GCA_018693795.1	JABHMJ010000003.1	1	3	719	1	D										Domain of unknown function(DUF2779) [PF11074.11]					0
GCA_018693795.1_JABHMJ010000003.1_2	GCA_018693795.1	JABHMJ010000003.1	2	770	1165	1	E															0
GCA_018693795.1_JABHMJ010000003.1_3	GCA_018693795.1	JABHMJ010000003.1	3	1336	2916	-1	D										Domain of unknown function (DUF4105) [PF13387.9]					0
GCA_018693795.1_JABHMJ010000003.1_4	GCA_018693795.1	JABHMJ010000003.1	4	2923	3516	-1	D										PEGA domain [PF08308.14]					0
GCA_018693795.1_JABHMJ010000005.1_1	GCA_018693795.1	JABHMJ010000005.1	1	1	1806	-1	E															0
