locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
JAMDBT010000056.1_95_259_-			COG4023				COG:COG4023	54	2.6e-22	74.9		SBH1; 
JAMDBT010000056.1_279_1274_-		K18689	COG3407				KEGG:K18689	331	8.3e-101	333.2	2.7.1.185	E2.7.1.185; mevalonate-3-kinase
JAMDBT010000056.1_1282_1509_-			COG4004				COG:COG4004	75	3.4e-08	29.6		; 
JAMDBT010000056.1_1572_2594_-		K01151	COG0648				COG:COG0648	340	2.8e-41	137.9		Nfo; 
JAMDBT010000056.1_2848_4158_+	K02316	K02316	COG0358		phrog_6444	VOG00229	COG:COG0358	436	2.5e-25	85.9		DnaG; 
JAMDBT010000056.1_4140_5636_+		K04076	COG1067				KEGG:K04076	498	1.2e-107	355.3	3.4.21.53	lonB; ATP-dependent Lon protease
JAMDBT010000056.1_5665_5799_+												Hypothetical
JAMDBT010000056.1_5851_7485_-	K01938	K01938	COG2759				FOAM:K01938	544	3.2e-238	788.6	6.3.4.3	fhs; formate--tetrahydrofolate ligase
JAMDBT010000056.1_7606_8289_-		K09012	COG2345		phrog_11961		COG:COG2345	227	6.2e-38	127.7		; 
JAMDBT010000056.1_8377_9117_+	K09013	K09013	COG0396		phrog_293	VOG02992	COG:COG0396	246	2.2e-111	368.1		SufC; 
JAMDBT010000056.1_9119_10561_+		K09014	COG0719		phrog_12033		KEGG:K09014	480	5.4e-223	738.2		sufB; Fe-S cluster assembly protein SufB
JAMDBT010000056.1_10566_11789_+		K07033	COG0719		phrog_12033		COG:COG0719	407	1.4e-68	228.4		SufB; 
JAMDBT010000056.1_11776_13053_+		K11717	COG0520		phrog_12787	VOG21354	KEGG:K11717	425	1.9e-185	614.6	2.8.1.7 4.4.1.16	sufS; cysteine desulfurase / selenocysteine lyase
JAMDBT010000056.1_13050_13430_+		K04488	COG0822		phrog_8429	VOG17129	COG:COG0822	126	1.1e-38	129.8		IscU; 
JAMDBT010000056.1_13466_14929_-		K01880	COG0423			VOG21320, VOG21320	COG:COG0423	448	2.6e-140	464.5		GRS1; Aminoacyl-tRNA synthetases
JAMDBT010000056.1_14926_15768_-		K04767, K07182	COG2524, COG2524				COG:COG2524	251	1.8e-42	72.3		; 
JAMDBT010000056.1_15683_15883_+												Hypothetical
JAMDBT010000056.1_15982_16209_+		K22296	COG4519		phrog_678		COG:COG4519	75	2.7e-09	33.3		; 
JAMDBT010000056.1_16222_16899_+	K03386	K03386	COG2077		phrog_20402	VOG09969	FOAM:K03386	225	3.7e-67	223.0	1.11.1.24	PRDX2_4, ahpC; peroxiredoxin 2/4
JAMDBT010000056.1_17069_18643_-		K03307	COG0591				COG:COG0591	493	3.1e-82	273.3		PutP; 
JAMDBT010000056.1_18640_18855_-												Hypothetical
JAMDBT010000057.1_3_134_+												Hypothetical
JAMDBT010000057.1_143_310_-												Hypothetical
JAMDBT010000057.1_317_628_+		K07496	COG0675		phrog_506	VOG00072	COG:COG0675	103	4.8e-13	45.0		InsQ; 
JAMDBT010000057.1_729_1487_-		K03789	COG0456		phrog_1249	VOG01441	COG:COG0456	252	2.7e-15	53.1		RimI; 
JAMDBT010000057.1_1601_2449_+		K06137	COG5424				COG:COG5424	282	2.7e-36	121.5		PqqC; 
JAMDBT010000057.1_2424_2720_+												Hypothetical
JAMDBT010000057.1_2878_3183_-												Hypothetical
JAMDBT010000057.1_3783_4529_-		K01715	COG1024				COG:COG1024	248	7e-77	256.2		CaiD; Fatty acid biosynthesis
JAMDBT010000057.1_4539_5702_-	K00626	K00626	COG0183				COG:COG0183	387	1.2e-136	453.1		PaaJ; Fatty acid biosynthesis
JAMDBT010000057.1_5738_6091_-		K02962	COG1383				COG:COG1383	80	2.7e-26	88.8		RPS17A; Archaeal ribosomal proteins
JAMDBT010000057.1_6018_6167_-												Hypothetical
JAMDBT010000057.1_6191_6643_-		K06149	COG0589		phrog_6929		COG:COG0589	150	6.9e-29	97.8		UspA; 
JAMDBT010000057.1_6694_7053_-												Hypothetical
JAMDBT010000057.1_7401_8330_-		K07568	COG0809		phrog_28663		KEGG:K07568	306	1.2e-48	161.3	2.4.99.17	queA; S-adenosylmethionine:tRNA ribosyltransferase-isomerase
JAMDBT010000057.1_8323_9018_-		K16216	COG4221		phrog_3142	VOG09790	COG:COG4221	231	7.8e-39	130.1		YdfG; Pyrimidine degradation
JAMDBT010000057.1_9170_9790_+		K09012	COG2345				COG:COG2345	206	5.5e-41	137.8		; 
JAMDBT010000057.1_9883_10563_+			COG4280				COG:COG4280	226	5.6e-52	172.7		; 
JAMDBT010000057.1_10711_11307_+		K09020	COG1335		phrog_19499	VOG21345	COG:COG1335	198	1.7e-48	162.0		PncA; Pyrimidine degradation
JAMDBT010000057.1_11535_15554_-												Hypothetical
JAMDBT010000057.1_15705_16019_+												Hypothetical
JAMDBT010000057.1_16016_17695_+			COG3464				COG:COG3464	559	2.9e-07	25.1		; 
JAMDBT010000036.1_221_601_-												Hypothetical
JAMDBT010000036.1_625_1035_-		K18828	COG1848				COG:COG1848	136	2.2e-12	43.3		VapC; 
JAMDBT010000036.1_1414_1731_-			COG4274				COG:COG4274	105	1.1e-18	63.5		; 
JAMDBT010000036.1_1817_2086_+												Hypothetical
JAMDBT010000036.1_2587_2865_-												Hypothetical
JAMDBT010000036.1_2965_3285_+												Hypothetical
JAMDBT010000036.1_3287_3625_-												Hypothetical
JAMDBT010000036.1_3671_4993_-	K02323	K02323	COG1311		phrog_7339	VOG02246	COG:COG1311	440	4.5e-155	513.3		HYS2; 
JAMDBT010000036.1_5226_6737_-		K04566	COG1384				COG:COG1384	503	6.9e-175	580.1		LysS; Aminoacyl-tRNA synthetases
JAMDBT010000036.1_6746_7429_-	K00762	K00762	COG0856			VOG02317	COG:COG0856	198	1.7e-67	223.3		PyrE2; 
JAMDBT010000036.1_7446_7907_-		K02503	COG0537		phrog_19494	VOG09938	COG:COG0537	146	2.3e-48	161.9		HinT; 
JAMDBT010000036.1_7904_8965_-												Hypothetical
JAMDBT010000036.1_9024_9884_+		K03593	COG0489		phrog_164	VOG01428	KEGG:K03593	286	3e-103	342.8		mrp, NUBPL; ATP-binding protein involved in chromosome partitioning
JAMDBT010000036.1_9971_10834_+		K06223	COG0338		phrog_56	VOG00287	COG:COG0338	287	1.3e-98	327.6		Dam; 
JAMDBT010000036.1_10880_11413_+		K18554	COG0645				COG:COG0645	177	3.3e-12	42.3		; 
JAMDBT010000036.1_11510_11959_+		K07322	COG2846				KEGG:K07322	149	8.2e-09	31.1		ytfE, scdA; regulator of cell morphogenesis and NO signaling
JAMDBT010000036.1_12066_12233_+												Hypothetical
JAMDBT010000036.1_12284_12751_-												Hypothetical
JAMDBT010000036.1_12711_12878_+												Hypothetical
JAMDBT010000036.1_12875_13378_+		K07322	COG5592				COG:COG5592	167	2e-16	56.5		; 
JAMDBT010000036.1_13446_13928_-												Hypothetical
JAMDBT010000036.1_14029_14661_-			COG4309				COG:COG4309	210	3.3e-31	105.5		; 
JAMDBT010000036.1_14766_15962_-		K07234					KEGG:K07234	398	1.4e-09	33.4		K07234; uncharacterized protein involved in response to NO
JAMDBT010000036.1_16098_16730_+		K23348	COG3413				COG:COG3413	210	3.3e-28	95.5		DmsR; 
JAMDBT010000028.1_1_205_849_-		K01719	COG1587				COG:COG1587	214	2.2e-28	95.3		HemD; Heme biosynthesis
JAMDBT010000028.1_1_897_1664_-		K01749	COG0181				COG:COG0181	255	6e-85	281.8		HemC; Heme biosynthesis
JAMDBT010000028.1_1_1753_2928_-		K01845	COG0001		phrog_2736	VOG04410	COG:COG0001	391	1.7e-175	582.0		HemL; Heme biosynthesis
JAMDBT010000028.1_1_3064_4119_+		K07055	COG2520				COG:COG2520	351	5.8e-64	212.7		Trm5; tRNA modification
JAMDBT010000028.1_1_4131_4307_+												Hypothetical
JAMDBT010000028.1_1_4569_5498_+												Hypothetical
JAMDBT010000028.1_1_5538_6518_+												Hypothetical
JAMDBT010000028.1_1_6595_6834_-												Hypothetical
JAMDBT010000028.1_1_7004_8545_-		K00666	COG0365		phrog_36676	VOG21292, VOG21292	KEGG:K00666	513	9.1e-152	503.1	6.2.1.-	K00666; fatty-acyl-CoA synthase
JAMDBT010000028.1_1_8551_9186_-		K07068	COG1545				COG:COG1545	185	4e-29	98.5		; 
JAMDBT010000028.1_1_9110_10363_-		K08764	COG0183				COG:COG0183	417	3.3e-81	270.1		PaaJ; Fatty acid biosynthesis
JAMDBT010000028.1_1_10376_10780_-		K02618	COG2030				COG:COG2030	134	3.8e-34	114.9		MaoC; 
JAMDBT010000028.1_1_10786_12261_-		K00666	COG0365		phrog_36676	VOG21292	KEGG:K00666	491	3.6e-141	468.1	6.2.1.-	K00666; fatty-acyl-CoA synthase
JAMDBT010000028.1_1_12409_13746_+	K08217	K08217	COG2211		phrog_2034		FOAM:K08217	445	7.7e-43	143.0		mef; MFS transporter, DHA3 family, macrolide efflux protein
