	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000148.1_1	QGNH01000148.1	QGNH01000148.1	1	134	595	1	D																PD-(D/E)XK nuclease superfamily [PF12705.10]								0	False	F
QGNH01000148.1_2	QGNH01000148.1	QGNH01000148.1	2	1113	1580	-1	E																								0	False	F
QGNH01000148.1_3	QGNH01000148.1	QGNH01000148.1	3	1606	2220	-1	D																Helix-turn-helix domain [PF12844.10]								0	False	F
QGNH01000148.1_4	QGNH01000148.1	QGNH01000148.1	4	2445	2738	1	D																Winged helix-turn-helix DNA-binding [PF13693.9]								0	False	F
QGNH01000148.1_5	QGNH01000148.1	QGNH01000148.1	5	2789	3262	1	E			YP_010665123.1	YP_010665123.1 transcriptional regulator [Ochrobactrum phage POA1180]	False	0.304	60.0	1.274e-09													VOG10169	REFSEQ transcriptional regulator; Xu	Xu	0	False	F
QGNH01000148.1_6	QGNH01000148.1	QGNH01000148.1	6	3263	5410	1	C	K07497	putative transposase	YP_009797310.1	YP_009797310.1 transposase [Faecalibacterium phage FP_Mushu]	False	0.256	126.0	4.298e-28								Bacteriophage Mu transposase [PF02914.18]; Integrase core domain [PF00665.29]; Mu transposase, C-terminal [PF09299.14]					VOG00376	sp|P16942|T629_SHISO Transposase for insertion sequence element IS629; Xr	Xr	0	False	VF
QGNH01000148.1_7	QGNH01000148.1	QGNH01000148.1	7	5407	5634	1	E																								0	False	
QGNH01000148.1_8	QGNH01000148.1	QGNH01000148.1	8	5600	6331	1	D			YP_008129822.1	YP_008129822.1 DNA transposition protein [Rhizobium phage RR1-B]	False	0.253	72.0	1.032e-12								AAA domain [PF13401.9]					VOG02271	sp|P03763|TARGB_BPMU ATP-dependent target DNA activator B; XhXr	Xh;Xr	0	False	V
QGNH01000148.1_9	QGNH01000148.1	QGNH01000148.1	9	6328	6891	1	E																								0	False	
QGNH01000148.1_10	QGNH01000148.1	QGNH01000148.1	10	7194	7442	1	E																								0	False	
QGNH01000148.1_11	QGNH01000148.1	QGNH01000148.1	11	7439	7606	1	E																								0	False	
QGNH01000148.1_12	QGNH01000148.1	QGNH01000148.1	12	7603	7995	1	E																								0	False	
QGNH01000148.1_13	QGNH01000148.1	QGNH01000148.1	13	7982	8242	1	E																								0	False	
QGNH01000148.1_14	QGNH01000148.1	QGNH01000148.1	14	8331	8813	1	D																Bacteriophage Mu Gam like protein [PF07352.15]								0	False	
QGNH01000148.1_15	QGNH01000148.1	QGNH01000148.1	15	8810	8995	1	E																								0	False	
QGNH01000148.1_16	QGNH01000148.1	QGNH01000148.1	16	8992	9183	1	E																								0	False	
QGNH01000148.1_17	QGNH01000148.1	QGNH01000148.1	17	9180	9617	1	E																								0	False	
QGNH01000148.1_18	QGNH01000148.1	QGNH01000148.1	18	9778	10242	1	C	K23398	activating signal cointegrator 1	YP_010760951.1	YP_010760951.1 hypothetical protein QEO75_gp53 [Arthrobacter phage Ryan]	False	0.291	66.0	1.106e-11								ASCH domain [PF04266.17]					VOG13736	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000148.1_19	QGNH01000148.1	QGNH01000148.1	19	10239	10463	1	E																								0	False	
QGNH01000148.1_20	QGNH01000148.1	QGNH01000148.1	20	10479	10709	1	E																								0	False	
QGNH01000148.1_21	QGNH01000148.1	QGNH01000148.1	21	10706	11305	1	E																								0	False	
QGNH01000148.1_22	QGNH01000148.1	QGNH01000148.1	22	11305	11817	1	D			NP_938225.1	NP_938225.1 regulatory protein GemA [Pseudomonas phage D3112]	False	0.607	60.0	1.82e-09								Bacteriophage Mu, GemA protein [PF06252.15]					VOG04428	sp|P24796|GEMA_BPD10 GemA protein; XhXp	Xh;Xp	0	False	
QGNH01000148.1_23	QGNH01000148.1	QGNH01000148.1	23	12192	12449	1	E																								0	False	
QGNH01000148.1_24	QGNH01000148.1	QGNH01000148.1	24	12769	13260	1	D			YP_010053375.1	YP_010053375.1 endolysin [Salmonella phage Segz_1]	False	0.474	139.0	5.058e-37									GH104	GH104 peptidoglycan lytic transglycosylase (EC 3.2.1.-)	4.2.2.n1	GH104.hmm				0	False	
QGNH01000148.1_25	QGNH01000148.1	QGNH01000148.1	25	13308	13832	1	E																								0	False	
QGNH01000148.1_26	QGNH01000148.1	QGNH01000148.1	26	13829	14152	1	E																								0	False	
QGNH01000148.1_27	QGNH01000148.1	QGNH01000148.1	27	14164	14553	1	E																								0	False	
QGNH01000148.1_28	QGNH01000148.1	QGNH01000148.1	28	14550	14849	1	E																								0	False	
QGNH01000148.1_29	QGNH01000148.1	QGNH01000148.1	29	14863	15084	1	C	K06204	DnaK suppressor protein	YP_007877529.1	YP_007877529.1 DksA-like zinc-finger protein [Vibrio phage martha 12B12]	False	0.487	64.0	1.692e-12								Prokaryotic dksA/traR C4-type zinc finger [PF01258.20]					VOG00066	sp|P41039|YBII_ECOLI Uncharacterized protein YbiI; Xu	Xu	0	False	
QGNH01000148.1_30	QGNH01000148.1	QGNH01000148.1	30	15085	15417	1	E																								0	False	
QGNH01000148.1_31	QGNH01000148.1	QGNH01000148.1	31	15407	15706	1	E			YP_164065.1	YP_164065.1 hypothetical protein B3ORF29 [Pseudomonas phage B3]	False	0.519	101.0	6.294000000000001e-25													VOG01421	sp|Q9T1W8|GP26_BPMU Uncharacterized protein gp26; Xh	Xh	0	False	
QGNH01000148.1_32	QGNH01000148.1	QGNH01000148.1	32	15711	16220	1	D			YP_001111201.1	YP_001111201.1 terminase small subunit [Burkholderia phage phiE255]	False	0.389	119.0	5.999000000000001e-30								Bacteriophage Mu, Gp27 [PF11985.11]								0	False	
QGNH01000148.1_33	QGNH01000148.1	QGNH01000148.1	33	16217	17818	1	E			YP_001111202.1	YP_001111202.1 gp2 [Burkholderia phage phiE255]	True	0.599	549.0	5.493e-172																0	False	
QGNH01000148.1_34	QGNH01000148.1	QGNH01000148.1	34	17815	19314	1	E			YP_009792184.1	YP_009792184.1 portal protein [Brevibacterium phage LuckyBarnes]	False	0.195	60.0	3.608e-08																0	False	
QGNH01000148.1_35	QGNH01000148.1	QGNH01000148.1	35	19314	20096	1	D			YP_009200126.1	YP_009200126.1 portal protein [Streptomyces phage TP1604]	False	0.243	74.0	1.74e-13								Phage Mu protein F like protein [PF04233.17]					VOG00318	sp|P45918|YQBB_BACSU Uncharacterized protein YqbB; Xu	Xu	0	False	
QGNH01000148.1_36	QGNH01000148.1	QGNH01000148.1	36	20252	20596	1	D																HeH/LEM domain [PF12949.10]								0	False	
QGNH01000148.1_37	QGNH01000148.1	QGNH01000148.1	37	20633	23281	1	D			YP_002321458.1	YP_002321458.1 major head and protease protein [Stenotrophomonas phage S1]	False	0.226	93.0	9.162e-18	MER0248681	S14	MER0248681 - family S14 non-peptidase homologues (Serratia sp. AS12) [S14.UNW]#S14#{peptidase unit: 35-668}~source YP_004501835~	False	83.0	1.288e-14	0.241									0	False	P
QGNH01000148.1_38	QGNH01000148.1	QGNH01000148.1	38	23348	23827	1	E																								0	False	
QGNH01000148.1_39	QGNH01000148.1	QGNH01000148.1	39	23889	25025	1	E																								0	False	
QGNH01000148.1_40	QGNH01000148.1	QGNH01000148.1	40	25057	25503	1	D																Domain of unknown function (DUF6385) [PF19912.2]								0	False	
QGNH01000148.1_41	QGNH01000148.1	QGNH01000148.1	41	25521	26222	1	E																								0	False	
QGNH01000148.1_42	QGNH01000148.1	QGNH01000148.1	42	26272	26766	1	E																								0	False	
QGNH01000148.1_43	QGNH01000148.1	QGNH01000148.1	43	26763	27245	1	E																								0	False	
QGNH01000148.1_44	QGNH01000148.1	QGNH01000148.1	44	27260	28579	1	E																								0	False	
QGNH01000148.1_45	QGNH01000148.1	QGNH01000148.1	45	28611	29036	1	E																								0	False	
QGNH01000148.1_46	QGNH01000148.1	QGNH01000148.1	46	29104	29556	1	E																								0	False	
QGNH01000148.1_47	QGNH01000148.1	QGNH01000148.1	47	29379	29849	-1	E																								0	False	
QGNH01000148.1_48	QGNH01000148.1	QGNH01000148.1	48	29910	32420	1	E			YP_009998367.1	YP_009998367.1 tail length tape measure protein [Aeromonas phage BUCT551]	False	0.34	69.0	1.346e-10																0	False	F
QGNH01000148.1_49	QGNH01000148.1	QGNH01000148.1	49	32423	33496	1	E																								0	False	F
QGNH01000148.1_50	QGNH01000148.1	QGNH01000148.1	50	33525	35183	1	E																								0	False	F
QGNH01000148.1_51	QGNH01000148.1	QGNH01000148.1	51	35195	35695	1	E																								0	False	F
QGNH01000148.1_52	QGNH01000148.1	QGNH01000148.1	52	35862	36260	1	E																								0	False	F
QGNH01000148.1_53	QGNH01000148.1	QGNH01000148.1	53	36473	37177	1	C	K06223	DNA adenine methylase [EC:2.1.1.72]	YP_001039848.1	YP_001039848.1 DNA methyltransferase [Vibrio phage VP882]	False	0.516	228.0	2.386e-66								D12 class N6 adenine-specific DNA methyltransferase [PF02086.18]								0	False	F
