locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
LCOT01000001.1_2_346_+		K16870	COG1216				COG:COG1216	114	7.1e-27	89.3		WcaE; 
LCOT01000001.1_336_1085_+	K12984	K12984	COG1216		phrog_13126	VOG00251	FOAM:K12984	249	8.3e-49	161.7	2.4.1.-	waaE, kdtX; (heptosyl)LPS beta-1,4-glucosyltransferase
LCOT01000001.1_1082_2107_+	K03844	K03844	COG4641	GT4, GT5	phrog_2170		FOAM:K03844	341	2.7e-36	110.2	2.4.1.131	ALG11; alpha-1,2-mannosyltransferase
LCOT01000001.1_2104_3309_+	K13669	K13669	COG5542				COG:COG5542	401	4.4e-17	55.5		; 
LCOT01000001.1_3293_4042_+		K18534	COG0500			VOG00106	VOG:VOG00106	249	5.8e-11	37.0		sp|Q07G10|ALKB8_XENTR Alkylated DNA repair protein alkB homolog 8
LCOT01000001.1_4021_4896_+		K16870	COG1216	GT27	phrog_841	VOG00739	COG:COG1216	291	2.5e-54	179.6		WcaE; 
LCOT01000001.1_4880_5626_+		K16870	COG1216	GT27			COG:COG1216	248	3.2e-60	198.6		WcaE; 
LCOT01000001.1_5831_5962_+												Hypothetical
LCOT01000001.1_6173_7537_+												Hypothetical
LCOT01000001.1_7539_8090_+	K08296	K08296	COG2062		phrog_12933		COG:COG2062	183	5.7e-14	43.5		SixA; 
LCOT01000001.1_8137_9039_-		K16870	COG1216	GT27	phrog_2456	VOG02280	COG:COG1216	272	2.9e-49	162.9		WcaE; 
LCOT01000001.1_9005_10600_+			COG1807	GT83			COG:COG1807	531	4.9e-32	106.6		ArnT; 
LCOT01000001.1_10597_11760_+	K14337	K14337	COG5542				COG:COG5542	387	2.4e-50	167.0		; 
LCOT01000001.1_11747_12913_+	K14337	K14337	COG5650				COG:COG5650	388	3.9e-20	67.0		; 
LCOT01000001.1_13066_13209_-												Hypothetical
LCOT01000001.1_13331_14722_-	K14340	K14340	COG1807	GT39			COG:COG1807	451	1.2e-32	108.5		ArnT; 
LCOT01000001.1_14704_15927_-												Hypothetical
LCOT01000001.1_15966_17507_+	K14340	K14340	COG1807	GT83			COG:COG1807	513	2.4e-36	120.7		ArnT; 
LCOT01000001.1_17504_19003_+			COG5617, COG5617				COG:COG5617	499	6.1e-74	209.8		PTPS; 
LCOT01000001.1_18958_20436_+	K14340	K14340	COG1807	GT39			COG:COG1807	492	3.8e-27	90.3		ArnT; 
LCOT01000001.1_20426_21985_+	K14340	K14340	COG1807	GT83			COG:COG1807	519	6.2e-35	116.1		ArnT; 
LCOT01000001.1_21982_23550_+	K14340	K14340	COG1807	GT83			COG:COG1807	522	1.3e-43	144.6		ArnT; 
LCOT01000001.1_23551_25227_+			COG1807				COG:COG1807	558	1.4e-18	62.0		ArnT; 
LCOT01000001.1_25224_25994_+	K12984	K12984	COG1216	GT81	phrog_13126	VOG00251	FOAM:K12984	256	7.2e-54	178.2	2.4.1.-	waaE, kdtX; (heptosyl)LPS beta-1,4-glucosyltransferase
LCOT01000001.1_25991_27001_+	K13001	K13001		GT4	phrog_2170	VOG00164	FOAM:K13001	336	4.5e-43	142.7	2.4.1.-	wbyK; mannosyltransferase
LCOT01000001.1_27044_28360_+		K07133	COG1373				COG:COG1373	438	1.1e-73	243.7		; 
LCOT01000001.1_28357_28959_+			COG5542	GT76, GT76			COG:COG5542	202	1.1e-33	111.9		; 
LCOT01000002.1_3_683_-												Hypothetical
LCOT01000002.1_726_1451_+	K10804	K10804	COG2755			VOG00716	COG:COG2755	241	5.1e-20	66.5		TesA; 
LCOT01000002.1_1770_2150_+		K18828	COG1487		phrog_13721		COG:COG1487	126	1e-27	92.4		VapC; 
LCOT01000002.1_2155_2673_+		K00287	COG0262		phrog_316	VOG00346	COG:COG0262	172	2.9e-39	130.1		FolA; Folate biosynthesis
LCOT01000002.1_2681_3673_+	K02204	K02204	COG2334				COG:COG2334	330	8.1e-28	93.0		SrkA; Threonine biosynthesis
LCOT01000002.1_3670_4149_+	K00135	K00135	COG1012		phrog_15577		COG:COG1012	159	5.3e-39	129.7		AdhE; Proline degradation
LCOT01000002.1_4130_4840_+	K00135	K00135	COG1012		phrog_15577		COG:COG1012	236	9.6e-85	280.8		AdhE; Proline degradation
LCOT01000002.1_4948_5343_-												Hypothetical
LCOT01000002.1_5375_5959_-		K03470	COG0164		phrog_19422	VOG17503	COG:COG0164	188	1.6e-62	206.9		RnhB; 
LCOT01000002.1_6037_9906_+		K03657	COG0210		phrog_1967, phrog_69	VOG03885	COG:COG0210	1289	1.1e-182	603.8		UvrD; 
LCOT01000002.1_10627_10875_+			COG1598		phrog_497	VOG02503	COG:COG1598	82	3.1e-12	42.7		HicB; 
LCOT01000002.1_11095_11838_-	K11693	K11693	COG2348				COG:COG2348	227	7.6e-29	96.4		FmhB; 
LCOT01000002.1_11796_12677_-	K11693	K11693	COG2348				COG:COG2348	293	2e-78	259.8		FmhB; 
LCOT01000002.1_12717_13274_+		K03744	COG1704		phrog_1383	VOG28631	COG:COG1704	185	2e-81	270.0		LemA; 
LCOT01000002.1_13252_14106_+		K06872	COG1512				COG:COG1512	284	1.2e-80	266.2		YgcG; 
LCOT01000002.1_14107_15885_-		K03657	COG0210		phrog_1967	VOG03885	COG:COG0210	592	5.1e-219	725.4		UvrD; 
LCOT01000002.1_15976_16137_-												Hypothetical
LCOT01000002.1_16177_16596_-												Hypothetical
LCOT01000002.1_16869_18503_-												Hypothetical
LCOT01000002.1_18528_19745_+	K14337	K14337	COG5542				COG:COG5542	405	5.5e-64	212.0		; 
LCOT01000002.1_20439_21566_+	K00728, K00728	K00728, K00728	COG1928	GT39			COG:COG1928	375	5.5e-85	277.8		PMT1; 
LCOT01000002.1_21637_21894_-												Hypothetical
LCOT01000002.1_22173_23246_-												Hypothetical
LCOT01000002.1_23272_24534_-		K22390					KEGG:K22390	420	2.4e-10	34.9		ACP7; acid phosphatase type 7
LCOT01000002.1_24712_25278_-		K02664	COG3167				KEGG:K02664	172	2.8e-12	42.3		pilO; type IV pilus assembly protein PilO
LCOT01000002.1_25266_25787_-		K02663	COG3166				COG:COG3166	172	3.5e-13	44.8		PilN; 
LCOT01000002.1_25797_26045_-		K02968	COG0268				COG:COG0268	82	2.6e-15	52.2		RpsT; Ribosome 30S subunit
LCOT01000002.1_26058_27698_+		K03980	COG0728				COG:COG0728	546	6.1e-133	439.5		MurJ; 
LCOT01000002.1_27632_28423_+		K21594	COG0481		phrog_6880	VOG33006	KEGG:K21594	263	4e-98	325.1	3.6.5.-	GUF1; translation factor GUF1, mitochondrial
LCOT01000003.1_2_571_+			COG3943			VOG34329	COG:COG3943	189	5.1e-72	238.4		RhuM; 
LCOT01000003.1_571_1398_+		K07465	COG2887		phrog_69	VOG00510	COG:COG2887	275	1.6e-26	88.7		Slr0479; 
LCOT01000003.1_1483_1611_-		K01174	COG1525				COG:COG1525	42	2.4e-08	28.9		YncB; 
LCOT01000003.1_1756_2625_+		K16487, K07763	COG1340				KEGG:K16487	289	2.3e-08	28.6		SAS-6, SASS6; spindle assembly abnormal protein 6
LCOT01000003.1_2618_3166_+												Hypothetical
LCOT01000003.1_3513_4739_-		K05685	COG0577		phrog_6434		COG:COG0577	395	1.2e-118	393.2		SalY; 
LCOT01000003.1_4727_5392_-	K02003	K02003	COG1136		phrog_293	VOG02992	COG:COG1136	209	1.7e-107	354.9		LolD; 
LCOT01000003.1_5389_6504_-		K02005	COG0845		phrog_13642, phrog_13642		KEGG:K02005	371	7.3e-68	225.1		ABC.CD.TX; HlyD family secretion protein
LCOT01000003.1_6568_7185_-		K22770	COG1018				COG:COG1018	205	1.4e-52	174.2		Fpr; 
LCOT01000003.1_7239_7376_+												Hypothetical
LCOT01000003.1_7369_7602_+												Hypothetical
LCOT01000003.1_8001_8636_-		K07502	COG3359		phrog_403	VOG01302	PHROG:phrog_403	189	1.9e-13	45.3		DNA polymerase exonuclease subunit
LCOT01000003.1_8614_8889_+		K21600	COG1937		phrog_6180		COG:COG1937	91	3.9e-27	90.6		FrmR; 
LCOT01000003.1_8972_9235_+		K15727	COG4633				COG:COG4633	87	1e-39	132.2		; 
LCOT01000003.1_9213_11294_+		K17686	COG2216		phrog_12316	VOG20955, VOG20955, VOG20955	KEGG:K17686	693	3.3e-302	1000.4	7.2.2.8	copA, ctpA, ATP7; P-type Cu+ transporter
LCOT01000003.1_11291_11785_+												Hypothetical
LCOT01000003.1_11782_12564_+		K06196	COG0785				COG:COG0785	260	6.8e-30	99.2		CcdA; 
LCOT01000003.1_12711_13412_+												Hypothetical
LCOT01000003.1_13400_13675_+												Hypothetical
LCOT01000003.1_13693_14412_+		K07491	COG1943				KEGG:K07491	239	7.1e-23	76.8		K07491; putative transposase
LCOT01000003.1_14480_14968_+												Hypothetical
LCOT01000003.1_14987_15148_-												Hypothetical
LCOT01000003.1_15306_16301_+		K09792	COG2836				COG:COG2836	331	1.1e-51	171.1		DsbD; 
LCOT01000003.1_16288_16491_+		K08364					KEGG:K08364	67	1.6e-17	59.6		merP; periplasmic mercuric ion binding protein
LCOT01000003.1_16495_17157_+		K16291	COG1376				COG:COG1376	220	4.3e-35	117.3		ErfK; 
LCOT01000003.1_17150_17608_+		K19302	COG0671				COG:COG0671	152	4.8e-37	123.2		PgpB; Phospholipid biosynthesis
LCOT01000003.1_17626_20025_+		K01338	COG0466		phrog_15585	VOG00458	COG:COG0466	799	0	1068.7		Lon; 
LCOT01000003.1_20188_20376_+												Hypothetical
LCOT01000003.1_20752_20922_+												Hypothetical
LCOT01000003.1_21004_21237_-												Hypothetical
LCOT01000003.1_21634_21783_+												Hypothetical
LCOT01000003.1_21858_22304_-												Hypothetical
LCOT01000003.1_22315_22584_-		K07488	COG3676		phrog_13752		KEGG:K07488	89	2.2e-27	91.6		K07488; transposase
LCOT01000003.1_22717_22893_-												Hypothetical
LCOT01000003.1_23003_23164_-												Hypothetical
LCOT01000003.1_23198_23341_-												Hypothetical
LCOT01000003.1_23405_23665_-		K07461	COG2827			VOG00754	COG:COG2827	86	5.5e-26	86.8		YhbQ; 
LCOT01000003.1_23748_24299_+		K03624	COG0782				COG:COG0782	183	9.9e-55	181.4		GreA; 
LCOT01000003.1_24309_26486_+		K04567	COG1190		phrog_19509, phrog_19509, phrog_21682	VOG03103	COG:COG1190	725	1.4e-233	774.0		LysU; Aminoacyl-tRNA synthetases
LCOT01000003.1_26490_27053_+		K06951	COG2316				COG:COG2316	187	8.2e-80	263.9		; 
LCOT01000003.1_27074_27304_+			COG2442		phrog_11928		COG:COG2442	76	7.8e-29	96.5		; 
LCOT01000003.1_27297_27656_+			COG4634				COG:COG4634	119	3.9e-28	93.4		; 
LCOT01000003.1_27793_28407_+		K22305	COG0406		phrog_12933	VOG01819	COG:COG0406	204	3.7e-68	225.7		PhoE; 
LCOT01000003.1_28415_29731_+		K01875	COG0172		phrog_16140	VOG02981	KEGG:K01875	438	6.1e-128	423.4	6.1.1.11	SARS, serS; seryl-tRNA synthetase
LCOT01000003.1_29734_30591_+		K03797	COG0793				COG:COG0793	285	5.6e-29	96.7		CtpA; 
LCOT01000003.1_30784_32205_+		K20485	COG1132		phrog_2392	VOG02992	KEGG:K20485	475	7.6e-91	300.7		nisT, spaT; ATP-binding cassette, subfamily B, bacterial NisT/SpaT
LCOT01000004.1_3_1193_-		K01867	COG0180, COG2606		phrog_37857, phrog_17858	VOG03131	COG:COG0180	397	5e-102	337.5		TrpS; Aminoacyl-tRNA synthetases
LCOT01000004.1_1310_1672_-												Hypothetical
LCOT01000004.1_1720_2484_+		K25154	COG3694		phrog_38399		COG:COG3694	254	5.3e-63	208.4		; 
LCOT01000004.1_2497_2844_+												Hypothetical
LCOT01000004.1_2831_3103_+												Hypothetical
LCOT01000004.1_3116_3886_+		K25155	COG4587		phrog_36467		COG:COG4587	256	1.1e-52	174.6		; 
LCOT01000004.1_3888_4310_+		K25154	COG3694				KEGG:K25154	140	4.1e-24	80.8		evrC; viologen exporter family transport system permease protein
LCOT01000004.1_4340_4600_-												Hypothetical
LCOT01000004.1_4685_4846_-		K07339	COG1724		phrog_353	VOG00753	COG:COG1724	53	4.8e-15	51.3		YcfA; 
LCOT01000004.1_4897_5220_-		K18843	COG1598		phrog_497	VOG02503	COG:COG1598	107	1.8e-23	79.4		HicB; 
LCOT01000004.1_5240_5581_+		K25155	COG4587				COG:COG4587	113	2.1e-17	59.0		; 
LCOT01000004.1_5569_5976_+		K25155	COG4587		phrog_36467		COG:COG4587	135	7.3e-31	103.1		; 
LCOT01000004.1_5979_6767_+		K25154	COG3694		phrog_38399		COG:COG3694	262	4.3e-57	189.0		; 
LCOT01000004.1_6780_7766_+		K25156	COG4586		phrog_293	VOG35465	COG:COG4586	328	1.3e-140	464.1		; 
LCOT01000004.1_7763_8563_+		K25155	COG4587		phrog_36467		COG:COG4587	266	1.6e-65	216.8		; 
LCOT01000004.1_8544_9344_+		K25154	COG3694		phrog_38399		COG:COG3694	266	1.1e-44	148.3		; 
LCOT01000004.1_9359_10024_+			COG2755				COG:COG2755	221	1.1e-13	45.8		TesA; 
LCOT01000004.1_10265_10660_-												Hypothetical
LCOT01000004.1_10732_11550_-												Hypothetical
LCOT01000004.1_11568_12443_+		K00791	COG0324				COG:COG0324	291	1.3e-59	177.2		MiaA; tRNA modification
LCOT01000004.1_12445_13413_+		K03548	COG0628		phrog_24681		COG:COG0628	322	4e-83	276.0		PerM; 
LCOT01000004.1_13717_13863_+												Hypothetical
LCOT01000004.1_13926_14411_+	K02342	K02342	COG0847		phrog_192	VOG00088	COG:COG0847	161	3.8e-23	77.7		DnaQ; 
LCOT01000004.1_14426_14725_+												Hypothetical
LCOT01000004.1_14792_14938_-												Hypothetical
LCOT01000004.1_15117_15461_+												Hypothetical
LCOT01000004.1_15458_16447_+												Hypothetical
LCOT01000005.1_1_237_+												Hypothetical
LCOT01000005.1_283_795_-												Hypothetical
LCOT01000005.1_1239_2564_-	K02035	K02035	COG0747		phrog_18374, phrog_18374		COG:COG0747	441	2.6e-65	215.6		DdpA; 
LCOT01000005.1_3136_4161_-		K03703, K03703	COG0322, COG0322		phrog_22664		KEGG:K03703	331	1e-78	141.1		uvrC; excinuclease ABC subunit C
LCOT01000005.1_4184_5824_-		K22452	COG1305				COG:COG1305	546	7.8e-36	119.1		YebA; 
LCOT01000005.1_6151_8946_-		K03701	COG0178		phrog_21263	VOG06047, VOG06047	COG:COG0178	931	0	1576.6		UvrA; 
LCOT01000005.1_8983_9243_+												Hypothetical
LCOT01000005.1_9412_11430_-		K03702	COG0556		phrog_27849	VOG00107	COG:COG0556	668	0	1051.4		UvrB; 
LCOT01000005.1_11460_12098_+		K01356	COG1974		phrog_4	VOG00378, VOG03747	COG:COG1974	212	5.3e-74	244.7		LexA; 
LCOT01000005.1_12342_13073_-		K03975	COG0586		phrog_33251		KEGG:K03975	243	1.6e-87	288.7		dedA; membrane-associated protein
LCOT01000005.1_13185_13349_-												Hypothetical
LCOT01000005.1_13556_15157_-	K15633	K15633	COG0696				COG:COG0696	499	2.9e-198	652.5		GpmI; Glycolysis
LCOT01000005.1_15154_16377_-	K01689	K01689	COG0148		phrog_35063		COG:COG0148	380	2.1e-150	496.4		Eno; Glycolysis
LCOT01000005.1_16361_18643_-	K01007	K01007	COG0574		phrog_18609	VOG01465	FOAM:K01007	736	9.5e-255	843.7	2.7.9.2	pps, ppsA; pyruvate, water dikinase
LCOT01000005.1_18630_20525_-	K15916	K15916, K15778	COG1109, COG0166		phrog_20109		FOAM:K15916	631	2.4e-81	268.8	5.3.1.9 5.3.1.8	pgi-pmi; glucose/mannose-6-phosphate isomerase
LCOT01000005.1_20548_20955_-		K15778	COG1109		phrog_20109		COG:COG1109	135	3.1e-37	123.7		ManB; 
LCOT01000005.1_20959_21486_-												Hypothetical
LCOT01000005.1_21467_21862_-			COG4900				COG:COG4900	131	1.7e-41	136.3		; 
LCOT01000005.1_21867_22124_-												Hypothetical
LCOT01000005.1_22121_23461_-		K09005, K21000	COG1430				COG:COG1430	416	1.7e-40	134.2		; 
LCOT01000005.1_23427_23924_-		K01159	COG0817		phrog_159	VOG00053	COG:COG0817	165	3.4e-67	222.4		RuvC; 
LCOT01000005.1_23934_24365_-												Hypothetical
LCOT01000005.1_24390_24980_+		K18990	COG0845		phrog_13642		COG:COG0845	196	4.7e-21	69.6		AcrA; 
LCOT01000005.1_25809_27422_-			COG1807	GT83			COG:COG1807	498	4.7e-26	86.4		ArnT; 
LCOT01000005.1_27343_27696_-		K02884	COG0335		phrog_7602		COG:COG0335	117	2.6e-41	136.9		RplS; Ribosome 50S subunit
LCOT01000005.1_27719_30205_-	K02337	K02337	COG0587		phrog_405	VOG07446	FOAM:K02337	812	1.8e-299	992.5	2.7.7.7	dnaE; DNA polymerase III subunit alpha
LCOT01000005.1_30159_31115_-	K02337	K02337	COG0587		phrog_405	VOG07446	FOAM:K02337	318	2.7e-118	392.0	2.7.7.7	dnaE; DNA polymerase III subunit alpha
LCOT01000005.1_31124_31324_-		K07339	COG1724		phrog_353	VOG00753	COG:COG1724	66	1.5e-23	79.2		YcfA; 
LCOT01000005.1_31340_31612_-		K18843	COG1598		phrog_497		COG:COG1598	90	4.4e-12	42.2		HicB; 
LCOT01000005.1_31627_32880_-		K02434, K02434	COG0064, COG0064				COG:COG0064	397	2.5e-168	520.3		GatB; Aminoacyl-tRNA synthetases
LCOT01000005.1_32852_34063_-	K08217	K08217	COG2270		phrog_2034		FOAM:K08217	389	8.2e-63	207.9		mef; MFS transporter, DHA3 family, macrolide efflux protein
LCOT01000005.1_34038_35435_-		K02433	COG0154		phrog_29364		COG:COG0154	456	8.6e-188	621.7		GatA; Aminoacyl-tRNA synthetases
LCOT01000005.1_35435_35683_-		K02435	COG0721		phrog_37958		COG:COG0721	82	1.2e-19	64.9		GatC; Aminoacyl-tRNA synthetases
LCOT01000005.1_35712_36356_-												Hypothetical
LCOT01000005.1_36364_38076_-		K02347	COG1796			VOG02266	COG:COG1796	570	1.3e-183	607.2		PolX; 
LCOT01000005.1_38132_38776_-												Hypothetical
LCOT01000005.1_38773_39525_-												Hypothetical
LCOT01000005.1_39600_39878_-			COG1051				COG:COG1051	92	3e-07	25.7		YjhB; 
LCOT01000005.1_39986_40471_-	K12944	K12944	COG1051		phrog_1198	VOG00129	COG:COG1051	161	4.3e-22	74.3		YjhB; 
LCOT01000005.1_40489_41649_-	K11927	K11927	COG0513		phrog_16	VOG00107	COG:COG0513	386	2.2e-147	487.5		SrmB; 
LCOT01000005.1_41762_42400_-			COG5504				COG:COG5504	212	4.2e-42	139.9		YjaZ; 
LCOT01000005.1_42453_42701_-												Hypothetical
LCOT01000005.1_42961_44316_+												Hypothetical
LCOT01000005.1_44479_44619_+												Hypothetical
LCOT01000005.1_45039_45545_+		K19223	COG1652, COG1652	CBM50, CBM50	phrog_380, phrog_7348	VOG00322, VOG00322	COG:COG1652	168	2.2e-39	74.1		XkdP; 
LCOT01000005.1_45573_45704_+												Hypothetical
LCOT01000005.1_45812_46096_-												Hypothetical
LCOT01000005.1_46420_47505_-		K02847	COG3307				COG:COG3307	326	4.4e-30	99.4		RfaL; 
LCOT01000005.1_47481_48218_-	K12984	K12984	COG1216		phrog_13126	VOG00251	FOAM:K12984	245	1.1e-40	135.2	2.4.1.-	waaE, kdtX; (heptosyl)LPS beta-1,4-glucosyltransferase
LCOT01000005.1_48224_49987_-		K16870	COG1216	GT27		VOG17744	KEGG:K16870	587	2.3e-69	229.9	2.4.1.289	wbbL; N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
LCOT01000006.1_43_1059_+		K07497	COG2801		phrog_8463	VOG00376	COG:COG2801	338	4e-42	139.9		Tra5; 
