locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
JAGVIO010000049.1_105_293_+												Hypothetical
JAGVIO010000049.1_399_902_-												Hypothetical
JAGVIO010000049.1_909_1187_-												Hypothetical
JAGVIO010000049.1_1184_1708_-		K21185	COG1853				COG:COG1853	173	5.9e-38	126.9		RutF; Pyrimidine degradation
JAGVIO010000049.1_1888_2631_+												Hypothetical
JAGVIO010000049.1_2742_3050_+												Hypothetical
JAGVIO010000049.1_3135_3536_-												Hypothetical
JAGVIO010000206.1_118_276_+												Hypothetical
JAGVIO010000206.1_443_1369_+		K16180	COG0502				COG:COG0502	308	3e-32	108.2		BioB; Biotin biosynthesis
JAGVIO010000206.1_1370_1825_-												Hypothetical
JAGVIO010000206.1_1862_2215_-												Hypothetical
JAGVIO010000206.1_2296_3012_+		K01875	COG0172		phrog_16140	VOG02981	COG:COG0172	240	8e-77	254.7		SerS; Aminoacyl-tRNA synthetases
JAGVIO010000092.1_132_1814_-			COG0419				COG:COG0419	560	3.1e-07	25.1		SbcC; 
JAGVIO010000092.1_2060_2767_+			COG2512				COG:COG2512	235	1.7e-26	89.8		; 
JAGVIO010000092.1_2748_2951_+												Hypothetical
JAGVIO010000092.1_3095_5290_-	K01897, K01904	K01897, K01904	COG1022		phrog_36676	VOG21292	FOAM:K01897	731	5.9e-104	345.0	6.2.1.3	ACSL, fadD; long-chain acyl-CoA synthetase
JAGVIO010000092.1_5327_5731_-												Hypothetical
JAGVIO010000092.1_5718_6590_-		K06889	COG1073		phrog_3341	VOG00261	COG:COG1073	268	7.3e-55	182.8		FrsA; 
JAGVIO010000092.1_6587_7450_-	K06902	K06902	COG2270		phrog_2034		COG:COG2270	288	1.8e-65	217.4		BtlA; 
JAGVIO010000138.1_135_524_-												Hypothetical
JAGVIO010000138.1_539_1525_-			COG1630				COG:COG1630	328	7.2e-11	25.2		NurA; 
JAGVIO010000138.1_1639_3180_+		K03168	COG0550		phrog_13226	VOG09738	COG:COG0550	515	7.1e-162	536.8		TopA; 
