locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
LBYQ01000001.1_1_786_+		K06400	COG1961		phrog_95	VOG00303	COG:COG1961	261	4.8e-28	92.3		SpoIVCA; 
LBYQ01000001.1_1068_2096_+		K04772	COG0265		phrog_11383	VOG02002	COG:COG0265	342	4.3e-93	307.1		DegQ; 
LBYQ01000001.1_2098_3024_-												Hypothetical
LBYQ01000001.1_3021_5321_-		K01869	COG0495, COG0495		phrog_12710, phrog_12710	VOG02932, VOG02932	KEGG:K01869	766	1.8e-286	943.4	6.1.1.4	LARS, leuS; leucyl-tRNA synthetase
LBYQ01000001.1_5332_6825_-		K02662	COG4972				COG:COG4972	472	2.6e-42	139.0		PilM; 
LBYQ01000001.1_6822_7232_-												Hypothetical
LBYQ01000001.1_7253_10639_-												Hypothetical
LBYQ01000001.1_10642_11286_-		K02671	COG4967				COG:COG4967	201	1.2e-10	35.3		PilV; 
LBYQ01000001.1_11267_11725_-		K08084	COG4970				COG:COG4970	152	4.2e-17	56.6		FimT; 
LBYQ01000001.1_11727_12947_-		K02653	COG1459				COG:COG1459	403	1.9e-112	369.9		PulF; 
LBYQ01000001.1_12940_14649_-		K02652	COG2804		phrog_19065		COG:COG2804	569	1.4e-209	692.3		PulE; 
LBYQ01000001.1_14677_17271_-	K00525	K00525	COG0209		phrog_84, phrog_487	VOG00122	COG:COG0209	864	4.4e-238	785.9		NrdA; Pyrimidine salvage
LBYQ01000001.1_17278_18429_-		K03531	COG0206				COG:COG0206	347	1e-132	437.1		FtsZ; 
LBYQ01000001.1_18426_18830_-		K14981	COG3437		phrog_731	VOG00352	KEGG:K14981	134	1e-26	87.7		chvI; two-component system, OmpR family, response regulator ChvI
LBYQ01000001.1_18865_20439_-	K07652	K07652	COG5002		phrog_857	VOG00352	FOAM:K07652	524	3.8e-77	254.3	2.7.13.3	vicK; two-component system, OmpR family, sensor histidine kinase VicK
LBYQ01000001.1_20463_21341_-		K19620	COG0500				KEGG:K19620	292	2.1e-35	116.2		phcB; extracellular factor (EF) 3-hydroxypalmitic acid methyl ester biosynthesis protein
LBYQ01000001.1_21409_21930_-												Hypothetical
LBYQ01000001.1_22193_22675_-		K03789	COG1670		phrog_1249	VOG00123	COG:COG1670	160	7.8e-26	85.3		RimL; 
LBYQ01000001.1_22724_22948_+												Hypothetical
LBYQ01000001.1_23215_24369_-		K22226	COG0535		phrog_1802	VOG00127	COG:COG0535	384	1.6e-55	183.0		SkfB; 
LBYQ01000001.1_24389_25873_-		K14163	COG0442, COG0442		phrog_35619, phrog_35619	VOG02983	KEGG:K14163	494	1.2e-162	536.7	6.1.1.17 6.1.1.15	EPRS; bifunctional glutamyl/prolyl-tRNA synthetase
LBYQ01000001.1_26009_28105_-					phrog_2155	VOG00300	PHROG:phrog_2155	698	7.7e-19	62.2		virion structural protein
LBYQ01000001.1_28216_28749_-												Hypothetical
LBYQ01000001.1_28826_29452_-		K00655	COG0204				COG:COG0204	201	1.5e-42	139.9		PlsC; Phospholipid biosynthesis
LBYQ01000001.1_29449_30714_-		K03590	COG0849				COG:COG0849	394	4.1e-117	386.3		FtsA; 
LBYQ01000001.1_30674_31051_-		K07042	COG0319				COG:COG0319	125	2e-28	93.9		YbeY; 16S rRNA modification
LBYQ01000001.1_31129_31584_-		K09117	COG1610		phrog_1460	VOG00720	COG:COG1610	151	4.8e-49	160.5		YqeY; 
LBYQ01000001.1_31611_31823_-			COG0828		phrog_21469		COG:COG0828	70	5e-11	36.2		RpsU; Ribosome 30S subunit
LBYQ01000001.1_31848_32213_-		K02503	COG0537		phrog_19494		COG:COG0537	71	1.8e-12	41.4		HinT; 
LBYQ01000001.1_32210_33475_-		K01892	COG0124			VOG02983	COG:COG0124	421	2.5e-125	412.4		HisS; Aminoacyl-tRNA synthetases
LBYQ01000001.1_33531_34121_-		K03100	COG0681		phrog_15562		COG:COG0681	196	2.2e-62	205.1		LepB; 
LBYQ01000001.1_34153_34659_+		K01056	COG0193		phrog_30156, phrog_30156		COG:COG0193	168	6.7e-48	151.5		Pth; Translation factors
