	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_005222965.1_NJBG01000001.1_1	GCA_005222965.1	NJBG01000001.1	1	2	217	1	E															0
GCA_005222965.1_NJBG01000001.1_2	GCA_005222965.1	NJBG01000001.1	2	219	680	1	D										PAS domain [PF13426.10]					0
GCA_005222965.1_NJBG01000001.1_3	GCA_005222965.1	NJBG01000001.1	3	792	1613	-1	E															0
GCA_005222965.1_NJBG01000001.1_4	GCA_005222965.1	NJBG01000001.1	4	1699	2436	1	C	K23356	HTH-type transcriptional regulator, sugar sensing transcriptional regulator								Sugar-specific transcriptional regulator TrmB [PF01978.22]					0
GCA_005222965.1_NJBG01000001.1_5	GCA_005222965.1	NJBG01000001.1	5	2442	3401	-1	C	K03284	magnesium transporter								CorA-like Mg2+ transporter protein [PF01544.21]					0
GCA_005222965.1_NJBG01000001.1_6	GCA_005222965.1	NJBG01000001.1	6	3454	3675	-1	E															0
GCA_005222965.1_NJBG01000001.1_7	GCA_005222965.1	NJBG01000001.1	7	3792	4331	-1	E															0
GCA_005222965.1_NJBG01000001.1_8	GCA_005222965.1	NJBG01000001.1	8	4363	5562	-1	E															0
GCA_005222965.1_NJBG01000001.1_9	GCA_005222965.1	NJBG01000001.1	9	5810	6442	1	E															0
GCA_005222965.1_NJBG01000001.1_10	GCA_005222965.1	NJBG01000001.1	10	6439	9552	-1	C	K01870	isoleucyl-tRNA synthetase [EC:6.1.1.5]								tRNA synthetases class I (I, L, M and V) [PF00133.25]; Domain of unknown function (DUF5915) [PF19302.2]; Anticodon-binding domain of tRNA ligase [PF08264.16]; tRNA synthetases class I (M) [PF09334.14]; tRNA synthetases class I (C) catalytic domain [PF01406.22]; tRNA synthetases class I (K) [PF01921.21]					1
GCA_005222965.1_NJBG01000001.1_11	GCA_005222965.1	NJBG01000001.1	11	9643	11469	1	D										Protein of unknown function DUF262 [PF03235.17]; Protein of unknown function (DUF1524) [PF07510.14]					0
GCA_005222965.1_NJBG01000001.1_12	GCA_005222965.1	NJBG01000001.1	12	11533	13116	-1	D										Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase [PF13589.9]					0
GCA_005222965.1_NJBG01000001.1_13	GCA_005222965.1	NJBG01000001.1	13	13140	14144	-1	D										Phosphoadenosine phosphosulfate reductase family [PF01507.22]					0
GCA_005222965.1_NJBG01000001.1_14	GCA_005222965.1	NJBG01000001.1	14	14287	14418	-1	E															0
GCA_005222965.1_NJBG01000001.1_15	GCA_005222965.1	NJBG01000001.1	15	14424	14903	-1	E															0
GCA_005222965.1_NJBG01000001.1_16	GCA_005222965.1	NJBG01000001.1	16	14913	15410	-1	E															0
GCA_005222965.1_NJBG01000001.1_17	GCA_005222965.1	NJBG01000001.1	17	15407	15742	-1	E															0
GCA_005222965.1_NJBG01000001.1_18	GCA_005222965.1	NJBG01000001.1	18	15747	16319	-1	E															0
GCA_005222965.1_NJBG01000001.1_19	GCA_005222965.1	NJBG01000001.1	19	16455	16787	1	D										Domain of unknown function (DUF4406) [PF14359.9]					0
GCA_005222965.1_NJBG01000001.1_20	GCA_005222965.1	NJBG01000001.1	20	16955	17296	1	E															0
GCA_005222965.1_NJBG01000001.1_21	GCA_005222965.1	NJBG01000001.1	21	17494	17640	1	E															0
GCA_005222965.1_NJBG01000001.1_22	GCA_005222965.1	NJBG01000001.1	22	17675	18199	-1	E															0
GCA_005222965.1_NJBG01000001.1_23	GCA_005222965.1	NJBG01000001.1	23	18454	18588	1	E															0
GCA_005222965.1_NJBG01000001.1_24	GCA_005222965.1	NJBG01000001.1	24	18643	19299	1	E															0
GCA_005222965.1_NJBG01000001.1_25	GCA_005222965.1	NJBG01000001.1	25	19425	20030	-1	C	K03088	RNA polymerase sigma-70 factor, ECF subfamily								ECF sigma factor [PF07638.14]; Sigma-70 region 2 [PF04542.17]; Sigma-70, region 4 [PF08281.15]					0
GCA_005222965.1_NJBG01000001.1_26	GCA_005222965.1	NJBG01000001.1	26	20105	21748	-1	D										MutS domain V [PF00488.24]					0
GCA_005222965.1_NJBG01000001.1_27	GCA_005222965.1	NJBG01000001.1	27	21850	22521	1	D										Concanavalin A-like lectin/glucanases superfamily [PF13385.9]					0
GCA_005222965.1_NJBG01000001.1_28	GCA_005222965.1	NJBG01000001.1	28	22558	22920	1	E															0
GCA_005222965.1_NJBG01000001.1_29	GCA_005222965.1	NJBG01000001.1	29	22948	23160	-1	E															0
GCA_005222965.1_NJBG01000001.1_30	GCA_005222965.1	NJBG01000001.1	30	23272	24351	-1	C	K03698	3'-5' exoribonuclease [EC:3.1.-.-]								HD domain [PF01966.25]					0
GCA_005222965.1_NJBG01000001.1_31	GCA_005222965.1	NJBG01000001.1	31	24366	24767	-1	E															0
GCA_005222965.1_NJBG01000001.1_32	GCA_005222965.1	NJBG01000001.1	32	24764	24886	-1	E															0
GCA_005222965.1_NJBG01000001.1_33	GCA_005222965.1	NJBG01000001.1	33	25035	25295	1	D										'Cold-shock' DNA-binding domain [PF00313.25]					0
GCA_005222965.1_NJBG01000001.1_34	GCA_005222965.1	NJBG01000001.1	34	25519	26715	1	D										DEAD/DEAH box helicase [PF00270.32]; Helicase conserved C-terminal domain [PF00271.34]; Type III restriction enzyme, res subunit [PF04851.18]					0
