	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_022758935.1_JAEMQG010000001.1_1	GCA_022758935.1	JAEMQG010000001.1	1	2	493	1	E															0
GCA_022758935.1_JAEMQG010000001.1_2	GCA_022758935.1	JAEMQG010000001.1	2	553	885	-1	E															0
GCA_022758935.1_JAEMQG010000001.1_3	GCA_022758935.1	JAEMQG010000001.1	3	1168	1644	1	D										Family of unknown function (DUF6659) [PF20364.1]					0
GCA_022758935.1_JAEMQG010000001.1_4	GCA_022758935.1	JAEMQG010000001.1	4	1744	2508	-1	D										Family of unknown function (DUF6293) [PF19810.2]; Domain of unknown function (DUF1887) [PF09002.14]					0
GCA_022758935.1_JAEMQG010000001.1_5	GCA_022758935.1	JAEMQG010000001.1	5	2673	2933	1	E															0
GCA_022758935.1_JAEMQG010000001.1_6	GCA_022758935.1	JAEMQG010000001.1	6	2930	3157	1	E															0
GCA_022758935.1_JAEMQG010000001.1_7	GCA_022758935.1	JAEMQG010000001.1	7	3157	3333	1	E															0
GCA_022758935.1_JAEMQG010000001.1_8	GCA_022758935.1	JAEMQG010000001.1	8	3457	3942	-1	E															0
GCA_022758935.1_JAEMQG010000001.1_9	GCA_022758935.1	JAEMQG010000001.1	9	4056	4805	1	E															0
GCA_022758935.1_JAEMQG010000001.1_10	GCA_022758935.1	JAEMQG010000001.1	10	4835	6316	1	C	K12574	ribonuclease J [EC:3.1.-.-]								Beta-lactamase superfamily domain [PF12706.10]; Metallo-beta-lactamase superfamily domain [PF16661.8]					0
GCA_022758935.1_JAEMQG010000001.1_11	GCA_022758935.1	JAEMQG010000001.1	11	7283	8101	-1	C	K09807	uncharacterized protein								Protein of unknown function (DUF541) [PF04402.17]					0
GCA_022758935.1_JAEMQG010000002.1_1	GCA_022758935.1	JAEMQG010000002.1	1	2	298	1	D										Collagen triple helix repeat (20 copies) [PF01391.21]					0
GCA_022758935.1_JAEMQG010000002.1_2	GCA_022758935.1	JAEMQG010000002.1	2	320	604	1	E															0
GCA_022758935.1_JAEMQG010000002.1_3	GCA_022758935.1	JAEMQG010000002.1	3	677	865	-1	E															0
GCA_022758935.1_JAEMQG010000002.1_4	GCA_022758935.1	JAEMQG010000002.1	4	961	1155	-1	E															0
GCA_022758935.1_JAEMQG010000002.1_5	GCA_022758935.1	JAEMQG010000002.1	5	1177	2286	-1	C	K06944	developmentally-regulated GTP-binding protein [EC:3.6.5.-]								C-terminal region of MMR_HSR1 domain [PF16897.8]; 50S ribosome-binding GTPase [PF01926.26]; Ferrous iron transport protein B [PF02421.21]; TGS domain [PF02824.24]					0
GCA_022758935.1_JAEMQG010000002.1_6	GCA_022758935.1	JAEMQG010000002.1	6	2289	2516	-1	E															0
GCA_022758935.1_JAEMQG010000002.1_7	GCA_022758935.1	JAEMQG010000002.1	7	3474	4226	1	C	K22223	phosphoglycolate phosphatase [EC:3.1.3.18]								haloacid dehalogenase-like hydrolase [PF08282.15]; Sucrose-6F-phosphate phosphohydrolase [PF05116.16]					0
GCA_022758935.1_JAEMQG010000002.1_8	GCA_022758935.1	JAEMQG010000002.1	8	4207	4326	-1	E															0
GCA_022758935.1_JAEMQG010000003.1_1	GCA_022758935.1	JAEMQG010000003.1	1	2	160	-1	D										Gar1/Naf1 RNA binding region [PF04410.17]					0
GCA_022758935.1_JAEMQG010000003.1_2	GCA_022758935.1	JAEMQG010000003.1	2	235	534	-1	C	K03105	signal recognition particle subunit SRP19								SRP19 protein [PF01922.20]					0
GCA_022758935.1_JAEMQG010000003.1_3	GCA_022758935.1	JAEMQG010000003.1	3	539	919	-1	C	K02995	small subunit ribosomal protein S8e								Ribosomal protein S8e [PF01201.25]					0
GCA_022758935.1_JAEMQG010000003.1_4	GCA_022758935.1	JAEMQG010000003.1	4	987	1565	-1	C	K06024	segregation and condensation protein B								Segregation and condensation complex subunit ScpB [PF04079.19]					0
GCA_022758935.1_JAEMQG010000003.1_5	GCA_022758935.1	JAEMQG010000003.1	5	1620	2294	-1	C	K05896	segregation and condensation protein A													0
GCA_022758935.1_JAEMQG010000003.1_6	GCA_022758935.1	JAEMQG010000003.1	6	2390	3442	1	C	K13953	alcohol dehydrogenase, propanol-preferring [EC:1.1.1.1]								Alcohol dehydrogenase GroES-like domain [PF08240.15]; Zinc-binding dehydrogenase [PF00107.29]					0
GCA_022758935.1_JAEMQG010000003.1_7	GCA_022758935.1	JAEMQG010000003.1	7	3606	4166	-1	C	K06940	uncharacterized protein								Putative zinc- or iron-chelating domain [PF03692.18]					0
GCA_022758935.1_JAEMQG010000003.1_8	GCA_022758935.1	JAEMQG010000003.1	8	4556	4891	1	C	K03236	translation initiation factor 1A								Translation initiation factor 1A / IF-1 [PF01176.22]					0
GCA_022758935.1_JAEMQG010000003.1_9	GCA_022758935.1	JAEMQG010000003.1	9	5002	5193	1	C	K03704	cold shock protein								'Cold-shock' DNA-binding domain [PF00313.25]					0
GCA_022758935.1_JAEMQG010000003.1_10	GCA_022758935.1	JAEMQG010000003.1	10	5495	6139	1	E															0
GCA_022758935.1_JAEMQG010000003.1_11	GCA_022758935.1	JAEMQG010000003.1	11	6354	6806	-1	E															0
GCA_022758935.1_JAEMQG010000003.1_12	GCA_022758935.1	JAEMQG010000003.1	12	6974	7330	-1	D										Amino acid permease [PF13520.9]; Amino acid permease [PF00324.24]					0
GCA_022758935.1_JAEMQG010000004.1_1	GCA_022758935.1	JAEMQG010000004.1	1	2	847	1	D										ABC transporter [PF00005.30]					0
GCA_022758935.1_JAEMQG010000004.1_2	GCA_022758935.1	JAEMQG010000004.1	2	828	2105	1	D			MER0499924	M14X	MER0499924 - family M14 non-peptidase homologues () [M14.UNW]#M14X#{peptidase unit: 22-297}~source YP_008617062~	False	0.265	95.0	6.903e-19	Zinc carboxypeptidase [PF00246.27]; Succinylglutamate desuccinylase / Aspartoacylase family [PF04952.17]					0
GCA_022758935.1_JAEMQG010000004.1_3	GCA_022758935.1	JAEMQG010000004.1	3	2519	4309	-1	E															0
GCA_022758935.1_JAEMQG010000004.1_4	GCA_022758935.1	JAEMQG010000004.1	4	4306	4839	-1	E															0
GCA_022758935.1_JAEMQG010000005.1_1	GCA_022758935.1	JAEMQG010000005.1	1	250	840	-1	C	K00798	cob(I)alamin adenosyltransferase [EC:2.5.1.17]								Cobalamin adenosyltransferase [PF01923.21]					0
GCA_022758935.1_JAEMQG010000005.1_2	GCA_022758935.1	JAEMQG010000005.1	2	860	985	1	E															0
GCA_022758935.1_JAEMQG010000005.1_3	GCA_022758935.1	JAEMQG010000005.1	3	990	1523	1	C	K07023	5'-deoxynucleotidase [EC:3.1.3.89]								HD domain [PF13023.9]; 5'-deoxynucleotidase YfbR-like [PF12917.10]					0
GCA_022758935.1_JAEMQG010000005.1_4	GCA_022758935.1	JAEMQG010000005.1	4	1528	1755	1	E															0
GCA_022758935.1_JAEMQG010000005.1_5	GCA_022758935.1	JAEMQG010000005.1	5	1776	2063	-1	E															0
GCA_022758935.1_JAEMQG010000005.1_6	GCA_022758935.1	JAEMQG010000005.1	6	2133	2480	1	E															0
GCA_022758935.1_JAEMQG010000005.1_7	GCA_022758935.1	JAEMQG010000005.1	7	2559	3785	1	D										LOR/SDH bifunctional enzyme conserved region [PF04455.15]					0
GCA_022758935.1_JAEMQG010000005.1_8	GCA_022758935.1	JAEMQG010000005.1	8	3787	4419	-1	C	K08482	circadian clock protein KaiC								KaiC [PF06745.16]					0
GCA_022758935.1_JAEMQG010000006.1_1	GCA_022758935.1	JAEMQG010000006.1	1	2	514	-1	D										tRNA synthetases class II (A) [PF01411.22]					0
GCA_022758935.1_JAEMQG010000006.1_2	GCA_022758935.1	JAEMQG010000006.1	2	593	1102	1	E															0
GCA_022758935.1_JAEMQG010000006.1_3	GCA_022758935.1	JAEMQG010000006.1	3	1170	1466	1	C	K02869	large subunit ribosomal protein L12													0
GCA_022758935.1_JAEMQG010000006.1_4	GCA_022758935.1	JAEMQG010000006.1	4	1605	2183	1	D										Glycine transporter [PF03458.16]					0
GCA_022758935.1_JAEMQG010000006.1_5	GCA_022758935.1	JAEMQG010000006.1	5	2180	3046	-1	D										Insertion domain in 60S ribosomal protein L10P [PF17777.4]; Ribosomal protein L10 [PF00466.23]					0
GCA_022758935.1_JAEMQG010000006.1_6	GCA_022758935.1	JAEMQG010000006.1	6	3039	3674	-1	C	K02863	large subunit ribosomal protein L1								Ribosomal protein L1p/L10e family [PF00687.24]					0
GCA_022758935.1_JAEMQG010000006.1_7	GCA_022758935.1	JAEMQG010000006.1	7	3860	4324	1	D										Lrp/AsnC ligand binding domain [PF01037.24]; Winged helix-turn-helix DNA-binding [PF13412.9]					0
GCA_022758935.1_JAEMQG010000006.1_8	GCA_022758935.1	JAEMQG010000006.1	8	4326	4808	-1	C	K02867	large subunit ribosomal protein L11								Ribosomal protein L11, N-terminal domain [PF03946.17]; Ribosomal protein L11, RNA binding domain [PF00298.22]					0
GCA_022758935.1_JAEMQG010000006.1_9	GCA_022758935.1	JAEMQG010000006.1	9	4843	5301	-1	C	K15172	transcription elongation factor SPT5								Early transcription elongation factor of RNA pol II, NGN section [PF03439.16]					0
GCA_022758935.1_JAEMQG010000006.1_10	GCA_022758935.1	JAEMQG010000006.1	10	5304	5477	-1	C	K07342	protein transport protein SEC61 subunit gamma and related proteins													0
GCA_022758935.1_JAEMQG010000006.1_11	GCA_022758935.1	JAEMQG010000006.1	11	5517	6293	1	C	K09716	D-aminoacyl-tRNA deacylase [EC:3.1.1.96]								D-aminoacyl-tRNA deacylase [PF04414.15]					0
GCA_022758935.1_JAEMQG010000006.1_12	GCA_022758935.1	JAEMQG010000006.1	12	6290	6589	1	D										6-O-methylguanine DNA methyltransferase, DNA binding domain [PF01035.23]					0
GCA_022758935.1_JAEMQG010000006.1_13	GCA_022758935.1	JAEMQG010000006.1	13	6586	7047	-1	C	K02885	large subunit ribosomal protein L19e								Ribosomal protein L19e [PF01280.23]					0
GCA_022758935.1_JAEMQG010000006.1_14	GCA_022758935.1	JAEMQG010000006.1	14	7025	7429	-1	C	K02912	large subunit ribosomal protein L32e								Ribosomal protein L32 [PF01655.21]					0
GCA_022758935.1_JAEMQG010000006.1_15	GCA_022758935.1	JAEMQG010000006.1	15	7581	9185	1	C	K01610	phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]								Phosphoenolpyruvate carboxykinase [PF01293.23]					0
