	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001301.1_1	QGNH01001301.1	QGNH01001301.1	1	2	382	1	E			YP_008853819.1	YP_008853819.1 putative pentapeptide repeat protein [Ralstonia phage RSK1]	False	0.543	134.0	6.196e-36																0	False	F
QGNH01001301.1_2	QGNH01001301.1	QGNH01001301.1	2	403	606	1	E																								0	False	F
QGNH01001301.1_3	QGNH01001301.1	QGNH01001301.1	3	619	1113	1	E			YP_009809389.1	YP_009809389.1 phosphoesterase [Caulobacter phage CcrPW]	False	0.464	149.0	2.747e-40																0	False	F
QGNH01001301.1_4	QGNH01001301.1	QGNH01001301.1	4	1139	1396	1	E																								0	False	F
QGNH01001301.1_5	QGNH01001301.1	QGNH01001301.1	5	1698	1883	1	D																Transposase zinc-ribbon domain [PF12760.10]								0	False	F
QGNH01001301.1_6	QGNH01001301.1	QGNH01001301.1	6	2292	2546	1	E																								0	False	F
QGNH01001301.1_7	QGNH01001301.1	QGNH01001301.1	7	2554	2709	1	E																								0	False	F
QGNH01001301.1_8	QGNH01001301.1	QGNH01001301.1	8	2711	3112	1	E																								0	False	F
QGNH01001301.1_9	QGNH01001301.1	QGNH01001301.1	9	3430	3795	-1	E																								0	False	F
QGNH01001301.1_10	QGNH01001301.1	QGNH01001301.1	10	3810	4271	-1	D			YP_009800734.1	YP_009800734.1 glycoside hydrolase family protein [Burkholderia phage vB_BmuP_KL4]	False	0.399	95.0	9.35e-22								Phage lysozyme [PF00959.22]								0	False	F
QGNH01001301.1_11	QGNH01001301.1	QGNH01001301.1	11	4273	4551	-1	E																								0	False	F
QGNH01001301.1_12	QGNH01001301.1	QGNH01001301.1	12	4634	6103	-1	C	K00571	site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	YP_010056528.1	YP_010056528.1 DNA methyltransferase [Streptomyces phage Werner]	False	0.378	330.0	2.508e-97								DNA methylase [PF01555.21]					VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xh;Xp	0	False	F
QGNH01001301.1_13	QGNH01001301.1	QGNH01001301.1	13	6100	6264	-1	E																								0	False	
QGNH01001301.1_14	QGNH01001301.1	QGNH01001301.1	14	6366	6881	1	E																								0	False	
QGNH01001301.1_15	QGNH01001301.1	QGNH01001301.1	15	7055	7369	-1	D																ISXO2-like transposase domain [PF12762.10]								0	False	
QGNH01001301.1_16	QGNH01001301.1	QGNH01001301.1	16	7388	7711	-1	E																								0	False	
QGNH01001301.1_17	QGNH01001301.1	QGNH01001301.1	17	7721	8191	-1	E																								0	False	
QGNH01001301.1_18	QGNH01001301.1	QGNH01001301.1	18	8202	11186	-1	E																								0	False	
QGNH01001301.1_19	QGNH01001301.1	QGNH01001301.1	19	11180	12253	-1	D																Domain of unknown function (DUF2341) [PF10102.12]; Concanavalin A-like lectin/glucanases superfamily [PF13385.9]								0	False	MK
QGNH01001301.1_20	QGNH01001301.1	QGNH01001301.1	20	12257	13105	-1	E																								0	False	
QGNH01001301.1_21	QGNH01001301.1	QGNH01001301.1	21	13107	13532	-1	E																								0	False	
QGNH01001301.1_22	QGNH01001301.1	QGNH01001301.1	22	13532	14110	-1	E																								0	False	
QGNH01001301.1_23	QGNH01001301.1	QGNH01001301.1	23	14121	14492	-1	E																								0	False	
QGNH01001301.1_24	QGNH01001301.1	QGNH01001301.1	24	14502	14834	-1	E																								0	False	
QGNH01001301.1_25	QGNH01001301.1	QGNH01001301.1	25	14831	17206	-1	E			YP_009222576.1	YP_009222576.1 hypothetical protein AXJ08_gp26 [Rhodoferax phage P26218]	False	0.28	78.0	2.149e-13																0	False	
QGNH01001301.1_26	QGNH01001301.1	QGNH01001301.1	26	17203	17586	-1	E																								0	False	
QGNH01001301.1_27	QGNH01001301.1	QGNH01001301.1	27	17771	19792	-1	D			YP_009802156.1	YP_009802156.1 virion structural protein [Erwinia phage Faunus]	False	0.439	92.0	9.865e-18								Transglycosylase SLT domain [PF01464.23]	GH23	GH23 lysozyme type G (EC 3.2.1.17); peptidoglycan lyase (EC 4.2.2.n1) also known in the literature as peptidoglycan lytic transglycosylase; chitinase (EC 3.2.1.14)	3.2.1.17,3.2.1.17_or_4.2.2.n1,4.2.2.n1	GH23.hmm				0	False	
QGNH01001301.1_28	QGNH01001301.1	QGNH01001301.1	28	19789	20928	-1	E																								0	False	
QGNH01001301.1_29	QGNH01001301.1	QGNH01001301.1	29	20928	21728	-1	E																					VOG01328	sp|Q01074|GP7_BPP22 Internal virion protein gp7; XhXpXrXs	Xs;Xr;Xh;Xp	0	False	V
QGNH01001301.1_30	QGNH01001301.1	QGNH01001301.1	30	21730	22191	-1	E			NP_958692.1	NP_958692.1 short tail fiber protein [Bordetella phage BPP-1]	False	0.588	164.0	1.072e-45													VOG01980	REFSEQ short tail fiber protein; Xu	Xu	0	False	
QGNH01001301.1_31	QGNH01001301.1	QGNH01001301.1	31	22181	22645	-1	E			NP_958693.1	NP_958693.1 GNAT family N-acetyltransferase [Bordetella phage BPP-1]	False	0.381	99.0	4.196e-23																0	False	
QGNH01001301.1_32	QGNH01001301.1	QGNH01001301.1	32	22731	22874	-1	E																								0	False	
QGNH01001301.1_33	QGNH01001301.1	QGNH01001301.1	33	22888	23475	-1	E																								0	False	
QGNH01001301.1_34	QGNH01001301.1	QGNH01001301.1	34	23477	25219	-1	D			YP_009222582.1	YP_009222582.1 head closure Hc3 [Rhodoferax phage P26218]	False	0.316	278.0	3.3170000000000004e-78								Phage stabilisation protein [PF11134.11]					VOG10156	sp|P26749|VG10_BPP22 Packaged DNA stabilization protein gp10; Xh	Xh	0	False	
QGNH01001301.1_35	QGNH01001301.1	QGNH01001301.1	35	25232	26446	-1	E																								0	False	
QGNH01001301.1_36	QGNH01001301.1	QGNH01001301.1	36	26471	27193	-1	E			YP_007518350.1	YP_007518350.1 hypothetical protein I904_gp08 [Vibrio phage VvAW1]	False	0.243	76.0	4.752e-14													VOG12454	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001301.1_37	QGNH01001301.1	QGNH01001301.1	37	27229	27618	-1	E																								0	False	
QGNH01001301.1_38	QGNH01001301.1	QGNH01001301.1	38	27628	28410	-1	E			YP_010037946.1	YP_010037946.1 HNH endonuclease [Achromobacter phage Mano]	False	0.48	74.0	3.166e-13													VOG04571	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001301.1_39	QGNH01001301.1	QGNH01001301.1	39	28525	29754	-1	D			YP_009222587.1	YP_009222587.1 major head protein [Rhodoferax phage P26218]	False	0.31	194.0	3.798e-52								P22 coat protein - gene protein 5 [PF11651.11]								0	False	
