locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NZ_AQUY01000001.1_1_1		K00773	COG0343				KEGG:K00773	33	3.8e-10	35.5	2.4.2.29	tgt; queuine tRNA-ribosyltransferase
NZ_AQUY01000001.1_3_1		K00773	COG0343				KEGG:K00773	215	4e-80	267.0	2.4.2.29	tgt; queuine tRNA-ribosyltransferase
NZ_AQUY01000001.1_3_2		K04095	COG3177		phrog_5978	VOG01532	COG:COG3177	422	5.2e-77	256.3		:
NZ_AQUY01000001.1_3_3		K09125	COG1738		phrog_4899	VOG01051	KEGG:K09125	241	1.4e-77	257.7		yhhQ; queuosine precursor transporter
NZ_AQUY01000001.1_3_4		K01885	COG0008		phrog_35649		COG:COG0008	295	4.4e-108	359.5		GlnS:Heme biosynthesis
NZ_AQUY01000001.1_3_5		K03809	COG0655	AA6			COG:COG0655	151	1.2e-24	84.5		WrbA:
NZ_AQUY01000001.1_3_6	K01241	K01241	COG0775		phrog_33353		FOAM:K01241	499	1.9e-161	534.9	3.2.2.4	amn; AMP nucleosidase
NZ_AQUY01000001.1_3_7		K06188	COG0580		phrog_20813		KEGG:K06188	251	6.6e-94	311.2		aqpZ; aquaporin Z
NZ_AQUY01000001.1_3_8		K16264	COG1230		phrog_7308		KEGG:K16264	307	3.5e-118	391.7		czcD, zitB; cobalt-zinc-cadmium efflux system protein
NZ_AQUY01000001.1_3_9	K05825	K05825	COG1167		phrog_5879		COG:COG1167	424	4.2e-66	220.0		ARO8:Lysine biosynthesis
NZ_AQUY01000001.1_3_10		K21492					KEGG:K21492	211	3.2e-13	33.3		yqcF; antitoxin YqcF
NZ_AQUY01000001.1_3_11	K02343	K02343	COG2812		phrog_5846	VOG00282	FOAM:K02343	897	1.7e-188	622.0	2.7.7.7	dnaX; DNA polymerase III subunit gamma/tau
NZ_AQUY01000001.1_3_12		K09747	COG0718				KEGG:K09747	105	1.4e-42	142.4		ebfC; nucleoid-associated protein EbfC
NZ_AQUY01000001.1_3_13		K06187	COG0353				KEGG:K06187	222	2.6e-100	332.8		recR; recombination protein RecR
NZ_AQUY01000001.1_3_14		K07009	COG3442				COG:COG3442	252	2.3e-98	327.7		:
NZ_AQUY01000001.1_3_15		K23393	COG0769				KEGG:K23393	453	2.5e-164	544.6	6.3.5.13	murT; lipid II isoglutaminyl synthase (glutamine-hydrolysing)
NZ_AQUY01000001.1_3_16	K02342	K02342	COG0847		phrog_192		FOAM:K02342	354	9.5e-30	100.5	2.7.7.7	dnaQ; DNA polymerase III subunit epsilon
NZ_AQUY01000001.1_3_17	K01649	K01649	COG0119				FOAM:K01649	598	2.2e-184	610.9	2.3.3.13	leuA, IMS; 2-isopropylmalate synthase
NZ_AQUY01000001.1_3_18												Hypothetical
NZ_AQUY01000001.1_3_19	K00928	K00928	COG0527		phrog_11129, phrog_11129		COG:COG0527	422	4.8e-168	557.5		MetL1:Lysine biosynthesis
NZ_AQUY01000001.1_3_20	K00133	K00133	COG0136		phrog_27440		FOAM:K00133	349	8.7e-132	437.6	1.2.1.11	asd; aspartate-semialdehyde dehydrogenase
NZ_AQUY01000001.1_3_21		K03088	COG4941		phrog_1740	VOG00158	KEGG:K03088	203	1.1e-35	120.6		rpoE; RNA polymerase sigma-70 factor, ECF subfamily
NZ_AQUY01000001.1_3_22		K14194					KEGG:K14194	177	6.3e-09	31.4		sdrC_D_E; serine-aspartate repeat-containing protein C/D/E
NZ_AQUY01000001.1_3_23												Hypothetical
NZ_AQUY01000001.1_3_24		K05571	COG1320				KEGG:K05571	113	4e-13	46.4		mnhG, mrpG; multicomponent Na+:H+ antiporter subunit G
NZ_AQUY01000001.1_3_25		K05563	COG2212				KEGG:K05563	90	3.4e-10	36.7		phaF; multicomponent K+:H+ antiporter subunit F
NZ_AQUY01000001.1_3_26		K05569	COG1863				KEGG:K05569	133	1.1e-31	107.0		mnhE, mrpE; multicomponent Na+:H+ antiporter subunit E
NZ_AQUY01000001.1_3_27		K05568	COG0651				COG:COG0651	519	2.9e-118	392.4		HyfB:
NZ_AQUY01000001.1_3_28		K05567	COG1006				COG:COG1006	147	1e-35	119.9		MnhC:
NZ_AQUY01000001.1_3_29		K05565	COG2111				KEGG:K05565	945	2.6e-273	906.0		mnhA, mrpA; multicomponent Na+:H+ antiporter subunit A
NZ_AQUY01000001.1_3_30		K01421	COG1511				COG:COG1511	311	4.1e-17	58.7		YhgE:
NZ_AQUY01000001.1_4_1		K01421					KEGG:K01421	197	2.1e-08	29.5		yhgE; putative membrane protein
NZ_AQUY01000001.1_4_2		K07098	COG1408				COG:COG1408	304	1.1e-79	265.3		YaeI:
NZ_AQUY01000001.1_4_3		K09117	COG1610		phrog_1460	VOG00720	COG:COG1610	156	2.1e-51	171.0		YqeY:
NZ_AQUY01000001.1_4_4	K05366	K05366	COG0744	GT51	phrog_33002		COG:COG0744	742	3.3e-170	564.7		MrcB:
NZ_AQUY01000001.1_4_5		K18955			phrog_472	VOG01986	KEGG:K18955	117	1.4e-30	104.0		whiB1_2_3_4; WhiB family transcriptional regulator, redox-sensing transcriptional regulator
NZ_AQUY01000001.1_4_6												Hypothetical
NZ_AQUY01000001.1_4_7		K09022	COG0251				COG:COG0251	167	1.2e-30	103.8		RidA:Pyrimidine degradation
NZ_AQUY01000001.1_4_8		K16639	COG0491				KEGG:K16639	272	2.4e-43	145.3	3.1.27.-	LACTB2; endoribonuclease LACTB2
NZ_AQUY01000001.1_4_9		K10914	COG0664				KEGG:K10914	235	9.4e-62	206.6		crp; CRP/FNR family transcriptional regulator, cyclic AMP receptor protein
NZ_AQUY01000001.1_4_10	K10773	K10773	COG0177				COG:COG0177	226	3.5e-94	311.9		Nth:
NZ_AQUY01000001.1_4_11		K02199	COG0526				COG:COG0526	215	2.6e-32	109.3		TrxA:
NZ_AQUY01000001.1_4_12		K18568	COG0494		phrog_1185	VOG00917	KEGG:K18568	241	1.8e-41	138.4	3.6.1.-	thnR; CoA pyrophosphatase
NZ_AQUY01000001.1_4_13		K04771	COG0265		phrog_9683	VOG02002	COG:COG0265	407	1.3e-33	113.4		DegQ:
NZ_AQUY01000001.1_4_14		K00433	COG2267		phrog_789	VOG00261	KEGG:K00433	205	2.1e-16	56.9	1.11.1.10	cpo; non-heme chloroperoxidase
NZ_AQUY01000001.1_4_15			COG5393				COG:COG5393	174	6.9e-09	32.2		YqjE:
NZ_AQUY01000001.1_4_16			COG3177				COG:COG3177	248	2.1e-08	30.2		:
NZ_AQUY01000001.1_4_17		K15781	COG0560		phrog_23509		COG:COG0560	254	1.3e-57	192.1		SerB:Serine biosynthesis
NZ_AQUY01000001.1_4_18			COG4767		phrog_36659		COG:COG4767	176	2.1e-36	122.8		VanZ:
NZ_AQUY01000001.1_4_19		K02282	COG4963				COG:COG4963	386	1.1e-30	103.8		CpaE:
NZ_AQUY01000001.1_4_20		K02283	COG4962		phrog_26606		KEGG:K02283	414	1.8e-136	452.6	7.4.2.8	cpaF, tadA; pilus assembly protein CpaF
NZ_AQUY01000001.1_4_21		K12510	COG4965				KEGG:K12510	275	1.2e-38	130.0		tadB; tight adherence protein B
NZ_AQUY01000001.1_4_22		K12511	COG2064				COG:COG2064	215	1.9e-16	56.9		TadC:
NZ_AQUY01000001.1_4_23												Hypothetical
NZ_AQUY01000001.1_4_24												Hypothetical
NZ_AQUY01000001.1_4_25												Hypothetical
NZ_AQUY01000001.1_4_26												Hypothetical
NZ_AQUY01000001.1_4_27		K06877	COG1205		phrog_6819	VOG00107	KEGG:K06877	796	0	1032.9		K06877; DEAD/DEAH box helicase domain-containing protein
NZ_AQUY01000001.1_4_28		K03704	COG1278		phrog_729	VOG05245	COG:COG1278	68	2.5e-37	126.2		CspC:
NZ_AQUY01000001.1_4_29		K03168, K03168	COG1754		phrog_13226	VOG09738, VOG09738, VOG09738	COG:COG1754	1018	0	1147.8		:
NZ_AQUY01000001.1_4_30												Hypothetical
NZ_AQUY01000001.1_4_31												Hypothetical
NZ_AQUY01000001.1_4_32		K03975	COG0586		phrog_33251		COG:COG0586	238	1.6e-45	152.6		DedA:
NZ_AQUY01000001.1_4_33		K07090	COG0730		phrog_18885, phrog_18885		COG:COG0730	257	1.2e-62	208.5		TauE:
NZ_AQUY01000001.1_4_34		K03973	COG1983				COG:COG1983	69	5.2e-22	75.5		PspC:
NZ_AQUY01000001.1_4_35		K06994	COG2409				COG:COG2409	736	1.3e-173	575.6		YdfJ:
NZ_AQUY01000001.1_4_36		K18476	COG3226				KEGG:K18476	192	6e-10	36.0		tetR; TetR/AcrR family transcriptional regulator, tetracycline repressor protein
NZ_AQUY01000001.1_4_37												Hypothetical
NZ_AQUY01000001.1_4_38		K19576	COG0477		phrog_2034		COG:COG0477	451	9.6e-36	119.9		ProP:
NZ_AQUY01000001.1_4_39	K01784	K01784	COG1087		phrog_540	VOG00055	COG:COG1087	313	1e-90	301.4		GalE:
NZ_AQUY01000001.1_4_40		K09153	COG2456				KEGG:K09153	117	2.5e-52	174.5		K09153; small membrane protein
NZ_AQUY01000001.1_4_41		K22907	COG4261		phrog_841	VOG10964	KEGG:K22907	237	7.2e-115	379.1		ppgS; polyprenyl-phospho-N-acetylgalactosaminyl synthase
NZ_AQUY01000001.1_4_42		K16702	COG1216				KEGG:K16702	291	5e-56	186.3	2.4.-.-	amsE; amylovoran biosynthesis glycosyltransferase AmsE
NZ_AQUY01000001.1_4_43			COG2244				COG:COG2244	409	2.6e-15	52.3		RfbX:
NZ_AQUY01000001.1_4_44		K01256	COG0308		phrog_36689	VOG22891	COG:COG0308	460	7.3e-112	372.1		PepN:
