	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_021814805.1_JAKAHT010000001.1_1	GCA_021814805.1	JAKAHT010000001.1	1	15	914	-1	D										Phage integrase family [PF00589.25]; Phage integrase, N-terminal SAM-like domain [PF02899.20]; Phage integrase, N-terminal SAM-like domain [PF13495.9]					0
GCA_021814805.1_JAKAHT010000001.1_2	GCA_021814805.1	JAKAHT010000001.1	2	936	1250	1	C	K02956	small subunit ribosomal protein S15								Ribosomal protein S15 [PF00312.25]					0
GCA_021814805.1_JAKAHT010000001.1_3	GCA_021814805.1	JAKAHT010000001.1	3	1252	1800	1	D										NYN domain [PF01936.21]					0
GCA_021814805.1_JAKAHT010000001.1_4	GCA_021814805.1	JAKAHT010000001.1	4	1802	3829	1	C	K00962	polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]								3' exoribonuclease family, domain 1 [PF01138.24]; S1 RNA binding domain [PF00575.26]					0
GCA_021814805.1_JAKAHT010000001.1_5	GCA_021814805.1	JAKAHT010000001.1	5	3874	4914	1	E															0
GCA_021814805.1_JAKAHT010000001.1_6	GCA_021814805.1	JAKAHT010000001.1	6	4972	5310	1	C	K06204	DnaK suppressor protein								Prokaryotic dksA/traR C4-type zinc finger [PF01258.20]					0
GCA_021814805.1_JAKAHT010000001.1_7	GCA_021814805.1	JAKAHT010000001.1	7	5307	6845	1	C	K07391	magnesium chelatase family protein	MER0252067	S16	MER0252067 - family S16 non-peptidase homologues (Thermodesulfatator indicus) [S16.UNW]#S16#{peptidase unit: 4-411}~source YP_004626113~	True	0.521	396.0	1.872e-119	Magnesium chelatase, subunit ChlI [PF01078.24]; Subunit ChlI of Mg-chelatase [PF13541.9]; Magnesium chelatase, subunit ChlI C-terminal [PF13335.9]; AAA domain (dynein-related subfamily) [PF07728.17]; Lon protease (S16) C-terminal proteolytic domain [PF05362.16]; MCM P-loop domain [PF00493.26]; AAA domain (Cdc48 subfamily) [PF07724.17]; Holliday junction DNA helicase RuvB P-loop domain [PF05496.15]; P-loop containing dynein motor region [PF12775.10]; Sigma-54 interaction domain [PF00158.29]					0
GCA_021814805.1_JAKAHT010000001.1_8	GCA_021814805.1	JAKAHT010000001.1	8	6846	7712	-1	D			MER0139551	M23B	MER0139551 - subfamily M23B unassigned peptidases (Synechococcus sp. RS9916) [M23.UPB]#M23B#{peptidase unit: 182-338}~source EAU73863~	False	0.524	106.0	1.344e-23	Peptidase family M23 [PF01551.25]					0
GCA_021814805.1_JAKAHT010000001.1_9	GCA_021814805.1	JAKAHT010000001.1	9	7774	8589	1	D										Ribosomal RNA adenine dimethylase [PF00398.23]; Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PCMT) [PF01135.22]; Putative methyltransferase [PF02390.20]					0
GCA_021814805.1_JAKAHT010000001.1_10	GCA_021814805.1	JAKAHT010000001.1	10	8582	8956	1	E															0
GCA_021814805.1_JAKAHT010000001.1_11	GCA_021814805.1	JAKAHT010000001.1	11	9044	9817	1	E															0
GCA_021814805.1_JAKAHT010000001.1_12	GCA_021814805.1	JAKAHT010000001.1	12	9801	11723	1	E															0
GCA_021814805.1_JAKAHT010000001.1_13	GCA_021814805.1	JAKAHT010000001.1	13	11778	12224	1	E															0
GCA_021814805.1_JAKAHT010000001.1_14	GCA_021814805.1	JAKAHT010000001.1	14	12212	13573	1	E															0
GCA_021814805.1_JAKAHT010000001.1_15	GCA_021814805.1	JAKAHT010000001.1	15	13579	14448	1	E															0
GCA_021814805.1_JAKAHT010000001.1_16	GCA_021814805.1	JAKAHT010000001.1	16	14448	14936	1	D										PrgI family protein [PF12666.10]					0
GCA_021814805.1_JAKAHT010000001.1_17	GCA_021814805.1	JAKAHT010000001.1	17	14952	15605	1	E															0
GCA_021814805.1_JAKAHT010000001.1_18	GCA_021814805.1	JAKAHT010000001.1	18	15602	17347	1	C	K12063	conjugal transfer ATP-binding protein TraC								TraG P-loop domain [PF19044.3]; AAA-like domain [PF12846.10]; Helicase HerA, central domain [PF01935.20]					0
GCA_021814805.1_JAKAHT010000001.1_19	GCA_021814805.1	JAKAHT010000001.1	19	17353	17805	1	E															0
GCA_021814805.1_JAKAHT010000001.1_20	GCA_021814805.1	JAKAHT010000001.1	20	17802	18479	1	E															0
GCA_021814805.1_JAKAHT010000001.1_21	GCA_021814805.1	JAKAHT010000001.1	21	18433	19320	1	D										Type IV secretion system pilin [PF18895.3]					0
GCA_021814805.1_JAKAHT010000001.1_22	GCA_021814805.1	JAKAHT010000001.1	22	19643	20077	1	E															0
GCA_021814805.1_JAKAHT010000001.1_23	GCA_021814805.1	JAKAHT010000001.1	23	20081	20512	-1	C	K06346	spoIIIJ-associated protein								R3H domain [PF01424.25]					0
GCA_021814805.1_JAKAHT010000001.1_24	GCA_021814805.1	JAKAHT010000001.1	24	20561	21244	-1	C	K03217	YidC/Oxa1 family membrane protein insertase								60Kd inner membrane protein [PF02096.23]					0
GCA_021814805.1_JAKAHT010000001.1_25	GCA_021814805.1	JAKAHT010000001.1	25	21241	21480	-1	C	K03536	ribonuclease P protein component [EC:3.1.26.5]								Ribonuclease P [PF00825.21]					0
GCA_021814805.1_JAKAHT010000001.1_26	GCA_021814805.1	JAKAHT010000001.1	26	21773	23140	1	C	K02313	chromosomal replication initiator protein								Bacterial dnaA  protein [PF00308.21]; Bacterial dnaA protein helix-turn-helix [PF08299.14]; IstB-like ATP binding protein [PF01695.20]; DnaA N-terminal domain [PF11638.11]					0
GCA_021814805.1_JAKAHT010000001.1_27	GCA_021814805.1	JAKAHT010000001.1	27	23313	24419	1	C	K02338	DNA polymerase III subunit beta [EC:2.7.7.7]								DNA polymerase III beta subunit, central domain [PF02767.19]; DNA polymerase III beta subunit, C-terminal domain [PF02768.18]; DNA polymerase III beta subunit, N-terminal domain [PF00712.22]					0
GCA_021814805.1_JAKAHT010000001.1_28	GCA_021814805.1	JAKAHT010000001.1	28	24416	26905	-1	C	K05366	penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]	MER0000458	SPE	MER0000458 - penicillin-binding protein 2 (Bacillus subtilis) [X52.001]#SPE#{peptidase unit: 185-559}~source PBPD_BACSU~	False	0.214	92.0	2.66e-17	Transglycosylase [PF00912.25]; Penicillin binding protein transpeptidase domain [PF00905.25]	GT51	GT51 murein polymerase (EC 2.4.1.129).	2.4.1.129	GT51.hmm	0
GCA_021814805.1_JAKAHT010000001.1_29	GCA_021814805.1	JAKAHT010000001.1	29	27008	27214	-1	E															0
GCA_021814805.1_JAKAHT010000001.1_30	GCA_021814805.1	JAKAHT010000001.1	30	27262	27771	-1	C	K01159	crossover junction endodeoxyribonuclease RuvC [EC:3.1.21.10]								Crossover junction endodeoxyribonuclease RuvC [PF02075.20]					0
GCA_021814805.1_JAKAHT010000001.1_31	GCA_021814805.1	JAKAHT010000001.1	31	27737	28270	-1	C	K18189	translational activator of cytochrome c oxidase 1	MER1153440	M20X	MER1153440 - family M20 non-peptidase homologues (Paraoerskovia marina) [M20.UNW]#M20X#{peptidase unit: 39-214}~source WP_029253489~	False	0.326	77.0	6.908e-15	Transcriptional regulator [PF01709.23]					0
GCA_021814805.1_JAKAHT010000001.1_32	GCA_021814805.1	JAKAHT010000001.1	32	28240	31386	-1	D										DNA polymerase family A [PF00476.23]; 5'-3' exonuclease, N-terminal resolvase-like domain [PF02739.19]; Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase [PF02518.29]; 5'-3' exonuclease, C-terminal SAM fold [PF01367.23]					0
GCA_021814805.1_JAKAHT010000001.1_33	GCA_021814805.1	JAKAHT010000001.1	33	31388	31831	-1	C	K06925	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE								Threonylcarbamoyl adenosine biosynthesis protein TsaE [PF02367.20]					0
GCA_021814805.1_JAKAHT010000001.1_34	GCA_021814805.1	JAKAHT010000001.1	34	31831	32832	-1	C	K03551	holliday junction DNA helicase RuvB [EC:5.6.2.4]								Holliday junction DNA helicase RuvB P-loop domain [PF05496.15]; RuvB C-terminal winged helix domain [PF05491.16]; RuvB AAA lid domain [PF17864.4]; ATPase family associated with various cellular activities (AAA) [PF00004.32]; AAA domain (dynein-related subfamily) [PF07728.17]; Bacterial dnaA  protein [PF00308.21]; IstB-like ATP binding protein [PF01695.20]					0
GCA_021814805.1_JAKAHT010000001.1_35	GCA_021814805.1	JAKAHT010000001.1	35	33088	34764	-1	D										Type II/IV secretion system protein [PF00437.23]					0
GCA_021814805.1_JAKAHT010000001.1_36	GCA_021814805.1	JAKAHT010000001.1	36	34898	35335	1	E															0
GCA_021814805.1_JAKAHT010000001.1_37	GCA_021814805.1	JAKAHT010000001.1	37	35437	36306	1	C	K10563	formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]								Formamidopyrimidine-DNA glycosylase H2TH domain [PF06831.17]; Formamidopyrimidine-DNA glycosylase N-terminal domain [PF01149.27]; Zinc finger found in FPG and IleRS [PF06827.17]					0
GCA_021814805.1_JAKAHT010000001.1_38	GCA_021814805.1	JAKAHT010000001.1	38	36282	37118	1	E															0
GCA_021814805.1_JAKAHT010000001.1_39	GCA_021814805.1	JAKAHT010000001.1	39	37089	37364	-1	C	K02968	small subunit ribosomal protein S20								Ribosomal protein S20 [PF01649.21]					0
GCA_021814805.1_JAKAHT010000001.1_40	GCA_021814805.1	JAKAHT010000001.1	40	37472	38035	1	C	K03550	holliday junction DNA helicase RuvA [EC:5.6.2.4]								RuvA N terminal domain [PF01330.24]; Helix-hairpin-helix domain [PF14520.9]					0
GCA_021814805.1_JAKAHT010000001.1_41	GCA_021814805.1	JAKAHT010000001.1	41	38039	39319	1	D										Mur ligase middle domain [PF08245.15]; Mur ligase family, glutamate ligase domain [PF02875.24]					0
GCA_021814805.1_JAKAHT010000001.1_42	GCA_021814805.1	JAKAHT010000001.1	42	39324	40679	1	C	K07576	metallo-beta-lactamase family protein								Metallo-beta-lactamase superfamily domain [PF16661.8]; Beta-Casp domain [PF10996.11]; Beta-lactamase superfamily domain [PF12706.10]; Metallo-beta-lactamase superfamily [PF00753.30]; Zn-dependent metallo-hydrolase RNA specificity domain [PF07521.15]; Beta-lactamase superfamily domain [PF13483.9]					0
GCA_021814805.1_JAKAHT010000001.1_43	GCA_021814805.1	JAKAHT010000001.1	43	40687	41349	1	D										SLOG cluster4 family [PF18306.4]; Possible lysine decarboxylase [PF03641.17]					0
GCA_021814805.1_JAKAHT010000001.1_44	GCA_021814805.1	JAKAHT010000001.1	44	41399	41668	1	D			MER0502186	U32	MER0502186 - family U32 unassigned peptidases (Dehalococcoides mccartyi) [U32.UPW]#U32#{peptidase unit: 6-80}~source YP_007483992~	False	0.548	81.0	7.68e-18						0
GCA_021814805.1_JAKAHT010000001.1_45	GCA_021814805.1	JAKAHT010000001.1	45	41700	43028	1	D										O-Antigen ligase [PF04932.18]					0
GCA_021814805.1_JAKAHT010000001.1_46	GCA_021814805.1	JAKAHT010000001.1	46	43063	43998	1	C	K00075	UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]								UDP-N-acetylenolpyruvoylglucosamine reductase, C-terminal domain [PF02873.19]; FAD binding domain [PF01565.26]					0
GCA_021814805.1_JAKAHT010000001.1_47	GCA_021814805.1	JAKAHT010000001.1	47	44366	46858	1	D										AAA domain (Cdc48 subfamily) [PF07724.17]; C-terminal, D2-small domain, of ClpB protein [PF10431.12]; AAA domain (dynein-related subfamily) [PF07728.17]					0
GCA_021814805.1_JAKAHT010000001.1_48	GCA_021814805.1	JAKAHT010000001.1	48	46916	47542	1	E															0
GCA_021814805.1_JAKAHT010000001.1_49	GCA_021814805.1	JAKAHT010000001.1	49	47517	48002	1	C	K01518	bis(5'-nucleosidyl)-tetraphosphatase [EC:3.6.1.17]								NUDIX domain [PF00293.31]					0
GCA_021814805.1_JAKAHT010000001.1_50	GCA_021814805.1	JAKAHT010000001.1	50	47968	48318	-1	C	K02887	large subunit ribosomal protein L20								Ribosomal protein L20 [PF00453.21]					0
GCA_021814805.1_JAKAHT010000001.1_51	GCA_021814805.1	JAKAHT010000001.1	51	48319	48486	-1	E															0
GCA_021814805.1_JAKAHT010000001.1_52	GCA_021814805.1	JAKAHT010000001.1	52	48491	48913	-1	C	K02520	translation initiation factor IF-3								Translation initiation factor IF-3, C-terminal domain [PF00707.25]; Translation initiation factor IF-3, N-terminal domain [PF05198.19]					0
GCA_021814805.1_JAKAHT010000001.1_53	GCA_021814805.1	JAKAHT010000001.1	53	49424	49864	-1	C	K03664	SsrA-binding protein								SmpB protein [PF01668.21]					0
GCA_021814805.1_JAKAHT010000001.1_54	GCA_021814805.1	JAKAHT010000001.1	54	49909	51492	1	C	K01887	arginyl-tRNA synthetase [EC:6.1.1.19]								tRNA synthetases class I (R) [PF00750.22]; DALR anticodon binding domain [PF05746.18]; Arginyl tRNA synthetase N terminal domain [PF03485.19]					0
