locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
CAADGN010000001.1_285_1250_-		K07481	COG3039		phrog_3598	VOG18067	COG:COG3039	321	1.8e-126	418.7		IS5; 
CAADGN010000001.1_1548_1823_-												Hypothetical
CAADGN010000001.1_1823_2881_-												Hypothetical
CAADGN010000002.1_3_1442_+		K03580	COG0553		phrog_62	VOG00107	COG:COG0553	479	3e-50	168.1		HepA; 
CAADGN010000002.1_1444_3372_+		K07459	COG3593		phrog_4747	VOG00264	COG:COG3593	642	4.9e-81	270.7		YbjD; 
CAADGN010000002.1_3369_5300_+		K07316	COG2189		phrog_67	VOG00306	COG:COG2189	643	2.6e-147	489.3		Mod; 
CAADGN010000002.1_5319_8348_+		K01156	COG3587		phrog_11902, phrog_11902	VOG25100	COG:COG3587	1009	0	1028.6		PM0699; 
CAADGN010000002.1_8500_8679_+												Hypothetical
CAADGN010000003.1_212_2332_+		K16089	COG4772		phrog_5687, phrog_5687		COG:COG4772	706	9.3e-161	534.0		FecA; 
CAADGN010000003.1_2371_2502_+												Hypothetical
CAADGN010000004.1_3_1037_+		K11021	COG4104				KEGG:K11021	344	6.7e-11	38.3		tccC; insecticidal toxin complex protein TccC
CAADGN010000004.1_1174_1965_+												Hypothetical
CAADGN010000004.1_1996_2739_+												Hypothetical
CAADGN010000004.1_2831_3244_-		K21903	COG0640				COG:COG0640	137	4.6e-15	53.3		ArsR; 
CAADGN010000005.1_1_1770_+		K02400	COG1298		phrog_12657		KEGG:K02400	589	3.5e-238	789.3		flhA; flagellar biosynthesis protein FlhA
CAADGN010000005.1_1841_3187_+		K02404	COG1419		phrog_14241	VOG01428	COG:COG1419	448	1.6e-125	417.5		FlhF; 
CAADGN010000005.1_3184_3492_+		K04562	COG0455		phrog_164	VOG01428	COG:COG0455	104	1.5e-27	93.8		FlhG; 
CAADGN010000006.1_1_141_+												Hypothetical
CAADGN010000006.1_1213_2664_-		K11021	COG1372			VOG07197	COG:COG1372	484	4.8e-14	43.6		Hop; 
CAADGN010000007.1_567_833_+												Hypothetical
CAADGN010000007.1_1073_1720_+												Hypothetical
CAADGN010000007.1_1808_2008_+			COG3311		phrog_66	VOG00006	PHROG:phrog_66	66	2.7e-08	31.6		excisionase and transcriptional regulator
CAADGN010000007.1_1926_2861_+			COG0358		phrog_6088	VOG29927, VOG29927	PHROG:phrog_6088	311	8.9e-35	115.8		DNA primase
CAADGN010000007.1_2858_4672_+					phrog_2373		PHROG:phrog_2373	604	2.6e-22	75.5		DNA helicase
CAADGN010000007.1_4953_5519_+												Hypothetical
CAADGN010000007.1_5516_7093_+		K06400	COG1961		phrog_95	VOG00303	COG:COG1961	525	9.2e-123	408.4		SpoIVCA; 
CAADGN010000007.1_7114_7518_+					phrog_14161		PHROG:phrog_14161	134	5.9e-16	56.0		recombinase
CAADGN010000007.1_7577_7909_+		K03497	COG1475		phrog_620	VOG02645	PHROG:phrog_620	112	1.2e-40	136.8		ParB-like partition protein
CAADGN010000008.1_283_1290_+	K09815	K09815	COG0803		phrog_8216		COG:COG0803	335	1.3e-68	229.2		ZnuA; 
CAADGN010000008.1_1312_2187_+	K09817	K09817	COG1121		phrog_293	VOG06047	COG:COG1121	291	1.4e-88	294.5		ZnuC; 
CAADGN010000008.1_2184_3089_+	K09816	K09816	COG1108		phrog_4782	VOG04931	COG:COG1108	301	4.3e-71	237.1		ZnuB; 
CAADGN010000008.1_3299_3919_+		K16264	COG1230				COG:COG1230	206	2.9e-52	175.0		CzcD; 
CAADGN010000008.1_4325_5359_+		K22589	COG1171		phrog_11528	VOG22917	KEGG:K22589	344	1.3e-139	462.6	4.3.1.16	thadh; threo-3-hydroxy-L-aspartate ammonia-lyase
CAADGN010000008.1_5432_6271_-												Hypothetical
CAADGN010000008.1_6360_7022_-												Hypothetical
CAADGN010000008.1_7170_9935_-		K15987	COG3808, COG3808				KEGG:K15987	921	4.2e-266	880.1		hppA; K(+)-stimulated pyrophosphate-energized sodium pump
CAADGN010000008.1_10240_10458_-		K02970	COG0828		phrog_21469	VOG04372	COG:COG0828	72	2.2e-20	69.3		RpsU; Ribosome 30S subunit
CAADGN010000008.1_10661_10948_+												Hypothetical
CAADGN010000008.1_10945_11160_+			COG3311				COG:COG3311	71	1.4e-06	25.6		AlpA; 
CAADGN010000008.1_11848_12612_+												Hypothetical
CAADGN010000009.1_57_290_+												Hypothetical
CAADGN010000009.1_636_1238_+		K03088	COG1191		phrog_1740	VOG00158	KEGG:K03088	200	6.1e-21	72.4		rpoE; RNA polymerase sigma-70 factor, ECF subfamily
CAADGN010000009.1_1271_1627_+												Hypothetical
CAADGN010000009.1_1569_2513_+			COG2856		phrog_1914	VOG00538	COG:COG2856	314	3.3e-29	98.1		ImmA; 
CAADGN010000009.1_2701_3171_-		K21140					KEGG:K21140	156	7.7e-08	28.8	3.13.1.6	mec; [CysO sulfur-carrier protein]-S-L-cysteine hydrolase
CAADGN010000009.1_3239_5041_-		K21029	COG0476		phrog_19840	VOG05073	COG:COG0476	589	8.6e-28	94.4		ThiF; Molybdopterin biosynthesis
CAADGN010000009.1_5038_6117_-												Hypothetical
CAADGN010000009.1_6136_7398_-												Hypothetical
CAADGN010000009.1_7666_8181_+			COG2801		phrog_157	VOG00376	COG:COG2801	171	9.5e-16	55.0		Tra5; 
CAADGN010000009.1_8289_8663_-			COG3355				COG:COG3355	124	4.3e-07	26.7		; 
CAADGN010000009.1_8805_9014_-												Hypothetical
CAADGN010000010.1_1_1179_+												Hypothetical
CAADGN010000010.1_1181_1729_-	K00332	K00332	COG0852				COG:COG0852	182	2e-54	181.9		NuoC; NADH dehydrogenase
CAADGN010000010.1_1756_2430_-												Hypothetical
CAADGN010000010.1_2621_2980_+												Hypothetical
CAADGN010000010.1_3038_4621_-		K06889	COG4188		phrog_789		COG:COG4188	432	7.6e-20	68.1		; 
CAADGN010000010.1_5211_6326_+		K03641	COG0823, COG4946	PL22			COG:COG0823	371	3.7e-61	123.2		TolB; 
CAADGN010000010.1_6431_7228_+												Hypothetical
CAADGN010000010.1_7275_7520_+												Hypothetical
CAADGN010000010.1_7572_8591_+		K03733	COG4974		phrog_1	VOG00056	KEGG:K03733	339	2.4e-111	370.3		xerC; integrase/recombinase XerC
CAADGN010000010.1_8703_9842_-		K02460	COG5306, COG3156		phrog_8510	VOG04213	PHROG:phrog_8510	379	3.6e-10	35.2		virion structural protein
CAADGN010000010.1_9855_10388_-		K10927	COG4967				KEGG:K10927	166	8e-32	107.6		mshD; MSHA pilin protein MshD
CAADGN010000010.1_10385_11443_-												Hypothetical
CAADGN010000010.1_11450_12010_-		K10926	COG4970		phrog_27437	VOG00821	COG:COG4970	186	1e-15	55.1		FimT; 
CAADGN010000010.1_12195_12674_-		K02456	COG2165		phrog_27437	VOG00821	KEGG:K02456	159	9e-23	78.7		gspG; general secretion pathway protein G
CAADGN010000010.1_12854_13438_-		K12281					KEGG:K12281	194	1.1e-08	31.1		mshK; MSHA biogenesis protein MshK
CAADGN010000010.1_13493_14053_-		K02664	COG3167				COG:COG3167	186	6.7e-16	55.5		PilO; 
CAADGN010000010.1_14057_14620_-		K12289	COG3166				COG:COG3166	187	1.9e-21	73.7		PilN; 
CAADGN010000010.1_14624_15685_-		K02662	COG4972				COG:COG4972	353	2.9e-50	168.3		PilM; 
CAADGN010000010.1_15687_16916_-		K02653	COG1459		phrog_32363		COG:COG1459	320	9.8e-101	334.5		PulF; 
CAADGN010000010.1_16913_18679_-		K02652	COG2804		phrog_19065		COG:COG2804	575	3.7e-227	753.5		PulE; 
CAADGN010000010.1_18676_19011_-		K04749	COG1366				COG:COG1366	111	1.4e-18	64.6		SpoIIAA; 
CAADGN010000010.1_19036_19905_-	K07652	K07652	COG5002		phrog_857	VOG00352	COG:COG5002	289	3.4e-92	307.1		WalK; 
CAADGN010000010.1_20035_21318_-												Hypothetical
CAADGN010000010.1_21154_23358_+			COG5276				COG:COG5276	734	7.3e-73	242.5		; 
CAADGN010000010.1_23443_24360_-		K03635	COG0314				KEGG:K03635	108	7.8e-30	101.7	2.8.1.12	MOCS2B, moaE; molybdopterin synthase catalytic subunit
CAADGN010000010.1_23868_24113_-		K21142	COG1977				COG:COG1977	81	8.5e-17	58.2		MoaD; Molybdopterin biosynthesis
CAADGN010000010.1_24190_24552_+		K01607	COG0599				COG:COG0599	120	1.8e-20	71.0		YurZ; 
CAADGN010000010.1_24549_25772_+		K03750	COG0303				COG:COG0303	407	2.5e-95	316.9		MoeA; Molybdopterin biosynthesis
CAADGN010000010.1_25796_26266_+		K03637	COG0315		phrog_31582		COG:COG0315	156	4.8e-74	247.0		MoaC; Molybdopterin biosynthesis
CAADGN010000010.1_26263_26808_+		K03831	COG0521				COG:COG0521	181	2.2e-61	205.4		MoaB; Molybdopterin biosynthesis
