	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_016783545.1_JADHWJ010000001.1_1	GCA_016783545.1	JADHWJ010000001.1	1	280	834	-1	E															0
GCA_016783545.1_JADHWJ010000001.1_2	GCA_016783545.1	JADHWJ010000001.1	2	946	2130	1	D										Protein of unknown function (DUF1512) [PF07431.15]					0
GCA_016783545.1_JADHWJ010000001.1_3	GCA_016783545.1	JADHWJ010000001.1	3	2133	2378	1	E															0
GCA_016783545.1_JADHWJ010000001.1_4	GCA_016783545.1	JADHWJ010000001.1	4	2399	3652	1	E															0
GCA_016783545.1_JADHWJ010000001.1_5	GCA_016783545.1	JADHWJ010000001.1	5	3649	4590	-1	E															0
GCA_016783545.1_JADHWJ010000001.1_6	GCA_016783545.1	JADHWJ010000001.1	6	4562	5527	-1	E															0
GCA_016783545.1_JADHWJ010000001.1_7	GCA_016783545.1	JADHWJ010000001.1	7	5581	6567	-1	E															0
GCA_016783545.1_JADHWJ010000001.1_8	GCA_016783545.1	JADHWJ010000001.1	8	6631	7155	1	E															0
GCA_016783545.1_JADHWJ010000001.1_9	GCA_016783545.1	JADHWJ010000001.1	9	7156	8379	-1	D										CobW/HypB/UreG, nucleotide-binding domain [PF02492.22]; ATPase MipZ [PF09140.14]					0
GCA_016783545.1_JADHWJ010000001.1_10	GCA_016783545.1	JADHWJ010000001.1	10	8497	9801	-1	E															0
GCA_016783545.1_JADHWJ010000001.1_11	GCA_016783545.1	JADHWJ010000001.1	11	9785	9928	-1	E															0
GCA_016783545.1_JADHWJ010000001.1_12	GCA_016783545.1	JADHWJ010000001.1	12	10009	10674	-1	C	K07053	3',5'-nucleoside bisphosphate phosphatase [EC:3.1.3.97]								PHP domain [PF02811.22]; Capsular polysaccharide synthesis, CpsB/CapC [PF19567.2]; PHP-associated [PF13263.9]					0
GCA_016783545.1_JADHWJ010000001.1_13	GCA_016783545.1	JADHWJ010000001.1	13	10726	12225	1	C	K01880	glycyl-tRNA synthetase [EC:6.1.1.14]								tRNA synthetase class II core domain (G, H, P, S and T) [PF00587.28]; Anticodon binding domain [PF03129.23]					0
GCA_016783545.1_JADHWJ010000001.1_14	GCA_016783545.1	JADHWJ010000001.1	14	12233	12952	1	D										Carbon-nitrogen hydrolase [PF00795.25]					0
GCA_016783545.1_JADHWJ010000001.1_15	GCA_016783545.1	JADHWJ010000001.1	15	12983	13522	1	E															0
