	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001159.1_1	QGNH01001159.1	QGNH01001159.1	1	2	1564	1	D																Amidase [PF01425.24]								0	False	F
QGNH01001159.1_2	QGNH01001159.1	QGNH01001159.1	2	1582	2367	1	D																MOSC domain [PF03473.20]; MOSC N-terminal beta barrel domain [PF03476.19]								0	False	F
QGNH01001159.1_3	QGNH01001159.1	QGNH01001159.1	3	2386	4842	-1	C	K01191	alpha-mannosidase [EC:3.2.1.24]														Glycosyl hydrolases family 38 N-terminal domain [PF01074.25]; Glycosyl hydrolases family 38 C-terminal domain [PF07748.16]; Alpha mannosidase middle domain [PF09261.14]	GH38	GH38 alpha-mannosidase (EC 3.2.1.24); mannosyl-oligosaccharide alpha-1,2-mannosidase (EC 3.2.1.113); mannosyl-oligosaccharide alpha-1,3-1,6-mannosidase (EC 3.2.1.114); mannosyl-oligosaccharide alpha-1,3-mannosidase (EC 3.2.1.207); mannosyl-oligosaccharide alpha-1,6-mannosidase / exo-alpha-1,6-mannosidase (EC 3.2.1.163)	3.2.1.113,3.2.1.114,3.2.1.163,3.2.1.24,3.2.1.-	GH38.hmm				0	False	F
QGNH01001159.1_4	QGNH01001159.1	QGNH01001159.1	4	4992	5849	1	C	K01431	beta-ureidopropionase [EC:3.5.1.6]	YP_009325547.1	YP_009325547.1 N-carbamoylputrescine amidase [Only Syngen Nebraska virus 5]	False	0.383	180.0	5.089e-49								Carbon-nitrogen hydrolase [PF00795.25]					VOG08915	sp|Q3HVN1|AGUB_SOLTU N-carbamoylputrescine amidase; Xh	Xh	0	False	MFB
QGNH01001159.1_5	QGNH01001159.1	QGNH01001159.1	5	5849	7255	1	C	K01464	dihydropyrimidinase [EC:3.5.2.2]							MER0220633	M38	MER0220633 - family M38 unassigned peptidases (Amycolatopsis mediterranei) [M38.UPW]#M38#{peptidase unit: 4-393}~source YP_003768773~	True	566.0	9.173e-179	0.709	Amidohydrolase family [PF01979.23]								0	False	MPFB
QGNH01001159.1_6	QGNH01001159.1	QGNH01001159.1	6	7287	8288	1	C	K00320	5,10-methylenetetrahydromethanopterin reductase [EC:1.5.98.2]														Luciferase-like monooxygenase [PF00296.23]								0	False	MFB
QGNH01001159.1_7	QGNH01001159.1	QGNH01001159.1	7	8302	9036	1	E			YP_008059271.1	YP_008059271.1 AdoMet-MTase [Halogranum tailed virus 1]	False	0.36	123.0	6.99e-30													VOG04426	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001159.1_8	QGNH01001159.1	QGNH01001159.1	8	9143	9310	-1	E																								0	False	F
QGNH01001159.1_9	QGNH01001159.1	QGNH01001159.1	9	9407	10474	-1	D																Ecdysteroid kinase-like family [PF02958.23]; Uncharacterized oxidoreductase dhs-27 [PF07914.14]; Phosphotransferase enzyme family [PF01636.26]								0	False	F
QGNH01001159.1_10	QGNH01001159.1	QGNH01001159.1	10	10587	11558	1	D			YP_009273543.1	YP_009273543.1 porphyrin biosynthesis [Gordonia phage GMA6]	False	0.419	203.0	1.9820000000000001e-56								AAA domain (dynein-related subfamily) [PF07728.17]; ATPase family associated with various cellular activities (AAA) [PF07726.14]; Sigma-54 interaction domain [PF00158.29]; Hydrolytic ATP binding site of dynein motor region [PF12774.10]								0	False	F
