NC_015676.1_orf9745	5604c0d3f0acc8fe22244a0014c4e7b4	1351	Coils	Coil	Coil	1191	1211	-	T	24-06-2023	-	-
NC_015676.1_orf3152	f0b7287f068f20c39038b75121ac9d77	3262	Gene3D	G3DSA:3.40.50.300	-	302	468	2.7E-27	T	24-06-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
NC_015676.1_orf3152	f0b7287f068f20c39038b75121ac9d77	3262	Gene3D	G3DSA:3.40.50.300	-	1029	1199	3.2E-23	T	24-06-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
NC_015676.1_orf3152	f0b7287f068f20c39038b75121ac9d77	3262	Gene3D	G3DSA:3.40.50.300	-	718	896	4.7E-25	T	24-06-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
NC_015676.1_orf3152	f0b7287f068f20c39038b75121ac9d77	3262	Gene3D	G3DSA:3.40.50.300	-	2062	2232	6.7E-24	T	24-06-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
NC_015676.1_orf3152	f0b7287f068f20c39038b75121ac9d77	3262	Gene3D	G3DSA:3.40.50.300	-	2368	2553	1.2E-23	T	24-06-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
NC_015676.1_orf3152	f0b7287f068f20c39038b75121ac9d77	3262	Gene3D	G3DSA:3.40.50.300	-	1748	1927	7.0E-18	T	24-06-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
NC_015676.1_orf3152	f0b7287f068f20c39038b75121ac9d77	3262	Gene3D	G3DSA:3.40.50.410	von Willebrand factor, type A domain	3084	3236	3.8E-14	T	24-06-2023	IPR036465	von Willebrand factor A-like domain superfamily
NC_015676.1_orf3152	f0b7287f068f20c39038b75121ac9d77	3262	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	303	524	1.87E-28	T	24-06-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
NC_015676.1_orf3152	f0b7287f068f20c39038b75121ac9d77	3262	SMART	SM00320	WD40_4	1469	1507	260.0	T	24-06-2023	IPR001680	WD40 repeat
NC_015676.1_orf3152	f0b7287f068f20c39038b75121ac9d77	3262	SMART	SM00320	WD40_4	596	634	310.0	T	24-06-2023	IPR001680	WD40 repeat
NC_015676.1_orf3152	f0b7287f068f20c39038b75121ac9d77	3262	SMART	SM00320	WD40_4	1513	1552	2.6	T	24-06-2023	IPR001680	WD40 repeat
NC_015676.1_orf3152	f0b7287f068f20c39038b75121ac9d77	3262	SMART	SM00320	WD40_4	1376	1415	83.0	T	24-06-2023	IPR001680	WD40 repeat
NC_015676.1_orf3152	f0b7287f068f20c39038b75121ac9d77	3262	SMART	SM00320	WD40_4	1557	1596	4.0	T	24-06-2023	IPR001680	WD40 repeat
NC_015676.1_orf3152	f0b7287f068f20c39038b75121ac9d77	3262	SMART	SM00320	WD40_4	1421	1461	120.0	T	24-06-2023	IPR001680	WD40 repeat
NC_015676.1_orf3152	f0b7287f068f20c39038b75121ac9d77	3262	SMART	SM00320	WD40_4	1290	1327	210.0	T	24-06-2023	IPR001680	WD40 repeat
NC_015676.1_orf3152	f0b7287f068f20c39038b75121ac9d77	3262	Pfam	PF00092	von Willebrand factor type A domain	3084	3223	2.1E-10	T	24-06-2023	IPR002035	von Willebrand factor, type A
NC_015676.1_orf3152	f0b7287f068f20c39038b75121ac9d77	3262	CDD	cd00009	AAA	2065	2222	1.16065E-7	T	24-06-2023	-	-
NC_015676.1_orf3152	f0b7287f068f20c39038b75121ac9d77	3262	SUPERFAMILY	SSF53300	vWA-like	3083	3256	4.26E-18	T	24-06-2023	IPR036465	von Willebrand factor A-like domain superfamily
NC_015676.1_orf3152	f0b7287f068f20c39038b75121ac9d77	3262	Gene3D	G3DSA:2.130.10.10	-	1288	1469	4.5E-11	T	24-06-2023	IPR015943	WD40/YVTN repeat-like-containing domain superfamily
NC_015676.1_orf3152	f0b7287f068f20c39038b75121ac9d77	3262	SMART	SM00327	VWA_4	3081	3255	4.4E-11	T	24-06-2023	IPR002035	von Willebrand factor, type A
NC_015676.1_orf3152	f0b7287f068f20c39038b75121ac9d77	3262	CDD	cd00198	vWFA	3082	3231	1.62025E-15	T	24-06-2023	-	-
NC_015676.1_orf3152	f0b7287f068f20c39038b75121ac9d77	3262	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	1749	1983	3.63E-17	T	24-06-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
NC_015676.1_orf3152	f0b7287f068f20c39038b75121ac9d77	3262	SUPERFAMILY	SSF50978	WD40 repeat-like	1304	1642	2.27E-28	T	24-06-2023	IPR036322	WD40-repeat-containing domain superfamily
NC_015676.1_orf3152	f0b7287f068f20c39038b75121ac9d77	3262	PANTHER	PTHR21610	VON WILLEBRAND FACTOR A DOMAIN-CONTAINING PROTEIN 8	2345	2638	2.6E-152	T	24-06-2023	IPR039891	von Willebrand factor A domain-containing protein 8
NC_015676.1_orf3152	f0b7287f068f20c39038b75121ac9d77	3262	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	2068	2295	5.33E-27	T	24-06-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
NC_015676.1_orf3152	f0b7287f068f20c39038b75121ac9d77	3262	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	722	951	4.33E-23	T	24-06-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
NC_015676.1_orf3152	f0b7287f068f20c39038b75121ac9d77	3262	CDD	cd00009	AAA	733	855	2.04449E-5	T	24-06-2023	-	-
NC_015676.1_orf3152	f0b7287f068f20c39038b75121ac9d77	3262	CDD	cd00009	AAA	1047	1189	3.78129E-8	T	24-06-2023	-	-
NC_015676.1_orf3152	f0b7287f068f20c39038b75121ac9d77	3262	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	2371	2604	4.87E-22	T	24-06-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
