locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
JACOWB010000007.1_1_99_317_+		K09131	COG1872				COG:COG1872	72	3.4e-23	77.6		YggU; 
JACOWB010000007.1_1_560_1060_-		K21903	COG1777				COG:COG1777	166	2.5e-15	52.3		; 
JACOWB010000007.1_1_1649_2761_-	K00789	K00789	COG0192		phrog_1569		COG:COG0192	370	2.4e-194	641.5		MetK; Methionine biosynthesis
JACOWB010000007.1_1_3081_3614_+		K07464	COG1468		phrog_1706	VOG00332	PHROG:phrog_1706	177	2.5e-27	91.2		CRISPR/Cas system associated
JACOWB010000007.1_1_3666_4592_+		K04763	COG4974		phrog_1	VOG00056	COG:COG4974	308	1.1e-43	145.0		XerD; 
JACOWB010000007.1_1_4597_4824_-												Hypothetical
JACOWB010000007.1_1_4855_5043_-												Hypothetical
JACOWB010000007.1_1_5045_5335_-			COG4742				COG:COG4742	96	9.8e-08	26.7		; 
JACOWB010000007.1_1_5459_6283_+		K06990	COG1355				COG:COG1355	274	2.3e-81	269.2		Mho1; 
JACOWB010000007.1_1_6300_7955_+		K01886	COG0008		phrog_12136	VOG04576	VOG:VOG04576	551	4.5e-98	324.1		sp|P52780|SYQ_LUPLU Glutamine--tRNA ligase
JACOWB010000007.1_1_8004_8372_+		K12845	COG1358				COG:COG1358	122	2.1e-43	143.3		Rpl7Ae; Ribosome 50S subunit
JACOWB010000007.1_1_8867_9169_-		K02870	COG0080				COG:COG0080	100	2.5e-16	54.8		RplK; Ribosome 50S subunit
JACOWB010000007.1_1_9170_9607_-		K02601	COG0250				COG:COG0250	131	8.2e-20	66.1		NusG; 
JACOWB010000007.1_1_9607_9777_-		K07342	COG2443				COG:COG2443	56	1.9e-21	70.8		Sss1; 
JACOWB010000007.1_1_9811_10911_-		K03531	COG0206			VOG02516	COG:COG0206	366	2e-142	470.2		FtsZ; 
JACOWB010000007.1_1_10951_11619_-	K03775	K03775	COG1047				COG:COG1047	222	7.2e-48	158.2		SlpA; 
JACOWB010000007.1_1_11699_12049_+												Hypothetical
JACOWB010000007.1_1_12074_12382_+												Hypothetical
JACOWB010000007.1_1_12578_12826_-												Hypothetical
JACOWB010000007.1_1_12829_13587_-	K03047	K03047	COG0202			VOG01729	FOAM:K03047	252	8.1e-74	243.7	2.7.7.6	rpoD; DNA-directed RNA polymerase subunit D
JACOWB010000007.1_1_13645_13854_-												Hypothetical
JACOWB010000007.1_1_13982_14383_-		K02955	COG0100				KEGG:K02955	122	1.5e-39	131.2		RP-S14e, RPS14; small subunit ribosomal protein S14e
JACOWB010000007.1_1_14367_14870_-		K02997	COG0522				KEGG:K02997	167	2.8e-35	117.4		RP-S9e, RPS9; small subunit ribosomal protein S9e
JACOWB010000007.1_1_14875_15480_-		K02952	COG0099				COG:COG0099	201	1.2e-36	119.9		RpsM; Ribosome 30S subunit
JACOWB010000007.1_1_15565_15861_-												Hypothetical
JACOWB010000007.1_1_15947_16564_+		K02863	COG0081				COG:COG0081	205	1.9e-54	179.7		RplA; Ribosome 50S subunit
JACOWB010000007.1_1_16564_17301_+		K02941	COG0244				KEGG:K02941	245	2.4e-24	81.1		RP-LP0, RPLP0; large subunit ribosomal protein LP0
JACOWB010000007.1_1_17303_17596_+		K02869	COG2058				COG:COG2058	97	4.5e-36	119.7		RPP1A; Archaeal ribosomal proteins
JACOWB010000007.1_1_17635_18249_+		K17487	COG3481				KEGG:K17487	204	2e-42	140.2	3.1.4.56	mptB; 7,8-dihydroneopterin 2',3'-cyclic phosphate phosphodiesterase
JACOWB010000007.1_1_18301_18558_+												Hypothetical
JACOWB010000007.1_1_18742_19836_+		K07462, K06881	COG0608, COG2404		phrog_2484	VOG13859	COG:COG0608	364	1e-23	59.9		RecJ; 
