MG550112.1_18	c9a94f1468f001b6505a451909f2dd4f	480	Coils	Coil	Coil	382	449	-	T	10-07-2023	-	-
MG550112.1_18	c9a94f1468f001b6505a451909f2dd4f	480	MobiDBLite	mobidb-lite	consensus disorder prediction	39	58	-	T	10-07-2023	-	-
MG550112.1_18	c9a94f1468f001b6505a451909f2dd4f	480	MobiDBLite	mobidb-lite	consensus disorder prediction	332	480	-	T	10-07-2023	-	-
MG550112.1_18	c9a94f1468f001b6505a451909f2dd4f	480	MobiDBLite	mobidb-lite	consensus disorder prediction	1	22	-	T	10-07-2023	-	-
MG550112.1_18	c9a94f1468f001b6505a451909f2dd4f	480	MobiDBLite	mobidb-lite	consensus disorder prediction	344	380	-	T	10-07-2023	-	-
MG550112.1_18	c9a94f1468f001b6505a451909f2dd4f	480	MobiDBLite	mobidb-lite	consensus disorder prediction	418	448	-	T	10-07-2023	-	-
MG550112.1_56	fff905e9016c7515e8e79b5df500df94	175	Gene3D	G3DSA:1.20.5.340	-	15	122	4.2E-5	T	10-07-2023	-	-
MG550112.1_56	fff905e9016c7515e8e79b5df500df94	175	Coils	Coil	Coil	54	123	-	T	10-07-2023	-	-
MG550112.1_56	fff905e9016c7515e8e79b5df500df94	175	MobiDBLite	mobidb-lite	consensus disorder prediction	149	175	-	T	10-07-2023	-	-
MG550112.1_20	b21d914867f17216e78ea3aa70ff34fb	396	SUPERFAMILY	SSF56563	Major capsid protein gp5	110	272	6.8E-10	T	10-07-2023	-	-
MG550112.1_48	99e67b5dbc018cb7555f0b623b8b730d	73	MobiDBLite	mobidb-lite	consensus disorder prediction	1	22	-	T	10-07-2023	-	-
MG550112.1_13	ba19136cf7027c9b1471da4c93471e3d	675	MobiDBLite	mobidb-lite	consensus disorder prediction	410	437	-	T	10-07-2023	-	-
MG550112.1_13	ba19136cf7027c9b1471da4c93471e3d	675	MobiDBLite	mobidb-lite	consensus disorder prediction	410	435	-	T	10-07-2023	-	-
MG550112.1_1	495f91f52bdf29dfa7ba71f7b5d8a277	176	SUPERFAMILY	SSF46689	Homeodomain-like	44	86	1.19E-6	T	10-07-2023	IPR009057	Homeobox-like domain superfamily
MG550112.1_1	495f91f52bdf29dfa7ba71f7b5d8a277	176	Pfam	PF13518	Helix-turn-helix domain	57	94	1.3E-5	T	10-07-2023	-	-
MG550112.1_1	495f91f52bdf29dfa7ba71f7b5d8a277	176	Gene3D	G3DSA:1.10.10.60	-	38	176	9.1E-13	T	10-07-2023	-	-
MG550112.1_63	038bff79a7ee0f855ace2e2a6023d558	263	Pfam	PF00705	Proliferating cell nuclear antigen, N-terminal domain	20	132	2.7E-8	T	10-07-2023	IPR022648	Proliferating cell nuclear antigen, PCNA, N-terminal
MG550112.1_63	038bff79a7ee0f855ace2e2a6023d558	263	PANTHER	PTHR11352	PROLIFERATING CELL NUCLEAR ANTIGEN	20	260	1.2E-11	T	10-07-2023	IPR000730	Proliferating cell nuclear antigen, PCNA
MG550112.1_63	038bff79a7ee0f855ace2e2a6023d558	263	SUPERFAMILY	SSF55979	DNA clamp	142	262	5.97E-10	T	10-07-2023	IPR046938	DNA clamp superfamily
MG550112.1_63	038bff79a7ee0f855ace2e2a6023d558	263	Gene3D	G3DSA:3.70.10.10	-	16	263	4.8E-46	T	10-07-2023	-	-
MG550112.1_63	038bff79a7ee0f855ace2e2a6023d558	263	SUPERFAMILY	SSF55979	DNA clamp	21	135	2.29E-16	T	10-07-2023	IPR046938	DNA clamp superfamily
MG550112.1_40	73d0368887506b8506e5a13bc2dad943	292	SMART	SM00507	HNH_5	216	282	2.9E-9	T	10-07-2023	IPR003615	HNH nuclease
MG550112.1_40	73d0368887506b8506e5a13bc2dad943	292	Gene3D	G3DSA:1.10.30.50	-	193	288	6.0E-9	T	10-07-2023	-	-
MG550112.1_40	73d0368887506b8506e5a13bc2dad943	292	SMART	SM00746	4TRASH	171	205	9.2	T	10-07-2023	IPR011017	TRASH domain
MG550112.1_40	73d0368887506b8506e5a13bc2dad943	292	SMART	SM00746	4TRASH	85	119	0.0023	T	10-07-2023	IPR011017	TRASH domain
MG550112.1_40	73d0368887506b8506e5a13bc2dad943	292	CDD	cd00085	HNHc	217	283	4.35189E-4	T	10-07-2023	IPR003615	HNH nuclease
MG550112.1_40	73d0368887506b8506e5a13bc2dad943	292	Gene3D	G3DSA:3.30.160.60	Classic Zinc Finger	7	83	1.6E-10	T	10-07-2023	-	-
MG550112.1_40	73d0368887506b8506e5a13bc2dad943	292	Pfam	PF01844	HNH endonuclease	229	283	5.6E-6	T	10-07-2023	IPR002711	HNH endonuclease
MG550112.1_40	73d0368887506b8506e5a13bc2dad943	292	SUPERFAMILY	SSF57667	beta-beta-alpha zinc fingers	24	70	8.15E-7	T	10-07-2023	IPR036236	Zinc finger C2H2 superfamily
MG550112.1_40	73d0368887506b8506e5a13bc2dad943	292	ProSitePatterns	PS00028	Zinc finger C2H2 type domain signature.	53	74	-	T	10-07-2023	IPR013087	Zinc finger C2H2-type
MG550112.1_40	73d0368887506b8506e5a13bc2dad943	292	SMART	SM00355	c2h2final6	51	74	0.83	T	10-07-2023	IPR013087	Zinc finger C2H2-type
MG550112.1_40	73d0368887506b8506e5a13bc2dad943	292	SMART	SM00355	c2h2final6	23	43	38.0	T	10-07-2023	IPR013087	Zinc finger C2H2-type
MG550112.1_69	1ba1cb61d8d316b735a4fe6666c11be6	153	ProSitePatterns	PS00092	N-6 Adenine-specific DNA methylases signature.	77	83	-	T	10-07-2023	IPR002052	DNA methylase, N-6 adenine-specific, conserved site
MG550112.1_69	1ba1cb61d8d316b735a4fe6666c11be6	153	SUPERFAMILY	SSF53335	S-adenosyl-L-methionine-dependent methyltransferases	58	125	8.45E-7	T	10-07-2023	IPR029063	S-adenosyl-L-methionine-dependent methyltransferase superfamily
MG550112.1_21	7c3cd4f845e2b8b3fa60b33caf9c2d43	418	MobiDBLite	mobidb-lite	consensus disorder prediction	305	329	-	T	10-07-2023	-	-
MG550112.1_41	20eb639b6bbeb4f09a9d81bafa55dfd5	341	Coils	Coil	Coil	9	29	-	T	10-07-2023	-	-
MG550112.1_41	20eb639b6bbeb4f09a9d81bafa55dfd5	341	MobiDBLite	mobidb-lite	consensus disorder prediction	290	341	-	T	10-07-2023	-	-
MG550112.1_57	844c0a93f65be0d00aa8bbe6f4396f70	728	Gene3D	G3DSA:3.30.1640.10	-	36	144	4.3E-10	T	10-07-2023	-	-
MG550112.1_57	844c0a93f65be0d00aa8bbe6f4396f70	728	Gene3D	G3DSA:2.20.28.10	-	178	226	3.6E-16	T	10-07-2023	-	-
MG550112.1_57	844c0a93f65be0d00aa8bbe6f4396f70	728	Pfam	PF17207	MCM OB domain	157	271	4.5E-12	T	10-07-2023	IPR033762	MCM OB domain
