	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
SAMN04328184_MNWD01000001.1_1	SAMN04328184	MNWD01000001.1	1	3	227	1	D										Transposase [PF01610.20]					0
SAMN04328184_MNWD01000001.1_2	SAMN04328184	MNWD01000001.1	2	313	885	1	E															0
SAMN04328184_MNWD01000001.1_3	SAMN04328184	MNWD01000001.1	3	989	1135	-1	E															0
SAMN04328184_MNWD01000001.1_4	SAMN04328184	MNWD01000001.1	4	1231	1500	-1	E															0
SAMN04328184_MNWD01000001.1_5	SAMN04328184	MNWD01000001.1	5	2054	2299	-1	E															0
SAMN04328184_MNWD01000001.1_6	SAMN04328184	MNWD01000001.1	6	2850	3362	-1	C	K02884	large subunit ribosomal protein L19								Ribosomal protein L19 [PF01245.23]					0
SAMN04328184_MNWD01000001.1_7	SAMN04328184	MNWD01000001.1	7	3629	3823	1	E															0
SAMN04328184_MNWD01000002.1_1	SAMN04328184	MNWD01000002.1	1	2	229	-1	E															0
SAMN04328184_MNWD01000002.1_2	SAMN04328184	MNWD01000002.1	2	345	1580	-1	E															0
SAMN04328184_MNWD01000002.1_3	SAMN04328184	MNWD01000002.1	3	1594	2250	-1	D										Methyltransferase domain [PF13489.9]; Methyltransferase domain [PF13847.9]; Methyltransferase domain [PF08241.15]; Methyltransferase domain [PF13649.9]; Methyltransferase domain [PF08242.15]; ubiE/COQ5 methyltransferase family [PF01209.21]; Methionine biosynthesis protein MetW [PF07021.15]					0
SAMN04328184_MNWD01000002.1_4	SAMN04328184	MNWD01000002.1	4	2285	3859	1	C	K07739	elongator complex protein 3 (tRNA carboxymethyluridine synthase) [EC:2.3.1.311]								Radical_SAM C-terminal domain [PF16199.8]					0
SAMN04328184_MNWD01000002.1_5	SAMN04328184	MNWD01000002.1	5	4240	4512	-1	C	K07482	transposase, IS30 family													0
SAMN04328184_MNWD01000003.1_1	SAMN04328184	MNWD01000003.1	1	2	178	-1	E															0
SAMN04328184_MNWD01000003.1_2	SAMN04328184	MNWD01000003.1	2	350	565	1	E															1
SAMN04328184_MNWD01000003.1_3	SAMN04328184	MNWD01000003.1	3	647	3382	1	C	K02335	DNA polymerase I [EC:2.7.7.7]								DNA polymerase family A [PF00476.23]; 5'-3' exonuclease, N-terminal resolvase-like domain [PF02739.19]; 5'-3' exonuclease, C-terminal SAM fold [PF01367.23]; 3'-5' exonuclease [PF01612.23]					0
