	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_017306415.1_JAFKIL010000001.1_1	GCA_017306415.1	JAFKIL010000001.1	1	3	674	-1	E															0
GCA_017306415.1_JAFKIL010000001.1_2	GCA_017306415.1	JAFKIL010000001.1	2	947	1630	1	D										Tetratrico peptide repeat [PF12688.10]					0
GCA_017306415.1_JAFKIL010000001.1_3	GCA_017306415.1	JAFKIL010000001.1	3	1633	2670	1	C	K06117	glycerol-1-phosphatase [EC:3.1.3.21]								Haloacid dehalogenase-like hydrolase [PF13344.9]; HAD-hyrolase-like [PF13242.9]					0
GCA_017306415.1_JAFKIL010000001.1_4	GCA_017306415.1	JAFKIL010000001.1	4	2728	2919	1	E															0
GCA_017306415.1_JAFKIL010000001.1_5	GCA_017306415.1	JAFKIL010000001.1	5	2916	3713	1	C	K06442	23S rRNA (cytidine1920-2'-O)/16S rRNA (cytidine1409-2'-O)-methyltransferase [EC:2.1.1.226 2.1.1.227]								FtsJ-like methyltransferase [PF01728.22]; S4 domain [PF01479.28]					0
GCA_017306415.1_JAFKIL010000001.1_6	GCA_017306415.1	JAFKIL010000001.1	6	3713	4666	1	C	K00858	NAD+ kinase [EC:2.7.1.23]								ATP-NAD kinase C-terminal domain [PF20143.2]; ATP-NAD kinase N-terminal domain [PF01513.24]					0
GCA_017306415.1_JAFKIL010000001.1_7	GCA_017306415.1	JAFKIL010000001.1	7	4663	6354	1	C	K03631	DNA repair protein RecN (Recombination protein N)								RecF/RecN/SMC N terminal domain [PF02463.22]					0
GCA_017306415.1_JAFKIL010000001.1_8	GCA_017306415.1	JAFKIL010000001.1	8	6434	9835	-1	D			MER0977104	S08A	MER0977104 - subfamily S8A non-peptidase homologues (Actinoplanes sp.) [S08.UNA]#S08A#{peptidase unit: 200-529}~source G8S1X8~	True	0.725	482.0	2.144e-140	Subtilase family [PF00082.25]					0
GCA_017306415.1_JAFKIL010000001.1_9	GCA_017306415.1	JAFKIL010000001.1	9	10052	11749	1	C	K01937	CTP synthase [EC:6.3.4.2]	MER0451416	C26	MER0451416 - CTP synthetase (Microbacterium testaceum) [C26.964]#C26#{peptidase unit: 211-553}~source YP_004225023~	True	0.857	611.0	2.102e-192	CTP synthase N-terminus [PF06418.17]; Glutamine amidotransferase class-I [PF00117.31]; Peptidase C26 [PF07722.16]					0
GCA_017306415.1_JAFKIL010000001.1_10	GCA_017306415.1	JAFKIL010000001.1	10	11742	12341	1	C	K01554	8-oxo-dGDP phosphatase [EC:3.6.1.58]								NUDIX domain [PF00293.31]					0
GCA_017306415.1_JAFKIL010000001.1_11	GCA_017306415.1	JAFKIL010000001.1	11	12343	13245	1	C	K04763	integrase/recombinase XerD								Phage integrase family [PF00589.25]; Phage integrase, N-terminal SAM-like domain [PF02899.20]; Phage integrase, N-terminal SAM-like domain [PF13495.9]					0
GCA_017306415.1_JAFKIL010000001.1_12	GCA_017306415.1	JAFKIL010000001.1	12	13442	14752	-1	D										Domain of unknown function (DUF222) [PF02720.20]					0
GCA_017306415.1_JAFKIL010000001.1_13	GCA_017306415.1	JAFKIL010000001.1	13	14964	15860	1	C	K03496	chromosome partitioning protein								AAA domain [PF13614.9]; Cellulose biosynthesis protein BcsQ [PF06564.15]; VirC1 protein [PF07015.14]; ATPase MipZ [PF09140.14]; NUBPL iron-transfer P-loop NTPase [PF10609.12]; CobQ/CobB/MinD/ParA nucleotide binding domain [PF01656.26]; 4Fe-4S iron sulfur cluster binding proteins, NifH/frxC family [PF00142.21]; Anion-transporting ATPase [PF02374.18]					0
GCA_017306415.1_JAFKIL010000001.1_14	GCA_017306415.1	JAFKIL010000001.1	14	15844	16692	1	C	K05896	segregation and condensation protein A								Segregation and condensation protein ScpA [PF02616.17]					0
GCA_017306415.1_JAFKIL010000001.1_15	GCA_017306415.1	JAFKIL010000001.1	15	16682	17290	1	C	K06024	segregation and condensation protein B								Segregation and condensation complex subunit ScpB [PF04079.19]					0
GCA_017306415.1_JAFKIL010000001.1_16	GCA_017306415.1	JAFKIL010000001.1	16	17287	18105	1	C	K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]								RNA pseudouridylate synthase [PF00849.25]					0
GCA_017306415.1_JAFKIL010000001.1_17	GCA_017306415.1	JAFKIL010000001.1	17	18102	19223	1	C	K04517	prephenate dehydrogenase [EC:1.3.1.12]								Prephenate dehydrogenase, nucleotide-binding domain [PF02153.20]; Prephenate dehydrogenase, dimerization domain [PF20463.1]					0
GCA_017306415.1_JAFKIL010000001.1_18	GCA_017306415.1	JAFKIL010000001.1	18	19216	19914	1	C	K00945	CMP/dCMP kinase [EC:2.7.4.25]								Cytidylate kinase [PF02224.21]; AAA domain [PF13238.9]					0
GCA_017306415.1_JAFKIL010000001.1_19	GCA_017306415.1	JAFKIL010000001.1	19	19904	21427	1	C	K03977	GTPase								KH-domain-like of EngA bacterial GTPase enzymes, C-terminal [PF14714.9]; MnmE helical domain [PF12631.10]; Ferrous iron transport protein B [PF02421.21]; 50S ribosome-binding GTPase [PF01926.26]; Elongation factor Tu GTP binding domain [PF00009.30]; Ras family [PF00071.25]; ADP-ribosylation factor family [PF00025.24]; RsgA GTPase [PF03193.19]; AIG1 family [PF04548.19]; Ethanolamine utilisation - propanediol utilisation [PF10662.12]					0
GCA_017306415.1_JAFKIL010000001.1_20	GCA_017306415.1	JAFKIL010000001.1	20	21438	21857	-1	D										Acetyltransferase (GNAT) domain [PF13673.10]					0
GCA_017306415.1_JAFKIL010000001.1_21	GCA_017306415.1	JAFKIL010000001.1	21	21986	22885	1	D										NUDIX domain [PF00293.31]; YacP-like NYN domain [PF05991.14]					0
GCA_017306415.1_JAFKIL010000001.1_22	GCA_017306415.1	JAFKIL010000001.1	22	22907	23275	-1	C	K04762	ribosome-associated heat shock protein Hsp15								S4 domain [PF01479.28]					0
GCA_017306415.1_JAFKIL010000001.1_23	GCA_017306415.1	JAFKIL010000001.1	23	23272	23997	-1	D										YhhN family [PF07947.17]					0
GCA_017306415.1_JAFKIL010000001.1_24	GCA_017306415.1	JAFKIL010000001.1	24	24059	24640	-1	D										Acetyltransferase (GNAT) family [PF00583.28]					0
GCA_017306415.1_JAFKIL010000001.1_25	GCA_017306415.1	JAFKIL010000001.1	25	25079	26221	-1	D										Phage integrase family [PF00589.25]					0
GCA_017306415.1_JAFKIL010000001.1_26	GCA_017306415.1	JAFKIL010000001.1	26	26480	27460	-1	E															0
GCA_017306415.1_JAFKIL010000001.1_27	GCA_017306415.1	JAFKIL010000001.1	27	27481	27801	-1	D										Resolvase, N terminal domain [PF00239.24]					0
GCA_017306415.1_JAFKIL010000001.1_28	GCA_017306415.1	JAFKIL010000001.1	28	27822	28001	-1	E															0
GCA_017306415.1_JAFKIL010000001.1_29	GCA_017306415.1	JAFKIL010000001.1	29	28017	28829	-1	E															0
GCA_017306415.1_JAFKIL010000001.1_30	GCA_017306415.1	JAFKIL010000001.1	30	29530	30168	-1	E															0
GCA_017306415.1_JAFKIL010000001.1_31	GCA_017306415.1	JAFKIL010000001.1	31	30165	31343	-1	E															0
GCA_017306415.1_JAFKIL010000001.1_32	GCA_017306415.1	JAFKIL010000001.1	32	31670	33385	-1	E															0
GCA_017306415.1_JAFKIL010000001.1_33	GCA_017306415.1	JAFKIL010000001.1	33	33417	33635	-1	E															0
GCA_017306415.1_JAFKIL010000001.1_34	GCA_017306415.1	JAFKIL010000001.1	34	34003	34473	-1	E															0
GCA_017306415.1_JAFKIL010000001.1_35	GCA_017306415.1	JAFKIL010000001.1	35	34643	35626	1	E															0
GCA_017306415.1_JAFKIL010000001.1_36	GCA_017306415.1	JAFKIL010000001.1	36	35808	37058	1	E															0
GCA_017306415.1_JAFKIL010000001.1_37	GCA_017306415.1	JAFKIL010000001.1	37	37264	37992	1	D										Protein of unknown function (DUF4238) [PF14022.9]					0
GCA_017306415.1_JAFKIL010000001.1_38	GCA_017306415.1	JAFKIL010000001.1	38	38252	39292	1	E															0
GCA_017306415.1_JAFKIL010000001.1_39	GCA_017306415.1	JAFKIL010000001.1	39	39377	40243	-1	E															0
GCA_017306415.1_JAFKIL010000001.1_40	GCA_017306415.1	JAFKIL010000001.1	40	40857	42104	1	D			MER0132564	S12	MER0132564 - family S12 non-peptidase homologues (Geodermatophilus obscurus) [S12.UNW]#S12#{peptidase unit: 44-390}~source ADB77274~	True	0.717	503.0	4.7859999999999996e-158	Beta-lactamase [PF00144.27]					0
