	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_018303325.1_JAGVYH010000001.1_1	GCA_018303325.1	JAGVYH010000001.1	1	37	894	1	D										Histone methylation protein DOT1 [PF08123.16]					0
GCA_018303325.1_JAGVYH010000001.1_2	GCA_018303325.1	JAGVYH010000001.1	2	992	2074	1	D										4Fe-4S single cluster domain [PF13394.9]; 4Fe-4S single cluster domain [PF13353.9]; Radical SAM superfamily [PF04055.24]					0
GCA_018303325.1_JAGVYH010000001.1_3	GCA_018303325.1	JAGVYH010000001.1	3	2144	2983	-1	E															0
GCA_018303325.1_JAGVYH010000001.1_4	GCA_018303325.1	JAGVYH010000001.1	4	3711	4283	1	E															0
GCA_018303325.1_JAGVYH010000001.1_5	GCA_018303325.1	JAGVYH010000001.1	5	4351	5388	1	E															0
GCA_018303325.1_JAGVYH010000001.1_6	GCA_018303325.1	JAGVYH010000001.1	6	5601	7559	-1	C	K01868	threonyl-tRNA synthetase [EC:6.1.1.3]								tRNA synthetase class II core domain (G, H, P, S and T) [PF00587.28]; Anticodon binding domain [PF03129.23]; Threonyl and Alanyl tRNA synthetase second additional domain [PF07973.17]; TGS domain [PF02824.24]					0
GCA_018303325.1_JAGVYH010000001.1_7	GCA_018303325.1	JAGVYH010000001.1	7	7686	8465	1	D										HD domain [PF01966.25]					0
GCA_018303325.1_JAGVYH010000001.1_8	GCA_018303325.1	JAGVYH010000001.1	8	8699	9454	-1	D										YhcG PDDEXK nuclease domain [PF06250.14]; DUF1016 N-terminal domain [PF17761.4]					0
GCA_018303325.1_JAGVYH010000001.1_9	GCA_018303325.1	JAGVYH010000001.1	9	9590	9700	-1	E															0
GCA_018303325.1_JAGVYH010000001.1_10	GCA_018303325.1	JAGVYH010000001.1	10	9757	9951	-1	E															0
GCA_018303325.1_JAGVYH010000001.1_11	GCA_018303325.1	JAGVYH010000001.1	11	10229	10687	-1	E															0
GCA_018303325.1_JAGVYH010000001.1_12	GCA_018303325.1	JAGVYH010000001.1	12	10776	11432	-1	E															0
GCA_018303325.1_JAGVYH010000001.1_13	GCA_018303325.1	JAGVYH010000001.1	13	11438	17593	-1	D										Thrombospondin type 3 repeat [PF02412.21]					0
