locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
DAFJ01000072.1_1												Hypothetical
DAFJ01000072.1_2		K07146	COG1054			VOG19343	KEGG:K07146	287	2.7e-113	375.5		K07146; UPF0176 protein
DAFJ01000072.1_3		K14201	COG3292			VOG01394, VOG01394	KEGG:K14201	1101	5.4e-23	75.2		clfA; clumping factor A
DAFJ01000072.1_4	K11927	K11927	COG0513		phrog_16	VOG00107	FOAM:K11927	478	6e-194	641.9	3.6.4.13	rhlE; ATP-dependent RNA helicase RhlE
DAFJ01000072.1_5		K07141	COG2068				COG:COG2068	192	1.6e-35	119.4		MocA:
DAFJ01000072.1_6		K18244			phrog_15032		KEGG:K18244	383	1.9e-142	471.4	1.3.99.-	mmgC; acyl-CoA dehydrogenase
DAFJ01000072.1_7		K07301	COG0530				COG:COG0530	367	1.2e-86	286.8		ECM27:
DAFJ01000072.1_8	K11381	K11381	COG0022				COG:COG0022	864	4.9e-165	547.2		AcoB:Pyruvate oxidation
DAFJ01000072.1_9		K02658	COG3706		phrog_731		COG:COG3706	326	4.1e-15	51.6		PleD:
DAFJ01000072.1_10		K21147	COG0476		phrog_19840	VOG05073	COG:COG0476	350	1.6e-116	386.6		ThiF:Molybdopterin biosynthesis
DAFJ01000064.1_1												Hypothetical
DAFJ01000064.1_2	K10907	K10907	COG0436		phrog_5879		COG:COG0436	388	2.7e-116	385.4		AspB:Isoleucine, leucine, valine biosynthesis
DAFJ01000064.1_3	K01689	K01689	COG0148		phrog_35063		COG:COG0148	424	2e-190	629.2		Eno:Glycolysis
DAFJ01000064.1_4												Hypothetical
DAFJ01000064.1_5		K03719	COG1522				COG:COG1522	142	1.1e-40	136.3		Lrp:
DAFJ01000064.1_6		K22545	COG2230		phrog_22502	VOG03820	KEGG:K22545	274	6e-58	192.3	2.1.1.15	mtf2; fatty-acid O-methyltransferase
DAFJ01000064.1_7		K02199	COG0526				COG:COG0526	181	4.1e-16	55.4		TrxA:
DAFJ01000064.1_8	K09667, K09667	K09667, K09667	COG2956, COG2956	GT41	phrog_7590, phrog_7590		COG:COG2956	951	4.5e-46	85.8		LapB:
DAFJ01000064.1_9												Hypothetical
DAFJ01000020.1_1												Hypothetical
DAFJ01000020.1_2	K09667	K09667, K12284, K17768	COG2956, COG3914	GT41	phrog_7590		COG:COG2956	754	1.2e-43	95.4		LapB:
DAFJ01000020.1_3		K02199	COG0526				COG:COG0526	183	9.6e-14	47.6		TrxA:
DAFJ01000020.1_4												Hypothetical
DAFJ01000020.1_5												Hypothetical
DAFJ01000020.1_6			COG2954		phrog_6660	VOG04789	COG:COG2954	214	1.8e-47	158.4		CYTH:
DAFJ01000068.1_1	K13832	K13832	COG0710				COG:COG0710	269	5.8e-44	145.8		AroD:Aromatic amino acid biosynthesis
DAFJ01000068.1_2												Hypothetical
DAFJ01000068.1_3		K04985				VOG21381	KEGG:K04985	1381	8.2e-19	39.9		PKD1; polycystin 1
DAFJ01000068.1_4		K22757	COG3823				COG:COG3823	321	8e-96	318.2		:
DAFJ01000068.1_5												Hypothetical
DAFJ01000068.1_6	K00943	K00943	COG0125		phrog_761	VOG00557	COG:COG0125	451	2.6e-43	144.8		Tmk:Thymidylate biosynthesis
DAFJ01000068.1_7												Hypothetical
DAFJ01000068.1_8												Hypothetical
DAFJ01000087.1_1	K13788	K00027, K13788	COG0281				COG:COG0281	671	8.2e-287	950.3		SfcA:Urea cycle
DAFJ01000087.1_2	K00873	K00873	COG0469		phrog_25828		COG:COG0469	478	6.2e-178	589.0		PykF:Glycolysis
