locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
LCAJ01000001.1_1		K03070	COG0653		phrog_32805, phrog_32805		COG:COG0653	869	0	1200.5		SecA:
LCAJ01000001.1_2	K14340	K14340	COG1807	GT83			COG:COG1807	500	1.1e-57	189.6		ArnT:
LCAJ01000001.1_3												Hypothetical
LCAJ01000001.1_4		K01174	COG1525		phrog_20876	VOG20913	KEGG:K01174	140	2.7e-49	161.4	3.1.31.1	nuc; micrococcal nuclease
LCAJ01000001.1_5	K01759	K01759	COG3324				COG:COG3324	128	1.1e-18	61.6		VOC:
LCAJ01000001.1_6	K02439	K02439	COG0278				FOAM:K02439	122	5e-15	49.5	2.8.1.1	glpE; thiosulfate sulfurtransferase
LCAJ01000001.1_7		K06207	COG1217		phrog_6880	VOG01129	KEGG:K06207	615	1.6e-259	856.3		typA, bipA; GTP-binding protein
LCAJ01000001.1_8			COG3463				COG:COG3463	468	6.5e-74	243.2		:
LCAJ01000001.1_9		K15521	COG0297	GT4, GT5	phrog_2170		KEGG:K15521	408	2.7e-101	333.9	2.4.1.250	mshA; D-inositol-3-phosphate glycosyltransferase
LCAJ01000001.1_10		K15640	COG0406		phrog_12933	VOG01819	COG:COG0406	186	8.9e-31	101.3		PhoE:
LCAJ01000001.1_11		K19302	COG0671				COG:COG0671	211	3.5e-26	85.9		PgpB:Phospholipid biosynthesis
LCAJ01000001.1_12	K00812	K00812	COG0436		phrog_5879		COG:COG0436	399	4.4e-119	392.1		AspB:Isoleucine, leucine, valine biosynthesis
LCAJ01000001.1_13		K13695					KEGG:K13695	249	1.1e-09	31.9		nlpC; probable lipoprotein NlpC
LCAJ01000001.1_14		K23169	COG0771				COG:COG0771	231	8.2e-32	102.8		MurD:Mureine biosynthesis
LCAJ01000001.1_15	K01925	K01925	COG0771				COG:COG0771	148	3.8e-31	102.1		MurD:Mureine biosynthesis
LCAJ01000001.1_16	K05826	K05826					FOAM:K05826	54	8.1e-14	45.4		lysW; alpha-aminoadipate/glutamate carrier protein LysW
LCAJ01000001.1_17	K01733	K01733	COG0498			VOG22917	COG:COG0498	304	4e-53	174.7		ThrC:Threonine biosynthesis
LCAJ01000001.1_18		K06914	COG0439				COG:COG0439	440	1.7e-14	47.1		AccC:Fatty acid biosynthesis
LCAJ01000001.1_19		K03322	COG1914				COG:COG1914	433	1.1e-109	360.9		MntH:
LCAJ01000001.1_20		K02836	COG1186		phrog_19918	VOG01215	KEGG:K02836	341	6.9e-133	435.6		prfB; peptide chain release factor 2
LCAJ01000001.1_21												Hypothetical
LCAJ01000001.1_22	K09812	K09812	COG2884		phrog_293	VOG02992	FOAM:K09812	226	3.5e-106	349.4		ftsE; cell division transport system ATP-binding protein
LCAJ01000001.1_23	K09811	K09811	COG2177				COG:COG2177	303	1.2e-66	218.6		FtsX:
LCAJ01000001.1_24		K22719, K21472	COG3883		phrog_3578	VOG02463	COG:COG3883	400	1.5e-37	123.4		CwlO1:
LCAJ01000001.1_25												Hypothetical
LCAJ01000001.1_26		K22441	COG0454		phrog_1249	VOG00089	COG:COG0454	156	1.6e-26	87.4		PhnO:
LCAJ01000001.1_27		K06925	COG0802		phrog_31614		COG:COG0802	142	1e-52	173.5		TsaE:tRNA modification
LCAJ01000001.1_28		K07566	COG0009		phrog_27533	VOG05125	COG:COG0009	190	1.4e-62	206.0		TsaC:tRNA modification
LCAJ01000001.1_29		K14742	COG1214		phrog_33764		COG:COG1214	123	1.5e-16	54.2		TsaB:tRNA modification
LCAJ01000001.1_30												Hypothetical
LCAJ01000001.1_31		K11062	COG3103		phrog_1794		COG:COG3103	277	6e-18	59.3		YgiM:
LCAJ01000001.1_32		K02851	COG0472				KEGG:K02851	361	1.9e-69	228.1	2.7.8.33 2.7.8.35	wecA, tagO, rfe; UDP-GlcNAc:undecaprenyl-phosphate/decaprenyl-phosphate GlcNAc-1-phosphate transferase
LCAJ01000001.1_33												Hypothetical
LCAJ01000001.1_34	K14340	K14340	COG5305	GT83			COG:COG5305	425	9.3e-69	226.1		:
