	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCF_002746455.1_NZ_NWUW01000001.1_1	GCF_002746455.1	NZ_NWUW01000001.1	1	133	477	-1	D										Bacterial PH domain [PF14470.9]					0
GCF_002746455.1_NZ_NWUW01000001.1_2	GCF_002746455.1	NZ_NWUW01000001.1	2	960	3602	1	C	K01872	alanyl-tRNA synthetase [EC:6.1.1.7]								tRNA synthetases class II (A) [PF01411.22]; DHHA1 domain [PF02272.22]; Threonyl and Alanyl tRNA synthetase second additional domain [PF07973.17]					1
GCF_002746455.1_NZ_NWUW01000001.1_3	GCF_002746455.1	NZ_NWUW01000001.1	3	3679	3945	1	D										IreB regulatory phosphoprotein [PF06135.15]					0
GCF_002746455.1_NZ_NWUW01000001.1_4	GCF_002746455.1	NZ_NWUW01000001.1	4	3949	4362	1	C	K07447	putative pre-16S rRNA nuclease [EC:3.1.-.-]								Holliday junction resolvase [PF03652.18]					0
GCF_002746455.1_NZ_NWUW01000001.1_5	GCF_002746455.1	NZ_NWUW01000001.1	5	4375	4653	1	D										Protein of unknown function (DUF1292) [PF06949.14]					0
GCF_002746455.1_NZ_NWUW01000001.1_6	GCF_002746455.1	NZ_NWUW01000001.1	6	4886	5941	1	C	K07082	UPF0755 protein								YceG-like family [PF02618.19]					0
GCF_002746455.1_NZ_NWUW01000001.1_7	GCF_002746455.1	NZ_NWUW01000001.1	7	6144	6785	1	C	K00588	caffeoyl-CoA O-methyltransferase [EC:2.1.1.104]								O-methyltransferase [PF01596.20]; Methyltransferase domain [PF13578.9]; Putative methyltransferase [PF02390.20]; tRNA methyltransferase complex GCD14 subunit [PF08704.13]; Spermine/spermidine synthase domain [PF01564.20]					0
GCF_002746455.1_NZ_NWUW01000001.1_8	GCF_002746455.1	NZ_NWUW01000001.1	8	6793	7722	1	D			MER0039920	U32	MER0039920 - yrrN g.p. ({Bacillus subtilis}) (Bacillus thuringiensis) [U32.A02]#U32#{peptidase unit: 27-309}~source YP_038433-1~	True	0.957	571.0	1.279e-183	Peptidase family U32 [PF01136.22]					0
GCF_002746455.1_NZ_NWUW01000001.1_9	GCF_002746455.1	NZ_NWUW01000001.1	9	7741	9021	1	C	K08303	U32 family peptidase [EC:3.4.-.-]	MER0029033	U32	MER0029033 - collagenase ({Helicobacter}-type) (Bacillus cereus) [U32.002]#U32#{peptidase unit: 43-426}~source EJP93992~	True	0.984	799.0	4.474e-260	Peptidase family U32 [PF01136.22]; Peptidase family U32 C-terminal domain [PF16325.8]					0
GCF_002746455.1_NZ_NWUW01000001.1_10	GCF_002746455.1	NZ_NWUW01000001.1	10	9040	9678	1	C	K00876	uridine kinase [EC:2.7.1.48]								Phosphoribulokinase / Uridine kinase family [PF00485.21]					0
GCF_002746455.1_NZ_NWUW01000001.1_11	GCF_002746455.1	NZ_NWUW01000001.1	11	9742	10431	1	C	K03624	transcription elongation factor GreA								Transcription elongation factor, N-terminal [PF03449.18]; Transcription elongation factor, GreA/GreB, C-term [PF01272.22]					0
GCF_002746455.1_NZ_NWUW01000001.1_12	GCF_002746455.1	NZ_NWUW01000001.1	12	10524	12278	1	C	K21468	penicillin-binding protein 4B								Penicillin binding protein transpeptidase domain [PF00905.25]; Penicillin-binding Protein dimerisation domain [PF03717.18]					0
GCF_002746455.1_NZ_NWUW01000001.1_13	GCF_002746455.1	NZ_NWUW01000001.1	13	12395	13039	1	D										Domain of unknown function (DUF1510) [PF07423.14]					0
GCF_002746455.1_NZ_NWUW01000001.1_14	GCF_002746455.1	NZ_NWUW01000001.1	14	13075	13290	-1	D										Protein of unknown function (DUF2536) [PF10750.12]					0
GCF_002746455.1_NZ_NWUW01000001.1_15	GCF_002746455.1	NZ_NWUW01000001.1	15	13427	14065	1	C	K17462	putative AdoMet-dependent methyltransferase [EC:2.1.1.-]								Methyltransferase domain [PF13489.9]; Methyltransferase domain [PF08241.15]; Methyltransferase domain [PF08242.15]; Ribosomal RNA adenine dimethylase [PF00398.23]					0
GCF_002746455.1_NZ_NWUW01000001.1_16	GCF_002746455.1	NZ_NWUW01000001.1	16	14080	14775	1	C	K01243	adenosylhomocysteine nucleosidase [EC:3.2.2.9]								Phosphorylase superfamily [PF01048.23]					0
GCF_002746455.1_NZ_NWUW01000001.1_17	GCF_002746455.1	NZ_NWUW01000001.1	17	14858	15781	1	C	K17216	cystathionine beta-synthase (O-acetyl-L-serine) [EC:2.5.1.134]								Pyridoxal-phosphate dependent enzyme [PF00291.28]					0
GCF_002746455.1_NZ_NWUW01000001.1_18	GCF_002746455.1	NZ_NWUW01000001.1	18	15785	16918	1	C	K17217	cystathionine gamma-lyase / homocysteine desulfhydrase [EC:4.4.1.1 4.4.1.2]								Cys/Met metabolism PLP-dependent enzyme [PF01053.23]; L-seryl-tRNA selenium transferase [PF03841.16]; DegT/DnrJ/EryC1/StrS aminotransferase family [PF01041.20]; Aminotransferase class-V [PF00266.22]; Orn/Lys/Arg decarboxylase, major domain [PF01276.23]					0
GCF_002746455.1_NZ_NWUW01000001.1_19	GCF_002746455.1	NZ_NWUW01000001.1	19	17179	19782	1	C	K04072	acetaldehyde dehydrogenase / alcohol dehydrogenase [EC:1.2.1.10 1.1.1.1]								Iron-containing alcohol dehydrogenase [PF00465.22]; Aldehyde dehydrogenase family [PF00171.25]; Iron-containing alcohol dehydrogenase [PF13685.9]					0
GCF_002746455.1_NZ_NWUW01000001.1_20	GCF_002746455.1	NZ_NWUW01000001.1	20	19909	20136	1	D										YrhC-like protein [PF14143.9]					0
GCF_002746455.1_NZ_NWUW01000001.1_21	GCF_002746455.1	NZ_NWUW01000001.1	21	20294	21241	1	C	K02016	iron complex transport system substrate-binding protein								Periplasmic binding protein [PF01497.21]					0
GCF_002746455.1_NZ_NWUW01000001.1_22	GCF_002746455.1	NZ_NWUW01000001.1	22	21247	22275	1	C	K02015	iron complex transport system permease protein								FecCD transport family [PF01032.21]					0
GCF_002746455.1_NZ_NWUW01000001.1_23	GCF_002746455.1	NZ_NWUW01000001.1	23	22262	23080	1	C	K02013	iron complex transport system ATP-binding protein [EC:7.2.2.-]								ABC transporter [PF00005.30]					0
GCF_002746455.1_NZ_NWUW01000001.1_24	GCF_002746455.1	NZ_NWUW01000001.1	24	23047	23442	1	E															0
GCF_002746455.1_NZ_NWUW01000001.1_25	GCF_002746455.1	NZ_NWUW01000001.1	25	23750	24256	1	C	K03790	[ribosomal protein S5]-alanine N-acetyltransferase [EC:2.3.1.267]								Acetyltransferase (GNAT) domain [PF13302.10]					0
GCF_002746455.1_NZ_NWUW01000001.1_26	GCF_002746455.1	NZ_NWUW01000001.1	26	24313	24771	1	D										Acetyltransferase (GNAT) domain [PF13508.10]; Acetyltransferase (GNAT) domain [PF13673.10]					0
GCF_002746455.1_NZ_NWUW01000001.1_27	GCF_002746455.1	NZ_NWUW01000001.1	27	24894	25271	1	D										MaoC like domain [PF01575.22]; N-terminal half of MaoC dehydratase [PF13452.9]					0
GCF_002746455.1_NZ_NWUW01000001.1_28	GCF_002746455.1	NZ_NWUW01000001.1	28	25453	25998	-1	D										Helix-turn-helix domain [PF12844.10]; Helix-turn-helix [PF01381.25]; Mannose-6-phosphate isomerase [PF01050.21]					0
GCF_002746455.1_NZ_NWUW01000001.1_29	GCF_002746455.1	NZ_NWUW01000001.1	29	26155	26559	1	C	K15977	putative oxidoreductase								DoxX [PF07681.15]					0
GCF_002746455.1_NZ_NWUW01000001.1_30	GCF_002746455.1	NZ_NWUW01000001.1	30	26581	27438	1	C	K07104	catechol 2,3-dioxygenase [EC:1.13.11.2]								Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily [PF00903.28]; Glyoxalase-like domain [PF12681.10]					0
GCF_002746455.1_NZ_NWUW01000001.1_31	GCF_002746455.1	NZ_NWUW01000001.1	31	27455	27769	-1	C	K01724	4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]								Pterin 4 alpha carbinolamine dehydratase [PF01329.22]					0
GCF_002746455.1_NZ_NWUW01000001.1_32	GCF_002746455.1	NZ_NWUW01000001.1	32	27750	29504	-1	C	K00500	phenylalanine-4-hydroxylase [EC:1.14.16.1]								Biopterin-dependent aromatic amino acid hydroxylase [PF00351.24]					0
GCF_002746455.1_NZ_NWUW01000001.1_33	GCF_002746455.1	NZ_NWUW01000001.1	33	30639	31877	1	D										Eukaryotic translation initiation factor eIF2A [PF08662.14]					0
GCF_002746455.1_NZ_NWUW01000001.1_34	GCF_002746455.1	NZ_NWUW01000001.1	34	31919	32041	-1	D										Protein of unknown function (DUF4023) [PF13215.9]					0
GCF_002746455.1_NZ_NWUW01000001.1_35	GCF_002746455.1	NZ_NWUW01000001.1	35	32113	32451	-1	E															0
GCF_002746455.1_NZ_NWUW01000001.1_36	GCF_002746455.1	NZ_NWUW01000001.1	36	32622	33212	1	D										Histidine phosphatase superfamily (branch 1) [PF00300.25]					0
GCF_002746455.1_NZ_NWUW01000001.1_37	GCF_002746455.1	NZ_NWUW01000001.1	37	33231	33767	1	E															0
GCF_002746455.1_NZ_NWUW01000001.1_38	GCF_002746455.1	NZ_NWUW01000001.1	38	34030	34530	1	C	K16937	thiosulfate dehydrogenase (quinone) large subunit [EC:1.8.5.2]								TQO small subunit DoxD [PF04173.16]					0
GCF_002746455.1_NZ_NWUW01000001.1_39	GCF_002746455.1	NZ_NWUW01000001.1	39	34568	35431	-1	D			MER0029487	S33	MER0029487 - family S33 unassigned peptidases (Bacillus cereus) [S33.UPW]#S33#{peptidase unit: 29-272}~source ACM14561~	True	0.97	500.0	1.989e-159	Serine aminopeptidase, S33 [PF12146.11]; alpha/beta hydrolase fold [PF00561.23]; Alpha/beta hydrolase family [PF12697.10]; Alpha/beta hydrolase of unknown function (DUF1057) [PF06342.15]; Thioesterase domain [PF00975.23]					0
GCF_002746455.1_NZ_NWUW01000001.1_40	GCF_002746455.1	NZ_NWUW01000001.1	40	35468	36301	-1	D										Acetyltransferase (GNAT) domain [PF18014.4]; Acetyltransferase (GNAT) domain [PF13508.10]; Acetyltransferase (GNAT) domain [PF13673.10]; Acetyltransferase (GNAT) family [PF00583.28]					0
