	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_001717015.1_MAGV01000001.1_1	GCA_001717015.1	MAGV01000001.1	1	2	508	1	D										Histidinol dehydrogenase [PF00815.23]					0
GCA_001717015.1_MAGV01000001.1_2	GCA_001717015.1	MAGV01000001.1	2	578	2221	1	C	K00817	histidinol-phosphate aminotransferase [EC:2.6.1.9]								Imidazoleglycerol-phosphate dehydratase [PF00475.21]; Aminotransferase class I and II [PF00155.24]					0
GCA_001717015.1_MAGV01000001.1_3	GCA_001717015.1	MAGV01000001.1	3	2226	2885	1	C	K02501	imidazole glycerol-phosphate synthase subunit HisH [EC:4.3.2.10]	MER0149109	C26	MER0149109 - imidazole glycerol phosphate synthase subunit HisH (Methanocella sp. HZ254) [C26.965]#C26#{peptidase unit: 1-196}~source YP_005381624~	False	0.482	192.0	4.609e-54	Glutamine amidotransferase class-I [PF00117.31]					0
GCA_001717015.1_MAGV01000001.1_4	GCA_001717015.1	MAGV01000001.1	4	2882	3595	1	D										Histidine biosynthesis protein [PF00977.24]					0
GCA_001717015.1_MAGV01000001.1_5	GCA_001717015.1	MAGV01000001.1	5	3592	4404	1	C	K02500	imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10]								Histidine biosynthesis protein [PF00977.24]					0
GCA_001717015.1_MAGV01000001.1_6	GCA_001717015.1	MAGV01000001.1	6	4453	5115	1	C	K11755	phosphoribosyl-AMP cyclohydrolase / phosphoribosyl-ATP pyrophosphohydrolase [EC:3.5.4.19 3.6.1.31]								Phosphoribosyl-AMP cyclohydrolase [PF01502.21]; Phosphoribosyl-ATP pyrophosphohydrolase [PF01503.20]					0
GCA_001717015.1_MAGV01000001.1_7	GCA_001717015.1	MAGV01000001.1	7	5209	6165	-1	D										pfkB family carbohydrate kinase [PF00294.27]					0
GCA_001717015.1_MAGV01000001.1_8	GCA_001717015.1	MAGV01000001.1	8	6267	7487	1	E															0
GCA_001717015.1_MAGV01000001.1_9	GCA_001717015.1	MAGV01000001.1	9	7531	7692	1	E															0
GCA_001717015.1_MAGV01000002.1_1	GCA_001717015.1	MAGV01000002.1	1	89	883	-1	C	K15023	5-methyltetrahydrofolate corrinoid/iron sulfur protein methyltransferase [EC:2.1.1.258]								Pterin binding enzyme [PF00809.25]; CO dehydrogenase/acetyl-CoA synthase delta subunit [PF03599.19]					0
GCA_001717015.1_MAGV01000002.1_2	GCA_001717015.1	MAGV01000002.1	2	1019	1282	-1	D										Major intrinsic protein [PF00230.23]					0
GCA_001717015.1_MAGV01000002.1_3	GCA_001717015.1	MAGV01000002.1	3	1384	1569	-1	D										Major intrinsic protein [PF00230.23]					0
