	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_002495235.1_DAEG01000001.1_1	GCA_002495235.1	DAEG01000001.1	1	2	829	-1	D										OPT oligopeptide transporter protein [PF03169.18]					0
GCA_002495235.1_DAEG01000001.1_2	GCA_002495235.1	DAEG01000001.1	2	974	1942	-1	C	K19689	aminopeptidase [EC:3.4.11.-]	MER0857307	M29	MER0857307 - family M29 non-peptidase homologues (Methanocella sp. HZ254) [M29.UNW]#M29#{peptidase unit: 129-322}~source H8I657~	False	0.557	206.0	3.991e-57	Thermophilic metalloprotease (M29) [PF02073.18]					0
GCA_002495235.1_DAEG01000001.1_3	GCA_002495235.1	DAEG01000001.1	3	2005	2913	-1	C	K06936	archaeosine synthase beta-subunit [EC:2.6.1.-]													0
GCA_002495235.1_DAEG01000001.1_4	GCA_002495235.1	DAEG01000001.1	4	2897	3676	-1	D										Domain of unknown function (DUF5591) [PF17884.4]; PUA domain [PF01472.23]; Patch-forming domain C2 of tRNA-guanine transglycosylase [PF14810.9]					0
GCA_002495235.1_DAEG01000002.1_1	GCA_002495235.1	DAEG01000002.1	1	28	1512	1	D										Radical SAM superfamily [PF04055.24]					0
GCA_002495235.1_DAEG01000002.1_2	GCA_002495235.1	DAEG01000002.1	2	1509	4124	-1	C	K03724	ATP-dependent helicase Lhr and Lhr-like helicase [EC:3.6.4.13 5.6.2.4]								DEAD/DEAH box helicase [PF00270.32]; DEAD/H associated [PF08494.14]; Helicase Lhr winged helix domain [PF19306.2]; Helicase conserved C-terminal domain [PF00271.34]; Type III restriction enzyme, res subunit [PF04851.18]					0
GCA_002495235.1_DAEG01000002.1_3	GCA_002495235.1	DAEG01000002.1	3	4108	4821	-1	C	K06953	uncharacterized protein													0
GCA_002495235.1_DAEG01000002.1_4	GCA_002495235.1	DAEG01000002.1	4	4927	6462	1	C	K08659	dipeptidase [EC:3.4.-.-]	MER0238642	C69	MER0238642 - family C69 unassigned peptidases (Halanaerobium praevalens) [C69.UPW]#C69#{peptidase unit: 27-520}~source ADO76613~	False	0.402	338.0	2.698e-99	Peptidase family C69 [PF03577.18]					0
GCA_002495235.1_DAEG01000002.1_5	GCA_002495235.1	DAEG01000002.1	5	6502	6798	1	D										Acyl-CoA dehydrogenase, N-terminal domain [PF02771.19]					0
GCA_002495235.1_DAEG01000003.1_1	GCA_002495235.1	DAEG01000003.1	1	212	940	1	C	K02440	glycerol uptake facilitator protein								Major intrinsic protein [PF00230.23]					0
