NC_070760_51	dd467faa947ccbcba386545811dc4975	308	SMART	SM00481	npolultra	4	71	7.7E-20	T	10-07-2023	IPR003141	Polymerase/histidinol phosphatase, N-terminal
NC_070760_51	dd467faa947ccbcba386545811dc4975	308	Gene3D	G3DSA:3.20.20.140	-	1	285	1.2E-72	T	10-07-2023	-	-
NC_070760_51	dd467faa947ccbcba386545811dc4975	308	Pfam	PF02811	PHP domain	5	179	6.7E-33	T	10-07-2023	IPR004013	PHP domain
NC_070760_51	dd467faa947ccbcba386545811dc4975	308	SUPERFAMILY	SSF89550	PHP domain-like	3	230	1.08E-26	T	10-07-2023	IPR016195	Polymerase/histidinol phosphatase-like
NC_070760_51	dd467faa947ccbcba386545811dc4975	308	PANTHER	PTHR32294	DNA POLYMERASE III SUBUNIT ALPHA	1	290	3.2E-58	T	10-07-2023	IPR004805	DNA polymerase III, alpha subunit
NC_070760_83	1c30691cfed65ee9a043b454f2884477	56	MobiDBLite	mobidb-lite	consensus disorder prediction	1	56	-	T	10-07-2023	-	-
NC_070760_83	1c30691cfed65ee9a043b454f2884477	56	MobiDBLite	mobidb-lite	consensus disorder prediction	11	34	-	T	10-07-2023	-	-
NC_070760_12	0015415bd4a6d151d4907d9704bfbb87	131	MobiDBLite	mobidb-lite	consensus disorder prediction	37	51	-	T	10-07-2023	-	-
NC_070760_12	0015415bd4a6d151d4907d9704bfbb87	131	MobiDBLite	mobidb-lite	consensus disorder prediction	1	56	-	T	10-07-2023	-	-
NC_070760_16	33920a58dfed9a2528d37af32e98408d	860	Coils	Coil	Coil	860	860	-	T	10-07-2023	-	-
NC_070760_82	bde8f3707470f460b8593aad99b9a41c	937	SUPERFAMILY	SSF49785	Galactose-binding domain-like	391	529	7.4E-6	T	10-07-2023	IPR008979	Galactose-binding-like domain superfamily
NC_070760_82	bde8f3707470f460b8593aad99b9a41c	937	SUPERFAMILY	SSF49785	Galactose-binding domain-like	211	328	2.55E-5	T	10-07-2023	IPR008979	Galactose-binding-like domain superfamily
NC_070760_82	bde8f3707470f460b8593aad99b9a41c	937	Gene3D	G3DSA:2.60.120.260	-	26	199	3.6E-5	T	10-07-2023	-	-
NC_070760_82	bde8f3707470f460b8593aad99b9a41c	937	Gene3D	G3DSA:2.60.120.260	-	575	715	2.0E-5	T	10-07-2023	-	-
NC_070760_82	bde8f3707470f460b8593aad99b9a41c	937	Gene3D	G3DSA:2.60.120.260	-	211	356	1.8E-9	T	10-07-2023	-	-
NC_070760_82	bde8f3707470f460b8593aad99b9a41c	937	Gene3D	G3DSA:2.60.120.260	-	380	530	4.0E-10	T	10-07-2023	-	-
NC_070760_47	eaa72bc0adfcb03c242cb833835bbe59	262	Pfam	PF03486	HI0933-like protein	2	34	5.0E-6	T	10-07-2023	-	-
NC_070760_47	eaa72bc0adfcb03c242cb833835bbe59	262	Gene3D	G3DSA:3.50.50.60	-	1	41	2.4E-6	T	10-07-2023	IPR036188	FAD/NAD(P)-binding domain superfamily
NC_070760_47	eaa72bc0adfcb03c242cb833835bbe59	262	SUPERFAMILY	SSF51905	FAD/NAD(P)-binding domain	2	180	1.1E-8	T	10-07-2023	IPR036188	FAD/NAD(P)-binding domain superfamily
NC_070760_22	0f9ebcade0058caf5673a2f9c69c73dd	336	Gene3D	G3DSA:3.40.80.10	-	8	205	2.3E-12	T	10-07-2023	IPR036505	N-acetylmuramoyl-L-alanine amidase/PGRP domain superfamily
NC_070760_22	0f9ebcade0058caf5673a2f9c69c73dd	336	SUPERFAMILY	SSF55846	N-acetylmuramoyl-L-alanine amidase-like	50	189	5.04E-12	T	10-07-2023	IPR036505	N-acetylmuramoyl-L-alanine amidase/PGRP domain superfamily
