	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
SAMN03319872_LCMC01000001.1_1	SAMN03319872	LCMC01000001.1	1	2	1006	1	D										DEAD/DEAH box helicase [PF00270.32]; Helicase conserved C-terminal domain [PF00271.34]; Type III restriction enzyme, res subunit [PF04851.18]; U3-containing 90S pre-ribosomal complex subunit [PF14617.9]					0
SAMN03319872_LCMC01000001.1_2	SAMN03319872	LCMC01000001.1	2	1083	1550	1	E															0
SAMN03319872_LCMC01000001.1_3	SAMN03319872	LCMC01000001.1	3	1623	2066	1	E															0
SAMN03319872_LCMC01000001.1_4	SAMN03319872	LCMC01000001.1	4	2068	2334	1	D										Bacterial toxin of type II toxin-antitoxin system, YafQ [PF15738.8]					0
SAMN03319872_LCMC01000001.1_5	SAMN03319872	LCMC01000001.1	5	2429	2884	1	E															0
SAMN03319872_LCMC01000001.1_6	SAMN03319872	LCMC01000001.1	6	3067	5187	1	C	K02355	elongation factor G								Elongation factor G, domain IV [PF03764.21]; Elongation factor Tu GTP binding domain [PF00009.30]; Elongation Factor G, domain III [PF14492.9]; Elongation factor G C-terminus [PF00679.27]; Elongation factor Tu domain 2 [PF03144.28]					0
SAMN03319872_LCMC01000001.1_7	SAMN03319872	LCMC01000001.1	7	5254	6429	1	C	K02358	elongation factor Tu								Elongation factor Tu GTP binding domain [PF00009.30]; Elongation factor Tu C-terminal domain [PF03143.20]; Elongation factor Tu domain 2 [PF03144.28]					0
SAMN03319872_LCMC01000001.1_8	SAMN03319872	LCMC01000001.1	8	6474	6785	1	C	K02946	small subunit ribosomal protein S10								Ribosomal protein S10p/S20e [PF00338.25]					0
SAMN03319872_LCMC01000001.1_9	SAMN03319872	LCMC01000001.1	9	6911	7504	1	C	K02906	large subunit ribosomal protein L3								Ribosomal protein L3 [PF00297.25]					0
SAMN03319872_LCMC01000001.1_10	SAMN03319872	LCMC01000001.1	10	7510	8145	1	C	K02926	large subunit ribosomal protein L4								Ribosomal protein L4/L1 family [PF00573.25]					0
SAMN03319872_LCMC01000001.1_11	SAMN03319872	LCMC01000001.1	11	8147	8455	1	C	K02892	large subunit ribosomal protein L23								Ribosomal protein L23 [PF00276.23]					0
SAMN03319872_LCMC01000001.1_12	SAMN03319872	LCMC01000001.1	12	8462	9220	1	C	K02886	large subunit ribosomal protein L2								Ribosomal Proteins L2, C-terminal domain [PF03947.21]; Ribosomal Proteins L2, RNA binding domain [PF00181.26]					0
SAMN03319872_LCMC01000001.1_13	SAMN03319872	LCMC01000001.1	13	9231	9515	1	C	K02965	small subunit ribosomal protein S19								Ribosomal protein S19 [PF00203.24]					0
SAMN03319872_LCMC01000001.1_14	SAMN03319872	LCMC01000001.1	14	9522	9983	1	C	K02890	large subunit ribosomal protein L22								Ribosomal protein L22p/L17e [PF00237.22]					0
SAMN03319872_LCMC01000001.1_15	SAMN03319872	LCMC01000001.1	15	9986	10639	1	C	K02982	small subunit ribosomal protein S3								Ribosomal protein S3, C-terminal domain [PF00189.23]; KH domain [PF07650.20]					0
SAMN03319872_LCMC01000001.1_16	SAMN03319872	LCMC01000001.1	16	10649	11062	1	C	K02878	large subunit ribosomal protein L16								Ribosomal protein L16p/L10e [PF00252.21]					0
SAMN03319872_LCMC01000001.1_17	SAMN03319872	LCMC01000001.1	17	11055	11213	1	E															0
SAMN03319872_LCMC01000001.1_18	SAMN03319872	LCMC01000001.1	18	11210	11437	1	D										Ribosomal protein S17 [PF00366.23]					0
SAMN03319872_LCMC01000001.1_19	SAMN03319872	LCMC01000001.1	19	11434	11808	1	C	K02874	large subunit ribosomal protein L14								Ribosomal protein L14p/L23e [PF00238.22]					0
SAMN03319872_LCMC01000001.1_20	SAMN03319872	LCMC01000001.1	20	11822	12157	1	C	K02895	large subunit ribosomal protein L24								Ribosomal proteins 50S L24/mitochondrial 39S L24 [PF17136.7]; KOW motif [PF00467.32]					0
SAMN03319872_LCMC01000001.1_21	SAMN03319872	LCMC01000001.1	21	12154	12702	1	C	K02931	large subunit ribosomal protein L5								ribosomal L5P family C-terminus [PF00673.24]; Ribosomal protein L5 [PF00281.22]					0
SAMN03319872_LCMC01000001.1_22	SAMN03319872	LCMC01000001.1	22	12910	13299	1	C	K02994	small subunit ribosomal protein S8								Ribosomal protein S8 [PF00410.22]					0
SAMN03319872_LCMC01000001.1_23	SAMN03319872	LCMC01000001.1	23	13323	13871	1	C	K02933	large subunit ribosomal protein L6								Ribosomal protein L6 [PF00347.26]					0
SAMN03319872_LCMC01000001.1_24	SAMN03319872	LCMC01000001.1	24	13878	14225	1	C	K02881	large subunit ribosomal protein L18								Ribosomal L18 of archaea, bacteria, mitoch. and chloroplast [PF00861.25]					0
SAMN03319872_LCMC01000001.1_25	SAMN03319872	LCMC01000001.1	25	14231	14734	1	C	K02988	small subunit ribosomal protein S5								Ribosomal protein S5, C-terminal domain [PF03719.18]; Ribosomal protein S5, N-terminal domain [PF00333.23]					0
SAMN03319872_LCMC01000001.1_26	SAMN03319872	LCMC01000001.1	26	14740	15186	1	C	K02876	large subunit ribosomal protein L15								Ribosomal proteins 50S-L15, 50S-L18e, 60S-L27A [PF00828.22]					0
SAMN03319872_LCMC01000001.1_27	SAMN03319872	LCMC01000001.1	27	15272	15805	1	E															0
SAMN03319872_LCMC01000001.1_28	SAMN03319872	LCMC01000001.1	28	15850	17133	1	C	K03076	preprotein translocase subunit SecY								SecY [PF00344.23]					0
