locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
SSSX01000769.1_3_326_+	K05550	K05550	COG5517				FOAM:K05550	107	6.9e-43	144.6	1.14.12.10 1.14.12.-	benB-xylY; benzoate/toluate 1,2-dioxygenase subunit beta
SSSX01000769.1_405_1421_+		K05784	COG2871		phrog_844	VOG09977	KEGG:K05784	338	1.4e-156	520.5	1.18.1.-	benC-xylZ; benzoate/toluate 1,2-dioxygenase reductase component
SSSX01000770.1_1_141_+	K02257	K02257	COG0109				COG:COG0109	46	4.6e-11	40.3		CyoE; 
SSSX01000770.1_138_1073_+		K02259	COG1612				COG:COG1612	313	6.7e-85	282.7		CtaA; 
SSSX01000771.1_3_1904_-			COG4715				COG:COG4715	634	8.7e-30	101.8		SWIM; 
SSSX01000771.1_1982_2785_-	K12410	K12410	COG0846		phrog_2162	VOG09350	COG:COG0846	267	3.4e-83	277.2		SIR2; 
SSSX01000771.1_2898_3695_+												Hypothetical
SSSX01000771.1_3825_4268_+		K19710	COG0537		phrog_6748		COG:COG0537	147	2.4e-37	127.1		HinT; 
SSSX01000771.1_4286_5896_+		K23127					KEGG:K23127	536	8.8e-92	306.8		fimW; cyclic-di-GMP-binding protein
SSSX01000771.1_5960_7078_-	K07636	K07636	COG5002		phrog_857	VOG00352	COG:COG5002	373	3e-111	370.7		WalK; 
SSSX01000772.1_1_1725_-	K01682	K01682	COG1049				COG:COG1049	575	6.3e-283	938.6		AcnB; TCA cycle
SSSX01000772.1_1944_2159_-		K11443	COG2198		phrog_20458	VOG00352	KEGG:K11443	72	2.2e-21	74.2		divK; two-component system, cell cycle response regulator DivK
SSSX01000773.1_1_357_+		K18297					KEGG:K18297	118	2.3e-18	64.7		mexT; LysR family transcriptional regulator, mexEF-oprN operon transcriptional activator
SSSX01000773.1_513_1670_+		K15760					KEGG:K15760	387	1.5e-212	704.5	1.14.13.236 1.14.13.-	tmoA, tbuA1, touA; toluene monooxygenase system protein A
SSSX01000774.1_177_1247_-		K03548	COG0628				COG:COG0628	357	8.7e-71	237.6		PerM; 
SSSX01000118.1_1_822_+		K02434	COG0064				COG:COG0064	273	4.9e-142	473.2		GatB; Aminoacyl-tRNA synthetases
SSSX01000118.1_846_1583_-					phrog_641		PHROG:phrog_641	245	1.5e-06	26.3		terminase small subunit
SSSX01000118.1_1661_4333_-	K11527	K11527, K20974	COG2198, COG3614, COG5278, COG5809		phrog_20458	VOG00352	COG:COG2198	891	3.2e-182	594.8		HPtr; 
SSSX01000775.1_3_200_+	K01966	K01966	COG4799				FOAM:K01966	65	2e-22	77.4	6.4.1.3 2.1.3.15	PCCB, pccB; propionyl-CoA carboxylase beta chain
SSSX01000775.1_356_2176_+	K01965	K01965	COG4770		phrog_29784		COG:COG4770	608	2.4e-272	905.0		PccA; 
SSSX01000776.1_67_609_-			COG5490				COG:COG5490	180	8.7e-28	95.3		Phasin; 
SSSX01000776.1_754_1587_-		K00557	COG2265		phrog_11787	VOG01191	KEGG:K00557	278	2e-116	387.6	2.1.1.35	trmA; tRNA (uracil-5-)-methyltransferase
