locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
PFQB01000037.1_2_157_+												Hypothetical
PFQB01000037.1_408_629_+		K23779	COG1476		phrog_8	VOG00002	KEGG:K23779	73	4e-19	65.2		sutR; XRE family transcriptional regulator, regulator of sulfur utilization
PFQB01000037.1_635_1357_+												Hypothetical
PFQB01000037.1_1362_4082_+		K07317	COG1002		phrog_31645, phrog_17239	VOG02372	KEGG:K07317	906	1.2e-107	357.1	2.1.1.72	K07317; adenine-specific DNA-methyltransferase
PFQB01000037.1_4096_5097_+												Hypothetical
PFQB01000129.1_102_1064_-		K08974	COG2035		phrog_35001		COG:COG2035	320	8.3e-45	148.6		; 
PFQB01000129.1_1096_2169_-			COG4868		phrog_30143		COG:COG4868	357	3.1e-117	387.7		; 
PFQB01000129.1_2200_3270_-		K04568	COG2269			VOG03103	COG:COG2269	356	1.7e-85	283.2		EpmA; 
PFQB01000129.1_3292_3969_+												Hypothetical
PFQB01000129.1_4048_4848_+												Hypothetical
PFQB01000054.1_2_3100_+		K03657	COG0210		phrog_1967, phrog_69	VOG03885, VOG00510	COG:COG0210	1032	2.7e-159	527.6		UvrD; 
PFQB01000054.1_3186_4295_+		K04773	COG0616		phrog_53	VOG07465	COG:COG0616	369	3e-67	223.1		SppA; 
PFQB01000054.1_4302_4937_+		K21929	COG1573		phrog_4335	VOG01016	COG:COG1573	211	1.3e-55	184.5		Udg4; 
PFQB01000054.1_4971_5402_+		K18815	COG0456		phrog_1249	VOG00123	COG:COG0456	143	1.2e-14	50.1		RimI; 
PFQB01000054.1_5476_6543_+		K09760	COG1322				COG:COG1322	355	2.5e-63	210.1		RmuC; 
PFQB01000054.1_7042_7233_+												Hypothetical
PFQB01000054.1_7217_7621_+		K07491	COG1943		phrog_2577	VOG02296	VOG:VOG02296	134	3.4e-36	120.4		sp|Q7DF83|DRA2A_DEIRA ISDra2 transposase TnpA
PFQB01000054.1_7733_8080_+												Hypothetical
PFQB01000054.1_8174_11647_-		K12035, K12035	COG4257, COG4257		phrog_10898, phrog_10898	VOG03730	KEGG:K12035	1157	9.7e-231	390.3	2.3.2.27	TRIM71; tripartite motif-containing protein 71
PFQB01000054.1_11754_14651_-		K14164	COG0752				KEGG:K14164	965	5.1e-257	850.4	6.1.1.14	glyQS; glycyl-tRNA synthetase
PFQB01000054.1_14814_16352_-		K18814	COG3307				COG:COG3307	512	7.7e-28	92.6		RfaL; 
PFQB01000054.1_16399_17307_+		K00791	COG0324				COG:COG0324	302	3e-56	186.5		MiaA; tRNA modification
PFQB01000054.1_17971_19365_-		K01875	COG0172		phrog_16140	VOG02981	KEGG:K01875	464	1.4e-144	478.7	6.1.1.11	SARS, serS; seryl-tRNA synthetase
