	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_001914815.1_MNDG01000001.1_1	GCA_001914815.1	MNDG01000001.1	1	3	1154	-1	C	K06919	putative DNA primase/helicase								D5 N terminal like [PF08706.14]; Family of unknown function (DUF5906) [PF19263.2]					0
GCA_001914815.1_MNDG01000001.1_2	GCA_001914815.1	MNDG01000001.1	2	1151	1741	-1	D										CHC2 zinc finger [PF01807.23]					0
GCA_001914815.1_MNDG01000001.1_3	GCA_001914815.1	MNDG01000001.1	3	1745	2005	-1	E															0
GCA_001914815.1_MNDG01000001.1_4	GCA_001914815.1	MNDG01000001.1	4	2057	2647	1	E															0
GCA_001914815.1_MNDG01000001.1_5	GCA_001914815.1	MNDG01000001.1	5	2641	3249	1	D										Isochorismatase family [PF00857.23]					0
GCA_001914815.1_MNDG01000001.1_6	GCA_001914815.1	MNDG01000001.1	6	3502	5730	1	D										Family of unknown function (DUF6600) [PF20245.1]					0
GCA_001914815.1_MNDG01000001.1_7	GCA_001914815.1	MNDG01000001.1	7	5800	6678	-1	D										AAA domain [PF13671.9]; Zeta toxin [PF06414.15]; Chromatin associated protein KTI12 [PF08433.13]					0
GCA_001914815.1_MNDG01000001.1_8	GCA_001914815.1	MNDG01000001.1	8	6807	7988	-1	D										AI-2E family transporter [PF01594.19]					0
GCA_001914815.1_MNDG01000001.1_9	GCA_001914815.1	MNDG01000001.1	9	8087	8452	1	D										Pyridoxamine 5'-phosphate oxidase [PF01243.23]; F420H(2)-dependent quinone reductase [PF04075.17]					0
GCA_001914815.1_MNDG01000001.1_10	GCA_001914815.1	MNDG01000001.1	10	8462	8683	1	E															0
GCA_001914815.1_MNDG01000001.1_11	GCA_001914815.1	MNDG01000001.1	11	8583	9059	-1	E															0
GCA_001914815.1_MNDG01000002.1_1	GCA_001914815.1	MNDG01000002.1	1	1	99	-1	E															0
GCA_001914815.1_MNDG01000002.1_2	GCA_001914815.1	MNDG01000002.1	2	172	750	1	E															0
GCA_001914815.1_MNDG01000002.1_3	GCA_001914815.1	MNDG01000002.1	3	891	1592	1	D										PilZ domain [PF07238.17]					0
GCA_001914815.1_MNDG01000002.1_4	GCA_001914815.1	MNDG01000002.1	4	1842	3926	1	C	K00615	transketolase [EC:2.2.1.1]								Transketolase, thiamine diphosphate binding domain [PF00456.24]; Transketolase, pyrimidine binding domain [PF02779.27]; Transketolase, C-terminal domain [PF02780.23]					0
GCA_001914815.1_MNDG01000002.1_5	GCA_001914815.1	MNDG01000002.1	5	3981	6872	1	C	K13810	transaldolase / glucose-6-phosphate isomerase [EC:2.2.1.2 5.3.1.9]								Phosphoglucose isomerase [PF00342.22]; Transaldolase/Fructose-6-phosphate aldolase [PF00923.22]					0
