locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NZ_MTKN01000001.1_1_456_1184_+		K02479, K21084	COG2771		phrog_3282		COG:COG2771	242	3.7e-13	48.0		CsgD; 
NZ_MTKN01000001.1_1_1312_2328_-		K02315	COG1484		phrog_50	VOG02675	COG:COG1484	338	8.6e-11	40.0		DnaC; 
NZ_MTKN01000001.1_1_2394_2579_-												Hypothetical
NZ_MTKN01000001.1_1_2705_2869_+												Hypothetical
NZ_MTKN01000001.1_1_2963_3847_-		K02099	COG4753		phrog_7620	VOG01917	KEGG:K02099	294	8.5e-32	109.5		araC; AraC family transcriptional regulator, arabinose operon regulatory protein
NZ_MTKN01000001.1_1_3996_6464_+			COG3661	GH67			COG:COG3661	822	2e-08	31.1		AguA2; 
NZ_MTKN01000001.1_1_6512_6862_-												Hypothetical
NZ_MTKN01000001.1_1_7032_7328_-												Hypothetical
NZ_MTKN01000001.1_1_7335_7505_-												Hypothetical
NZ_MTKN01000001.1_1_7565_8923_+												Hypothetical
NZ_MTKN01000001.1_1_8940_9383_+												Hypothetical
NZ_MTKN01000001.1_1_9386_10873_+												Hypothetical
NZ_MTKN01000001.1_1_10879_14394_+												Hypothetical
NZ_MTKN01000001.1_1_14391_15584_+												Hypothetical
NZ_MTKN01000001.1_1_15577_17076_+												Hypothetical
NZ_MTKN01000001.1_1_17073_17729_+		K03286					KEGG:K03286	218	8e-08	30.8		TC.OOP; OmpA-OmpF porin, OOP family
NZ_MTKN01000001.1_1_17836_18492_-		K07689	COG4566		phrog_731	VOG00352	KEGG:K07689	194	1.8e-48	163.8		uvrY, gacA, varA; two-component system, NarL family, invasion response regulator UvrY
NZ_MTKN01000001.1_1_18489_19310_-	K07683	K07683	COG4585				COG:COG4585	273	1.9e-48	164.1		ComP; 
NZ_MTKN01000001.1_1_19359_19541_-												Hypothetical
NZ_MTKN01000001.1_1_19668_19841_-												Hypothetical
NZ_MTKN01000001.1_1_19965_20429_-												Hypothetical
NZ_MTKN01000001.1_1_20793_21734_+												Hypothetical
NZ_MTKN01000001.1_1_21731_22768_+		K20333	COG1262, COG4916		phrog_18508	VOG27096	COG:COG1262	345	1.7e-45	154.3		YfmG; 
NZ_MTKN01000001.1_1_22786_23112_+		K09946	COG3422		phrog_1422		COG:COG3422	108	3.5e-36	124.4		YegP; 
NZ_MTKN01000001.1_1_23171_23344_+												Hypothetical
NZ_MTKN01000001.1_1_23363_23578_+												Hypothetical
NZ_MTKN01000001.1_1_23590_24729_+												Hypothetical
NZ_MTKN01000001.1_1_24857_26086_+		K03863	COG3182				COG:COG3182	409	3.5e-115	384.7		PiuB; 
NZ_MTKN01000001.1_1_26388_28019_+		K19701	COG2234				COG:COG2234	543	6.6e-113	377.2		Iap; 
NZ_MTKN01000001.1_1_28346_28579_+												Hypothetical
NZ_MTKN01000001.1_1_28669_29031_+												Hypothetical
NZ_MTKN01000001.1_1_29078_29584_+												Hypothetical
NZ_MTKN01000001.1_1_29622_30098_+												Hypothetical
NZ_MTKN01000001.1_1_30137_30757_+												Hypothetical
NZ_MTKN01000001.1_1_30818_31315_+												Hypothetical
NZ_MTKN01000001.1_1_31437_33530_-	K01190	K01190	COG3250	GH2, GH2			COG:COG3250	697	3.5e-124	413.6		LacZ; 
NZ_MTKN01000001.1_1_33912_34133_+												Hypothetical
NZ_MTKN01000001.1_1_34336_35586_+		K02199	COG0526			VOG00033	COG:COG0526	416	8.5e-37	125.9		TrxA; 
NZ_MTKN01000001.1_1_35761_36078_+												Hypothetical
NZ_MTKN01000001.1_1_36082_36756_-												Hypothetical
NZ_MTKN01000001.1_1_36761_37186_-												Hypothetical
NZ_MTKN01000001.1_1_37375_38739_+		K06926	COG1106		phrog_5836		KEGG:K06926	454	4.8e-100	334.1		K06926; uncharacterized protein
