locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
JACPTG010000001.1_1		K07076	COG1708				COG:COG1708	106	2.6e-18	63.1		MJ0604:
JACPTG010000001.1_2		K17592	COG2250				COG:COG2250	146	8.5e-38	126.2		HEPN:
JACPTG010000001.1_3												Hypothetical
JACPTG010000001.1_4			COG5550				COG:COG5550	128	3.5e-08	29.4		:
JACPTG010000001.1_5			COG2026		phrog_1213		COG:COG2026	84	4.4e-12	42.3		RelE:
JACPTG010000001.1_6												Hypothetical
JACPTG010000001.1_7		K06218	COG2026		phrog_1213	VOG11888	COG:COG2026	59	1.4e-10	37.4		RelE:
JACPTG010000001.1_8												Hypothetical
JACPTG010000001.1_9												Hypothetical
JACPTG010000001.1_10												Hypothetical
JACPTG010000001.1_11		K07133	COG1373			VOG04360	COG:COG1373	426	1.1e-73	244.9		:
JACPTG010000001.1_12		K07172	COG2336				KEGG:K07172	107	6e-08	29.5		mazE, chpAI; antitoxin MazE
JACPTG010000001.1_13												Hypothetical
JACPTG010000001.1_14												Hypothetical
JACPTG010000001.1_15												Hypothetical
JACPTG010000001.1_16		K07076	COG1708				COG:COG1708	107	4.1e-22	75.6		MJ0604:
JACPTG010000001.1_17		K17592	COG2250				COG:COG2250	126	1.3e-37	125.7		HEPN:
JACPTG010000001.1_18		K24768			phrog_8215	VOG00908	VOG:VOG00908	177	3e-26	87.6		REFSEQ baseplate wedge initiator
JACPTG010000001.1_19		K07075	COG2361				COG:COG2361	123	1.8e-46	154.5		HEPN:
JACPTG010000001.1_20		K07075	COG1669				KEGG:K07075	99	1.3e-29	100.4		K07075; uncharacterized protein
JACPTG010000001.1_21					phrog_18345, phrog_9942	VOG00522	PHROG:phrog_18345	817	1.9e-18	33.4		tail fiber protein
JACPTG010000001.1_22												Hypothetical
JACPTG010000001.1_23			COG5378				COG:COG5378	71	5.1e-14	49.0		:
JACPTG010000001.1_24												Hypothetical
