	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_021785735.1_JAJYEP010000001.1_1	GCA_021785735.1	JAJYEP010000001.1	1	3	1208	1	E															0
GCA_021785735.1_JAJYEP010000001.1_2	GCA_021785735.1	JAJYEP010000001.1	2	1205	1300	-1	E															0
GCA_021785735.1_JAJYEP010000001.1_3	GCA_021785735.1	JAJYEP010000001.1	3	1569	2375	-1	D										Protein of unknown function (DUF973) [PF06157.14]					0
GCA_021785735.1_JAJYEP010000001.1_4	GCA_021785735.1	JAJYEP010000001.1	4	2553	3773	1	D										Major Facilitator Superfamily [PF07690.19]					0
GCA_021785735.1_JAJYEP010000001.1_5	GCA_021785735.1	JAJYEP010000001.1	5	3788	4216	-1	D										Acetyltransferase (GNAT) domain [PF13673.10]; Acetyltransferase (GNAT) family [PF00583.28]					0
GCA_021785735.1_JAJYEP010000001.1_6	GCA_021785735.1	JAJYEP010000001.1	6	4347	4961	-1	C	K00180	indolepyruvate ferredoxin oxidoreductase, beta subunit [EC:1.2.7.8]								Pyruvate ferredoxin/flavodoxin oxidoreductase [PF01558.21]					0
GCA_021785735.1_JAJYEP010000001.1_7	GCA_021785735.1	JAJYEP010000001.1	7	4958	6829	-1	C	K00179	indolepyruvate ferredoxin oxidoreductase, alpha subunit [EC:1.2.7.8]								Pyruvate flavodoxin/ferredoxin oxidoreductase, thiamine diP-bdg [PF01855.22]; Thiamine pyrophosphate enzyme, C-terminal TPP binding domain [PF02775.24]; 4Fe-4S dicluster domain [PF14697.9]; 4Fe-4S dicluster domain [PF13247.9]; 4Fe-4S dicluster domain [PF13187.9]					0
GCA_021785735.1_JAJYEP010000001.1_8	GCA_021785735.1	JAJYEP010000001.1	8	6947	7747	-1	D										ABC transporter [PF00005.30]; RecF/RecN/SMC N terminal domain [PF02463.22]					0
GCA_021785735.1_JAJYEP010000001.1_9	GCA_021785735.1	JAJYEP010000001.1	9	7737	8801	-1	D										FecCD transport family [PF01032.21]					0
GCA_021785735.1_JAJYEP010000001.1_10	GCA_021785735.1	JAJYEP010000001.1	10	8807	9790	-1	D										Periplasmic binding protein [PF01497.21]					0
GCA_021785735.1_JAJYEP010000001.1_11	GCA_021785735.1	JAJYEP010000001.1	11	10210	11355	1	C	K06885	uncharacterized protein								HD associated region [PF19276.2]; HD domain [PF01966.25]					0
GCA_021785735.1_JAJYEP010000001.1_12	GCA_021785735.1	JAJYEP010000001.1	12	11356	11826	-1	C	K03789	[ribosomal protein S18]-alanine N-acetyltransferase [EC:2.3.1.266]								Acetyltransferase (GNAT) family [PF00583.28]; Acetyltransferase (GNAT) domain [PF13508.10]; Acetyltransferase (GNAT) domain [PF13673.10]; Acetyltransferase (GNAT) domain [PF13420.10]; Acetyltransferase (GNAT) domain [PF13302.10]; FR47-like protein [PF08445.13]					0
GCA_021785735.1_JAJYEP010000001.1_13	GCA_021785735.1	JAJYEP010000001.1	13	11902	12636	1	D										3,4-dihydroxy-2-butanone 4-phosphate synthase [PF00926.22]					0
GCA_021785735.1_JAJYEP010000001.1_14	GCA_021785735.1	JAJYEP010000001.1	14	12584	13003	1	C	K14656	FAD synthetase [EC:2.7.7.2]								Cytidylyltransferase-like [PF01467.29]					0
GCA_021785735.1_JAJYEP010000001.1_15	GCA_021785735.1	JAJYEP010000001.1	15	13000	13488	1	D										6,7-dimethyl-8-ribityllumazine synthase [PF00885.22]					0
GCA_021785735.1_JAJYEP010000001.1_16	GCA_021785735.1	JAJYEP010000001.1	16	13498	13905	1	C	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]								6,7-dimethyl-8-ribityllumazine synthase [PF00885.22]					0
GCA_021785735.1_JAJYEP010000001.1_17	GCA_021785735.1	JAJYEP010000001.1	17	13898	14797	-1	D										Type I GTP cyclohydrolase folE2 [PF02649.17]					0
GCA_021785735.1_JAJYEP010000001.1_18	GCA_021785735.1	JAJYEP010000001.1	18	14794	15153	-1	E															0
GCA_021785735.1_JAJYEP010000001.1_19	GCA_021785735.1	JAJYEP010000001.1	19	15154	15390	-1	E															0
GCA_021785735.1_JAJYEP010000001.1_20	GCA_021785735.1	JAJYEP010000001.1	20	15798	16838	1	E															0
GCA_021785735.1_JAJYEP010000001.1_21	GCA_021785735.1	JAJYEP010000001.1	21	16959	19631	1	C	K01872	alanyl-tRNA synthetase [EC:6.1.1.7]								tRNA synthetases class II (A) [PF01411.22]; Threonyl and Alanyl tRNA synthetase second additional domain [PF07973.17]					0
GCA_021785735.1_JAJYEP010000001.1_22	GCA_021785735.1	JAJYEP010000001.1	22	19645	21363	1	D			MER0038852	M50B	MER0038852 - subfamily M50B non-peptidase homologues (Thermoplasma volcanium) [M50.UNB]#M50B#{peptidase unit: 87-404}~source Q97AH8~	False	0.384	208.0	9.214e-55						0
GCA_021785735.1_JAJYEP010000001.1_23	GCA_021785735.1	JAJYEP010000001.1	23	21426	22496	1	D										ATP-NAD kinase N-terminal domain [PF01513.24]					0
GCA_021785735.1_JAJYEP010000001.1_24	GCA_021785735.1	JAJYEP010000001.1	24	22546	24285	1	C	K08979	putative membrane protein								Predicted membrane protein (DUF2070) [PF09843.12]; Neutral/alkaline non-lysosomal ceramidase, N-terminal [PF04734.16]					0
GCA_021785735.1_JAJYEP010000001.1_25	GCA_021785735.1	JAJYEP010000001.1	25	24278	25354	-1	C	K01736	chorismate synthase [EC:4.2.3.5]								Chorismate synthase [PF01264.24]					0
GCA_021785735.1_JAJYEP010000001.1_26	GCA_021785735.1	JAJYEP010000001.1	26	25632	27590	1	C	K04076	ATP-dependent Lon protease [EC:3.4.21.53]	MER0013848	S16	MER0013848 - PF0467 ({Pyrococcus furiosus}) (Thermoplasma acidophilum) [S16.A11]#S16#{peptidase unit: 366-635}~source LON1_THEAC~	True	0.749	410.0	4.8340000000000005e-122	Lon protease (S16) C-terminal proteolytic domain [PF05362.16]; Archaeal LonB, AAA+ ATPase LID domain [PF20436.1]; Magnesium chelatase, subunit ChlI [PF01078.24]; Subunit ChlI of Mg-chelatase [PF13541.9]; Sigma-54 interaction domain [PF00158.29]; LonB-like, AAA domain [PF13654.9]; MoxR domain in the MoxR-vWA-beta-propeller ternary systems [PF20030.2]					0
GCA_021785735.1_JAJYEP010000001.1_27	GCA_021785735.1	JAJYEP010000001.1	27	27580	28035	1	E															0
GCA_021785735.1_JAJYEP010000001.1_28	GCA_021785735.1	JAJYEP010000001.1	28	28091	28387	1	E															0
GCA_021785735.1_JAJYEP010000001.1_29	GCA_021785735.1	JAJYEP010000001.1	29	28416	28937	1	D										AAA domain [PF13207.9]					0
