locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
JAKAYN010000044.1_2_895_-		K02469	COG0188		phrog_551	VOG01293	KEGG:K02469	298	1.7e-175	582.0	5.6.2.2	gyrA; DNA gyrase subunit A
JAKAYN010000044.1_907_2853_-		K02470	COG0187		phrog_543	VOG01293	KEGG:K02470	648	7.5e-286	946.0	5.6.2.2	gyrB; DNA gyrase subunit B
JAKAYN010000044.1_2940_3935_-		K01599	COG0407				KEGG:K01599	325	8.4e-90	298.2	4.1.1.37	hemE, UROD; uroporphyrinogen decarboxylase
JAKAYN010000044.1_3932_5218_-		K01893	COG0017		phrog_19509, phrog_19509	VOG03103	COG:COG0017	428	2.5e-166	549.9		AsnS; Aminoacyl-tRNA synthetases
JAKAYN010000044.1_5293_5643_+												Hypothetical
JAKAYN010000044.1_5690_5890_+												Hypothetical
JAKAYN010000045.1_3_977_+		K12063	COG0433		phrog_7035	VOG01157	COG:COG0433	324	5.5e-19	63.6		HerA; 
JAKAYN010000045.1_983_4639_-												Hypothetical
JAKAYN010000045.1_4748_6025_-												Hypothetical
JAKAYN010000046.1_1_579_+		K07050	COG2872				COG:COG2872	192	2.6e-68	226.8		AlaX; 
JAKAYN010000046.1_1062_1190_+												Hypothetical
JAKAYN010000046.1_1666_2631_-	K00058	K00058	COG0111		phrog_26092	VOG08908	COG:COG0111	321	1.3e-92	306.8		SerA; Serine biosynthesis
JAKAYN010000046.1_2735_4363_+	K10797	K10797	COG1902		phrog_5517		COG:COG1902	542	1.7e-102	339.5		FadH; 
JAKAYN010000046.1_4553_4699_+												Hypothetical
JAKAYN010000046.1_4717_4932_+												Hypothetical
JAKAYN010000046.1_5646_5789_+												Hypothetical
JAKAYN010000047.1_141_1391_+		K10742	COG1112		phrog_25411		COG:COG1112	416	2.2e-113	376.1		DNA2; 
JAKAYN010000047.1_1421_2314_+		K17828	COG0167		phrog_14943	VOG30911, VOG30911	KEGG:K17828	297	3.1e-106	352.1	1.3.1.14	pyrDI; dihydroorotate dehydrogenase (NAD+) catalytic subunit
JAKAYN010000047.1_2311_2982_+		K02823	COG0543				COG:COG0543	223	1e-59	198.7		Mcr1; 
JAKAYN010000047.1_3466_3945_-		K22606	COG4221		phrog_3142	VOG09790	KEGG:K22606	159	9.5e-42	139.0	1.1.1.391	E1.1.1.391; 3beta-hydroxycholanate 3-dehydrogenase (NAD+)
JAKAYN010000047.1_4342_4920_-			COG0288				COG:COG0288	192	8e-09	30.9		CynT; 
JAKAYN010000047.1_5027_5887_-		K01455, K01455	COG2421				COG:COG2421	287	6.5e-97	320.3		FmdA; 
JAKAYN010000048.1_1_1209_-	K01652	K01652	COG0028		phrog_11199	VOG18554	COG:COG0028	403	7e-143	473.0		IlvB; Isoleucine, leucine, valine biosynthesis
JAKAYN010000048.1_1378_2109_-		K06223	COG0338		phrog_56	VOG00287	PHROG:phrog_56	243	5.9e-46	153.2		DNA methyltransferase
JAKAYN010000048.1_2353_3507_+		K06118	COG1088		phrog_540	VOG00055	KEGG:K06118	384	1.2e-165	549.0	3.13.1.1	SQD1, sqdB; UDP-sulfoquinovose synthase
JAKAYN010000048.1_4287_4886_+		K05595	COG2095				COG:COG2095	199	4.1e-59	195.1		MarC; 
JAKAYN010000048.1_4944_5828_+	K08166	K08166	COG0477		phrog_2034		COG:COG0477	296	4.3e-68	226.0		ProP; 
JAKAYN010000049.1_90_917_+		K02548	COG1575				COG:COG1575	275	4e-36	120.7		MenA; Menaquinone biosynthesis
JAKAYN010000049.1_982_4632_+	K12132	K12132	COG3899		phrog_2361, phrog_25255	VOG00015	COG:COG3899	1216	6.8e-154	510.3		; 
JAKAYN010000049.1_4678_5190_-												Hypothetical
JAKAYN010000049.1_5187_5780_-												Hypothetical
JAKAYN010000050.1_445_729_+												Hypothetical
JAKAYN010000050.1_1121_1276_+												Hypothetical
JAKAYN010000050.1_1651_1806_+												Hypothetical
JAKAYN010000050.1_1937_2311_-												Hypothetical
JAKAYN010000050.1_2774_4024_-	K11529	K11529	COG2379				COG:COG2379	416	9.5e-122	403.7		GckA; Non-phosphorylated Entner-Doudoroff pathway
JAKAYN010000050.1_4073_5305_-		K03265	COG1503			VOG09890	COG:COG1503	410	6.1e-145	478.9		eRF1; Translation factors
JAKAYN010000050.1_5413_5766_+	K09903	K09903	COG0528				COG:COG0528	119	8.6e-28	93.0		PyrH; Pyrimidine biosynthesis
JAKAYN010000051.1_3_536_-	K08368	K08368	COG2271		phrog_2034		COG:COG2271	178	1.1e-24	82.3		UhpC; 
JAKAYN010000051.1_578_1729_-		K01436	COG1473		phrog_6777		COG:COG1473	383	6.1e-157	519.0		AbgB; Lysine biosynthesis
JAKAYN010000051.1_1908_3290_+	K08368	K08368	COG0477		phrog_2034		FOAM:K08368	460	7.4e-100	330.5		yaaU; MFS transporter, putative metabolite transport protein
JAKAYN010000051.1_3703_3891_-												Hypothetical
JAKAYN010000051.1_3901_5046_-												Hypothetical
JAKAYN010000051.1_5068_5718_-		K07050	COG2872				COG:COG2872	217	1.8e-64	214.2		AlaX; 
JAKAYN010000052.1_1_2_664_-		K02232	COG1492				COG:COG1492	181	7e-83	275.4		CobQ; Cobalamine/B12 biosynthesis
JAKAYN010000052.1_1_630_1652_-		K04720	COG0079		phrog_5879		KEGG:K04720	340	9.6e-65	214.6	4.1.1.81	cobD; threonine-phosphate decarboxylase
JAKAYN010000052.1_2_3_3065_+		K08676	COG4946				COG:COG4946	1020	1.1e-294	976.1		; 
JAKAYN010000052.1_2_3102_3227_-												Hypothetical
JAKAYN010000052.1_3_2_679_+	K08166	K08166	COG0477		phrog_2034		COG:COG0477	227	1.9e-57	190.7		ProP; 
JAKAYN010000053.1_2_520_-	K00003	K00003	COG0460				COG:COG0460	173	6.2e-38	126.6		ThrA; Methionine biosynthesis
JAKAYN010000053.1_559_1365_-		K09746	COG3390				COG:COG3390	212	7.3e-46	152.5		; 
JAKAYN010000053.1_1352_2404_-			COG1599				COG:COG1599	350	5.7e-76	252.3		RFA1; 
JAKAYN010000053.1_2410_3021_-												Hypothetical
JAKAYN010000053.1_3058_4032_-		K07562	COG1499				COG:COG1499	324	2.3e-72	239.7		NMD3; 
JAKAYN010000053.1_4064_5656_-		K06888	COG1331		phrog_18279		KEGG:K06888	531	7.2e-140	464.0		K06888; uncharacterized protein
JAKAYN010000054.1_1_903_-		K03521	COG2086				COG:COG2086	301	1.1e-55	185.2		FixA; 
JAKAYN010000054.1_996_1316_-		K18248	COG2146				COG:COG2146	106	5e-27	91.0		NirD; 
JAKAYN010000054.1_1369_2643_-		K01892	COG0124		phrog_29916, phrog_18916	VOG02983	COG:COG0124	424	7e-112	370.0		HisS; Aminoacyl-tRNA synthetases
JAKAYN010000054.1_2648_2821_-			COG5466				COG:COG5466	57	2.7e-19	65.4		; 
JAKAYN010000054.1_2949_3848_+		K16052	COG0668				COG:COG0668	299	9e-43	142.4		MscS; 
JAKAYN010000054.1_3895_4122_+		K03718	COG1522				COG:COG1522	75	1.5e-11	40.2		Lrp; 
JAKAYN010000054.1_4132_4431_+												Hypothetical
JAKAYN010000054.1_4462_5379_+	K01951	K01951	COG0519		phrog_11956	VOG00380	COG:COG0519	305	3e-132	437.7		GuaA2; Purine biosynthesis
JAKAYN010000054.1_5438_5647_+		K02967	COG0052				COG:COG0052	71	1.4e-16	56.4		RpsB; Ribosome 30S subunit
JAKAYN010000055.1_1_405_+	K00820	K00820	COG0449		phrog_13807		COG:COG0449	134	2.9e-24	81.1		GlmS; 
