locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
LVVQ01000001.1_1		K19231					KEGG:K19231	804	4.1e-12	40.4		bmaC; fibronectin-binding autotransporter adhesin
LVVQ01000001.1_2					phrog_11046		PHROG:phrog_11046	89	2.9e-07	26.5		transcriptional regulator
LVVQ01000001.1_3		K16183, K16183, K04755	COG3894, COG3894				COG:COG3894	501	1.6e-173	529.2		:
LVVQ01000001.1_4		K03151	COG0301				COG:COG0301	283	3e-66	211.4		ThiI:Thiamine biosynthesis
LVVQ01000001.1_5		K07090	COG0730		phrog_18885		COG:COG0730	271	5.3e-64	212.4		TauE:
LVVQ01000001.1_6												Hypothetical
LVVQ01000001.1_7		K03718	COG1522		phrog_2440		COG:COG1522	141	1.2e-38	129.3		Lrp:
LVVQ01000001.1_8	K01714	K01714	COG0329				COG:COG0329	291	1.1e-128	426.0		DapA:Lysine biosynthesis
LVVQ01000001.1_9	K00215	K00215	COG0289				COG:COG0289	260	1.3e-77	257.2		DapB:Lysine biosynthesis
LVVQ01000001.1_10	K12524	K12524	COG0527		phrog_11129		COG:COG0527	456	4.7e-136	451.1		MetL1:Lysine biosynthesis
LVVQ01000001.1_11	K01586	K01586	COG0019			VOG08956	COG:COG0019	424	2.7e-159	527.2		LysA:Lysine biosynthesis
LVVQ01000001.1_12	K01778	K01778	COG0253				COG:COG0253	277	5.4e-116	385.4		DapF:Lysine biosynthesis
LVVQ01000001.1_13	K14261	K14261	COG0436		phrog_5879		COG:COG0436	389	4.3e-133	440.7		AspB:Isoleucine, leucine, valine biosynthesis
LVVQ01000001.1_14												Hypothetical
LVVQ01000001.1_15		K14564	COG1498				COG:COG1498	357	1.1e-118	393.4		SIK1:
LVVQ01000001.1_16		K01628	COG0235		phrog_13212		KEGG:K01628	202	4.7e-68	226.0	4.1.2.17	fucA; L-fuculose-phosphate aldolase
LVVQ01000001.1_17	K08963	K08963	COG0182				COG:COG0182	333	1.4e-141	468.3		MtnA:
LVVQ01000001.1_18	K03424	K03424	COG0084			VOG33225	COG:COG0084	230	2.6e-39	130.8		TatD:
LVVQ01000001.1_19												Hypothetical
LVVQ01000001.1_20		K25034	COG0614				KEGG:K25034	464	8.8e-58	192.4		btuF; cobalamin transport system substrate-binding protein
LVVQ01000001.1_21		K17713					KEGG:K17713	590	2.5e-13	35.9		bamB; outer membrane protein assembly factor BamB
LVVQ01000001.1_22		K25027	COG0609		phrog_12197		COG:COG0609	421	1.9e-106	352.6		FepD:
LVVQ01000001.1_23		K25028	COG1120		phrog_293	VOG06047	COG:COG1120	279	7.7e-107	354.8		FepC:
LVVQ01000001.1_24		K04720	COG0079		phrog_5879		KEGG:K04720	369	5.3e-105	347.9	4.1.1.81	cobD; threonine-phosphate decarboxylase
LVVQ01000001.1_25		K02227	COG1270				COG:COG1270	332	3.2e-96	318.3		CbiB:Cobalamine/B12 biosynthesis
LVVQ01000001.1_26		K08260	COG1865				COG:COG1865	246	9.9e-65	215.6		CbiZ:
LVVQ01000001.1_27		K02233	COG0368		phrog_37631		COG:COG0368	273	5.6e-45	149.8		CobS:Cobalamine/B12 biosynthesis
LVVQ01000001.1_28		K19712	COG2266		phrog_3980		COG:COG2266	197	2.7e-52	173.8		:Cobalamine/B12 biosynthesis
LVVQ01000001.1_29			COG2038				COG:COG2038	374	4.6e-55	183.7		CobT:Cobalamine/B12 biosynthesis
LVVQ01000001.1_30		K02232, K07162	COG1492				COG:COG1492	602	1.2e-200	665.4		CobQ:Cobalamine/B12 biosynthesis
LVVQ01000001.1_31		K02232	COG1492				COG:COG1492	265	2e-89	297.1		CobQ:Cobalamine/B12 biosynthesis
LVVQ01000001.1_32	K15635, K15635	K15635, K15635	COG3635, COG3635				FOAM:K15635	330	3.7e-42	87.6	5.4.2.12	apgM; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase
LVVQ01000001.1_33												Hypothetical
LVVQ01000001.1_34		K25028	COG1120		phrog_293	VOG06047	COG:COG1120	245	7.4e-98	325.3		FepC:
LVVQ01000001.1_35		K04656	COG0068		phrog_1601		COG:COG0068	722	1.2e-239	793.6		HypF:
LVVQ01000001.1_36	K00772	K00772	COG0005				FOAM:K00772	267	3.8e-115	381.6	2.4.2.28	mtaP, MTAP; 5'-methylthioadenosine phosphorylase
LVVQ01000001.1_37		K04477	COG1387		phrog_7513	VOG07446	COG:COG1387	216	9.8e-49	162.5		HIS2:Histidine biosynthesis
LVVQ01000001.1_38	K11755	K11755	COG0139			VOG21389	COG:COG0139	201	2.2e-89	296.2		HisI1:Histidine biosynthesis
LVVQ01000001.1_39	K02500	K02500	COG0107			VOG21389	COG:COG0107	251	1.2e-139	462.5		HisF:Histidine biosynthesis
LVVQ01000001.1_40	K01693	K01693	COG0131				COG:COG0131	183	2.1e-60	200.6		HisB2:Histidine biosynthesis
LVVQ01000001.1_41												Hypothetical
LVVQ01000001.1_42		K07108	COG2522		phrog_1468		KEGG:K07108	130	1.8e-27	92.3		K07108; uncharacterized protein
LVVQ01000001.1_43	K01814	K01814	COG0106			VOG21389	COG:COG0106	240	1.5e-84	279.3		HisA:Histidine biosynthesis
LVVQ01000001.1_44	K02501	K02501	COG0118				COG:COG0118	201	1.5e-82	274.7		HisH:Histidine biosynthesis
LVVQ01000001.1_45	K00817	K00817	COG0079		phrog_5879		COG:COG0079	350	1.8e-114	379.3		HisC:Cobalamine/B12 biosynthesis
LVVQ01000001.1_46	K00765	K00765	COG0040			VOG21389	COG:COG0040	288	2e-111	369.7		HisG:Histidine biosynthesis
LVVQ01000001.1_47		K01267	COG1362				COG:COG1362	473	2.7e-156	517.4		LAP4:
LVVQ01000001.1_48	K03769	K03769	COG0760		phrog_16409		COG:COG0760	94	1.7e-43	146.1		SurA:
LVVQ01000001.1_49			COG3672				COG:COG3672	654	3e-15	52.0		:
LVVQ01000001.1_50		K04069	COG0535		phrog_1802		COG:COG0535	207	1.2e-26	90.0		SkfB:
LVVQ01000001.1_51		K18457	COG2267		phrog_789	VOG00261	KEGG:K18457	386	5.8e-54	179.7	3.5.1.101	laaA; L-proline amide hydrolase
LVVQ01000001.1_52		K24459	COG2865		phrog_12156		COG:COG2865	407	4.1e-32	108.0		:
LVVQ01000001.1_53	K00759	K00759	COG0503			VOG30939	FOAM:K00759	175	7.2e-79	261.6	2.4.2.7	APRT, apt; adenine phosphoribosyltransferase
