	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
SAMN04328196_MNUJ01000001.1_1	SAMN04328196	MNUJ01000001.1	1	1	642	1	E															0
SAMN04328196_MNUJ01000001.1_2	SAMN04328196	MNUJ01000001.1	2	779	1006	1	C	K02518	translation initiation factor IF-1								Translation initiation factor 1A / IF-1 [PF01176.22]					0
SAMN04328196_MNUJ01000001.1_3	SAMN04328196	MNUJ01000001.1	3	1222	1608	1	C	K02952	small subunit ribosomal protein S13								Ribosomal protein S13/S18 [PF00416.25]					0
SAMN04328196_MNUJ01000001.1_4	SAMN04328196	MNUJ01000001.1	4	1719	2147	1	C	K02948	small subunit ribosomal protein S11								Ribosomal protein S11 [PF00411.22]					0
SAMN04328196_MNUJ01000001.1_5	SAMN04328196	MNUJ01000001.1	5	2310	2903	1	C	K02986	small subunit ribosomal protein S4								Ribosomal protein S4/S9 N-terminal domain [PF00163.22]; S4 domain [PF01479.28]					0
SAMN04328196_MNUJ01000001.1_6	SAMN04328196	MNUJ01000001.1	6	2919	3851	1	C	K03040	DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]								RNA polymerase Rpb3/RpoA insert domain [PF01000.29]; RNA polymerase Rpb3/Rpb11 dimerisation domain [PF01193.27]; Bacterial RNA polymerase, alpha chain C terminal domain [PF03118.18]					0
SAMN04328196_MNUJ01000001.1_7	SAMN04328196	MNUJ01000001.1	7	3857	4384	1	C	K02879	large subunit ribosomal protein L17								Ribosomal protein L17 [PF01196.22]					0
SAMN04328196_MNUJ01000001.1_8	SAMN04328196	MNUJ01000001.1	8	4397	4807	1	C	K02871	large subunit ribosomal protein L13								Ribosomal protein L13 [PF00572.21]					0
SAMN04328196_MNUJ01000001.1_9	SAMN04328196	MNUJ01000001.1	9	4812	5195	1	C	K02996	small subunit ribosomal protein S9								Ribosomal protein S9/S16 [PF00380.22]					0
SAMN04328196_MNUJ01000002.1_1	SAMN04328196	MNUJ01000002.1	1	1	225	-1	D										AMMECR1 [PF01871.20]					0
SAMN04328196_MNUJ01000002.1_2	SAMN04328196	MNUJ01000002.1	2	231	1064	-1	C	K04069	pyruvate formate lyase activating enzyme [EC:1.97.1.4]								Radical SAM superfamily [PF04055.24]; 4Fe-4S single cluster domain [PF13353.9]					0
SAMN04328196_MNUJ01000002.1_3	SAMN04328196	MNUJ01000002.1	3	1142	1756	1	C	K07501	3'-5' exonuclease								Predicted 3'-5' exonuclease related to the exonuclease domain of PolB [PF10108.12]; RNase_H superfamily [PF13482.9]					0
SAMN04328196_MNUJ01000002.1_4	SAMN04328196	MNUJ01000002.1	4	1900	2073	1	D										Domain of unknown function (DUF5668) [PF18917.3]					0
SAMN04328196_MNUJ01000002.1_5	SAMN04328196	MNUJ01000002.1	5	2092	2958	1	E															0
SAMN04328196_MNUJ01000002.1_6	SAMN04328196	MNUJ01000002.1	6	2939	4666	1	D										Predicted membrane protein (DUF2207) [PF09972.12]					0
SAMN04328196_MNUJ01000002.1_7	SAMN04328196	MNUJ01000002.1	7	4776	5420	1	E															0
SAMN04328196_MNUJ01000002.1_8	SAMN04328196	MNUJ01000002.1	8	5459	5962	1	E															0
SAMN04328196_MNUJ01000002.1_9	SAMN04328196	MNUJ01000002.1	9	6090	6272	1	E															0
SAMN04328196_MNUJ01000002.1_10	SAMN04328196	MNUJ01000002.1	10	6217	6660	1	E															0
SAMN04328196_MNUJ01000002.1_11	SAMN04328196	MNUJ01000002.1	11	6901	7047	1	D										Domain of unknown function (DUF5679) [PF18930.3]					0
SAMN04328196_MNUJ01000002.1_12	SAMN04328196	MNUJ01000002.1	12	7224	8654	1	D										Bacterial sugar transferase [PF02397.19]					0
SAMN04328196_MNUJ01000002.1_13	SAMN04328196	MNUJ01000002.1	13	8632	9732	1	D										Glycosyl transferases group 1 [PF00534.23]; Glycosyl transferases group 1 [PF13692.9]	GT4	GT4 sucrose synthase (EC 2.4.1.13); sucrose-phosphate synthase (EC 2.4.1.14); alpha-glucosyltransferase (EC 2.4.1.52); lipopolysaccharide N-acetylglucosaminyltransferase (EC 2.4.1.56); phosphatidylinositol alpha-mannosyltransferase (EC 2.4.1.57); GDP-Man: Man1GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase (EC 2.4.1.132); GDP-Man: Man3GlcNAc2-PP-dolichol/Man4GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase (EC 2.4.1.131); digalactosyldiacylglycerol synthase (EC 2.4.1.141); 1,2-diacylglycerol 3-glucosyltransferase (EC 2.4.1.157); diglucosyl diacylglycerol synthase (EC 2.4.1.208); trehalose phosphorylase (EC 2.4.1.231); NDP-Glc: alpha-glucose alpha-glucosyltransferase / alpha,alpha-trehalose synthase (EC 2.4.1.245); GDP-Man: Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase (EC 2.4.1.257); UDP-GlcNAc: 2-deoxystreptamine alpha-N-acetylglucosaminyltransferase (EC 2.4.1.283); UDP-GlcNAc: ribostamycin alpha-N-acetylglucosaminyltransferase (EC 2.4.1.285); UDP-Gal alpha-galactosyltransferase (EC 2.4.1.-); UDP-Xyl alpha-xylosyltransferase (EC 2.4.2.-); UDP-GlcA alpha-glucuronyltransferase (EC 2.4.1.-); UDP-Glc alpha-glucosyltransferase (EC 2.4.1.-); UDP-GalNAc: GalNAc-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.306); UDP-GalNAc: N,N'-diacetylbacillosaminyl-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.290); ADP-dependent alpha-maltose-1-phosphate synthase (2.4.1.342); [retaining] UDP-GlcNAc: polypeptide alpha-N-acetylglucosaminyltransferase (EC 2.4.1.-); UDP-GlcNAc: alpha-N-acetylglucosaminyltransferase (EC 2.4.1.-)	2.4.1.131,2.4.1.13,2.4.1.14,2.4.1.157,2.4.1.198,2.4.1.208,2.4.1.21,2.4.1.231,2.4.1.241,2.4.1.245,2.4.1.252,2.4.1.257,2.4.1.270,2.4.1.283,2.4.1.285,2.4.1.290,2.4.1.342,2.4.1.57,2.4.1.-,2.4.2.-,2.4.1.132	GT4.hmm	0
SAMN04328196_MNUJ01000002.1_14	SAMN04328196	MNUJ01000002.1	14	10119	11972	1	D										Protein of unknown function (DUF4012) [PF13196.9]					0
SAMN04328196_MNUJ01000002.1_15	SAMN04328196	MNUJ01000002.1	15	12298	12690	-1	E															0
SAMN04328196_MNUJ01000002.1_16	SAMN04328196	MNUJ01000002.1	16	13307	15376	1	C	K02470	DNA gyrase subunit B [EC:5.6.2.2]								DNA gyrase B [PF00204.28]; DNA gyrase B subunit, carboxyl terminus [PF00986.24]; Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase [PF02518.29]; Toprim domain [PF01751.25]					0
SAMN04328196_MNUJ01000002.1_17	SAMN04328196	MNUJ01000002.1	17	15475	18408	1	C	K02469	DNA gyrase subunit A [EC:5.6.2.2]								DNA gyrase/topoisomerase IV, subunit A [PF00521.23]					0
SAMN04328196_MNUJ01000002.1_18	SAMN04328196	MNUJ01000002.1	18	18990	19526	-1	E															0
SAMN04328196_MNUJ01000003.1_1	SAMN04328196	MNUJ01000003.1	1	244	492	-1	C	K02909	large subunit ribosomal protein L31								Ribosomal protein L31 [PF01197.21]					1
SAMN04328196_MNUJ01000003.1_2	SAMN04328196	MNUJ01000003.1	2	691	1389	1	C	K02967	small subunit ribosomal protein S2								Ribosomal protein S2 [PF00318.23]					0
SAMN04328196_MNUJ01000003.1_3	SAMN04328196	MNUJ01000003.1	3	1482	2072	1	C	K02357	elongation factor Ts								Elongation factor TS [PF00889.22]					0
SAMN04328196_MNUJ01000003.1_4	SAMN04328196	MNUJ01000003.1	4	2095	2652	1	C	K02838	ribosome recycling factor								Ribosome recycling factor [PF01765.22]					0
SAMN04328196_MNUJ01000003.1_5	SAMN04328196	MNUJ01000003.1	5	2875	3966	1	C	K11749	regulator of sigma E protease [EC:3.4.24.-]	MER0892017	M50X	MER0892017 - family M50 unassigned peptidases () [M50.UPW]#M50X#{peptidase unit: 16-344}~source K1ZMI4~	False	0.398	236.0	8.700999999999999e-67	Peptidase family M50 [PF02163.25]					0
SAMN04328196_MNUJ01000003.1_6	SAMN04328196	MNUJ01000003.1	6	4108	5352	1	C	K01881	prolyl-tRNA synthetase [EC:6.1.1.15]								tRNA synthetase class II core domain (G, H, P, S and T) [PF00587.28]; Anticodon binding domain [PF03129.23]					0
SAMN04328196_MNUJ01000003.1_7	SAMN04328196	MNUJ01000003.1	7	5489	6100	-1	E															0
SAMN04328196_MNUJ01000003.1_8	SAMN04328196	MNUJ01000003.1	8	6149	6679	1	D										GIY-YIG catalytic domain [PF01541.27]					0
SAMN04328196_MNUJ01000004.1_1	SAMN04328196	MNUJ01000004.1	1	309	446	1	E															0
SAMN04328196_MNUJ01000004.1_2	SAMN04328196	MNUJ01000004.1	2	492	2669	-1	C	K17686	P-type Cu+ transporter [EC:7.2.2.8]								E1-E2 ATPase [PF00122.23]; haloacid dehalogenase-like hydrolase [PF00702.29]; Heavy-metal-associated domain [PF00403.29]; haloacid dehalogenase-like hydrolase [PF08282.15]					0
SAMN04328196_MNUJ01000004.1_3	SAMN04328196	MNUJ01000004.1	3	2672	4012	-1	C	K09792	uncharacterized protein								Cytochrome C biogenesis protein transmembrane region [PF13386.9]; Cupredoxin-like domain [PF13473.9]					0
SAMN04328196_MNUJ01000004.1_4	SAMN04328196	MNUJ01000004.1	4	4009	4272	-1	D										Metal-sensitive transcriptional repressor [PF02583.20]					0
SAMN04328196_MNUJ01000004.1_5	SAMN04328196	MNUJ01000004.1	5	4385	5134	1	C	K18009	meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]								Enoyl-(Acyl carrier protein) reductase [PF13561.9]; short chain dehydrogenase [PF00106.28]; KR domain [PF08659.13]					0
SAMN04328196_MNUJ01000004.1_6	SAMN04328196	MNUJ01000004.1	6	5237	5776	1	C	K03652	DNA-3-methyladenine glycosylase [EC:3.2.2.21]								Methylpurine-DNA glycosylase (MPG) [PF02245.19]					0
SAMN04328196_MNUJ01000004.1_7	SAMN04328196	MNUJ01000004.1	7	5914	6774	-1	E															0
SAMN04328196_MNUJ01000004.1_8	SAMN04328196	MNUJ01000004.1	8	6946	7392	-1	D										Trp repressor protein [PF01371.22]					0
SAMN04328196_MNUJ01000005.1_1	SAMN04328196	MNUJ01000005.1	1	48	308	1	C	K19689	aminopeptidase [EC:3.4.11.-]	MER1258221	M29	MER1258221 - family M29 unassigned peptidases (Thermobacillus sp. ZCTH02-B1) [M29.UPW]#M29#{peptidase unit: 82-354}~source OUM95419~	False	0.614	104.0	9.497e-26	Thermophilic metalloprotease (M29) [PF02073.18]					0
SAMN04328196_MNUJ01000005.1_2	SAMN04328196	MNUJ01000005.1	2	474	731	-1	E															0
SAMN04328196_MNUJ01000005.1_3	SAMN04328196	MNUJ01000005.1	3	1164	1643	-1	E															0
SAMN04328196_MNUJ01000005.1_4	SAMN04328196	MNUJ01000005.1	4	2894	3412	1	E															0
SAMN04328196_MNUJ01000005.1_5	SAMN04328196	MNUJ01000005.1	5	3604	4170	1	E															0
SAMN04328196_MNUJ01000005.1_6	SAMN04328196	MNUJ01000005.1	6	4416	4886	1	E															0
SAMN04328196_MNUJ01000005.1_7	SAMN04328196	MNUJ01000005.1	7	4905	5099	1	E															0
