	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCF_900108295.1_NZ_FNWK01000001.1_1	GCF_900108295.1	NZ_FNWK01000001.1	1	102	389	-1	E															0
GCF_900108295.1_NZ_FNWK01000001.1_2	GCF_900108295.1	NZ_FNWK01000001.1	2	552	962	1	E															0
GCF_900108295.1_NZ_FNWK01000001.1_3	GCF_900108295.1	NZ_FNWK01000001.1	3	1256	2386	1	C	K14680	RNA ligase [EC:6.5.1.3]								RNA ligase [PF09511.13]					0
GCF_900108295.1_NZ_FNWK01000001.1_4	GCF_900108295.1	NZ_FNWK01000001.1	4	2647	3753	-1	E															0
GCF_900108295.1_NZ_FNWK01000001.1_5	GCF_900108295.1	NZ_FNWK01000001.1	5	3935	4576	1	D			MER0018744	S85	MER0018744 - small protease ({Pseudomonas aeruginosa}) (Xanthomonas fuscans) [S85.001]#S85#{peptidase unit: 75-233}~source YP_008637406~	False	0.392	109.0	1.351e-25	YceI-like domain [PF04264.16]					0
GCF_900108295.1_NZ_FNWK01000001.1_6	GCF_900108295.1	NZ_FNWK01000001.1	6	4662	5012	1	E															0
GCF_900108295.1_NZ_FNWK01000001.1_7	GCF_900108295.1	NZ_FNWK01000001.1	7	5155	5640	1	D										Rhodanese-like domain [PF00581.23]					0
GCF_900108295.1_NZ_FNWK01000001.1_8	GCF_900108295.1	NZ_FNWK01000001.1	8	5844	7508	1	C	K01649	2-isopropylmalate synthase [EC:2.3.3.13]								HMGL-like [PF00682.22]; LeuA allosteric (dimerisation) domain [PF08502.13]					0
GCF_900108295.1_NZ_FNWK01000001.1_9	GCF_900108295.1	NZ_FNWK01000001.1	9	8039	8983	1	E															0
GCF_900108295.1_NZ_FNWK01000001.1_10	GCF_900108295.1	NZ_FNWK01000001.1	10	9099	9407	1	E															0
GCF_900108295.1_NZ_FNWK01000001.1_11	GCF_900108295.1	NZ_FNWK01000001.1	11	9404	9625	1	E															0
GCF_900108295.1_NZ_FNWK01000001.1_12	GCF_900108295.1	NZ_FNWK01000001.1	12	9924	10130	1	C	K03704	cold shock protein								'Cold-shock' DNA-binding domain [PF00313.25]					0
GCF_900108295.1_NZ_FNWK01000001.1_13	GCF_900108295.1	NZ_FNWK01000001.1	13	10152	10397	1	C	K02518	translation initiation factor IF-1								Translation initiation factor 1A / IF-1 [PF01176.22]					0
GCF_900108295.1_NZ_FNWK01000001.1_14	GCF_900108295.1	NZ_FNWK01000001.1	14	10662	10868	1	E															0
