locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
MGIN01000001.1_1_2_1516_+			COG5276				COG:COG5276	504	4.1e-16	47.5		; 
MGIN01000001.1_1_1593_1760_+												Hypothetical
MGIN01000001.1_1_2108_2368_-		K07461	COG2827			VOG00754	COG:COG2827	86	1.4e-21	72.1		YhbQ; 
MGIN01000001.1_1_2643_3521_+		K22226	COG0535		phrog_1802	VOG00127	COG:COG0535	292	5.1e-38	126.6		SkfB; 
MGIN01000001.1_1_4373_6442_+		K02470	COG0187		phrog_543	VOG01293	KEGG:K02470	689	1.3e-299	990.8	5.6.2.2	gyrB; DNA gyrase subunit B
MGIN01000001.1_1_6697_6882_+		K03073	COG0690				COG:COG0690	61	2.5e-20	68.3		SecE; 
MGIN01000001.1_1_6964_7542_+		K02601	COG0250		phrog_6386	VOG07695	COG:COG0250	192	1.9e-74	245.1		NusG; 
MGIN01000001.1_1_7658_8080_+		K02867	COG0080				COG:COG0080	140	8.9e-66	215.9		RplK; Ribosome 50S subunit
MGIN01000001.1_1_8082_8294_+												Hypothetical
MGIN01000001.1_1_8348_9040_+	K00943	K00943	COG0125		phrog_761	VOG00557	COG:COG0125	230	3.7e-40	133.5		Tmk; Thymidylate biosynthesis
MGIN01000001.1_1_9093_9230_-												Hypothetical
MGIN01000001.1_2_3_1289_+		K02434	COG0064				COG:COG0064	428	1.2e-200	664.6		GatB; Aminoacyl-tRNA synthetases
MGIN01000001.1_2_1302_1700_+												Hypothetical
MGIN01000001.1_2_1734_2294_+												Hypothetical
MGIN01000001.1_2_2525_2749_-												Hypothetical
MGIN01000001.1_3_3_560_-		K00791	COG0324				KEGG:K00791	155	5.6e-33	109.8	2.5.1.75	miaA, TRIT1; tRNA dimethylallyltransferase
MGIN01000001.1_3_511_2385_-		K01868	COG0441		phrog_18916	VOG02983	COG:COG0441	624	2.7e-234	773.5		ThrS; Aminoacyl-tRNA synthetases
MGIN01000001.1_3_2397_5555_-	K02337	K02337	COG0587		phrog_405	VOG07446	FOAM:K02337	1052	0	1517.8	2.7.7.7	dnaE; DNA polymerase III subunit alpha
MGIN01000001.1_3_5641_6327_+			COG1432				COG:COG1432	228	9.7e-24	79.4		LabA; 
MGIN01000001.1_3_6436_7134_+		K03470	COG0164		phrog_19422	VOG17503	KEGG:K03470	232	4.7e-65	214.6	3.1.26.4	rnhB; ribonuclease HII
MGIN01000001.1_3_7183_7326_+												Hypothetical
MGIN01000001.1_3_7465_7899_+		K03625	COG0781				KEGG:K03625	144	3.4e-46	153.5		nusB; transcription antitermination protein NusB
MGIN01000001.1_3_8005_8703_+		K03685	COG0571		phrog_28637	VOG03160	COG:COG0571	232	4.1e-93	307.4		Rnc; 
MGIN01000001.1_3_8678_9673_+		K03529	COG0419		phrog_77	VOG00264	KEGG:K03529	333	7.7e-97	320.4		smc; chromosome segregation protein
MGIN01000002.1_1_2_457_+		K01358	COG0740		phrog_94	VOG07465	COG:COG0740	151	6.3e-85	280.9		ClpP; 
MGIN01000002.1_1_464_712_+												Hypothetical
MGIN01000002.1_1_790_1815_+	K03778	K03778	COG1052		phrog_26092	VOG08908	FOAM:K03778	341	1.1e-102	338.9	1.1.1.28	ldhA; D-lactate dehydrogenase
MGIN01000002.1_1_1975_2826_-		K00556	COG0566				COG:COG0566	284	5.8e-45	149.2		SpoU; tRNA modification
MGIN01000002.1_2_1_141_-												Hypothetical
MGIN01000002.1_4_15_140_-												Hypothetical
MGIN01000002.1_5_1_168_-												Hypothetical
MGIN01000002.1_6_2_268_-												Hypothetical
MGIN01000002.1_7_1_828_+		K07503	COG3586				COG:COG3586	275	7.9e-51	168.2		; 
MGIN01000002.1_7_834_1007_+												Hypothetical
MGIN01000002.1_8_3_374_+												Hypothetical
MGIN01000003.1_1_1_399_-		K02456	COG2165			VOG00821	COG:COG2165	133	2.6e-17	58.8		PulG; 
MGIN01000003.1_1_530_919_-		K07658	COG3706		phrog_731	VOG00352	KEGG:K07658	129	1.4e-33	111.5		phoB1, phoP; two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP
MGIN01000003.1_1_1263_1496_+												Hypothetical
MGIN01000003.1_1_1514_1972_-					phrog_5046	VOG01567	VOG:VOG01567	152	7.5e-16	53.4		REFSEQ HNH endonuclease
MGIN01000003.1_1_1993_2292_+												Hypothetical
MGIN01000003.1_1_2850_3044_+												Hypothetical
MGIN01000003.1_1_3099_3440_+												Hypothetical
MGIN01000003.1_1_3677_3835_+												Hypothetical
MGIN01000003.1_2_1_159_+												Hypothetical
MGIN01000003.1_2_1087_1353_+		K02909	COG0254				COG:COG0254	88	6.4e-38	125.8		RpmE; Ribosome 50S subunit
MGIN01000003.1_2_1441_2211_+		K02835	COG0216		phrog_19918	VOG01215	KEGG:K02835	256	4.9e-116	384.0		prfA, MTRF1, MRF1; peptide chain release factor 1
MGIN01000003.1_2_2504_2881_-			COG4496				COG:COG4496	125	4.5e-15	50.7		YerC; 
MGIN01000003.1_2_3156_3854_-												Hypothetical
MGIN01000004.1_1_1_1395_+	K03043	K03043	COG0085		phrog_24349	VOG00359, VOG00359	FOAM:K03043	464	1.5e-245	813.1	2.7.7.6	rpoB; DNA-directed RNA polymerase subunit beta
MGIN01000004.1_1_1521_3131_+	K03046	K03046	COG0086		phrog_25354	VOG01017	FOAM:K03046	538	5.8e-254	841.5	2.7.7.6	rpoC; DNA-directed RNA polymerase subunit beta'
MGIN01000004.1_2_1_1977_+	K03046, K03046	K03046, K03046	COG0086		phrog_25354, phrog_25354	VOG01017, VOG07969	COG:COG0086	660	6.6e-255	844.9		RpoC; RNA polymerase
MGIN01000005.1_1_1_930_+		K07503	COG1637		phrog_36793		COG:COG1637	309	1.9e-29	97.8		NucS; 
MGIN01000005.1_2_148_399_+												Hypothetical
MGIN01000005.1_2_417_1676_+		K06196	COG0785				COG:COG0785	419	6.6e-21	69.3		CcdA; 
MGIN01000005.1_2_1858_2745_-		K07048	COG1735				KEGG:K07048	295	1.1e-08	29.4		PTER, php; phosphotriesterase-related protein
MGIN01000005.1_2_2836_3534_-												Hypothetical
MGIN01000005.1_2_3723_4025_-		K03720	COG4496				COG:COG4496	100	3.4e-37	122.4		YerC; 
MGIN01000005.1_3_3_176_+												Hypothetical
MGIN01000005.1_3_359_982_+												Hypothetical
MGIN01000005.1_3_1004_1300_+												Hypothetical
MGIN01000005.1_3_1813_1986_+												Hypothetical
MGIN01000005.1_3_2002_2934_+			COG1305				COG:COG1305	312	7.4e-20	66.4		YebA; 
MGIN01000005.1_4_3_272_+												Hypothetical
MGIN01000005.1_4_327_1196_+		K21000	COG3693	GH39			KEGG:K21000	291	1.3e-41	138.0		pslG; polysaccharide biosynthesis protein PslG
MGIN01000005.1_5_3_341_+		K21000					KEGG:K21000	112	1.6e-09	32.2		pslG; polysaccharide biosynthesis protein PslG
MGIN01000005.1_5_421_1875_+												Hypothetical
MGIN01000005.1_5_2176_3798_+												Hypothetical
MGIN01000005.1_6_29_160_-												Hypothetical
MGIN01000005.1_6_183_1499_+												Hypothetical
MGIN01000005.1_6_1646_1888_-		K06878	COG0143				COG:COG0143	81	2.1e-15	50.2		MetG; Aminoacyl-tRNA synthetases
MGIN01000005.1_7_2_133_-		K06878	COG0143		phrog_24194		COG:COG0143	44	4.6e-13	43.2		MetG; Aminoacyl-tRNA synthetases
MGIN01000005.1_7_254_1282_-		K03548	COG0628		phrog_24681		COG:COG0628	342	1.4e-76	253.9		PerM; 
MGIN01000005.1_7_1416_3839_+		K01869	COG0495		phrog_12710, phrog_12710	VOG02932, VOG02932, VOG02932	COG:COG0495	807	0	1090.0		LeuS; Aminoacyl-tRNA synthetases
MGIN01000005.1_7_4017_4424_-	K12944	K12944	COG1051		phrog_1198	VOG00129	COG:COG1051	135	1.4e-31	105.0		YjhB; 
MGIN01000005.1_7_4478_4693_-												Hypothetical
MGIN01000005.1_7_5023_5835_-	K01776	K01776	COG0796				COG:COG0796	270	1.5e-94	312.8		MurI; Mureine biosynthesis
MGIN01000005.1_7_5931_7439_-	K00974	K00974	COG0617		phrog_2244	VOG02285	COG:COG0617	502	7.6e-145	479.0		PcnB; tRNA modification
MGIN01000005.1_7_7494_8372_+												Hypothetical
MGIN01000005.1_7_8534_9406_+	K01840	K01840	COG1210		phrog_3980	VOG00785	COG:COG1210	290	9.1e-141	465.4		GalU; 
MGIN01000005.1_7_9470_10345_-		K03546	COG4942				COG:COG4942	291	2.5e-09	31.9		EnvC; 
MGIN01000005.1_7_10350_11003_-												Hypothetical
MGIN01000005.1_7_11000_11569_-		K03088	COG1191		phrog_1740	VOG00158	KEGG:K03088	189	2.6e-41	137.4		rpoE; RNA polymerase sigma-70 factor, ECF subfamily
MGIN01000005.1_7_11719_12585_-	K09815	K09815	COG0803				COG:COG0803	288	1.6e-09	32.2		ZnuA; 
MGIN01000005.1_7_12645_13901_-		K21472	COG0739, COG1376		phrog_14988		COG:COG0739	418	1.1e-17	59.4		NlpD; 
MGIN01000006.1_1_3_401_+		K02652	COG2804		phrog_19065		COG:COG2804	132	1.4e-31	105.0		PulE; 
MGIN01000006.1_1_482_736_+												Hypothetical
MGIN01000006.1_2_2_2587_+		K07218, K21471	COG3420, COG0791		phrog_7458	VOG01982	KEGG:K07218	861	3.8e-41	135.9		nosD; nitrous oxidase accessory protein
MGIN01000006.1_2_2641_3696_+												Hypothetical
MGIN01000006.1_2_3751_4818_+		K02669	COG2805		phrog_19065		KEGG:K02669	355	5.4e-160	528.7		pilT; twitching motility protein PilT
MGIN01000006.1_2_5073_6290_+		K02653	COG1459		phrog_32363		COG:COG1459	405	2.1e-129	427.0		PulF; 
MGIN01000006.1_2_6424_6918_+		K02456	COG4968		phrog_27437	VOG00821	COG:COG4968	164	8.8e-26	86.6		PilE; 
MGIN01000006.1_2_6998_7204_+	K02236	K02236	COG1989				COG:COG1989	70	9.4e-18	59.5		PulO; 
MGIN01000006.1_3_1_165_+	K02236	K02236	COG1989				COG:COG1989	54	1.3e-12	42.6		PulO; 
MGIN01000006.1_3_279_878_+												Hypothetical
MGIN01000006.1_3_996_1523_+			COG4967				COG:COG4967	175	1.6e-07	26.5		PilV; 
MGIN01000006.1_3_1520_2071_+		K02459	COG4795				COG:COG4795	183	3.5e-17	57.9		PulJ; 
MGIN01000006.1_4_1_282_+												Hypothetical
MGIN01000006.1_4_441_1916_+		K01972	COG0272		phrog_3869	VOG07820	KEGG:K01972	493	1.3e-200	664.0	6.5.1.2	E6.5.1.2, ligA, ligB; DNA ligase (NAD+)
MGIN01000006.1_5_2_394_+		K01972	COG0272		phrog_3869	VOG07820	COG:COG0272	130	2.4e-39	130.6		Lig; 
MGIN01000006.1_5_400_984_+			COG5634				COG:COG5634	194	6e-13	43.4		YukJ; 
MGIN01000006.1_5_2703_2918_+												Hypothetical
MGIN01000006.1_5_3105_3293_-												Hypothetical
MGIN01000006.1_5_3924_4082_+												Hypothetical
MGIN01000006.1_5_4106_4252_-												Hypothetical
MGIN01000006.1_5_4806_5150_-												Hypothetical
MGIN01000006.1_5_5209_5358_+												Hypothetical
MGIN01000006.1_5_5463_6497_+			COG3409		phrog_1224	VOG02356	COG:COG3409	344	1e-12	43.0		PGRP; 
MGIN01000006.1_5_6501_6947_+		K14981	COG4566		phrog_5982		KEGG:K14981	148	9.1e-13	43.3		chvI; two-component system, OmpR family, response regulator ChvI
MGIN01000006.1_5_7049_9088_+		K01873, K01873	COG0525, COG0525		phrog_12710, phrog_12710	VOG02932	COG:COG0525	679	0	711.3		ValS; Aminoacyl-tRNA synthetases
MGIN01000006.1_5_9376_9663_+												Hypothetical
MGIN01000006.1_5_9763_12411_+	K01537	K01537	COG0474		phrog_12316	VOG20955	COG:COG0474	882	1.5e-277	918.4		MgtA; 
MGIN01000006.1_5_12429_13961_+	K01925	K01925	COG0771				COG:COG0771	510	1.2e-92	303.6		MurD; Mureine biosynthesis
MGIN01000006.1_5_14015_14692_+		K24131	COG2339				COG:COG2339	225	1.1e-41	138.3		PrsW; 
MGIN01000006.1_5_14790_15272_+		K13993	COG0071		phrog_432	VOG07707	COG:COG0071	160	6.6e-35	116.1		IbpA; 
MGIN01000006.1_5_15477_15806_-		K03655	COG1200		phrog_34613		COG:COG1200	110	8e-30	98.8		RecG; 
MGIN01000006.1_6_2_1702_-		K03655	COG1200		phrog_34613	VOG00107	COG:COG1200	567	4.5e-193	638.8		RecG; 
MGIN01000006.1_6_1985_2419_-												Hypothetical
MGIN01000006.1_6_2637_3614_+												Hypothetical
MGIN01000006.1_7_3_1874_+												Hypothetical
MGIN01000006.1_7_1884_2204_+												Hypothetical
MGIN01000006.1_7_2435_2923_-												Hypothetical
MGIN01000006.1_7_3089_4777_-		K01887	COG0018		phrog_15344	VOG09864	KEGG:K01887	562	5.4e-168	555.9	6.1.1.19	RARS, argS; arginyl-tRNA synthetase
MGIN01000006.1_7_4918_5163_+		K09779	COG2155			VOG11008	COG:COG2155	81	2.6e-30	100.3		YuzA; 
MGIN01000006.1_7_5265_5939_-												Hypothetical
MGIN01000006.1_7_6116_6265_-												Hypothetical
MGIN01000006.1_7_6322_6555_-		K07461	COG2827			VOG00754	COG:COG2827	77	2.3e-21	71.4		YhbQ; 
MGIN01000006.1_7_6791_7036_-		K07461	COG2827			VOG00754	COG:COG2827	81	3.3e-24	80.7		YhbQ; 
MGIN01000006.1_7_7220_7495_+												Hypothetical
MGIN01000006.1_9_3_1430_+		K02519	COG0532		phrog_6880, phrog_6880	VOG01129	COG:COG0532	475	2.8e-146	484.2		InfB; Translation factors
MGIN01000006.1_9_1745_2017_+		K02834	COG0858				COG:COG0858	90	1.9e-17	58.7		RbfA; 
MGIN01000006.1_9_2386_2571_+												Hypothetical
MGIN01000006.1_9_2897_3124_-												Hypothetical
MGIN01000006.1_9_3231_3440_+												Hypothetical
MGIN01000006.1_9_3546_5039_+												Hypothetical
MGIN01000006.1_9_5137_6330_+		K01409	COG0533		phrog_15614, phrog_15614, phrog_15614	VOG05125, VOG05125, VOG05125	COG:COG0533	397	2.8e-140	464.4		TsaD; tRNA modification
MGIN01000006.1_9_6429_6755_+		K05837	COG0772				KEGG:K05837	110	9.6e-25	82.5		rodA, mrdB; rod shape determining protein RodA
MGIN01000006.1_10_1_672_+		K05837	COG0772				COG:COG0772	223	4.5e-85	281.5		FtsW; 
MGIN01000006.1_10_749_1735_+		K07082	COG1559				COG:COG1559	328	1.6e-92	305.7		MltG; 
MGIN01000006.1_10_1780_2331_+	K03652	K03652	COG2094				COG:COG2094	183	4.2e-64	211.3		Mpg; 
MGIN01000007.1_1_1_336_+												Hypothetical
MGIN01000007.1_1_428_997_+		K02356	COG0231				COG:COG0231	189	1.1e-56	186.5		Efp; Translation factors
MGIN01000007.1_1_1073_2365_+	K01924	K01924	COG0773				COG:COG0773	430	4.5e-164	535.9		MurC; Mureine biosynthesis
MGIN01000007.1_1_2362_3270_+		K00566	COG0482		phrog_1741	VOG00380	COG:COG0482	304	2.8e-121	400.5		MnmA; tRNA modification
MGIN01000007.1_2_2_151_+												Hypothetical
MGIN01000007.1_2_297_461_+												Hypothetical
MGIN01000007.1_2_756_1283_+		K19221	COG2109				COG:COG2109	175	1.3e-60	199.7		BtuR; Cobalamine/B12 biosynthesis
MGIN01000007.1_2_1440_2888_+		K02238	COG0658				COG:COG0658	482	3.6e-84	278.8		ComEC; 
MGIN01000007.1_2_2885_3733_+		K02238	COG2333		phrog_14556	VOG04183	COG:COG2333	282	1.6e-77	256.3		ComEC; 
MGIN01000007.1_2_3865_5298_+		K01876, K01876	COG0173, COG0173		phrog_19509, phrog_19509	VOG03103, VOG03103	COG:COG0173	477	9e-221	476.7		AspS; Aminoacyl-tRNA synthetases
MGIN01000007.1_2_5311_6378_+	K00939	K00939	COG0563				FOAM:K00939	355	1e-20	69.5	2.7.4.3	adk, AK; adenylate kinase
MGIN01000007.1_2_6438_6797_+												Hypothetical
MGIN01000007.1_2_6807_7004_+												Hypothetical
MGIN01000007.1_2_7016_7204_+			COG0227				COG:COG0227	62	2.5e-08	29.2		RpmB; Ribosome 50S subunit
MGIN01000007.1_3_3_701_+		K06889	COG2267			VOG00261	COG:COG2267	232	4.1e-20	67.1		PldB; 
MGIN01000007.1_3_873_2114_+												Hypothetical
MGIN01000007.1_3_2114_2719_+		K06402	COG1994				COG:COG1994	201	2.3e-57	190.2		SpoIVFB; 
