	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_009776495.1_WRNS01000001.1_1	GCA_009776495.1	WRNS01000001.1	1	153	749	1	D										BrxA [PF08849.14]					0
GCA_009776495.1_WRNS01000001.1_2	GCA_009776495.1	WRNS01000001.1	2	764	1348	1	D										BREX protein BrxB [PF08747.14]					0
GCA_009776495.1_WRNS01000001.1_3	GCA_009776495.1	WRNS01000001.1	3	1416	5000	1	D										Family of unknown function (DUF6079) [PF19557.2]					0
GCA_009776495.1_WRNS01000001.1_4	GCA_009776495.1	WRNS01000001.1	4	5180	6145	1	E															0
GCA_009776495.1_WRNS01000001.1_5	GCA_009776495.1	WRNS01000001.1	5	6354	9914	-1	D										MmeI, DNA-methyltransferase domain [PF20473.1]; Eco57I restriction-modification methylase [PF07669.14]; N-6 DNA Methylase [PF02384.19]					0
GCA_009776495.1_WRNS01000001.1_6	GCA_009776495.1	WRNS01000001.1	6	10016	12211	1	D										Eco57I restriction-modification methylase [PF07669.14]; N-6 DNA Methylase [PF02384.19]; MmeI, DNA-methyltransferase domain [PF20473.1]					0
GCA_009776495.1_WRNS01000001.1_7	GCA_009776495.1	WRNS01000001.1	7	12317	12565	1	E															0
GCA_009776495.1_WRNS01000001.1_8	GCA_009776495.1	WRNS01000001.1	8	12540	12941	1	C	K07065	uncharacterized protein													0
GCA_009776495.1_WRNS01000001.1_9	GCA_009776495.1	WRNS01000001.1	9	12976	15477	1	D										PglZ domain [PF08665.15]					0
GCA_009776495.1_WRNS01000001.1_10	GCA_009776495.1	WRNS01000001.1	10	15810	19442	1	D			MER1030809	S16	MER1030809 - family S16 non-peptidase homologues (Mesotoga infera) [S16.UNW]#S16#{peptidase unit: 406-671}~source N1JWN0~	False	0.56	102.0	3.6470000000000005e-20	Lon-like protease BrxL-like, ATPase domain [PF13337.9]; BREX system Lon protease-like protein BrxL N-terminal [PF20442.1]; Dam-replacing HTH domain [PF17726.4]					0
GCA_009776495.1_WRNS01000001.1_11	GCA_009776495.1	WRNS01000001.1	11	19647	20786	1	D										Toxic anion resistance protein (TelA) [PF05816.14]					0
GCA_009776495.1_WRNS01000001.1_12	GCA_009776495.1	WRNS01000001.1	12	20878	21021	1	E															0
