	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCF_000970205.1_NZ_CP009512.1_1	GCF_000970205.1	NZ_CP009512.1	1	620	1864	1	C	K10725	archaeal cell division control protein 6								CDC6, C terminal winged helix domain [PF09079.14]; AAA domain [PF13401.9]; Bacterial TniB protein [PF05621.14]					0
GCF_000970205.1_NZ_CP009512.1_2	GCF_000970205.1	NZ_CP009512.1	2	2584	3144	1	D										AAA domain [PF13207.9]; AAA domain [PF13238.9]; AAA domain [PF13671.9]; Dephospho-CoA kinase [PF01121.23]					0
GCF_000970205.1_NZ_CP009512.1_3	GCF_000970205.1	NZ_CP009512.1	3	3342	3821	1	C	K09736	uncharacterized protein								RNA binding [PF01877.20]					0
GCF_000970205.1_NZ_CP009512.1_4	GCF_000970205.1	NZ_CP009512.1	4	3935	4708	1	D										Xylose isomerase-like TIM barrel [PF01261.27]					0
GCF_000970205.1_NZ_CP009512.1_5	GCF_000970205.1	NZ_CP009512.1	5	5067	5549	-1	E															0
GCF_000970205.1_NZ_CP009512.1_6	GCF_000970205.1	NZ_CP009512.1	6	5584	6636	-1	E															0
GCF_000970205.1_NZ_CP009512.1_7	GCF_000970205.1	NZ_CP009512.1	7	7193	8677	-1	C	K07487	transposase								Transposase DDE domain [PF13751.9]; Transposase DDE domain [PF01609.24]; Transposase domain (DUF772) [PF05598.14]					0
GCF_000970205.1_NZ_CP009512.1_8	GCF_000970205.1	NZ_CP009512.1	8	8800	9969	-1	C	K07468	putative ATP-dependent DNA ligase [EC:6.5.1.1]								Ligase Pab1020 C-terminal region [PF18330.4]; RNA ligase [PF09414.13]; ATP dependent DNA ligase domain [PF01068.24]					0
GCF_000970205.1_NZ_CP009512.1_9	GCF_000970205.1	NZ_CP009512.1	9	10186	10938	1	D										Mitochondrial biogenesis AIM24 [PF01987.20]					0
GCF_000970205.1_NZ_CP009512.1_10	GCF_000970205.1	NZ_CP009512.1	10	11143	11919	-1	D										CBS domain [PF00571.31]					0
GCF_000970205.1_NZ_CP009512.1_11	GCF_000970205.1	NZ_CP009512.1	11	12234	13079	-1	D										CBS domain [PF00571.31]					0
GCF_000970205.1_NZ_CP009512.1_12	GCF_000970205.1	NZ_CP009512.1	12	13594	14595	-1	D			MER0231653	M50B	MER0231653 - subfamily M50B non-peptidase homologues (Desulfovibrio aespoeensis) [M50.UNB]#M50B#{peptidase unit: 1-130}~source YP_004122941~	False	0.308	63.0	2.967e-09	CBS domain [PF00571.31]					0
GCF_000970205.1_NZ_CP009512.1_13	GCF_000970205.1	NZ_CP009512.1	13	14852	15646	-1	D										CBS domain [PF00571.31]					0
GCF_000970205.1_NZ_CP009512.1_14	GCF_000970205.1	NZ_CP009512.1	14	15733	16368	-1	D										CBS domain [PF00571.31]					0
GCF_000970205.1_NZ_CP009512.1_15	GCF_000970205.1	NZ_CP009512.1	15	17527	18981	-1	C	K07466	replication factor A1								Replication protein A OB domain [PF16900.8]					0
GCF_000970205.1_NZ_CP009512.1_16	GCF_000970205.1	NZ_CP009512.1	16	19739	20392	1	C	K07559	putative RNA 2'-phosphotransferase [EC:2.7.1.-]								RNA 2'-phosphotransferase, Tpt1 / KptA family [PF01885.19]					0
GCF_000970205.1_NZ_CP009512.1_17	GCF_000970205.1	NZ_CP009512.1	17	20507	21565	-1	C	K01974	RNA 3'-terminal phosphate cyclase (ATP) [EC:6.5.1.4]								RNA 3'-terminal phosphate cyclase [PF01137.24]; RNA 3'-terminal phosphate cyclase (RTC), insert domain [PF05189.16]					0
GCF_000970205.1_NZ_CP009512.1_18	GCF_000970205.1	NZ_CP009512.1	18	21771	23252	-1	C	K17870	NADH oxidase (H2O2-forming) [EC:1.6.3.3]								Pyridine nucleotide-disulphide oxidoreductase [PF07992.17]; Pyridine nucleotide-disulphide oxidoreductase [PF00070.30]; Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain [PF02852.25]					0
GCF_000970205.1_NZ_CP009512.1_19	GCF_000970205.1	NZ_CP009512.1	19	24459	24677	-1	E															0
GCF_000970205.1_NZ_CP009512.1_20	GCF_000970205.1	NZ_CP009512.1	20	24725	26293	1	D										Toprim domain [PF13662.9]					0
GCF_000970205.1_NZ_CP009512.1_21	GCF_000970205.1	NZ_CP009512.1	21	26771	27049	1	D										Uncharacterised protein family UPF0058 [PF01893.19]					0
GCF_000970205.1_NZ_CP009512.1_22	GCF_000970205.1	NZ_CP009512.1	22	27033	27635	-1	C	K03789	[ribosomal protein S18]-alanine N-acetyltransferase [EC:2.3.1.266]								Acetyltransferase (GNAT) family [PF00583.28]; Acetyltransferase (GNAT) domain [PF13673.10]; Acetyltransferase (GNAT) domain [PF13420.10]; Acetyltransferase (GNAT) domain [PF13508.10]; FR47-like protein [PF08445.13]; Acetyltransferase (GNAT) domain [PF13302.10]; GNAT acetyltransferase [PF12746.10]					0
GCF_000970205.1_NZ_CP009512.1_23	GCF_000970205.1	NZ_CP009512.1	23	27635	29551	-1	C	K07557	archaeosine synthase alpha-subunit [EC:2.6.1.97 2.6.1.-]								Domain of unknown function (DUF5591) [PF17884.4]; Queuine tRNA-ribosyltransferase [PF01702.21]; Patch-forming domain C2 of tRNA-guanine transglycosylase [PF14810.9]; PUA domain [PF01472.23]					0
GCF_000970205.1_NZ_CP009512.1_24	GCF_000970205.1	NZ_CP009512.1	24	29782	31152	1	C	K00104	glycolate dehydrogenase FAD-linked subunit [EC:1.1.99.14]								FAD linked oxidases, C-terminal domain [PF02913.22]; FAD binding domain [PF01565.26]	AA4; AA7	AA4 vanillyl-alcohol oxidase (EC 1.1.3.38); AA7 glucooligosaccharide oxidase (EC 1.1.3.-); chitooligosaccharide oxidase (EC 1.1.3.-); cellooligosaccharide dehydrogenase (EC 1.1.99.-)	1.1.3.38; 1.1.3.-,1.1.99.-	AA4.hmm	0
GCF_000970205.1_NZ_CP009512.1_25	GCF_000970205.1	NZ_CP009512.1	25	31158	32321	1	C	K18210	fumarate reductase (CoM/CoB) subunit B [EC:1.3.4.1]								4Fe-4S dicluster domain [PF13183.9]; Cysteine-rich domain [PF02754.19]; 4Fe-4S dicluster domain [PF13534.9]; 4Fe-4S dicluster domain [PF13187.9]; 4Fe-4S dicluster domain [PF14697.9]; 4Fe-4S dicluster domain [PF12838.10]; 4Fe-4S double cluster binding domain [PF13484.9]					0
GCF_000970205.1_NZ_CP009512.1_26	GCF_000970205.1	NZ_CP009512.1	26	32595	32852	1	E															0
GCF_000970205.1_NZ_CP009512.1_27	GCF_000970205.1	NZ_CP009512.1	27	32877	33158	1	E															0
GCF_000970205.1_NZ_CP009512.1_28	GCF_000970205.1	NZ_CP009512.1	28	33251	35386	-1	D										Radical SAM N-terminal [PF08497.13]; Domain of unknown function (DUF3362) [PF11842.11]					0
GCF_000970205.1_NZ_CP009512.1_29	GCF_000970205.1	NZ_CP009512.1	29	35396	36037	-1	D										Metallo-beta-lactamase superfamily [PF00753.30]; ODP family beta lactamase [PF19583.2]					0
GCF_000970205.1_NZ_CP009512.1_30	GCF_000970205.1	NZ_CP009512.1	30	36190	36948	-1	C	K03424	TatD DNase family protein [EC:3.1.21.-]								TatD related DNase [PF01026.24]					0
GCF_000970205.1_NZ_CP009512.1_31	GCF_000970205.1	NZ_CP009512.1	31	37162	38712	-1	C	K01649	2-isopropylmalate synthase [EC:2.3.3.13]								HMGL-like [PF00682.22]; LeuA allosteric (dimerisation) domain [PF08502.13]					0
GCF_000970205.1_NZ_CP009512.1_32	GCF_000970205.1	NZ_CP009512.1	32	44593	45063	-1	C	K03594	bacterioferritin [EC:1.16.3.1]								Ferritin-like domain [PF00210.27]; Rubrerythrin [PF02915.20]					0
GCF_000970205.1_NZ_CP009512.1_33	GCF_000970205.1	NZ_CP009512.1	33	45254	45622	1	E															0
GCF_000970205.1_NZ_CP009512.1_34	GCF_000970205.1	NZ_CP009512.1	34	45760	46353	1	E															0
GCF_000970205.1_NZ_CP009512.1_35	GCF_000970205.1	NZ_CP009512.1	35	46914	47531	1	C	K10773	endonuclease III [EC:3.2.2.- 4.2.99.18]								HhH-GPD superfamily base excision DNA repair protein [PF00730.28]; Helix-hairpin-helix motif [PF00633.26]					0
GCF_000970205.1_NZ_CP009512.1_36	GCF_000970205.1	NZ_CP009512.1	36	47834	49012	1	C	K13812	bifunctional enzyme Fae/Hps [EC:4.2.1.147 4.1.2.43]								Formaldehyde-activating enzyme (Fae) [PF08714.14]; Orotidine 5'-phosphate decarboxylase / HUMPS family [PF00215.27]					0
GCF_000970205.1_NZ_CP009512.1_37	GCF_000970205.1	NZ_CP009512.1	37	49063	49731	1	D										Triosephosphate isomerase [PF00121.21]					0
GCF_000970205.1_NZ_CP009512.1_38	GCF_000970205.1	NZ_CP009512.1	38	50070	50816	1	D										ubiE/COQ5 methyltransferase family [PF01209.21]; Methyltransferase domain [PF08241.15]; Methyltransferase domain [PF13847.9]; Methyltransferase domain [PF13649.9]; Methyltransferase domain [PF13489.9]; Methyltransferase domain [PF08242.15]; Methyltransferase small domain [PF05175.17]; Tellurite resistance protein TehB [PF03848.17]; Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PCMT) [PF01135.22]; Mycolic acid cyclopropane synthetase [PF02353.23]					0
GCF_000970205.1_NZ_CP009512.1_39	GCF_000970205.1	NZ_CP009512.1	39	50963	52498	-1	D										HEAT repeats [PF13646.9]					0
GCF_000970205.1_NZ_CP009512.1_40	GCF_000970205.1	NZ_CP009512.1	40	52573	53991	-1	D										Prephenate dehydrogenase, nucleotide-binding domain [PF02153.20]; Prephenate dehydrogenase, dimerization domain [PF20463.1]; NAD binding domain of 6-phosphogluconate dehydrogenase [PF03446.18]					0
GCF_000970205.1_NZ_CP009512.1_41	GCF_000970205.1	NZ_CP009512.1	41	53988	54830	-1	C	K00014	shikimate dehydrogenase [EC:1.1.1.25]								Shikimate dehydrogenase substrate binding domain [PF08501.14]; Shikimate / quinate 5-dehydrogenase [PF01488.23]; Shikimate 5'-dehydrogenase C-terminal domain [PF18317.4]					0
