locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NZ_VEDF01000010.1_1		K03808	COG2995				COG:COG2995	220	4e-69	231.0		PqiA:
NZ_VEDF01000010.1_2		K03808	COG2995				COG:COG2995	208	3.2e-95	317.1		PqiA:
NZ_VEDF01000010.1_3		K06192, K06192	COG3008, COG3008				COG:COG3008	767	4.9e-289	405.9		PqiB:
NZ_VEDF01000010.1_4		K02968	COG0268				COG:COG0268	93	1.1e-41	140.8		RpsT:Ribosome 30S subunit
NZ_VEDF01000010.1_5		K03980	COG0728				COG:COG0728	513	1.1e-223	742.3		MurJ:
NZ_VEDF01000010.1_6		K11753	COG0196				COG:COG0196	317	1.5e-146	486.7		RibF:Riboflavin/FAD biosynthesis
NZ_VEDF01000010.1_7		K01870	COG0060		phrog_12710	VOG02932	COG:COG0060	944	0	1269.8		IleS:Aminoacyl-tRNA synthetases
NZ_VEDF01000010.1_8		K03101	COG0597				COG:COG0597	172	1.4e-65	218.6		LspA:
NZ_VEDF01000010.1_9	K03774	K03774	COG1047				FOAM:K03774	146	3.2e-59	198.0	5.2.1.8	slpA; FKBP-type peptidyl-prolyl cis-trans isomerase SlpA
NZ_VEDF01000010.1_10		K03527	COG0761				COG:COG0761	316	8.6e-168	557.2		IspH:Isoprenoid biosynthesis
NZ_VEDF01000010.1_11		K08084	COG4970				COG:COG4970	159	5.4e-31	106.0		FimT:
NZ_VEDF01000010.1_12		K02671	COG4967				KEGG:K02671	61	5.5e-14	50.6		pilV; type IV pilus assembly protein PilV
NZ_VEDF01000010.1_13		K02672	COG4966				COG:COG4966	218	3.9e-28	96.7		PilW:
NZ_VEDF01000010.1_14		K02673	COG4726				KEGG:K02673	152	3e-18	64.4		pilX; type IV pilus assembly protein PilX
NZ_VEDF01000010.1_15		K02655	COG4968		phrog_27437	VOG00821	COG:COG4968	130	1.9e-39	134.2		PilE:
NZ_VEDF01000010.1_16		K03153	COG0665				COG:COG0665	366	6.8e-103	343.1		DadA:
NZ_VEDF01000010.1_17												Hypothetical
NZ_VEDF01000010.1_18		K05807	COG4105		phrog_13066		KEGG:K05807	340	2.7e-96	321.0		bamD; outer membrane protein assembly factor BamD
NZ_VEDF01000010.1_19		K06180	COG0564		phrog_9266		COG:COG0564	353	2.1e-126	420.2		RluA:23S rRNA modification
NZ_VEDF01000010.1_20		K05810	COG1496		phrog_13502		COG:COG1496	247	3.1e-102	339.6		YfiH:
NZ_VEDF01000010.1_21		K03695	COG0542		phrog_4871	VOG02106, VOG02106	KEGG:K03695	855	0	1301.8		clpB; ATP-dependent Clp protease ATP-binding subunit ClpB
NZ_VEDF01000010.1_22	K03885	K03885	COG1252		phrog_6397		COG:COG1252	432	1.7e-150	500.4		Ndh:
NZ_VEDF01000010.1_23												Hypothetical
NZ_VEDF01000010.1_24												Hypothetical
NZ_VEDF01000010.1_25			COG3235				COG:COG3235	228	8.4e-77	255.5		:
NZ_VEDF01000010.1_26		K09862	COG3024				COG:COG3024	67	3e-28	96.5		YacG:
NZ_VEDF01000010.1_27		K00859	COG0237				COG:COG0237	208	1.1e-87	292.9		CoaE:Pantothenate/CoA biosynthesis
NZ_VEDF01000010.1_28	K02654	K02654	COG1989				COG:COG1989	289	9.1e-106	351.4		PulO:
NZ_VEDF01000010.1_29		K02653	COG1459				COG:COG1459	403	6.8e-129	428.1		PulF:
NZ_VEDF01000010.1_30		K02650	COG4969		phrog_27437	VOG00821	COG:COG4969	137	6e-37	125.7		PilA:
NZ_VEDF01000010.1_31		K14059	COG0582		phrog_1	VOG00657	COG:COG0582	438	1.3e-144	480.6		FimB:
