locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
CACWTF010000001.1_1_132_+												Hypothetical
CACWTF010000001.1_341_2101_-		K03455	COG0475				COG:COG0475	586	1.6e-100	333.9		KefB; 
CACWTF010000001.1_2238_2393_-												Hypothetical
CACWTF010000001.1_2632_3843_-		K07496	COG0675		phrog_506	VOG00072	COG:COG0675	403	6.8e-100	331.4		InsQ; 
CACWTF010000001.1_4399_25566_-		K21449, K21449, K17256	COG4886, COG4886		phrog_35892, phrog_35892, phrog_18805, phrog_35892, phrog_35892, phrog_18805, phrog_35892, phrog_35892, phrog_35892, phrog_35892, phrog_35892, phrog_35892, phrog_35892, phrog_18805, phrog_35892, phrog_35892, phrog_35892, phrog_35892, phrog_35892, phrog_35892, phrog_35892	VOG35372, VOG35372	KEGG:K21449	7055	7.6e-88	119.0		ata, sadA, emaA; trimeric autotransporter adhesin
CACWTF010000001.1_25593_26651_-		K19147	COG4268				COG:COG4268	352	6.4e-50	166.5		McrC; 
CACWTF010000001.1_26654_27649_-	K07452	K07452	COG1401			VOG02489	FOAM:K07452	331	4.5e-111	368.6	3.1.21.-	mcrB; 5-methylcytosine-specific restriction enzyme B
CACWTF010000001.1_27661_28530_-												Hypothetical
CACWTF010000001.1_28561_31488_-												Hypothetical
CACWTF010000001.1_31498_32037_-												Hypothetical
CACWTF010000001.1_32625_33458_-	K00204	K00204	COG1145				COG:COG1145	277	1.2e-19	66.9		NapF; 
CACWTF010000001.1_33516_34625_+	K00215	K00215	COG0289				COG:COG0289	369	1.7e-97	322.4		DapB; Lysine biosynthesis
CACWTF010000001.1_34682_34816_-												Hypothetical
CACWTF010000001.1_34910_35074_-												Hypothetical
CACWTF010000001.1_35383_36366_+		K18347	COG1052		phrog_26092	VOG08908	KEGG:K18347	327	1e-122	405.4	1.1.1.-	vanH; D-specific alpha-keto acid dehydrogenase
CACWTF010000001.1_36370_37014_+		K15475	COG0790		phrog_8741	VOG33029	KEGG:K15475	214	2.7e-15	53.0		lpnE; enhanced entry protein LpnE
CACWTF010000001.1_36776_37459_+												Hypothetical
CACWTF010000001.1_37462_38022_-												Hypothetical
CACWTF010000001.1_38028_39506_-		K18210	COG2048				COG:COG2048	492	8.2e-33	105.7		HdrB; 
CACWTF010000001.1_39509_40261_+		K06227	COG4223				KEGG:K06227	250	1.1e-08	30.0		COS2; costal 2
CACWTF010000001.1_40395_40865_+												Hypothetical
CACWTF010000001.1_40868_43537_+		K16899	COG2887		phrog_69	VOG00510	KEGG:K16899	889	2.1e-19	64.4	3.1.-.- 3.6.4.12	addB; ATP-dependent helicase/nuclease subunit B
CACWTF010000001.1_43534_46491_+		K16898	COG1074		phrog_1967, phrog_298	VOG03885, VOG00890	COG:COG1074	985	5.5e-125	415.3		RecB; 
CACWTF010000001.1_46585_49164_+		K12952	COG0474		phrog_12316	VOG20955, VOG20955	KEGG:K12952	859	1.2e-213	708.0	7.2.2.-	ctpE; cation-transporting P-type ATPase E
CACWTF010000001.1_49266_49604_+												Hypothetical
CACWTF010000001.1_49758_49949_+												Hypothetical
CACWTF010000001.1_50040_50234_+		K03154	COG2104				COG:COG2104	64	1.8e-10	36.8		ThiS; Thiamine biosynthesis
CACWTF010000001.1_50235_51071_-		K02232	COG1492				COG:COG1492	248	6.7e-103	342.2		CobQ; Cobalamine/B12 biosynthesis
CACWTF010000001.1_51068_52894_-		K02232, K07162	COG1492				COG:COG1492	608	6.1e-198	656.6		CobQ; Cobalamine/B12 biosynthesis
CACWTF010000001.1_52907_53164_+												Hypothetical
CACWTF010000001.1_53185_54381_+		K03547	COG0420		phrog_100	VOG00413	COG:COG0420	398	3.1e-70	233.9		SbcD; 
CACWTF010000001.1_54378_56495_+		K03546, K03546	COG4717, COG4717			VOG00264	COG:COG4717	705	1.7e-93	170.1		YhaN; 
CACWTF010000001.1_56853_58289_-												Hypothetical
CACWTF010000001.1_58306_58587_+												Hypothetical
CACWTF010000001.1_58598_60130_+		K04076	COG1067				KEGG:K04076	510	4.6e-117	385.7	3.4.21.53	lonB; ATP-dependent Lon protease
CACWTF010000001.1_60214_60768_-		K07126	COG0790		phrog_8741	VOG33029	COG:COG0790	184	6.8e-56	186.3		TPR; 
CACWTF010000001.1_60809_61249_-		K03789	COG0456		phrog_1249	VOG00089	COG:COG0456	146	3.8e-26	88.5		RimI; 
CACWTF010000001.1_61291_63270_-		K06131	COG1502				COG:COG1502	659	2.9e-46	154.7		Cls; Phospholipid biosynthesis
CACWTF010000001.1_63354_64034_-	K01803	K01803	COG0149				COG:COG0149	192	8.6e-55	182.8		TpiA; Glycolysis
CACWTF010000001.1_64024_65214_-	K01622	K01622	COG1980				COG:COG1980	396	1.6e-169	560.3		FbpA; 
CACWTF010000001.1_65433_65999_+		K06860	COG1432		phrog_5783		COG:COG1432	188	1.7e-36	122.7		LabA; 
CACWTF010000001.1_65996_66868_+												Hypothetical
CACWTF010000002.1_2_400_+			COG1499				COG:COG1499	132	3.6e-36	121.2		NMD3; 
CACWTF010000002.1_410_1282_+	K01677	K01677	COG1951				FOAM:K01677	290	1.4e-103	342.7	4.2.1.2	E4.2.1.2AA, fumA; fumarate hydratase subunit alpha
CACWTF010000002.1_1279_1857_+	K01678	K01678	COG1838				FOAM:K01678	192	9.5e-71	233.6	4.2.1.2	E4.2.1.2AB, fumB; fumarate hydratase subunit beta
CACWTF010000002.1_1861_2673_-			COG4932				COG:COG4932	270	3.9e-11	38.1		ClfA; 
CACWTF010000002.1_2800_8163_+		K03724	COG1201		phrog_6819	VOG00107	KEGG:K03724	1787	0	1058.2	3.6.4.-	lhr; ATP-dependent helicase Lhr and Lhr-like helicase
CACWTF010000002.1_8712_9506_-	K03660	K03660	COG0122				FOAM:K03660	264	5.2e-74	245.8	3.2.2.- 4.2.99.18	OGG1; N-glycosylase/DNA lyase
CACWTF010000002.1_9577_10395_+		K01151	COG0648			VOG09868	COG:COG0648	272	1.9e-58	194.3		Nfo; 
CACWTF010000002.1_10531_11844_-		K03147	COG0422				COG:COG0422	437	1.4e-202	670.6		ThiC; Thiamine biosynthesis
CACWTF010000002.1_12012_13946_+		K02470	COG0187		phrog_543	VOG01293	KEGG:K02470	644	0	1030.0	5.6.2.2	gyrB; DNA gyrase subunit B
CACWTF010000002.1_13951_16407_+		K02469	COG0188		phrog_551	VOG01293	KEGG:K02469	818	0	1326.0	5.6.2.2	gyrA; DNA gyrase subunit A
CACWTF010000002.1_16511_16783_+												Hypothetical
CACWTF010000002.1_16816_17343_+		K09725	COG1772				COG:COG1772	175	3.9e-71	235.1		; 
CACWTF010000002.1_17379_18413_-	K01933	K01933	COG0150		phrog_1207	VOG09964	COG:COG0150	344	2.1e-128	425.5		PurM; Purine biosynthesis
CACWTF010000002.1_18496_19182_+	K02427	K02427	COG0293			VOG00845	COG:COG0293	228	2.4e-89	295.6		RlmE; 23S rRNA modification
CACWTF010000002.1_19183_21930_-		K03724	COG1201		phrog_6819	VOG02261	COG:COG1201	915	1.9e-274	909.8		Lhr; 
CACWTF010000002.1_21984_23174_-		K08264	COG2048				KEGG:K08264	396	2.6e-137	454.5	1.8.98.1	hdrD; heterodisulfide reductase subunit D
CACWTF010000002.1_23704_24012_-		K05311	COG3388				COG:COG3388	102	2.2e-38	127.3		; 
CACWTF010000002.1_24551_25048_+			COG4860				COG:COG4860	165	1.4e-62	206.6		; 
CACWTF010000002.1_25058_25576_+		K07254	COG1303				COG:COG1303	172	3.1e-80	265.9		TRM56; 
CACWTF010000002.1_25557_26141_+		K07254	COG1418				COG:COG1418	194	5.1e-30	101.2		RnaY; 
CACWTF010000002.1_26205_26516_+		K03671	COG0526		phrog_22	VOG00033	KEGG:K03671	103	1.9e-40	135.8		trxA; thioredoxin 1
CACWTF010000002.1_26524_27417_+	K00384	K00384	COG0492		phrog_6397	VOG16777	COG:COG0492	297	2.4e-95	316.5		TrxB; 
CACWTF010000002.1_27414_27929_+			COG4800		phrog_8		COG:COG4800	171	9.8e-65	213.7		; 
