locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
JACPTE010000010.1_308_655_+												Hypothetical
JACPTE010000010.1_680_2320_+		K22447	COG0459		phrog_5725, phrog_5725	VOG10769, VOG10769	KEGG:K22447	546	1.2e-241	799.0		cct, ths; archaeal chaperonin
JACPTE010000010.1_2494_3048_+												Hypothetical
JACPTE010000010.1_3051_3302_+												Hypothetical
JACPTE010000010.1_3307_3513_+												Hypothetical
JACPTE010000010.1_3615_4223_+												Hypothetical
JACPTE010000010.1_4211_4693_+												Hypothetical
JACPTE010000010.1_4861_5043_+												Hypothetical
JACPTE010000010.1_5090_5521_-						VOG04576	VOG:VOG04576	143	3.1e-08	27.9		sp|P52780|SYQ_LUPLU Glutamine--tRNA ligase
JACPTE010000010.1_5660_6763_-		K01886	COG0008		phrog_12136	VOG04576	VOG:VOG04576	367	1e-85	284.3		sp|P52780|SYQ_LUPLU Glutamine--tRNA ligase
JACPTE010000010.1_6894_7241_-												Hypothetical
JACPTE010000010.1_7289_8203_-		K00869	COG1577		phrog_34407	VOG27077	COG:COG1577	304	3.4e-96	319.1		ERG12; Isoprenoid biosynthesis
JACPTE010000010.1_8205_9017_-		K00021	COG1257				KEGG:K00021	270	1.2e-111	370.4	1.1.1.34	HMGCR; hydroxymethylglutaryl-CoA reductase (NADPH)
JACPTE010000010.1_9043_9336_+												Hypothetical
JACPTE010000010.1_9409_9813_-		K07068	COG1545				COG:COG1545	134	7.1e-34	113.4		; 
JACPTE010000010.1_9816_10973_-	K07550	K07550	COG0183				COG:COG0183	383	1.2e-106	353.6		PaaJ; Fatty acid biosynthesis
JACPTE010000010.1_10973_12019_-		K22838	COG3425				COG:COG3425	346	6.5e-140	464.0		PksG; Isoprenoid biosynthesis
JACPTE010000010.1_12121_13101_-		K01597	COG3407				KEGG:K01597	299	6.5e-104	344.6	4.1.1.33	MVD, mvaD; diphosphomevalonate decarboxylase
JACPTE010000010.1_13098_14096_-		K00869	COG1577		phrog_34407	VOG27077	COG:COG1577	332	2e-96	319.8		ERG12; Isoprenoid biosynthesis
JACPTE010000010.1_14253_15140_+		K16881	COG1208		phrog_3980, phrog_4738	VOG00785, VOG04561	COG:COG1208	295	8.2e-95	313.9		GCD1; 
JACPTE010000010.1_15142_16494_+		K15778	COG1109		phrog_20109		COG:COG1109	450	2e-115	382.5		ManB; 
JACPTE010000010.1_16568_16843_+												Hypothetical
