	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
SAMN03319353_LBSF01000001.1_1	SAMN03319353	LBSF01000001.1	1	1	144	-1	D										Winged helix-turn-helix transcription repressor, HrcA DNA-binding [PF03444.18]					0
SAMN03319353_LBSF01000001.1_2	SAMN03319353	LBSF01000001.1	2	464	1114	1	C	K02897	large subunit ribosomal protein L25								Ribosomal L25p family [PF01386.22]; Ribosomal protein TL5, C-terminal domain [PF14693.9]					0
SAMN03319353_LBSF01000001.1_3	SAMN03319353	LBSF01000001.1	3	1151	2092	1	D										Glycosyl transferase family 2 [PF00535.29]; Glycosyl transferase family group 2 [PF13632.9]	GT2_Glyco_tranf_2_3	GT2 cellulose synthase (EC 2.4.1.12); chitin synthase (EC 2.4.1.16); dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83); dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117); N-acetylglucosaminyltransferase (EC 2.4.1.-); N-acetylgalactosaminyltransferase (EC 2.4.1.-); hyaluronan synthase (EC 2.4.1.212); chitin oligosaccharide synthase (EC 2.4.1.-); beta-1,3-glucan synthase (EC 2.4.1.34); beta-1,4-mannan synthase (EC 2.4.1.-); beta-mannosylphosphodecaprenol-mannooligosaccharide alpha-1,6-mannosyltransferase (EC 2.4.1.199); UDP-Galf: rhamnopyranosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,4/1,5-galactofuranosyltransferase (EC 2.4.1.287); UDP-Galf: galactofuranosyl-galactofuranosyl-rhamnosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,5/1,6-galactofuranosyltransferase (EC 2.4.1.288); dTDP-L-Rha: N-acetylglucosaminyl-PP-decaprenol alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289); alternating beta-1,3/4-N-acetylmannan synthase (2.4.1.-); UDP-GlcA: N-acetylglucosaminyl-proteoglycan beta-1,4-glucuronosyltransferase (EC 2.4.1.225); [inverting] UDP-Glc: glycocin S-beta-glucosyltransferase (EC 2.4.1.-); [inverting] UDP-Glc: protein O-beta-glucosyltransferase (EC 2.4.1.-)		GT2_Glyco_tranf_2_3.hmm	0
SAMN03319353_LBSF01000001.1_4	SAMN03319353	LBSF01000001.1	4	2201	2674	-1	C	K02992	small subunit ribosomal protein S7								Ribosomal protein S7p/S5e [PF00177.24]					0
SAMN03319353_LBSF01000001.1_5	SAMN03319353	LBSF01000001.1	5	2697	3116	-1	C	K02950	small subunit ribosomal protein S12								Ribosomal protein S12/S23 [PF00164.28]; Ribosomal protein S7p/S5e [PF00177.24]					0
SAMN03319353_LBSF01000001.1_6	SAMN03319353	LBSF01000001.1	6	3142	7032	-1	C	K03046	DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]								RNA polymerase Rpb1, domain 5 [PF04998.20]; RNA polymerase Rpb1, domain 1 [PF04997.15]; RNA polymerase Rpb1, domain 2 [PF00623.23]; RNA polymerase Rpb1, domain 3 [PF04983.21]					0
SAMN03319353_LBSF01000001.1_7	SAMN03319353	LBSF01000001.1	7	7016	10399	-1	C	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]								RNA polymerase Rpb2, domain 6 [PF00562.31]; RNA polymerase beta subunit [PF04563.18]; RNA polymerase Rpb2, domain 2 [PF04561.17]; RNA polymerase Rpb2, domain 7 [PF04560.23]; RNA polymerase Rpb2, domain 3 [PF04565.19]; RNA polymerase beta subunit external 1 domain [PF10385.12]					0
SAMN03319353_LBSF01000001.1_8	SAMN03319353	LBSF01000001.1	8	10591	12891	1	C	K03466	DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family								FtsK/SpoIIIE family [PF01580.21]; FtsK alpha domain [PF17854.4]; Ftsk gamma domain [PF09397.13]					0
SAMN03319353_LBSF01000001.1_9	SAMN03319353	LBSF01000001.1	9	12909	13844	1	C	K15539	cytoskeleton protein RodZ								Glucodextranase, domain B [PF09136.13]; Helix-turn-helix domain [PF13413.9]					0
SAMN03319353_LBSF01000001.1_10	SAMN03319353	LBSF01000001.1	10	13881	15605	1	C	K02316	DNA primase [EC:2.7.7.101]								CHC2 zinc finger [PF01807.23]; DNA primase catalytic core, N-terminal domain [PF08275.14]; Toprim-like [PF13155.9]; Toprim domain [PF13662.9]					0
SAMN03319353_LBSF01000001.1_11	SAMN03319353	LBSF01000001.1	11	15598	16530	1	D										Methyltransferase domain [PF08241.15]; ubiE/COQ5 methyltransferase family [PF01209.21]					0
SAMN03319353_LBSF01000001.1_12	SAMN03319353	LBSF01000001.1	12	16530	17270	1	D										Ribosomal RNA adenine dimethylase [PF00398.23]					0
SAMN03319353_LBSF01000001.1_13	SAMN03319353	LBSF01000001.1	13	17290	17760	1	E															0
SAMN03319353_LBSF01000001.1_14	SAMN03319353	LBSF01000001.1	14	17762	18973	1	D										Glycosyl transferase family 4 [PF00953.24]					0
