locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
CACZWA010000001.1_3_758_-	K01684	K01684	COG4948				FOAM:K01684	205	1.5e-72	241.4	4.2.1.6	dgoD; galactonate dehydratase
CACZWA010000001.1_698_943_-	K01684	K01684	COG4948				FOAM:K01684	81	1.2e-31	106.3	4.2.1.6	dgoD; galactonate dehydratase
CACZWA010000001.1_1011_2339_-	K07406	K07406	COG1486	GH4			FOAM:K07406	442	4.2e-161	534.0	3.2.1.22	melA; alpha-galactosidase
CACZWA010000001.1_2388_3512_-		K19689	COG2309				COG:COG2309	374	3e-29	94.8		AmpS; 
CACZWA010000001.1_3604_4440_+		K02099	COG4753		phrog_7620	VOG06583	KEGG:K02099	278	3.3e-42	141.6		araC; AraC family transcriptional regulator, arabinose operon regulatory protein
CACZWA010000001.1_4488_5240_-		K03748	COG2949				COG:COG2949	250	2.3e-83	277.0		SanA; 
CACZWA010000001.1_5340_6446_+		K19788	COG0012		phrog_23947		COG:COG0012	368	3.1e-180	595.6		GTP1; 
CACZWA010000001.1_6689_6877_+												Hypothetical
CACZWA010000001.1_7380_9239_-												Hypothetical
CACZWA010000001.1_9425_9589_+												Hypothetical
CACZWA010000001.1_9607_9909_-												Hypothetical
CACZWA010000001.1_9929_10708_-		K23978	COG2755			VOG00716	COG:COG2755	259	6e-18	60.0		TesA; 
CACZWA010000001.1_10958_13021_+		K02470	COG0187		phrog_28877	VOG01293	PHROG:phrog_28877	687	1.9e-257	852.3		DNA topoisomerase II
CACZWA010000001.1_13054_15279_+		K02469	COG0188		phrog_28877	VOG01293	PHROG:phrog_28877	741	1.7e-257	853.7		DNA topoisomerase II
CACZWA010000001.1_15300_16412_+	K03429	K03429	COG0707	GT28			FOAM:K03429	370	6.7e-109	361.2	2.4.1.315	ugtP; processive 1,2-diacylglycerol beta-glucosyltransferase
CACZWA010000001.1_16518_18272_+		K18346	COG2720, COG2720				COG:COG2720	584	6.1e-130	335.6		YoaR; 
CACZWA010000001.1_18641_20464_-		K06207	COG1217		phrog_6880	VOG33006	KEGG:K06207	607	8.5e-305	1008.9		typA, bipA; GTP-binding protein
CACZWA010000001.1_20532_22847_+		K03581	COG0507		phrog_4412	VOG00111	COG:COG0507	771	8.2e-180	596.4		RecD; 
CACZWA010000001.1_22896_25169_-		K03696	COG0542		phrog_4871	VOG02106, VOG02106	COG:COG0542	757	3.3e-291	965.1		ClpA; 
CACZWA010000001.1_25361_26215_+		K01567	COG0726	CE4		VOG21385	KEGG:K01567	284	5.4e-97	321.6	3.5.1.-	pdaA; peptidoglycan-N-acetylmuramic acid deacetylase
CACZWA010000001.1_26367_27728_+	K03431	K03431	COG1109		phrog_20109		FOAM:K03431	453	3.5e-187	620.1	5.4.2.10	glmM; phosphoglucosamine mutase
CACZWA010000001.1_27750_29576_+	K00820	K00820	COG0449		phrog_13807	VOG00288	COG:COG0449	608	1.3e-293	973.0		GlmS; 
CACZWA010000001.1_29916_30125_-												Hypothetical
CACZWA010000001.1_30506_31006_+	K01588	K01588	COG0041				COG:COG0041	166	4.7e-86	286.2		PurE; Purine biosynthesis
CACZWA010000001.1_31032_31739_+	K01923	K01923	COG0152		phrog_1112	VOG09963	COG:COG0152	235	1e-112	374.2		PurC; Purine biosynthesis
CACZWA010000001.1_31761_33185_+	K00764	K00764	COG0034		phrog_26846		COG:COG0034	474	3.1e-114	378.9		PurF; Purine biosynthesis
CACZWA010000001.1_33187_34245_+	K01933	K01933	COG0150		phrog_1207	VOG09964	COG:COG0150	352	2.7e-171	567.3		PurM; Purine biosynthesis
CACZWA010000001.1_34239_34853_+	K11175	K11175	COG0299		phrog_9240	VOG03147	COG:COG0299	204	2.6e-86	286.9		PurN; Purine biosynthesis
CACZWA010000001.1_34855_35562_+	K11176	K11176	COG3363				COG:COG3363	235	1.6e-71	236.9		PurO; Purine biosynthesis
CACZWA010000001.1_35618_37048_+	K01756	K01756	COG0015		phrog_1703	VOG20698	FOAM:K01756	476	5.3e-162	537.5	4.3.2.2	purB, ADSL; adenylosuccinate lyase
CACZWA010000001.1_37069_38253_+	K00602	K00602	COG0138			VOG15748	FOAM:K00602	394	4e-110	365.9	2.1.2.3 3.5.4.10	purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase
CACZWA010000001.1_38279_39514_+	K00600	K00600	COG0112		phrog_9968	VOG11022	COG:COG0112	411	2.2e-244	809.0		GlyA; Serine biosynthesis
CACZWA010000001.1_39543_40820_+	K01945	K01945	COG0151				COG:COG0151	425	2.1e-206	683.9		PurD; Purine biosynthesis
CACZWA010000001.1_40823_43546_+	K01952	K01952	COG0047				COG:COG0047	909	0	1068.0		PurL2; Purine biosynthesis
CACZWA010000002.1_2_463_+		K16787	COG1122		phrog_293	VOG02992	COG:COG1122	153	3.4e-60	201.3		EcfA2; 
CACZWA010000002.1_453_1280_+		K16785	COG0619		phrog_22610		COG:COG0619	275	1.2e-94	314.0		EcfT; 
CACZWA010000002.1_1286_2023_+		K06173	COG0101		phrog_24931		COG:COG0101	245	8.1e-99	327.4		TruA; tRNA modification
CACZWA010000002.1_2156_4579_+		K01338	COG0466		phrog_15585	VOG00458	COG:COG0466	807	0	1151.5		Lon; 
CACZWA010000002.1_4611_5216_+		K03978	COG0218		phrog_31529		COG:COG0218	201	7.5e-82	271.6		EngB; 
CACZWA010000002.1_5608_6519_-		K07058	COG1295				COG:COG1295	303	2.1e-66	221.1		BrkB; 
CACZWA010000002.1_6873_7508_-	K00761	K00761	COG0035		phrog_38585		FOAM:K00761	211	7.1e-104	344.2	2.4.2.9	upp, UPRT; uracil phosphoribosyltransferase
CACZWA010000002.1_7742_7927_+												Hypothetical
CACZWA010000002.1_8010_9353_+		K01647	COG0372				COG:COG0372	447	1.4e-112	373.1		GltA; TCA cycle
CACZWA010000002.1_9362_9853_+	K01520	K01520	COG0756		phrog_135	VOG00082	COG:COG0756	163	9.1e-44	146.2		Dut; Thymidylate biosynthesis
CACZWA010000002.1_9919_10833_-		K05340	COG2510				COG:COG2510	300	9.4e-27	90.5		RibN; 
CACZWA010000002.1_10830_12131_-	K01761	K01761	COG4100				COG:COG4100	433	2e-195	645.4		YnbB; 
CACZWA010000002.1_12148_12399_-		K19156	COG2002		phrog_4681		COG:COG2002	83	1.2e-18	64.6		AbrB; 
CACZWA010000002.1_12616_13572_+		K05540	COG0042		phrog_23281		KEGG:K05540	318	9e-133	439.7	1.-.-.-	dusB; tRNA-dihydrouridine synthase B
CACZWA010000002.1_13572_14585_+		K03734	COG1477				COG:COG1477	337	7.9e-92	304.9		ApbE; 
CACZWA010000002.1_15654_16967_+	K00928	K00928	COG0527		phrog_11129		COG:COG0527	437	4.6e-129	428.2		MetL1; Lysine biosynthesis
CACZWA010000002.1_17009_18694_-				GH129			CAZy:GH129	561	7.6e-38	126.6	3.2.1.49	alpha-N-acetylgalactosaminidase
CACZWA010000002.1_18838_19707_+		K02099	COG4753		phrog_7620	VOG01917	KEGG:K02099	289	2.5e-42	142.2		araC; AraC family transcriptional regulator, arabinose operon regulatory protein
CACZWA010000002.1_19903_21180_+		K22373	COG3875				COG:COG3875	425	5.7e-152	503.2		LarA; 
CACZWA010000002.1_21214_22002_+		K22431	COG2086				COG:COG2086	262	3.4e-87	289.4		FixA; 
CACZWA010000002.1_22012_23211_+		K03522	COG2025				COG:COG2025	399	5.2e-118	391.5		FixB; 
CACZWA010000002.1_23204_24598_+		K00104	COG0277	AA7		VOG00272	KEGG:K00104	464	2.3e-151	502.0	1.1.3.15	glcD; glycolate oxidase
CACZWA010000002.1_24768_26900_+												Hypothetical
CACZWA010000002.1_26994_27644_+			COG1139				COG:COG1139	216	1.5e-14	48.2		LutB; 
CACZWA010000002.1_27665_31030_+		K16899	COG3857		phrog_1218	VOG00510	COG:COG3857	1121	2.9e-217	720.5		AddB; 
CACZWA010000002.1_31030_34581_+		K16898	COG1074		phrog_1967, phrog_1967	VOG03885, VOG03885	KEGG:K16898	1183	1.1e-244	812.0	3.1.-.- 3.6.4.12	addA; ATP-dependent helicase/nuclease subunit A
CACZWA010000002.1_34647_35861_+		K21071	COG0205		phrog_9896		KEGG:K21071	404	8.5e-116	383.9	2.7.1.11 2.7.1.90	pfk, pfp; ATP-dependent phosphofructokinase / diphosphate-dependent phosphofructokinase
CACZWA010000002.1_35998_36189_+												Hypothetical
CACZWA010000002.1_36206_37066_-			COG1774		phrog_3489		COG:COG1774	286	2.5e-134	444.8		YaaT; 
CACZWA010000002.1_37098_38072_-	K02341	K02341	COG2812		phrog_5846	VOG00370	FOAM:K02341	324	2.1e-73	244.9	2.7.7.7	holB; DNA polymerase III subunit delta'
CACZWA010000002.1_38176_38784_-		K02099	COG4977		phrog_11275	VOG01917	KEGG:K02099	202	1e-28	97.5		araC; AraC family transcriptional regulator, arabinose operon regulatory protein
CACZWA010000002.1_38800_39408_+		K16044					KEGG:K16044	204	1.7e-28	95.7	1.1.1.371	iolW; scyllo-inositol 2-dehydrogenase (NADP+)
