	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_009835515.1_VXXH01000001.1_1	GCA_009835515.1	VXXH01000001.1	1	3	131	-1	E															0
GCA_009835515.1_VXXH01000001.1_2	GCA_009835515.1	VXXH01000001.1	2	292	1902	-1	D										Radical SAM proteins, N-terminal [PF19864.2]; Radical SAM superfamily [PF04055.24]; B12 binding domain [PF02310.22]					0
GCA_009835515.1_VXXH01000001.1_3	GCA_009835515.1	VXXH01000001.1	3	2247	3572	-1	C	K03531	cell division protein FtsZ								FtsZ family, C-terminal domain [PF12327.11]; Tubulin/FtsZ family, GTPase domain [PF00091.28]					0
GCA_009835515.1_VXXH01000001.1_4	GCA_009835515.1	VXXH01000001.1	4	3772	4998	-1	C	K03590	cell division protein FtsA								Cell division protein FtsA [PF14450.9]; SHS2 domain inserted in FTSA [PF02491.23]; MreB/Mbl protein [PF06723.16]; Type IV pilus assembly protein PilM; [PF11104.11]					0
GCA_009835515.1_VXXH01000001.1_5	GCA_009835515.1	VXXH01000001.1	5	5102	5620	-1	E															0
GCA_009835515.1_VXXH01000002.1_1	GCA_009835515.1	VXXH01000002.1	1	180	734	-1	C	K07491	REP-associated tyrosine transposase								Transposase IS200 like [PF01797.19]					0
GCA_009835515.1_VXXH01000002.1_2	GCA_009835515.1	VXXH01000002.1	2	801	3743	-1	C	K03088	RNA polymerase sigma-70 factor, ECF subfamily								ECF sigma factor [PF07638.14]; Sigma-70, region 4 [PF08281.15]; Sigma-70 region 2 [PF04542.17]; Photosynthesis system II assembly factor YCF48 [PF14870.9]; Sortilin, neurotensin receptor 3, [PF15902.8]; Sigma-70, region 4 [PF04545.19]	GH74	GH74 endoglucanase (EC 3.2.1.4); oligoxyloglucan reducing end-specific cellobiohydrolase (EC 3.2.1.150); xyloglucanase (EC 3.2.1.151)	3.2.1.150,3.2.1.151,3.2.1.4	GH74.hmm	0
GCA_009835515.1_VXXH01000002.1_3	GCA_009835515.1	VXXH01000002.1	3	3730	4746	-1	D			MER0067016	S09X	MER0067016 - family S9 non-peptidase homologues (Kangiella koreensis) [S09.UNW]#S09X#{peptidase unit: 58-273}~source GEBA2500654607~	False	0.223	67.0	1.755e-10	Domain of unknown function (DUF5050) [PF16472.8]; Dipeptidyl peptidase IV (DPP IV) N-terminal region [PF00930.24]; Eukaryotic translation initiation factor eIF2A [PF08662.14]					0
GCA_009835515.1_VXXH01000002.1_4	GCA_009835515.1	VXXH01000002.1	4	4896	6371	-1	E															0
GCA_009835515.1_VXXH01000002.1_5	GCA_009835515.1	VXXH01000002.1	5	6398	6544	-1	E															0
