	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCF_900116205.1_NZ_FOZS01000001.1_1	GCF_900116205.1	NZ_FOZS01000001.1	1	4228	4605	1	D										Helix-turn-helix domain [PF12840.10]; Bacterial regulatory protein, arsR family [PF01022.23]					0
GCF_900116205.1_NZ_FOZS01000001.1_2	GCF_900116205.1	NZ_FOZS01000001.1	2	4602	4898	1	E															0
GCF_900116205.1_NZ_FOZS01000001.1_3	GCF_900116205.1	NZ_FOZS01000001.1	3	5066	6535	-1	C	K00382	dihydrolipoamide dehydrogenase [EC:1.8.1.4]								Pyridine nucleotide-disulphide oxidoreductase [PF07992.17]; Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain [PF02852.25]; Pyridine nucleotide-disulphide oxidoreductase [PF00070.30]; FAD binding domain [PF00890.27]; FAD dependent oxidoreductase [PF12831.10]; HI0933-like protein [PF03486.17]; FAD binding domain [PF01494.22]					0
GCF_900116205.1_NZ_FOZS01000001.1_4	GCF_900116205.1	NZ_FOZS01000001.1	4	6617	8266	-1	D										2-oxoacid dehydrogenases acyltransferase (catalytic domain) [PF00198.26]; Biotin-requiring enzyme [PF00364.25]; e3 binding domain [PF02817.20]					0
GCF_900116205.1_NZ_FOZS01000001.1_5	GCF_900116205.1	NZ_FOZS01000001.1	5	8268	9266	-1	C	K00167	2-oxoisovalerate dehydrogenase E1 component beta subunit [EC:1.2.4.4]								Transketolase, pyrimidine binding domain [PF02779.27]; Transketolase, C-terminal domain [PF02780.23]					0
GCF_900116205.1_NZ_FOZS01000001.1_6	GCF_900116205.1	NZ_FOZS01000001.1	6	9269	10378	-1	C	K00166	2-oxoisovalerate dehydrogenase E1 component alpha subunit [EC:1.2.4.4]								Dehydrogenase E1 component [PF00676.23]; 1-deoxy-D-xylulose-5-phosphate synthase [PF13292.9]					0
GCF_900116205.1_NZ_FOZS01000001.1_7	GCF_900116205.1	NZ_FOZS01000001.1	7	10752	11714	-1	C	K03644	lipoyl synthase [EC:2.8.1.8]								N-terminal domain of lipoyl synthase of Radical_SAM family [PF16881.8]					0
GCF_900116205.1_NZ_FOZS01000001.1_8	GCF_900116205.1	NZ_FOZS01000001.1	8	11896	12198	-1	C	K03704	cold shock protein								'Cold-shock' DNA-binding domain [PF00313.25]					0
GCF_900116205.1_NZ_FOZS01000001.1_9	GCF_900116205.1	NZ_FOZS01000001.1	9	12420	12977	1	E															0
GCF_900116205.1_NZ_FOZS01000001.1_10	GCF_900116205.1	NZ_FOZS01000001.1	10	12989	13210	-1	E															0
