	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCF_003614925.1_NZ_QYLP01000001.1_1	GCF_003614925.1	NZ_QYLP01000001.1	1	2	553	1	C	K03644	lipoyl synthase [EC:2.8.1.8]													0
GCF_003614925.1_NZ_QYLP01000001.1_2	GCF_003614925.1	NZ_QYLP01000001.1	2	630	1385	1	D										Domain of unknown function (DUF4191) [PF13829.9]					0
GCF_003614925.1_NZ_QYLP01000001.1_3	GCF_003614925.1	NZ_QYLP01000001.1	3	1483	1920	-1	D										RDD family [PF06271.15]					0
GCF_003614925.1_NZ_QYLP01000001.1_4	GCF_003614925.1	NZ_QYLP01000001.1	4	2190	3614	1	C	K01915	glutamine synthetase [EC:6.3.1.2]								Glutamine synthetase, catalytic domain [PF00120.27]; Glutamine synthetase, beta-Grasp domain [PF03951.22]					0
GCF_003614925.1_NZ_QYLP01000002.1_1	GCF_003614925.1	NZ_QYLP01000002.1	1	687	1106	1	D										YCII-related domain [PF03795.17]					0
GCF_003614925.1_NZ_QYLP01000002.1_2	GCF_003614925.1	NZ_QYLP01000002.1	2	1113	2357	1	C	K03088	RNA polymerase sigma-70 factor, ECF subfamily								Family of unknown function (DUF6596) [PF20239.1]; Sigma-70 region 2 [PF04542.17]					0
GCF_003614925.1_NZ_QYLP01000003.1_1	GCF_003614925.1	NZ_QYLP01000003.1	1	793	1098	-1	C	K02954	small subunit ribosomal protein S14								Ribosomal protein S14p/S29e [PF00253.24]					0
GCF_003614925.1_NZ_QYLP01000003.1_2	GCF_003614925.1	NZ_QYLP01000003.1	2	1101	1271	-1	C	K02913	large subunit ribosomal protein L33								Ribosomal protein L33 [PF00471.23]					0
GCF_003614925.1_NZ_QYLP01000003.1_3	GCF_003614925.1	NZ_QYLP01000003.1	3	1271	1507	-1	C	K02902	large subunit ribosomal protein L28								Ribosomal L28 family [PF00830.22]					0
GCF_003614925.1_NZ_QYLP01000003.1_4	GCF_003614925.1	NZ_QYLP01000003.1	4	1923	2702	-1	D										GDSL-like Lipase/Acylhydrolase family [PF13472.9]					0
GCF_003614925.1_NZ_QYLP01000003.1_5	GCF_003614925.1	NZ_QYLP01000003.1	5	2753	3232	-1	D										Winged helix DNA-binding domain [PF13463.9]; MarR family [PF01047.25]; MarR family [PF12802.10]					0
