	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_910579215.1_CAJTTN010000001.1_1	GCA_910579215.1	CAJTTN010000001.1	1	2	253	-1	D										Transposon related HTH domain protein [PF20310.1]					0
GCA_910579215.1_CAJTTN010000001.1_2	GCA_910579215.1	CAJTTN010000001.1	2	453	1637	-1	C	K15532	unsaturated rhamnogalacturonyl hydrolase [EC:3.2.1.172]								Glycosyl Hydrolase Family 88 [PF07470.16]	GH105	GH105 unsaturated rhamnogalacturonyl hydrolase (EC 3.2.1.172); d-4,5-unsaturated beta-glucuronyl hydrolase (EC 3.2.1.-); d-4,5-unsaturated alpha-galacturonidase (EC 3.2.1.-)	3.2.1.172,3.2.1.-	GH105.hmm	0
GCA_910579215.1_CAJTTN010000001.1_3	GCA_910579215.1	CAJTTN010000001.1	3	2006	2626	1	E															0
GCA_910579215.1_CAJTTN010000001.1_4	GCA_910579215.1	CAJTTN010000001.1	4	2607	3554	1	C	K17319	putative aldouronate transport system permease protein								Binding-protein-dependent transport system inner membrane component [PF00528.25]					0
GCA_910579215.1_CAJTTN010000001.1_5	GCA_910579215.1	CAJTTN010000001.1	5	3564	4433	1	C	K17320	putative aldouronate transport system permease protein								Binding-protein-dependent transport system inner membrane component [PF00528.25]					0
GCA_910579215.1_CAJTTN010000001.1_6	GCA_910579215.1	CAJTTN010000001.1	6	4499	6532	1	E															0
GCA_910579215.1_CAJTTN010000001.1_7	GCA_910579215.1	CAJTTN010000001.1	7	6655	7203	1	E															0
GCA_910579215.1_CAJTTN010000001.1_8	GCA_910579215.1	CAJTTN010000001.1	8	7196	8032	1	E															0
GCA_910579215.1_CAJTTN010000001.1_9	GCA_910579215.1	CAJTTN010000001.1	9	8042	9136	1	D										ABC transporter [PF00005.30]; MalK OB fold domain [PF17912.4]; RecF/RecN/SMC N terminal domain [PF02463.22]					0
GCA_910579215.1_CAJTTN010000001.1_10	GCA_910579215.1	CAJTTN010000001.1	10	9140	9667	1	E															0
GCA_910579215.1_CAJTTN010000001.1_11	GCA_910579215.1	CAJTTN010000001.1	11	9684	10259	1	E															0
GCA_910579215.1_CAJTTN010000001.1_12	GCA_910579215.1	CAJTTN010000001.1	12	10261	12312	1	D										Domain of unknown function (DUF4962) [PF16332.8]	PL34	PL34 alginate lyase (EC 4.2.2.-)	4.2.2.-	PL34.hmm	0
GCA_910579215.1_CAJTTN010000001.1_13	GCA_910579215.1	CAJTTN010000001.1	13	12296	14191	1	C	K20525	oligo-alginate lyase [EC:4.2.2.26]								Heparinase II/III-like protein [PF07940.16]	PL17	PL17 alginate lyase (EC 4.2.2.3); oligoalginate lyase (EC 4.2.2.26)	4.2.2.11,4.2.2.1	PL17.hmm	0
GCA_910579215.1_CAJTTN010000001.1_14	GCA_910579215.1	CAJTTN010000001.1	14	14193	14531	1	D										Mannose-6-phosphate isomerase [PF01050.21]					0
