locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
AP025463.1_1		K02313	COG0593		phrog_50, phrog_16091	VOG00334, VOG02675	KEGG:K02313	474	8.1e-197	653.2		dnaA; chromosomal replication initiator protein
AP025463.1_2	K02338	K02338	COG0592		phrog_947	VOG00520	COG:COG0592	367	1.5e-148	493.2		DnaN:
AP025463.1_3		K03629	COG1195		phrog_4747		COG:COG1195	360	2.2e-128	427.0		RecF:
AP025463.1_4		K02470	COG0187		phrog_543, phrog_28877	VOG01293, VOG21204	KEGG:K02470	806	0	1087.4	5.6.2.2	gyrB; DNA gyrase subunit B
AP025463.1_5		K04080	COG0071		phrog_432	VOG07707	KEGG:K04080	145	2.1e-74	248.5		ibpA; molecular chaperone IbpA
AP025463.1_6	K00835	K00835	COG3977		phrog_5879		COG:COG3977	417	1.7e-201	667.5		AvtA:
AP025463.1_7	K01208	K01208	COG0366	GH13			COG:COG0366	696	2e-91	304.5		AmyA:
AP025463.1_8		K01879	COG0751				COG:COG0751	689	1e-298	990.6		GlyS:Aminoacyl-tRNA synthetases
AP025463.1_9		K01878	COG0752				COG:COG0752	310	6.8e-199	660.9		GlyQ:Aminoacyl-tRNA synthetases
AP025463.1_10		K23541	COG2119				COG:COG2119	185	7.5e-73	243.0		Gdt1:
AP025463.1_11												Hypothetical
AP025463.1_12		K04085	COG0425				KEGG:K04085	84	1.2e-30	104.5	2.8.1.-	tusA, sirA; tRNA 2-thiouridine synthesizing protein A
AP025463.1_13												Hypothetical
AP025463.1_14		K18297			phrog_3736		KEGG:K18297	314	5.8e-71	237.5		mexT; LysR family transcriptional regulator, mexEF-oprN operon transcriptional activator
AP025463.1_15		K19745	COG1064		phrog_2640		KEGG:K19745	327	3.4e-158	525.3	1.3.1.-	acuI; acrylyl-CoA reductase (NADPH)
AP025463.1_16	K00632	K00632	COG0183				FOAM:K00632	388	1.5e-165	549.2	2.3.1.16	fadA, fadI; acetyl-CoA acyltransferase
AP025463.1_17	K01825	K01825	COG1250				FOAM:K01825	724	0	1177.0	1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8	fadB; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase
AP025463.1_18			COG1739				COG:COG1739	208	1.5e-70	235.3		YIH1:
AP025463.1_19												Hypothetical
AP025463.1_20		K00230	COG4635				COG:COG4635	176	5.1e-76	254.0		HemG:
AP025463.1_21			COG2132	AA1, AA1, AA1			COG:COG2132	461	1.7e-127	424.3		SufI:
AP025463.1_22		K06199	COG0239				COG:COG0239	128	8.1e-47	158.1		CrcB:
AP025463.1_23		K03147	COG0422				KEGG:K03147	650	0	1173.5	4.1.99.17	thiC; phosphomethylpyrimidine synthase
AP025463.1_24		K14153	COG0352				KEGG:K14153	431	9.1e-98	325.7	2.7.1.49 2.7.4.7 2.5.1.3	thiDE; hydroxymethylpyrimidine kinase / phosphomethylpyrimidine kinase / thiamine-phosphate diphosphorylase
AP025463.1_25	K03148	K03148	COG0476		phrog_19840	VOG05073	COG:COG0476	261	3.7e-96	321.0		ThiF:Molybdopterin biosynthesis
AP025463.1_26		K03154	COG2104				COG:COG2104	70	6.1e-21	73.0		ThiS:Thiamine biosynthesis
AP025463.1_27		K03149	COG2022				KEGG:K03149	255	2.1e-134	447.4	2.8.1.10	thiG; thiazole synthase
AP025463.1_28		K03150	COG1060				KEGG:K03150	371	1.5e-167	555.7	4.1.99.19	thiH; 2-iminoacetate synthase
AP025463.1_29		K14208	COG0006, COG0006		phrog_24316		KEGG:K14208	597	1e-152	507.7	3.4.11.9	XPNPEP2; Xaa-Pro aminopeptidase 2
AP025463.1_30		K18297			phrog_3736	VOG33559	KEGG:K18297	314	8.9e-72	240.1		mexT; LysR family transcriptional regulator, mexEF-oprN operon transcriptional activator
AP025463.1_31	K07552	K07552	COG0477		phrog_2034		FOAM:K07552	400	6.7e-104	346.1		bcr, tcaB; MFS transporter, DHA1 family, multidrug resistance protein
AP025463.1_32												Hypothetical
AP025463.1_33		K15977	COG2259				COG:COG2259	153	8.7e-37	125.4		DoxX:
AP025463.1_34		K09929	COG3219				COG:COG3219	256	8.7e-33	111.8		:
AP025463.1_35		K09930	COG3220				COG:COG3220	287	1.1e-117	391.4		:
AP025463.1_36			COG5572				COG:COG5572	87	1.8e-30	103.6		:
AP025463.1_37		K03657	COG0210		phrog_1967	VOG03885	COG:COG0210	725	1.8e-274	911.6		UvrD:
AP025463.1_38	K11065	K11065	COG2077		phrog_20402		COG:COG2077	166	3.9e-78	259.5		Tpx:
AP025463.1_39	K00681	K00681	COG0405		phrog_18011		COG:COG0405	586	3.9e-200	664.6		Ggt:
AP025463.1_40		K05835	COG1280		phrog_16154		KEGG:K05835	221	5.5e-71	236.4		rhtC; threonine efflux protein
AP025463.1_41		K02099	COG4977		phrog_11275	VOG01917	KEGG:K02099	265	3.7e-36	123.3		araC; AraC family transcriptional regulator, arabinose operon regulatory protein
AP025463.1_42		K05786	COG2962		phrog_18638		COG:COG2962	303	1.1e-133	443.6		RarD:
AP025463.1_43		K03654	COG0514		phrog_16	VOG00107	COG:COG0514	613	9.1e-261	865.8		RecQ:
AP025463.1_44												Hypothetical
AP025463.1_45		K09125	COG1738		phrog_4899	VOG01051	COG:COG1738	224	9.9e-79	262.5		YhhQ:
AP025463.1_46	K01524	K01524	COG0248				COG:COG0248	498	8.3e-158	524.6		GppA:
AP025463.1_47	K03732	K03732	COG0513		phrog_16	VOG00107	FOAM:K03732	437	1.6e-201	668.4	3.6.4.13	rhlB; ATP-dependent RNA helicase RhlB
AP025463.1_48		K03671	COG0526		phrog_22	VOG00033	KEGG:K03671	109	1.8e-44	150.6		trxA; thioredoxin 1
AP025463.1_49		K03628	COG1158				COG:COG1158	420	4.1e-233	772.4		Rho:
AP025463.1_50												Hypothetical
AP025463.1_51		K03182, K16239	COG0043, COG0043				KEGG:K03182	614	3.9e-280	805.2	4.1.1.98	ubiD; 4-hydroxy-3-polyprenylbenzoate decarboxylase
AP025463.1_52		K00523	COG1018		phrog_844	VOG09977	KEGG:K00523	90	2.8e-25	87.1	1.17.1.1	ascD, ddhD, rfbI; CDP-4-dehydro-6-deoxyglucose reductase, E3
AP025463.1_53		K05368	COG0543				KEGG:K05368	238	2.3e-106	352.3	1.5.1.41	fre, ubiB; NAD(P)H-flavin reductase
AP025463.1_54		K02498	COG3071				COG:COG3071	394	5.5e-96	320.6		HemYx:
AP025463.1_55		K02496	COG2959				COG:COG2959	409	1.3e-103	345.5		HemX:
AP025463.1_56		K13543	COG1587				KEGG:K13543	243	2e-54	183.3	2.1.1.107 4.2.1.75	hemDX; uroporphyrinogen III methyltransferase / synthase
AP025463.1_57		K01749	COG0181				COG:COG0181	313	1.9e-157	522.3		HemC:Heme biosynthesis
AP025463.1_58	K05851	K05851	COG3072				COG:COG3072	843	0	1238.6		CyaA:
AP025463.1_59		K06202	COG1965				COG:COG1965	105	2.6e-44	147.9		CyaY:Cobalamine/B12 biosynthesis
AP025463.1_60	K01586	K01586	COG0019			VOG08956	COG:COG0019	418	8.7e-176	583.4		LysA:Lysine biosynthesis
AP025463.1_61	K01778	K01778	COG0253				COG:COG0253	277	1.9e-146	487.9		DapF:Lysine biosynthesis
AP025463.1_62		K09921	COG3159				KEGG:K09921	233	2e-57	192.6		K09921; uncharacterized protein
AP025463.1_63		K03733	COG4973		phrog_1	VOG00056	COG:COG4973	311	3.7e-122	406.8		XerC:
AP025463.1_64		K20862	COG1011		phrog_8468	VOG00933	KEGG:K20862	239	5.4e-75	250.8	3.1.3.102 3.1.3.104	yigB; FMN hydrolase / 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase
AP025463.1_65		K20964	COG3287		phrog_11823		KEGG:K20964	833	4e-172	572.5	3.1.4.52	cdpA; c-di-GMP phosphodiesterase
AP025463.1_66		K20964	COG3287		phrog_11823		KEGG:K20964	829	7.6e-170	564.9	3.1.4.52	cdpA; c-di-GMP phosphodiesterase
AP025463.1_67		K05812	COG3148				COG:COG3148	199	2e-66	222.4		TapT:
AP025463.1_68		K08985	COG3650				KEGG:K08985	515	6.2e-123	408.5		K08985; putative lipoprotein
AP025463.1_69			COG2947				COG:COG2947	156	7.5e-77	257.6		EVE:
AP025463.1_70	K11938	K11938	COG0561		phrog_4901		COG:COG0561	276	9.3e-82	273.3		Cof:
AP025463.1_71	K01048	K01048	COG2267	CE1	phrog_789	VOG00261	FOAM:K01048	327	2e-101	338.3	3.1.1.5	pldB; lysophospholipase
AP025463.1_72		K05834	COG1280		phrog_16154		KEGG:K05834	206	1.2e-74	248.3		rhtB; homoserine/homoserine lactone efflux protein
AP025463.1_73		K07181	COG3434				KEGG:K07181	407	8.3e-159	527.1	3.1.4.52	cdgJ; c-di-GMP phosphodiesterase
AP025463.1_74		K03892	COG0640				COG:COG0640	114	1.5e-28	98.3		ArsR:
AP025463.1_75	K00134	K00134	COG0057		phrog_21942		COG:COG0057	334	1.4e-159	530.7		GapA:Glycolysis
AP025463.1_76	K14167	K14167	COG2453			VOG00099	COG:COG2453	164	2.1e-36	124.2		CDC14:
AP025463.1_77	K08153	K08153	COG0477, COG2271		phrog_2034		FOAM:K08153	407	3e-22	77.0		blt; MFS transporter, DHA1 family, multidrug resistance protein
AP025463.1_78	K13663	K13663	COG3274		phrog_3333	VOG01978	COG:COG3274	338	1.5e-78	262.5		WecH:
AP025463.1_79												Hypothetical
AP025463.1_80												Hypothetical
AP025463.1_81		K18575	COG3714				COG:COG3714	207	2.6e-42	142.5		YhhN:
AP025463.1_82												Hypothetical
AP025463.1_83		K05595	COG2095				COG:COG2095	195	1.4e-67	225.0		MarC:
AP025463.1_84		K08993	COG3776				COG:COG3776	89	2.1e-29	99.2		YhhL:
