locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NZ_CP042345.1_1	K05577	K05577	COG1009				FOAM:K05577	463	1.5e-127	422.4	7.1.1.2	ndhF; NAD(P)H-quinone oxidoreductase subunit 5
NZ_CP042345.1_2		K09822	COG3002				COG:COG3002	68	1.6e-08	30.8		MpsB:
NZ_CP042345.1_3		K09822	COG3002				COG:COG3002	110	6.4e-12	41.8		MpsB:
NZ_CP042345.1_4		K09822	COG3002				COG:COG3002	642	1.5e-249	828.2		MpsB:
NZ_CP042345.1_5		K22300	COG1476		phrog_4	VOG00002	KEGG:K22300	225	1.2e-14	51.8		dicA; HTH-type transcriptional regulator, cell division transcriptional repressor
NZ_CP042345.1_6		K21084	COG5001		phrog_5594	VOG03230	KEGG:K21084	307	8.2e-53	177.1	2.7.7.65	yegE; diguanylate cyclase
NZ_CP042345.1_7		K07576	COG1236		phrog_36352	VOG01663	KEGG:K07576	532	3.8e-169	561.6		K07576; metallo-beta-lactamase family protein
NZ_CP042345.1_8	K00799	K00799	COG0625		phrog_9684		COG:COG0625	211	1.1e-52	176.5		GstA:
NZ_CP042345.1_9		K03832					KEGG:K03832	222	7e-23	79.2		tonB; periplasmic protein TonB
NZ_CP042345.1_10					phrog_24759	VOG02443	VOG:VOG02443	188	1.2e-40	136.2		REFSEQ methyltransferase
NZ_CP042345.1_11		K15866	COG1024				COG:COG1024	263	3.5e-99	330.8		CaiD:Fatty acid biosynthesis
NZ_CP042345.1_12	K00632	K00632	COG0183				COG:COG0183	416	5.2e-131	435.4		PaaJ:Fatty acid biosynthesis
NZ_CP042345.1_13	K00626	K00626	COG0183				COG:COG0183	497	4.4e-27	92.0		PaaJ:Fatty acid biosynthesis
NZ_CP042345.1_14		K23948	COG2070		phrog_17890, phrog_17890		KEGG:K23948	326	3.9e-163	541.4	1.6.5.9	E1.6.5.9; NADH:quinone reductase (non-electrogenic)
NZ_CP042345.1_15	K00249	K00249					FOAM:K00249	386	3.5e-98	326.9	1.3.8.7	ACADM, acd; acyl-CoA dehydrogenase
NZ_CP042345.1_16		K22820					KEGG:K22820	404	9.6e-76	253.1	1.3.99.-	fadE34; 3-oxochol-4-en-24-oyl-CoA dehydrogenase
NZ_CP042345.1_17		K22819					KEGG:K22819	365	1.3e-50	169.7	1.3.99.-	fadE27; 3-oxocholest-4-en-26-oyl-CoA dehydrogenase beta subunit
NZ_CP042345.1_18		K08234	COG0346				COG:COG0346	229	1.3e-26	90.9		GloA:
NZ_CP042345.1_19		K03286	COG3047		phrog_7897	VOG15437	KEGG:K03286	291	2.6e-35	119.9		TC.OOP; OmpA-OmpF porin, OOP family
NZ_CP042345.1_20	K01756	K01756	COG0015		phrog_1703	VOG20698	COG:COG0015	438	1.1e-175	582.4		PurB:Purine biosynthesis
NZ_CP042345.1_21		K08992					KEGG:K08992	105	1.2e-13	49.1		lapA; lipopolysaccharide assembly protein A
NZ_CP042345.1_22	K01591	K01591	COG0284				COG:COG0284	225	2.7e-83	277.5		PyrF:Pyrimidine biosynthesis
NZ_CP042345.1_23		K09807	COG2968		phrog_36144		COG:COG2968	248	1.5e-78	261.4		YggE:
NZ_CP042345.1_24	K01817	K01817	COG0135		phrog_28358		COG:COG0135	213	1e-79	265.2		TrpF:Aromatic amino acid biosynthesis
NZ_CP042345.1_25		K16079	COG3637				KEGG:K16079	154	2.4e-15	54.3		omp31; outer membrane immunogenic protein
NZ_CP042345.1_26	K01696	K01696	COG0133		phrog_11528		COG:COG0133	403	2.5e-228	756.2		TrpB:Aromatic amino acid biosynthesis
NZ_CP042345.1_27	K01695	K01695	COG0159		phrog_26462		FOAM:K01695	267	2.5e-101	336.9	4.2.1.20	trpA; tryptophan synthase alpha chain
NZ_CP042345.1_28		K01963	COG0777		phrog_30623		COG:COG0777	283	1.1e-138	460.4		AccD:Fatty acid biosynthesis
NZ_CP042345.1_29		K11754	COG0285		phrog_16655		COG:COG0285	429	3.3e-129	429.4		FolC:Folate biosynthesis
NZ_CP042345.1_30	K08218	K08218			phrog_2034		FOAM:K08218	466	3e-128	425.7		ampG; MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG
NZ_CP042345.1_31	K00499	K00499	COG4638				COG:COG4638	387	1.2e-74	249.2		HcaE:
NZ_CP042345.1_32		K06178	COG1187		phrog_9266		KEGG:K06178	309	7.9e-103	341.4	5.4.99.22	rluB; 23S rRNA pseudouridine2605 synthase
NZ_CP042345.1_33		K08316	COG0742				COG:COG0742	184	9.9e-64	212.6		RsmD:16S rRNA modification
NZ_CP042345.1_34	K08172	K08172	COG0477		phrog_2034		FOAM:K08172	418	2.8e-119	396.4		shiA; MFS transporter, MHS family, shikimate and dehydroshikimate transport protein
NZ_CP042345.1_35		K03657	COG0210		phrog_1967	VOG03885	COG:COG0210	761	1.2e-267	888.4		UvrD:
NZ_CP042345.1_36	K01439	K01439	COG0624				COG:COG0624	505	6.5e-66	220.3		ArgE:Arginine biosynthesis
NZ_CP042345.1_37	K11927	K11927	COG0513		phrog_16	VOG00107	COG:COG0513	462	3.8e-176	584.3		SrmB:
NZ_CP042345.1_38												Hypothetical
NZ_CP042345.1_39												Hypothetical
NZ_CP042345.1_40		K18204	COG0277	AA7, AA7			COG:COG0277	482	2.8e-126	420.0		GlcD:
NZ_CP042345.1_41												Hypothetical
NZ_CP042345.1_42	K01458	K01458	COG3741				COG:COG3741	318	1.6e-85	285.1		HutG:
NZ_CP042345.1_43		K13589	COG4753		phrog_5982	VOG00352	KEGG:K13589	125	1.3e-57	191.6		cpdR; two-component system, cell cycle response regulator CpdR
NZ_CP042345.1_44												Hypothetical
NZ_CP042345.1_45	K08299	K08299	COG1024				COG:COG1024	256	3.2e-89	297.8		CaiD:Fatty acid biosynthesis
NZ_CP042345.1_46	K00031	K00031	COG0538				FOAM:K00031	408	4.7e-214	709.6	1.1.1.42	IDH1, IDH2, icd; isocitrate dehydrogenase
NZ_CP042345.1_47		K03455	COG1226				COG:COG1226	595	2.5e-171	568.7		Kch:
NZ_CP042345.1_48		K01872	COG0013		phrog_28604	VOG21387	COG:COG0013	882	0	1260.1		AlaS:Aminoacyl-tRNA synthetases
NZ_CP042345.1_49		K21172	COG4106		phrog_4752	VOG05590	KEGG:K21172	273	3e-34	115.7		calE5; enediyne biosynthesis protein CalE5
NZ_CP042345.1_50	K01480	K01480	COG0010				COG:COG0010	270	3.8e-80	267.2		SpeB:Urea cycle
NZ_CP042345.1_51												Hypothetical
NZ_CP042345.1_52		K03553	COG0468		phrog_97	VOG04360	KEGG:K03553	356	1.6e-200	665.5		recA; recombination protein RecA
NZ_CP042345.1_53												Hypothetical
NZ_CP042345.1_54	K00824	K00824	COG0115				COG:COG0115	305	3.6e-78	260.6		IlvE:Isoleucine, leucine, valine biosynthesis
NZ_CP042345.1_55	K13587	K13587	COG3852		phrog_20458	VOG00352	FOAM:K13587	807	2.8e-183	606.9	2.7.13.3	cckA; two-component system, cell cycle sensor histidine kinase and response regulator CckA
NZ_CP042345.1_56		K09928	COG3216				COG:COG3216	194	2e-42	143.1		:
NZ_CP042345.1_57		K03664	COG0691		phrog_6791	VOG15158	KEGG:K03664	165	1.2e-72	241.5		smpB; SsrA-binding protein
NZ_CP042345.1_58	K01714	K01714	COG0329				COG:COG0329	294	1.6e-124	413.4		DapA:Lysine biosynthesis
NZ_CP042345.1_59		K08309	COG0741	GH23	phrog_14342	VOG03970	KEGG:K08309	655	5.7e-109	363.6	4.2.2.-	slt; soluble lytic murein transglycosylase
NZ_CP042345.1_60		K04760	COG0782				KEGG:K04760	162	7.1e-65	215.7		greB; transcription elongation factor GreB
NZ_CP042345.1_61												Hypothetical
NZ_CP042345.1_62												Hypothetical
NZ_CP042345.1_63												Hypothetical
NZ_CP042345.1_64		K03305	COG3104		phrog_2034		COG:COG3104	451	4.3e-114	377.1		PTR2:
NZ_CP042345.1_65												Hypothetical
NZ_CP042345.1_66												Hypothetical
NZ_CP042345.1_67		K16079	COG3637				COG:COG3637	221	1.3e-39	133.7		LomR:
NZ_CP042345.1_68	K06941	K06941	COG0820			VOG09901	FOAM:K06941	415	9.4e-161	533.0	2.1.1.192	rlmN; 23S rRNA (adenine2503-C2)-methyltransferase
NZ_CP042345.1_69		K06077	COG3134		phrog_14537		KEGG:K06077	118	2.2e-12	44.7		slyB; outer membrane lipoprotein SlyB
NZ_CP042345.1_70		K03793	COG4221		phrog_3142	VOG09790	KEGG:K03793	251	2.6e-47	158.5	1.5.1.33	PTR1; pteridine reductase
NZ_CP042345.1_71		K23541	COG2119				COG:COG2119	193	1.3e-74	248.1		Gdt1:
NZ_CP042345.1_72		K00574	COG2230		phrog_22502	VOG20806	COG:COG2230	425	7.8e-118	392.0		Cfa:
NZ_CP042345.1_73												Hypothetical
NZ_CP042345.1_74												Hypothetical
NZ_CP042345.1_75	K01940	K01940	COG0137				FOAM:K01940	405	6.6e-211	699.5	6.3.4.5	argG, ASS1; argininosuccinate synthase
NZ_CP042345.1_76	K03215	K03215	COG2265		phrog_11787, phrog_11787		COG:COG2265	419	7.2e-98	326.0		TrmA:tRNA modification
NZ_CP042345.1_77		K23997	COG0062				COG:COG0062	466	9.9e-123	407.6		Nnr1:
NZ_CP042345.1_78												Hypothetical
NZ_CP042345.1_79	K01687	K01687	COG0129				FOAM:K01687	616	2.8e-280	929.6	4.2.1.9	ilvD; dihydroxy-acid dehydratase
NZ_CP042345.1_80	K01458	K01458	COG3931				COG:COG3931	243	7.1e-76	252.6		HutG2:
NZ_CP042345.1_81		K00919	COG1947		phrog_20964		COG:COG1947	266	1.2e-80	268.3		IspE:Isoprenoid biosynthesis
NZ_CP042345.1_82		K00311	COG2440			VOG01756	KEGG:K00311	549	4.3e-269	891.7	1.5.5.1	ETFDH; electron-transferring-flavoprotein dehydrogenase
