	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_934359835.1_CAKRLX010000001.1_1	GCA_934359835.1	CAKRLX010000001.1	1	1	111	1	C	K02887	large subunit ribosomal protein L20								Ribosomal protein L20 [PF00453.21]					0
GCA_934359835.1_CAKRLX010000001.1_2	GCA_934359835.1	CAKRLX010000001.1	2	412	1572	1	C	K01999	branched-chain amino acid transport system substrate-binding protein								Periplasmic binding protein [PF13458.9]; Receptor family ligand binding region [PF01094.31]					0
GCA_934359835.1_CAKRLX010000001.1_3	GCA_934359835.1	CAKRLX010000001.1	3	1717	2601	1	C	K01997	branched-chain amino acid transport system permease protein								Branched-chain amino acid transport system / permease component [PF02653.19]					0
GCA_934359835.1_CAKRLX010000001.1_4	GCA_934359835.1	CAKRLX010000001.1	4	2614	3684	1	C	K01998	branched-chain amino acid transport system permease protein								Branched-chain amino acid transport system / permease component [PF02653.19]					0
GCA_934359835.1_CAKRLX010000001.1_5	GCA_934359835.1	CAKRLX010000001.1	5	3687	4445	1	C	K01995	branched-chain amino acid transport system ATP-binding protein								ABC transporter [PF00005.30]					0
GCA_934359835.1_CAKRLX010000001.1_6	GCA_934359835.1	CAKRLX010000001.1	6	4459	5169	1	C	K01996	branched-chain amino acid transport system ATP-binding protein								ABC transporter [PF00005.30]					0
GCA_934359835.1_CAKRLX010000001.1_7	GCA_934359835.1	CAKRLX010000001.1	7	5197	5826	1	D										Cytidylate kinase-like family [PF13189.9]					0
GCA_934359835.1_CAKRLX010000001.1_8	GCA_934359835.1	CAKRLX010000001.1	8	5935	6648	1	C	K22278	peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]								Polysaccharide deacetylase [PF01522.24]	CE4	CE4 acetyl xylan esterase (EC 3.1.1.72); chitin deacetylase (EC 3.5.1.41); chitooligosaccharide deacetylase (EC 3.5.1.-); peptidoglycan GlcNAc deacetylase (EC 3.5.1.-); peptidoglycan N-acetylmuramic acid deacetylase (EC 3.5.1.-).	2.4.1.-,3.1.1.6,3.1.1.72,3.1.1.-,3.2.1.8,3.2.1.-,3.5.1.104,3.5.1.41,3.5.1.-	CE4.hmm	0
GCA_934359835.1_CAKRLX010000001.1_9	GCA_934359835.1	CAKRLX010000001.1	9	6778	7464	1	C	K25089	membrane protein								Protein of unknown function, DUF624 [PF04854.17]					0
GCA_934359835.1_CAKRLX010000001.1_10	GCA_934359835.1	CAKRLX010000001.1	10	7464	8414	1	C	K07139	uncharacterized protein								Radical_SAM C-terminal domain [PF16199.8]; Radical SAM superfamily [PF04055.24]					0
GCA_934359835.1_CAKRLX010000001.1_11	GCA_934359835.1	CAKRLX010000001.1	11	8429	8941	1	D										Domain of unknown function (DUF4364) [PF14277.9]					0
GCA_934359835.1_CAKRLX010000001.1_12	GCA_934359835.1	CAKRLX010000001.1	12	9182	9832	1	E															0
GCA_934359835.1_CAKRLX010000001.1_13	GCA_934359835.1	CAKRLX010000001.1	13	9851	11170	-1	C	K07478	putative ATPase								MgsA AAA+ ATPase C terminal [PF12002.11]; Holliday junction DNA helicase RuvB P-loop domain [PF05496.15]; AAA C-terminal domain [PF16193.8]; ATPase family associated with various cellular activities (AAA) [PF00004.32]; AAA domain (dynein-related subfamily) [PF07728.17]; AAA domain [PF13173.9]; DNA polymerase III, delta subunit [PF13177.9]; AAA domain (Cdc48 subfamily) [PF07724.17]; Sigma-54 interaction domain [PF00158.29]; AAA domain [PF13401.9]; Bacterial dnaA  protein [PF00308.21]					0
GCA_934359835.1_CAKRLX010000001.1_14	GCA_934359835.1	CAKRLX010000001.1	14	11362	11670	1	D										Trp repressor protein [PF01371.22]					0
GCA_934359835.1_CAKRLX010000001.1_15	GCA_934359835.1	CAKRLX010000001.1	15	11756	13456	-1	C	K17836	beta-lactamase class A [EC:3.5.2.6]	MER0951080	S11	MER0951080 - family S11 non-peptidase homologues () [S11.UNW]#S11#{peptidase unit: 349-511}~source R9JVC4~	False	0.502	154.0	2.983e-37	Beta-lactamase enzyme family [PF13354.9]; N-acetylmuramoyl-L-alanine amidase [PF01520.21]					0
GCA_934359835.1_CAKRLX010000001.1_16	GCA_934359835.1	CAKRLX010000001.1	16	13725	14648	1	D										Bacterial SH3 domain [PF08239.14]					0
GCA_934359835.1_CAKRLX010000001.1_17	GCA_934359835.1	CAKRLX010000001.1	17	14753	15367	-1	D										Domain of unknown function (DUF1836) [PF08876.14]					0
