	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
SAMN04328181_MNWC01000001.1_1	SAMN04328181	MNWC01000001.1	1	3	521	-1	D										ABC transporter [PF00005.30]					0
SAMN04328181_MNWC01000001.1_2	SAMN04328181	MNWC01000001.1	2	707	1786	-1	C	K02836	peptide chain release factor 2								PCRF domain [PF03462.21]; RF-1 domain [PF00472.23]					0
SAMN04328181_MNWC01000001.1_3	SAMN04328181	MNWC01000001.1	3	2159	2524	-1	D										Septum formation initiator [PF04977.18]					0
SAMN04328181_MNWC01000001.1_4	SAMN04328181	MNWC01000001.1	4	2692	4587	-1	D										Elongation factor Tu GTP binding domain [PF00009.30]; GTP-binding protein LepA C-terminus [PF06421.15]; Elongation factor G C-terminus [PF00679.27]; Elongation Factor G, domain III [PF14492.9]; Elongation factor Tu domain 2 [PF03144.28]					0
SAMN04328181_MNWC01000001.1_5	SAMN04328181	MNWC01000001.1	5	4854	6497	-1	C	K03980	putative peptidoglycan lipid II flippase								Lipid II flippase MurJ [PF03023.17]					0
SAMN04328181_MNWC01000001.1_6	SAMN04328181	MNWC01000001.1	6	7453	7887	-1	E															0
SAMN04328181_MNWC01000001.1_7	SAMN04328181	MNWC01000001.1	7	8172	8933	1	C	K23356	HTH-type transcriptional regulator, sugar sensing transcriptional regulator								Sugar-specific transcriptional regulator TrmB [PF01978.22]					0
SAMN04328181_MNWC01000001.1_8	SAMN04328181	MNWC01000001.1	8	8977	9162	1	E															0
SAMN04328181_MNWC01000001.1_9	SAMN04328181	MNWC01000001.1	9	10206	10340	-1	E															0
SAMN04328181_MNWC01000001.1_10	SAMN04328181	MNWC01000001.1	10	10495	13707	-1	E															0
SAMN04328181_MNWC01000001.1_11	SAMN04328181	MNWC01000001.1	11	13743	15344	-1	D										von Willebrand factor type A domain [PF13519.9]; von Willebrand factor type A domain [PF13768.9]					0
SAMN04328181_MNWC01000001.1_12	SAMN04328181	MNWC01000001.1	12	15360	16583	-1	C	K03924	MoxR-like ATPase [EC:3.6.3.-]								MoxR domain in the MoxR-vWA-beta-propeller ternary systems [PF20030.2]; AAA lid domain [PF17868.4]					0
SAMN04328181_MNWC01000001.1_13	SAMN04328181	MNWC01000001.1	13	16585	17073	-1	E															0
SAMN04328181_MNWC01000001.1_14	SAMN04328181	MNWC01000001.1	14	17073	17369	-1	E															0
SAMN04328181_MNWC01000001.1_15	SAMN04328181	MNWC01000001.1	15	17814	19091	-1	C	K19144	CRISPR-associated protein Csx3								CRISPR-associated protein (Cas_csx3) [PF09620.13]					0
SAMN04328181_MNWC01000001.1_16	SAMN04328181	MNWC01000001.1	16	19344	19751	-1	E															0
SAMN04328181_MNWC01000001.1_17	SAMN04328181	MNWC01000001.1	17	19890	19997	-1	E															0
SAMN04328181_MNWC01000002.1_1	SAMN04328181	MNWC01000002.1	1	28	1221	1	C	K07478	putative ATPase								MgsA AAA+ ATPase C terminal [PF12002.11]; Holliday junction DNA helicase RuvB P-loop domain [PF05496.15]; AAA C-terminal domain [PF16193.8]; ATPase family associated with various cellular activities (AAA) [PF00004.32]; DNA polymerase III, delta subunit [PF13177.9]; AAA domain (Cdc48 subfamily) [PF07724.17]; AAA domain (dynein-related subfamily) [PF07728.17]; ATPase family associated with various cellular activities (AAA) [PF07726.14]					0
SAMN04328181_MNWC01000002.1_2	SAMN04328181	MNWC01000002.1	2	1221	3416	1	D										Nucleotidyl transferase [PF00483.26]; MobA-like NTP transferase domain [PF12804.10]; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [PF01128.22]; Galactokinase galactose-binding signature [PF10509.12]; GHMP kinases N terminal domain [PF00288.29]					0
SAMN04328181_MNWC01000002.1_3	SAMN04328181	MNWC01000002.1	3	3413	4021	1	D										FtsJ-like methyltransferase [PF01728.22]; Methyltransferase domain [PF13489.9]; Methyltransferase domain [PF13847.9]; ubiE/COQ5 methyltransferase family [PF01209.21]					0
SAMN04328181_MNWC01000002.1_4	SAMN04328181	MNWC01000002.1	4	4032	4472	-1	C	K03624	transcription elongation factor GreA								Transcription elongation factor, N-terminal [PF03449.18]; Transcription elongation factor, GreA/GreB, C-term [PF01272.22]					0
SAMN04328181_MNWC01000002.1_5	SAMN04328181	MNWC01000002.1	5	4662	5918	1	D										Glutamate/Leucine/Phenylalanine/Valine dehydrogenase [PF00208.24]; Glu/Leu/Phe/Val dehydrogenase, dimerisation domain [PF02812.21]					0
SAMN04328181_MNWC01000002.1_6	SAMN04328181	MNWC01000002.1	6	6081	6641	-1	C	K02356	elongation factor P								Elongation factor P, C-terminal [PF09285.14]; Elongation factor P (EF-P) KOW-like domain [PF08207.15]; Elongation factor P (EF-P) OB domain [PF01132.23]					0
SAMN04328181_MNWC01000002.1_7	SAMN04328181	MNWC01000002.1	7	6714	7073	-1	D										23S rRNA-intervening sequence protein [PF05635.14]					0
SAMN04328181_MNWC01000002.1_8	SAMN04328181	MNWC01000002.1	8	7126	7812	-1	D										Helix-hairpin-helix domain [PF14716.9]					0
SAMN04328181_MNWC01000002.1_9	SAMN04328181	MNWC01000002.1	9	7828	8133	-1	E															0
SAMN04328181_MNWC01000002.1_10	SAMN04328181	MNWC01000002.1	10	8209	8553	-1	E															0
SAMN04328181_MNWC01000002.1_11	SAMN04328181	MNWC01000002.1	11	8969	9154	1	E															0
SAMN04328181_MNWC01000002.1_12	SAMN04328181	MNWC01000002.1	12	9108	9236	1	E															0
SAMN04328181_MNWC01000002.1_13	SAMN04328181	MNWC01000002.1	13	9233	9367	1	E															0
SAMN04328181_MNWC01000002.1_14	SAMN04328181	MNWC01000002.1	14	9364	10626	1	C	K01924	UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]								Mur ligase family, catalytic domain [PF01225.28]; Mur ligase middle domain [PF08245.15]; Mur ligase family, glutamate ligase domain [PF02875.24]					0
SAMN04328181_MNWC01000002.1_15	SAMN04328181	MNWC01000002.1	15	10916	11134	1	E															0
SAMN04328181_MNWC01000002.1_16	SAMN04328181	MNWC01000002.1	16	11261	12586	1	E															0
SAMN04328181_MNWC01000002.1_17	SAMN04328181	MNWC01000002.1	17	12649	13356	-1	E															0
SAMN04328181_MNWC01000002.1_18	SAMN04328181	MNWC01000002.1	18	13358	14746	-1	C	K03497	ParB family transcriptional regulator, chromosome partitioning protein								ParB/Sulfiredoxin domain [PF02195.21]					0
SAMN04328181_MNWC01000002.1_19	SAMN04328181	MNWC01000002.1	19	14838	15362	-1	D										Histone methylation protein DOT1 [PF08123.16]; N-6 DNA Methylase [PF02384.19]					0
SAMN04328181_MNWC01000002.1_20	SAMN04328181	MNWC01000002.1	20	15449	16222	1	D										tRNA synthetases class I (I, L, M and V) [PF00133.25]; tRNA synthetases class I (M) [PF09334.14]					0
SAMN04328181_MNWC01000003.1_1	SAMN04328181	MNWC01000003.1	1	3	221	-1	D										Transposase DDE domain [PF13586.9]					0
SAMN04328181_MNWC01000003.1_2	SAMN04328181	MNWC01000003.1	2	498	716	1	E															0
SAMN04328181_MNWC01000003.1_3	SAMN04328181	MNWC01000003.1	3	929	1273	1	E															0
SAMN04328181_MNWC01000003.1_4	SAMN04328181	MNWC01000003.1	4	1312	1692	1	D										NUDIX domain [PF00293.31]					0
SAMN04328181_MNWC01000003.1_5	SAMN04328181	MNWC01000003.1	5	1747	2508	1	C	K09807	uncharacterized protein								Protein of unknown function (DUF541) [PF04402.17]					0
