	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000554.1_1	QGNH01000554.1	QGNH01000554.1	1	3	308	-1	E																								0	False	F
QGNH01000554.1_2	QGNH01000554.1	QGNH01000554.1	2	585	1673	1	D																Chlororespiratory reduction 6 [PF08847.14]								0	False	F
QGNH01000554.1_3	QGNH01000554.1	QGNH01000554.1	3	1800	2018	-1	E																								0	False	F
QGNH01000554.1_4	QGNH01000554.1	QGNH01000554.1	4	2123	2428	1	E																								0	False	F
QGNH01000554.1_5	QGNH01000554.1	QGNH01000554.1	5	2421	3143	-1	D																Fibronectin type III domain [PF00041.24]								0	False	F
QGNH01000554.1_6	QGNH01000554.1	QGNH01000554.1	6	3143	3787	-1	E																					VOG17905	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000554.1_7	QGNH01000554.1	QGNH01000554.1	7	3826	6468	-1	D			NP_700390.1	NP_700390.1 baseplate hub [Salmonella phage ST64B]	False	0.414	100.0	8.283000000000001e-20								DNA circularisation protein N-terminus [PF07157.15]; Fibronectin type III domain [PF00041.24]					VOG01640	sp|P71389|VPN_HAEIN Mu-like prophage FluMu DNA circularization protein; Xr	Xr	0	False	VF
QGNH01000554.1_8	QGNH01000554.1	QGNH01000554.1	8	6473	8302	-1	D			YP_009821663.1	YP_009821663.1 endolysin [Escherichia phage Sortsne]	False	0.293	61.0	3.752e-08									GH104	GH104 peptidoglycan lytic transglycosylase (EC 3.2.1.-)	4.2.2.n1	GH104.hmm	VOG00245	sp|P51771|ENLYS_BPP2 Endolysin; XhXp	Xp;Xh	0	False	
QGNH01000554.1_9	QGNH01000554.1	QGNH01000554.1	9	8450	8866	-1	E																								0	False	
QGNH01000554.1_10	QGNH01000554.1	QGNH01000554.1	10	8863	9267	-1	D																Phage tail tube protein [PF10618.12]								0	False	
QGNH01000554.1_11	QGNH01000554.1	QGNH01000554.1	11	9278	10777	-1	E			NP_700386.1	NP_700386.1 tail sheath [Salmonella phage ST64B]	False	0.317	234.0	1.594e-64													VOG03536	sp|P44233|VPL_HAEIN Mu-like prophage FluMu tail sheath protein; Xu	Xu	0	False	
QGNH01000554.1_12	QGNH01000554.1	QGNH01000554.1	12	10774	11139	-1	D																Protein of unknown function (DUF2635) [PF10948.11]								0	False	
QGNH01000554.1_13	QGNH01000554.1	QGNH01000554.1	13	11210	11464	-1	E																								0	False	
QGNH01000554.1_14	QGNH01000554.1	QGNH01000554.1	14	11477	13561	-1	E																								0	False	
QGNH01000554.1_15	QGNH01000554.1	QGNH01000554.1	15	13558	15516	-1	D																Fibronectin type III domain [PF00041.24]								0	False	
QGNH01000554.1_16	QGNH01000554.1	QGNH01000554.1	16	15647	16267	-1	E			NP_543095.1	NP_543095.1 hypothetical protein P27p43 [Enterobacteria phage phiP27]	False	0.337	85.0	9.704e-18													VOG08640	REFSEQ portal protein; Xu	Xu	0	False	
QGNH01000554.1_17	QGNH01000554.1	QGNH01000554.1	17	16267	16770	-1	E																								0	False	
QGNH01000554.1_18	QGNH01000554.1	QGNH01000554.1	18	16770	17165	-1	E																								0	False	
QGNH01000554.1_19	QGNH01000554.1	QGNH01000554.1	19	17170	17811	-1	D			YP_007518392.1	YP_007518392.1 head-tail adaptor [Rhodobacter phage RcapNL]	False	0.229	61.0	1.439e-09								Phage gp6-like head-tail connector protein [PF05135.16]					VOG00412	sp|Q6QGD9|HCP_BPT5 Head completion protein; XhXs	Xh;Xs	0	False	V
QGNH01000554.1_20	QGNH01000554.1	QGNH01000554.1	20	17895	18257	-1	E																								0	False	
QGNH01000554.1_21	QGNH01000554.1	QGNH01000554.1	21	18277	19020	-1	E																								0	False	
QGNH01000554.1_22	QGNH01000554.1	QGNH01000554.1	22	19057	19539	-1	E																								0	False	
QGNH01000554.1_23	QGNH01000554.1	QGNH01000554.1	23	19659	21026	-1	D																Phage capsid family [PF05065.16]					VOG00134	sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17; Xs	Xs	0	False	V
QGNH01000554.1_24	QGNH01000554.1	QGNH01000554.1	24	21108	22283	-1	C	K06904	uncharacterized protein							MER0221453	S78	MER0221453 - prohead peptidase (bacteriophage T5) (Desulfarculus baarsii) [S78.002]#S78#{peptidase unit: 28-153}~source YP_003809229~	False	108.0	2.219e-23	0.465	Caudovirus prohead serine protease [PF04586.20]								0	False	P
QGNH01000554.1_25	QGNH01000554.1	QGNH01000554.1	25	22291	24009	-1	D			YP_003090178.1	YP_003090178.1 terminase large subunit [Burkholderia phage KS9]	False	0.378	345.0	4.26e-101								Terminase large subunit, endonuclease domain [PF20441.1]; Terminase large subunit, ATPase domain [PF03354.18]					VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
