	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000499.1_1	QGNH01000499.1	QGNH01000499.1	1	337	3156	-1	D			YP_009600816.1	YP_009600816.1 hypothetical protein FDH44_gp191 [Sphingobium phage Lacusarx]	True	0.284	374.0	1.372e-106								Family of unknown function (DUF5906) [PF19263.2]					VOG13502	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000499.1_2	QGNH01000499.1	QGNH01000499.1	2	3320	3487	-1	E																								0	False	F
QGNH01000499.1_3	QGNH01000499.1	QGNH01000499.1	3	3484	4074	-1	D			YP_009600809.1	YP_009600809.1 tyrosine recombinase [Sphingobium phage Lacusarx]	False	0.453	156.0	2.5899999999999998e-42								Phage integrase family [PF00589.25]					VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xh;Xr	0	False	VF
QGNH01000499.1_4	QGNH01000499.1	QGNH01000499.1	4	4087	4521	-1	E																								0	False	F
QGNH01000499.1_5	QGNH01000499.1	QGNH01000499.1	5	4528	4869	-1	E																								0	False	F
QGNH01000499.1_6	QGNH01000499.1	QGNH01000499.1	6	4947	5144	-1	E																								0	False	F
QGNH01000499.1_7	QGNH01000499.1	QGNH01000499.1	7	5141	5764	-1	E																								0	False	
QGNH01000499.1_8	QGNH01000499.1	QGNH01000499.1	8	5777	6487	-1	E			YP_010661280.1	YP_010661280.1 hypothetical protein PP934_gp151 [Rhizobium phage RHph_Y68]	False	0.297	87.0	6.358e-18													VOG08098	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000499.1_9	QGNH01000499.1	QGNH01000499.1	9	6487	6984	-1	E																								0	False	
QGNH01000499.1_10	QGNH01000499.1	QGNH01000499.1	10	6990	8066	-1	D			YP_009001035.1	YP_009001035.1 PDZ serine protease [Pithovirus sibericum]	False	0.245	63.0	2.58e-09	MER0962745	S01C	MER0962745 - subfamily S1C unassigned peptidases (Leisingera sp. ANG-Vp) [S01.UPC]#S01C#{peptidase unit: 100-356}~source A0A0B4CKG2~	False	141.0	1.663e-34	0.337	Trypsin-like peptidase domain [PF13365.9]					VOG02002	REFSEQ protease; Xu	Xu	0	False	P
QGNH01000499.1_11	QGNH01000499.1	QGNH01000499.1	11	8232	10496	1	E			YP_009600805.1	YP_009600805.1 RIIA lysis inhibitor [Sphingobium phage Lacusarx]	False	0.249	191.0	2.526e-48													VOG00493	sp|P03690|VR2A_BPT4 Protein rIIA; XhXr	Xh;Xr	0	False	V
QGNH01000499.1_12	QGNH01000499.1	QGNH01000499.1	12	10666	10965	1	D			YP_010649483.1	YP_010649483.1 endonuclease VII [Arthrobacter phage MargaretKali]	False	0.586	80.0	1.679e-17								Recombination endonuclease VII [PF02945.18]								0	False	
QGNH01000499.1_13	QGNH01000499.1	QGNH01000499.1	13	10946	11974	1	E			YP_009600804.1	YP_009600804.1 RIIB lysis inhibitor [Sphingobium phage Lacusarx]	False	0.409	176.0	1.027e-46													VOG00728	sp|P03691|VR2B_BPT4 Protein rIIB; XhXr	Xh;Xr	0	False	V
QGNH01000499.1_14	QGNH01000499.1	QGNH01000499.1	14	11974	12216	1	E																								0	False	
QGNH01000499.1_15	QGNH01000499.1	QGNH01000499.1	15	12261	12638	1	E			YP_006989163.1	YP_006989163.1 hypothetical protein D869_gp298 [Caulobacter phage CcrRogue]	False	0.368	64.0	1.064e-11																0	False	
QGNH01000499.1_16	QGNH01000499.1	QGNH01000499.1	16	12625	12984	1	E																								0	False	
QGNH01000499.1_17	QGNH01000499.1	QGNH01000499.1	17	12981	13481	1	E																								0	False	
QGNH01000499.1_18	QGNH01000499.1	QGNH01000499.1	18	13462	14319	1	D			YP_006989861.1	YP_006989861.1 putative DNA helicase [Caulobacter phage CcrSwift]	False	0.356	147.0	8.349e-38								SNF2-related domain [PF00176.26]; DEAD/DEAH box helicase [PF00270.32]; Type III restriction enzyme, res subunit [PF04851.18]								0	False	
QGNH01000499.1_19	QGNH01000499.1	QGNH01000499.1	19	14462	15265	1	D			YP_009600800.1	YP_009600800.1 DNA helicase [Sphingobium phage Lacusarx]	False	0.385	175.0	2.1159999999999998e-47								Helicase conserved C-terminal domain [PF00271.34]								0	False	
QGNH01000499.1_20	QGNH01000499.1	QGNH01000499.1	20	15344	15958	1	C	K06952	5'-nucleotidase [EC:3.1.3.89]	YP_002117606.1	YP_002117606.1 deoxyribonucleoside 5' monophosphate phosphatase [Rhizobium phage 16-3]	False	0.271	70.0	1.09e-12								5'-deoxynucleotidase YfbR-like [PF12917.10]					VOG02646	sp|P76514|YFDR_ECOLI Uncharacterized protein YfdR; Xu	Xu	0	False	
QGNH01000499.1_21	QGNH01000499.1	QGNH01000499.1	21	15955	16629	1	E			YP_009600793.1	YP_009600793.1 DNA methyltransferase [Sphingobium phage Lacusarx]	False	0.42	134.0	3.126e-34																0	False	
QGNH01000499.1_22	QGNH01000499.1	QGNH01000499.1	22	16619	18220	1	E			YP_009808951.1	YP_009808951.1 DNA transfer protein [Caulobacter phage CcrBL10]	True	0.457	434.0	3.915e-132													VOG01525	sp|O64245|VG54_BPMD2 Gene 54 protein; Xu	Xu	0	False	
QGNH01000499.1_23	QGNH01000499.1	QGNH01000499.1	23	18222	18692	1	D			YP_001165275.1	YP_001165275.1 enoyl-CoA hydratase/carnithine racemase-like [Ralstonia phage RSA1]	False	0.29	61.0	6.664e-10								Permuted papain-like amidase enzyme, YaeF/YiiX, C92 family [PF05708.15]								0	False	
QGNH01000499.1_24	QGNH01000499.1	QGNH01000499.1	24	18689	20857	1	D			YP_006989853.1	YP_006989853.1 DNA polymerase I [Caulobacter phage CcrSwift]	True	0.496	679.0	1.824e-213								DNA polymerase family A [PF00476.23]					VOG00075	sp|O64235|DPOL_BPMD2 DNA polymerase; XhXr	Xh;Xr	0	False	V
QGNH01000499.1_25	QGNH01000499.1	QGNH01000499.1	25	20906	21535	1	D			YP_001427114.1	YP_001427114.1 hypothetical protein ATCV1_Z633L [Acanthocystis turfacea chlorella virus 1]	False	0.393	111.0	1.841e-26								GIY-YIG catalytic domain [PF01541.27]					VOG00100	REFSEQ homing endonuclease; Xu	Xu	0	False	
QGNH01000499.1_26	QGNH01000499.1	QGNH01000499.1	26	21516	22136	1	D			YP_009810398.1	YP_009810398.1 DNA polymerase III alpha subunit [Caulobacter phage CcrSC]	False	0.311	96.0	1.664e-21								Exonuclease [PF00929.27]					VOG00088	sp|P04536|EXOD_BPT4 Exodeoxyribonuclease; Xu	Xu	0	False	
QGNH01000499.1_27	QGNH01000499.1	QGNH01000499.1	27	22139	22633	1	D			YP_001498722.1	YP_001498722.1 hypothetical protein AR158_C641L [Paramecium bursaria Chlorella virus AR158]	False	0.427	111.0	4.965e-27								GIY-YIG catalytic domain [PF01541.27]; NUMOD3 motif [PF07460.14]; Putative endonuclease segE, GIY-YIG domain [PF19835.2]					VOG00100	REFSEQ homing endonuclease; Xu	Xu	0	False	
QGNH01000499.1_28	QGNH01000499.1	QGNH01000499.1	28	22623	23711	1	E			YP_009809332.1	YP_009809332.1 hypothetical protein HOU00_gp423 [Caulobacter phage CcrPW]	False	0.39	242.0	5.782e-69													VOG00332	sp|Q8QL42|Y207_SIRV1 Uncharacterized protein 207; Xu	Xu	0	False	
QGNH01000499.1_29	QGNH01000499.1	QGNH01000499.1	29	23730	24668	1	E			YP_009600778.1	YP_009600778.1 nucleotidyltransferase [Sphingobium phage Lacusarx]	False	0.289	116.0	6.380000000000001e-27													VOG13496	REFSEQ nucleotidyltransferase; Xu	Xu	0	False	
QGNH01000499.1_30	QGNH01000499.1	QGNH01000499.1	30	24744	25133	1	E																								0	False	
QGNH01000499.1_31	QGNH01000499.1	QGNH01000499.1	31	25130	25594	1	E			YP_006988382.1	YP_006988382.1 hypothetical protein CcrColossus_gp148 [Caulobacter phage CcrColossus]	False	0.343	60.0	8.57e-10																0	False	
QGNH01000499.1_32	QGNH01000499.1	QGNH01000499.1	32	25575	26885	1	D			YP_009600774.1	YP_009600774.1 Dda-like helicase [Sphingobium phage Lacusarx]	True	0.479	384.0	9.007e-117								AAA domain [PF13604.9]; UvrD-like helicase C-terminal domain [PF13538.9]; PIF1-like helicase [PF05970.17]					VOG00111	sp|P32270|DDA_BPT4 ATP-dependent DNA helicase dda; XhXr	Xh;Xr	1	False	V
QGNH01000499.1_33	QGNH01000499.1	QGNH01000499.1	33	26828	27349	1	D			YP_009102831.1	YP_009102831.1 endonuclease VII [Yersinia phage vB_YenP_AP5]	False	0.461	74.0	2.906e-14								Recombination endonuclease VII [PF02945.18]					VOG00650	sp|O64250|VG59_BPMD2 Gene 59 protein; Xu	Xu	0	False	
QGNH01000499.1_34	QGNH01000499.1	QGNH01000499.1	34	27346	27561	1	E																								0	False	
QGNH01000499.1_35	QGNH01000499.1	QGNH01000499.1	35	27558	27743	1	E																								0	False	
QGNH01000499.1_36	QGNH01000499.1	QGNH01000499.1	36	27721	27918	1	E																								0	False	
QGNH01000499.1_37	QGNH01000499.1	QGNH01000499.1	37	27918	28529	1	D			YP_009799004.1	YP_009799004.1 endolysin; inhibits RNA polymerase [Pseudomonas phage phiNV3]	False	0.534	111.0	2.0520000000000003e-26								dATP/dGTP diphosphohydrolase, N-terminal [PF18909.3]					VOG04108	REFSEQ dCMP deaminase; Xu	Xu	0	False	
QGNH01000499.1_38	QGNH01000499.1	QGNH01000499.1	38	28519	28806	1	E																								0	False	
QGNH01000499.1_39	QGNH01000499.1	QGNH01000499.1	39	28803	29738	1	D			YP_009889597.1	YP_009889597.1 thymidylate synthase [Erwinia phage phiEaP8]	False	0.477	274.0	8.312999999999998e-81								Thymidylate synthase complementing protein [PF02511.18]					VOG00743	sp|A6LP90|THYX_THEM4 Flavin-dependent thymidylate synthase; XhXr	Xh;Xr	0	False	V
QGNH01000499.1_40	QGNH01000499.1	QGNH01000499.1	40	29728	29994	1	E																								0	False	
