	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
SAMN04328186_MNWX01000001.1_1	SAMN04328186	MNWX01000001.1	1	142	675	-1	E															0
SAMN04328186_MNWX01000001.1_2	SAMN04328186	MNWX01000001.1	2	765	1637	-1	C	K02654	leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]	MER0272741	A24A	MER0272741 - ComC peptidase () [A24.019]#A24A#{peptidase unit: 42-289}~source EKD23961~	False	0.52	244.0	1.501e-70	Bacterial Peptidase A24 N-terminal domain [PF06750.16]; Type IV leader peptidase family [PF01478.21]					0
SAMN04328186_MNWX01000001.1_3	SAMN04328186	MNWX01000001.1	3	1696	2136	-1	E															0
SAMN04328186_MNWX01000001.1_4	SAMN04328186	MNWX01000001.1	4	2226	3434	-1	D										Type II secretion system (T2SS), protein F [PF00482.26]					0
SAMN04328186_MNWX01000001.1_5	SAMN04328186	MNWX01000001.1	5	3519	4592	-1	C	K02669	twitching motility protein PilT								Type II/IV secretion system protein [PF00437.23]					0
SAMN04328186_MNWX01000001.1_6	SAMN04328186	MNWX01000001.1	6	4856	5101	-1	E															0
SAMN04328186_MNWX01000001.1_7	SAMN04328186	MNWX01000001.1	7	5158	6039	-1	E															0
SAMN04328186_MNWX01000001.1_8	SAMN04328186	MNWX01000001.1	8	6049	6390	-1	E															0
SAMN04328186_MNWX01000001.1_9	SAMN04328186	MNWX01000001.1	9	6387	6974	-1	E															0
SAMN04328186_MNWX01000001.1_10	SAMN04328186	MNWX01000001.1	10	6983	9991	-1	D										Periplasmic copper-binding protein (NosD) [PF05048.16]; Right handed beta helix region [PF13229.9]; NlpC/P60 family [PF00877.22]					0
SAMN04328186_MNWX01000001.1_11	SAMN04328186	MNWX01000001.1	11	10004	10309	-1	E															0
SAMN04328186_MNWX01000002.1_1	SAMN04328186	MNWX01000002.1	1	2	283	1	E															0
SAMN04328186_MNWX01000002.1_2	SAMN04328186	MNWX01000002.1	2	460	642	-1	E															0
SAMN04328186_MNWX01000002.1_3	SAMN04328186	MNWX01000002.1	3	761	2290	1	C	K06400	site-specific DNA recombinase								Resolvase, N terminal domain [PF00239.24]; Recombinase [PF07508.16]					0
SAMN04328186_MNWX01000002.1_4	SAMN04328186	MNWX01000002.1	4	2390	3862	1	C	K02519	translation initiation factor IF-2								Elongation factor Tu GTP binding domain [PF00009.30]; Translation-initiation factor 2 [PF11987.11]; ADP-ribosylation factor family [PF00025.24]; Ethanolamine utilisation - propanediol utilisation [PF10662.12]; Ras family [PF00071.25]; Signal recognition particle receptor beta subunit [PF09439.13]					0
SAMN04328186_MNWX01000002.1_5	SAMN04328186	MNWX01000002.1	5	3879	4217	1	C	K02834	ribosome-binding factor A								Ribosome-binding factor A [PF02033.21]					0
SAMN04328186_MNWX01000002.1_6	SAMN04328186	MNWX01000002.1	6	4545	4757	1	E															0
SAMN04328186_MNWX01000002.1_7	SAMN04328186	MNWX01000002.1	7	4771	4965	1	E															0
SAMN04328186_MNWX01000003.1_1	SAMN04328186	MNWX01000003.1	1	1	528	-1	C	K01493	dCMP deaminase [EC:3.5.4.12]								Cytidine and deoxycytidylate deaminase zinc-binding region [PF00383.26]; MafB19-like deaminase [PF14437.9]					0
