	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001253.1_1	QGNH01001253.1	QGNH01001253.1	1	66	266	1	E																								0	False	F
QGNH01001253.1_2	QGNH01001253.1	QGNH01001253.1	2	365	787	1	E																								0	False	F
QGNH01001253.1_3	QGNH01001253.1	QGNH01001253.1	3	885	1463	1	E																								0	False	F
QGNH01001253.1_4	QGNH01001253.1	QGNH01001253.1	4	1585	1677	-1	E																								0	False	F
QGNH01001253.1_5	QGNH01001253.1	QGNH01001253.1	5	2458	2712	1	E																								0	False	F
QGNH01001253.1_6	QGNH01001253.1	QGNH01001253.1	6	2759	3298	1	E																								0	False	F
QGNH01001253.1_7	QGNH01001253.1	QGNH01001253.1	7	4199	4675	1	E																								0	False	F
QGNH01001253.1_8	QGNH01001253.1	QGNH01001253.1	8	4672	5364	1	D			YP_004306884.1	YP_004306884.1 ParA-like partition protein [Burkholderia phage KS14]	False	0.488	192.0	5.325e-54								VirC1 protein [PF07015.14]; ATPase MipZ [PF09140.14]; AAA domain [PF13614.9]; CobQ/CobB/MinD/ParA nucleotide binding domain [PF01656.26]; Cellulose biosynthesis protein BcsQ [PF06564.15]; NUBPL iron-transfer P-loop NTPase [PF10609.12]					VOG01428	sp|P07620|PARA_ECOLX Plasmid partition protein A; Xh	Xh	0	False	F
QGNH01001253.1_9	QGNH01001253.1	QGNH01001253.1	9	5361	5603	1	E																								0	False	
QGNH01001253.1_10	QGNH01001253.1	QGNH01001253.1	10	5600	5890	1	E																								0	False	
QGNH01001253.1_11	QGNH01001253.1	QGNH01001253.1	11	6817	7080	1	E																								0	False	
QGNH01001253.1_12	QGNH01001253.1	QGNH01001253.1	12	7178	7795	-1	E																								0	False	
QGNH01001253.1_13	QGNH01001253.1	QGNH01001253.1	13	7795	9744	-1	D			YP_010356093.1	YP_010356093.1 DNA primase/helicase [Flavobacterium phage vB_FspP_elemoB_14-3B]	False	0.202	121.0	9.284e-27								DnaB-like helicase C terminal domain [PF03796.18]; AAA domain [PF13481.9]					VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xr;Xh	0	False	V
QGNH01001253.1_14	QGNH01001253.1	QGNH01001253.1	14	9749	11023	-1	E																								0	False	
QGNH01001253.1_15	QGNH01001253.1	QGNH01001253.1	15	11765	12322	1	E																								0	False	
QGNH01001253.1_16	QGNH01001253.1	QGNH01001253.1	16	12282	12866	1	E																								0	False	
QGNH01001253.1_17	QGNH01001253.1	QGNH01001253.1	17	12943	13395	1	D																Protein of unknown function (DUF3085) [PF11284.11]								0	False	
QGNH01001253.1_18	QGNH01001253.1	QGNH01001253.1	18	13517	14317	1	E																								0	False	
QGNH01001253.1_19	QGNH01001253.1	QGNH01001253.1	19	14412	14768	1	E																								0	False	
QGNH01001253.1_20	QGNH01001253.1	QGNH01001253.1	20	14843	15055	1	E																								0	False	
QGNH01001253.1_21	QGNH01001253.1	QGNH01001253.1	21	15131	15358	1	E																								0	False	
QGNH01001253.1_22	QGNH01001253.1	QGNH01001253.1	22	15355	15516	1	E																								0	False	
QGNH01001253.1_23	QGNH01001253.1	QGNH01001253.1	23	15602	15802	1	E																								0	False	
QGNH01001253.1_24	QGNH01001253.1	QGNH01001253.1	24	15889	16491	1	E																								0	False	
QGNH01001253.1_25	QGNH01001253.1	QGNH01001253.1	25	16714	17646	1	E																								0	False	
QGNH01001253.1_26	QGNH01001253.1	QGNH01001253.1	26	17679	18344	1	C	K03111	single-strand DNA-binding protein	YP_009213490.1	YP_009213490.1 single-stranded DNA-binding protein [Rhodobacter phage RcRhea]	False	0.38	78.0	6.741e-15								Single-strand binding protein family [PF00436.28]					VOG00906	sp|O21902|SSB_BPLSK SSB protein; Xh	Xh	0	False	
QGNH01001253.1_27	QGNH01001253.1	QGNH01001253.1	27	18442	18696	1	E																								0	False	
QGNH01001253.1_28	QGNH01001253.1	QGNH01001253.1	28	18693	19079	1	E																								0	False	
QGNH01001253.1_29	QGNH01001253.1	QGNH01001253.1	29	19132	19524	1	E																								0	False	
QGNH01001253.1_30	QGNH01001253.1	QGNH01001253.1	30	19538	19876	1	E																								0	False	
QGNH01001253.1_31	QGNH01001253.1	QGNH01001253.1	31	19873	20205	1	E																								0	False	
QGNH01001253.1_32	QGNH01001253.1	QGNH01001253.1	32	20537	20722	1	E																					VOG01038	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001253.1_33	QGNH01001253.1	QGNH01001253.1	33	20785	21048	1	E																								0	False	
QGNH01001253.1_34	QGNH01001253.1	QGNH01001253.1	34	21048	21383	1	E																								0	False	
QGNH01001253.1_35	QGNH01001253.1	QGNH01001253.1	35	21399	21743	1	E																								0	False	
QGNH01001253.1_36	QGNH01001253.1	QGNH01001253.1	36	21806	22300	1	E																								0	False	
QGNH01001253.1_37	QGNH01001253.1	QGNH01001253.1	37	22302	22742	1	E																								0	False	
QGNH01001253.1_38	QGNH01001253.1	QGNH01001253.1	38	22739	22954	1	E																								0	False	
QGNH01001253.1_39	QGNH01001253.1	QGNH01001253.1	39	22951	23271	1	E																								0	False	
QGNH01001253.1_40	QGNH01001253.1	QGNH01001253.1	40	23314	23685	-1	E																								0	False	
QGNH01001253.1_41	QGNH01001253.1	QGNH01001253.1	41	23669	24058	-1	D			YP_002154639.1	YP_002154639.1 putative sensor histidine kinase [Feldmannia species virus]	False	0.387	72.0	4.295e-14								Response regulator receiver domain [PF00072.27]								0	False	
QGNH01001253.1_42	QGNH01001253.1	QGNH01001253.1	42	24055	24486	-1	E																								0	False	
QGNH01001253.1_43	QGNH01001253.1	QGNH01001253.1	43	24488	25393	-1	D																Family of unknown function (DUF6492) [PF20102.2]								0	False	
QGNH01001253.1_44	QGNH01001253.1	QGNH01001253.1	44	25401	26402	-1	E			YP_001426132.1	YP_001426132.1 hypothetical protein FR483_N500R [Paramecium bursaria Chlorella virus FR483]	False	0.343	184.0	1.153e-49													VOG18582	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001253.1_45	QGNH01001253.1	QGNH01001253.1	45	26751	27398	-1	C	K06940	uncharacterized protein																						0	False	
QGNH01001253.1_46	QGNH01001253.1	QGNH01001253.1	46	27411	27665	-1	E																								0	False	
QGNH01001253.1_47	QGNH01001253.1	QGNH01001253.1	47	27771	28019	-1	E																								0	False	
QGNH01001253.1_48	QGNH01001253.1	QGNH01001253.1	48	27988	28377	-1	C	K01185	lysozyme [EC:3.2.1.17]	YP_009885197.1	YP_009885197.1 endolysin [Acinetobacter phage vB_AbaM_Konradin]	False	0.419	74.0	4.749e-15								Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm				0	False	
QGNH01001253.1_49	QGNH01001253.1	QGNH01001253.1	49	28374	29687	-1	D			YP_006989830.1	YP_006989830.1 tail protein [Caulobacter phage CcrSwift]	False	0.198	66.0	5.594e-10								F5/8 type C domain [PF00754.28]								0	False	
QGNH01001253.1_50	QGNH01001253.1	QGNH01001253.1	50	29684	33235	-1	D			YP_224010.1	YP_224010.1 tail protein [Alphaproteobacteria phage PhiJL001]	True	0.254	366.0	4.309e-102								Putative phage tail protein [PF13550.9]					VOG02462	REFSEQ tail protein; Xu	Xu	0	False	
QGNH01001253.1_51	QGNH01001253.1	QGNH01001253.1	51	33239	33676	-1	D			YP_009810376.1	YP_009810376.1 cell wall-associated hydrolase [Caulobacter phage CcrSC]	False	0.375	94.0	1.291e-21	MER0718794	C40	MER0718794 - family C40 unassigned peptidases (Polymorphum gilvum) [C40.UPW]#C40#{peptidase unit: 16-128}~source F2J689~	False	66.0	8.208e-12	0.34									0	False	P
QGNH01001253.1_52	QGNH01001253.1	QGNH01001253.1	52	33663	33815	-1	E																								0	False	
QGNH01001253.1_53	QGNH01001253.1	QGNH01001253.1	53	33815	34672	-1	D			YP_009808925.1	YP_009808925.1 tail assembly protein [Caulobacter phage CcrBL10]	False	0.61	109.0	1.083e-24								Phage conserved hypothetical protein BR0599 [PF09356.13]								0	False	
QGNH01001253.1_54	QGNH01001253.1	QGNH01001253.1	54	34683	35099	-1	D			YP_009600750.1	YP_009600750.1 tail assembly protein [Sphingobium phage Lacusarx]	False	0.496	128.0	2.249e-33								Uncharacterized conserved protein (DUF2163) [PF09931.12]								0	False	
QGNH01001253.1_55	QGNH01001253.1	QGNH01001253.1	55	35096	35740	-1	D			YP_224007.1	YP_224007.1 glycoside hydrolase [Alphaproteobacteria phage PhiJL001]	False	0.454	173.0	9.892e-48								Conserved hypothetical protein 2217 (DUF2460) [PF09343.13]								0	False	
QGNH01001253.1_56	QGNH01001253.1	QGNH01001253.1	56	35740	40449	-1	E			YP_001700598.1	YP_001700598.1 bacteriophage tail tape measure protein; minor tail protein; Lambda gpH homolog [Phage Gifsy-1]	False	0.677	74.0	8.434e-12																0	False	
QGNH01001253.1_57	QGNH01001253.1	QGNH01001253.1	57	40442	40624	-1	E																								0	False	
QGNH01001253.1_58	QGNH01001253.1	QGNH01001253.1	58	40726	41241	-1	E																								0	False	
QGNH01001253.1_59	QGNH01001253.1	QGNH01001253.1	59	41452	41661	1	E																								0	False	
QGNH01001253.1_60	QGNH01001253.1	QGNH01001253.1	60	41956	42468	1	E																								0	False	
QGNH01001253.1_61	QGNH01001253.1	QGNH01001253.1	61	42801	43016	1	E																								0	False	
QGNH01001253.1_62	QGNH01001253.1	QGNH01001253.1	62	43110	43514	1	D																T5orf172 domain [PF10544.12]								0	False	
QGNH01001253.1_63	QGNH01001253.1	QGNH01001253.1	63	43629	43835	-1	E																								0	False	
QGNH01001253.1_64	QGNH01001253.1	QGNH01001253.1	64	43838	44167	-1	E																								1	False	
QGNH01001253.1_65	QGNH01001253.1	QGNH01001253.1	65	44456	45652	-1	D			YP_010738493.1	YP_010738493.1 major tail structural protein [Stenotrophomonas phage vB_Sm_QDWS359]	False	0.3	164.0	3.724e-42								Phage tail tube protein [PF18906.3]					VOG00339	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001253.1_66	QGNH01001253.1	QGNH01001253.1	66	45663	46082	-1	D																Bacteriophage related domain of unknown function [PF13554.9]					VOG00387	REFSEQ tail terminator; Xu	Xu	0	False	
QGNH01001253.1_67	QGNH01001253.1	QGNH01001253.1	67	46079	46492	-1	D																Bacteriophage HK97-gp10, putative tail-component [PF04883.15]					VOG00996	REFSEQ tail completion or Neck1 protein; Xu	Xu	0	False	
QGNH01001253.1_68	QGNH01001253.1	QGNH01001253.1	68	46492	47211	-1	E																								0	False	
QGNH01001253.1_69	QGNH01001253.1	QGNH01001253.1	69	47211	47807	-1	E																								0	False	
QGNH01001253.1_70	QGNH01001253.1	QGNH01001253.1	70	47804	48199	-1	E																								0	False	
QGNH01001253.1_71	QGNH01001253.1	QGNH01001253.1	71	48289	49797	-1	E			YP_006546300.1	YP_006546300.1 hypothetical protein Tsac_2859 [Thermoanaerobacterium phage THSA-485A]	False	0.249	155.0	4.64e-38													VOG10791	REFSEQ major capsid protein; Xu	Xu	0	False	
QGNH01001253.1_72	QGNH01001253.1	QGNH01001253.1	72	50058	50492	1	E																								0	False	
QGNH01001253.1_73	QGNH01001253.1	QGNH01001253.1	73	50507	51910	-1	E																								0	False	
QGNH01001253.1_74	QGNH01001253.1	QGNH01001253.1	74	52105	57294	-1	E																								0	False	
QGNH01001253.1_75	QGNH01001253.1	QGNH01001253.1	75	57296	57499	-1	E																								1	False	
QGNH01001253.1_76	QGNH01001253.1	QGNH01001253.1	76	57496	60372	-1	D																Family of unknown function (DUF6496) [PF20106.2]								0	False	
QGNH01001253.1_77	QGNH01001253.1	QGNH01001253.1	77	60378	61838	-1	E																								0	False	
QGNH01001253.1_78	QGNH01001253.1	QGNH01001253.1	78	61835	63736	-1	D			YP_009603866.1	YP_009603866.1 head morphogenesis [Roseobacter phage RDJL Phi 2]	False	0.36	137.0	1.359e-31								Phage Mu protein F like protein [PF04233.17]					VOG00318	sp|P45918|YQBB_BACSU Uncharacterized protein YqbB; Xu	Xu	0	False	
