	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001260.1_1	QGNH01001260.1	QGNH01001260.1	1	1	807	1	D			YP_010672362.1	YP_010672362.1 RNA-ligase [Proteus phage 3H10_20]	False	0.605	289.0	6.761e-87								tRNA-splicing ligase RtcB [PF01139.20]								0	False	F
QGNH01001260.1_2	QGNH01001260.1	QGNH01001260.1	2	841	1110	1	E																								0	False	F
QGNH01001260.1_3	QGNH01001260.1	QGNH01001260.1	3	1195	1452	1	E																								0	False	F
QGNH01001260.1_4	QGNH01001260.1	QGNH01001260.1	4	1507	1698	1	E			YP_010052780.1	YP_010052780.1 hypothetical protein KE333_gp31 [Ralstonia phage Bakoly]	False	0.515	61.0	1.339e-11													VOG05707	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001260.1_5	QGNH01001260.1	QGNH01001260.1	5	2215	2655	1	E																								0	False	F
QGNH01001260.1_6	QGNH01001260.1	QGNH01001260.1	6	2642	2857	1	E																								0	False	F
QGNH01001260.1_7	QGNH01001260.1	QGNH01001260.1	7	2832	3134	1	E																								0	False	F
QGNH01001260.1_8	QGNH01001260.1	QGNH01001260.1	8	3372	3617	1	E																					VOG01991	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001260.1_9	QGNH01001260.1	QGNH01001260.1	9	3610	3918	1	E																								0	False	F
QGNH01001260.1_10	QGNH01001260.1	QGNH01001260.1	10	4013	4294	1	E			YP_009792831.1	YP_009792831.1 hypothetical protein HOS15_gp41 [Klebsiella phage vB_KpnS_IME279]	False	0.516	90.0	4.668e-21																0	False	F
QGNH01001260.1_11	QGNH01001260.1	QGNH01001260.1	11	4291	5094	1	E																								0	False	F
QGNH01001260.1_12	QGNH01001260.1	QGNH01001260.1	12	5382	5771	1	E																								0	False	
QGNH01001260.1_13	QGNH01001260.1	QGNH01001260.1	13	5764	6201	1	E																								0	False	
QGNH01001260.1_14	QGNH01001260.1	QGNH01001260.1	14	6201	6323	1	E																								0	False	
QGNH01001260.1_15	QGNH01001260.1	QGNH01001260.1	15	6639	6959	1	E																								0	False	
QGNH01001260.1_16	QGNH01001260.1	QGNH01001260.1	16	7051	7284	1	E																								0	False	
QGNH01001260.1_17	QGNH01001260.1	QGNH01001260.1	17	7287	7811	1	E			YP_009153295.1	YP_009153295.1 peptidase HslV family [Salmonella phage SPN3US]	False	0.318	82.0	5.97e-17													VOG00301	REFSEQ peptidase HslV family; Xu	Xu	0	False	
QGNH01001260.1_18	QGNH01001260.1	QGNH01001260.1	18	7821	8099	1	E																								0	False	
QGNH01001260.1_19	QGNH01001260.1	QGNH01001260.1	19	8096	8467	1	D																Phage NinH protein [PF06322.14]								0	False	
QGNH01001260.1_20	QGNH01001260.1	QGNH01001260.1	20	8479	9504	1	E																								0	False	
QGNH01001260.1_21	QGNH01001260.1	QGNH01001260.1	21	9551	10033	1	E																								0	False	
QGNH01001260.1_22	QGNH01001260.1	QGNH01001260.1	22	10030	12564	-1	C	K06909	phage terminase large subunit	YP_009913760.1	YP_009913760.1 terminase large subunit [Pseudomonas phage Epa14]	True	0.62	535.0	5.724000000000001e-162	MER0295503	N09	MER0295503 - family N9 unassigned peptide lyases (Ignavibacterium album) [N09.UPW]#N09#{peptidase unit: 229-570}~source YP_005845691~	False	253.0	1.936e-67	0.397	Phage terminase large subunit [PF04466.16]; Hom_end-associated Hint [PF05203.19]; Homing endonuclease [PF05204.17]					VOG00428	sp|B6YUE9|CDC6_THEON ORC1-type DNA replication protein; XhXr	Xh;Xr	0	False	VP
QGNH01001260.1_23	QGNH01001260.1	QGNH01001260.1	23	12700	13023	1	E			YP_009849942.1	YP_009849942.1 hypothetical protein HWC52_gp110 [Panteoa phage Kyle]	False	0.391	72.0	1.323e-14													VOG06652	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001260.1_24	QGNH01001260.1	QGNH01001260.1	24	13020	13226	1	E																								0	False	
QGNH01001260.1_25	QGNH01001260.1	QGNH01001260.1	25	13223	13441	1	E																								0	False	
QGNH01001260.1_26	QGNH01001260.1	QGNH01001260.1	26	13438	13644	1	E																								0	False	
QGNH01001260.1_27	QGNH01001260.1	QGNH01001260.1	27	13675	14103	1	E																								0	False	
QGNH01001260.1_28	QGNH01001260.1	QGNH01001260.1	28	14057	14254	1	E																								0	False	
QGNH01001260.1_29	QGNH01001260.1	QGNH01001260.1	29	14238	14579	1	E																								0	False	
QGNH01001260.1_30	QGNH01001260.1	QGNH01001260.1	30	14576	14677	1	E																								0	False	
QGNH01001260.1_31	QGNH01001260.1	QGNH01001260.1	31	14725	15267	-1	E			YP_009845095.1	YP_009845095.1 hypothetical protein HWC15_gp001 [Serratia phage MTx]	False	0.458	125.0	8.266e-32													VOG12141	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001260.1_32	QGNH01001260.1	QGNH01001260.1	32	15937	16671	-1	E																								0	False	
QGNH01001260.1_33	QGNH01001260.1	QGNH01001260.1	33	16732	17151	-1	E																								0	False	
QGNH01001260.1_34	QGNH01001260.1	QGNH01001260.1	34	17187	18935	-1	D			YP_009823633.1	YP_009823633.1 DNA primase [Escherichia phage vB_EcoM_WFC]	True	0.444	414.0	1.04e-124								Virulence-associated protein E [PF05272.14]					VOG00712	REFSEQ DNA helicase; Xu	Xu	0	False	
QGNH01001260.1_35	QGNH01001260.1	QGNH01001260.1	35	18958	19467	-1	E																								0	False	
QGNH01001260.1_36	QGNH01001260.1	QGNH01001260.1	36	19553	20107	-1	D			YP_009824014.1	YP_009824014.1 DNA methyltransferase [Erwinia phage vB_EhrS_49]	False	0.437	132.0	6.349e-34								DNA N-6-adenine-methyltransferase (Dam) [PF05869.14]								0	False	
QGNH01001260.1_37	QGNH01001260.1	QGNH01001260.1	37	20278	20655	-1	E																								0	False	
QGNH01001260.1_38	QGNH01001260.1	QGNH01001260.1	38	20652	21038	-1	E			YP_009850563.1	YP_009850563.1 hypothetical protein HWC56_gp011 [Serratia phage MyoSmar]	False	0.417	94.0	6.552999999999999e-22													VOG33966	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001260.1_39	QGNH01001260.1	QGNH01001260.1	39	21194	22108	-1	E			YP_009845159.1	YP_009845159.1 hypothetical protein HWC15_gp065 [Serratia phage MTx]	False	0.5	282.0	1.18e-83													VOG09698	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001260.1_40	QGNH01001260.1	QGNH01001260.1	40	22133	22858	-1	E			YP_009801016.1	YP_009801016.1 hypothetical protein HOT16_gp40 [Xanthomonas phage Carpasina]	False	0.345	123.0	3.413e-30													VOG01422	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001260.1_41	QGNH01001260.1	QGNH01001260.1	41	22908	24380	-1	D			YP_009967037.1	YP_009967037.1 DNA helicase [Pseudomonas phage vB_PaeM_C1-14_Ab28]	True	0.557	523.0	1.263e-163								SNF2-related domain [PF00176.26]; Type III restriction enzyme, res subunit [PF04851.18]					VOG00107	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	0	False	
QGNH01001260.1_42	QGNH01001260.1	QGNH01001260.1	42	24392	24796	-1	E			YP_009823615.1	YP_009823615.1 DNA helicase [Escherichia phage vB_EcoM_WFC]	False	0.48	110.0	2.029e-27													VOG12128	REFSEQ DNA helicase; Xu	Xu	0	False	
QGNH01001260.1_43	QGNH01001260.1	QGNH01001260.1	43	24804	27596	-1	D			YP_009850592.1	YP_009850592.1 DNA polymerase [Serratia phage MyoSmar]	True	0.567	1013.0	0.0								Bacterial DNA polymerase III alpha NTPase domain [PF07733.15]; Bacterial DNA polymerase III alpha subunit finger domain [PF17657.4]; PHP domain [PF02811.22]					VOG07446	sp|O67125|DPO3A_AQUAE DNA polymerase III subunit alpha; XhXr	Xh;Xr	0	False	V
QGNH01001260.1_44	QGNH01001260.1	QGNH01001260.1	44	27606	28166	-1	C	K02342	DNA polymerase III subunit epsilon [EC:2.7.7.7]	YP_009845164.1	YP_009845164.1 DNA polymerase exonuclease subunit [Serratia phage MTx]	False	0.58	209.0	1.1199999999999999e-60								Exonuclease [PF00929.27]					VOG00088	sp|P04536|EXOD_BPT4 Exodeoxyribonuclease; Xu	Xu	0	False	
QGNH01001260.1_45	QGNH01001260.1	QGNH01001260.1	45	28163	28432	-1	E																								0	False	
QGNH01001260.1_46	QGNH01001260.1	QGNH01001260.1	46	28513	28839	-1	E			YP_009850587.1	YP_009850587.1 polynucleotide kinase/phosphorylase [Serratia phage MyoSmar]	False	0.41	69.0	1.728e-13																0	False	
QGNH01001260.1_47	QGNH01001260.1	QGNH01001260.1	47	28946	29944	-1	E			YP_009850583.1	YP_009850583.1 hypothetical protein HWC56_gp031 [Serratia phage MyoSmar]	False	0.383	113.0	1.136e-25													VOG12135	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001260.1_48	QGNH01001260.1	QGNH01001260.1	48	30031	31185	-1	D			YP_009812997.1	YP_009812997.1 Dda-like helicase [Escherichia phage FEC19]	True	0.559	404.0	1.701e-124								AAA domain [PF13604.9]; PIF1-like helicase [PF05970.17]; UvrD-like helicase C-terminal domain [PF13538.9]; UvrD-like helicase C-terminal domain [PF13361.9]; Viral (Superfamily 1) RNA helicase [PF01443.21]					VOG00111	sp|P32270|DDA_BPT4 ATP-dependent DNA helicase dda; XhXr	Xh;Xr	0	False	V
QGNH01001260.1_49	QGNH01001260.1	QGNH01001260.1	49	31163	31606	-1	E																								0	False	
QGNH01001260.1_50	QGNH01001260.1	QGNH01001260.1	50	31746	32807	1	D			YP_007002620.1	YP_007002620.1 DNA primase [Pseudomonas phage NH-4]	True	0.69	480.0	1.9989999999999998e-151								RepB DNA-primase from phage plasmid [PF16793.8]					VOG12137	REFSEQ DNA primase; Xu	Xu	0	False	
QGNH01001260.1_51	QGNH01001260.1	QGNH01001260.1	51	32907	33155	1	E			YP_010078946.1	YP_010078946.1 hypothetical protein KMC54_gp55 [Klebsiella phage SopranoGao]	False	0.439	66.0	3.801e-13																0	False	
QGNH01001260.1_52	QGNH01001260.1	QGNH01001260.1	52	33152	33415	1	E																								0	False	
