locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
JAEEVW010000055.1_132_323_-												Hypothetical
JAEEVW010000055.1_231_950_+		K07497	COG2801		phrog_157	VOG00376	COG:COG2801	239	1.6e-90	301.7		Tra5; 
JAEEVW010000055.1_1011_1274_-												Hypothetical
JAEEVW010000055.1_1364_2413_+		K07491	COG1943				KEGG:K07491	349	4.5e-10	36.8		K07491; putative transposase
JAEEVW010000055.1_2449_4311_+	K01938	K01938	COG2759				FOAM:K01938	620	8.4e-248	821.0	6.3.4.3	fhs; formate--tetrahydrofolate ligase
JAEEVW010000055.1_4540_5535_+												Hypothetical
JAEEVW010000055.1_5562_15404_+												Hypothetical
JAEEVW010000055.1_15511_16131_+		K07149	COG1102		phrog_29548		COG:COG1102	206	1.1e-62	209.9		CmkB; 
JAEEVW010000055.1_16275_17582_+	K01487	K01487	COG0402				FOAM:K01487	435	4.8e-135	448.7	3.5.4.3	E3.5.4.3, guaD; guanine deaminase
JAEEVW010000055.1_17617_17832_+												Hypothetical
JAEEVW010000055.1_17839_17997_+												Hypothetical
JAEEVW010000055.1_18319_18498_+												Hypothetical
JAEEVW010000055.1_18725_20305_-		K20035					KEGG:K20035	527	1.1e-92	308.8	1.3.8.-	dmdC; 3-(methylthio)propanoyl-CoA dehydrogenase
JAEEVW010000076.1_2_376_-		K21573					KEGG:K21573	125	1.2e-15	54.3		susC; TonB-dependent starch-binding outer membrane protein SusC
JAEEVW010000076.1_528_2915_-		K19611	COG4772		phrog_37658		KEGG:K19611	795	1.7e-64	216.1		fepA, pfeA, iroN, pirA; ferric enterobactin receptor
JAEEVW010000076.1_3023_3514_-		K08744	COG0558		phrog_32003	VOG17505	KEGG:K08744	154	1e-20	71.9	2.7.8.41	CRLS; cardiolipin synthase (CMP-forming)
JAEEVW010000076.1_3511_3792_-												Hypothetical
JAEEVW010000002.1_1_483_+		K01447	COG3023		phrog_822	VOG01249	PHROG:phrog_822	160	3.3e-52	174.3		amidase
JAEEVW010000002.1_716_1810_+					phrog_5668	VOG00494	PHROG:phrog_5668	364	4.6e-24	82.7		tail fiber protein
JAEEVW010000002.1_1837_4131_+												Hypothetical
JAEEVW010000002.1_4147_4761_+												Hypothetical
