NC_015574.1_1005	9b596646b1645e9c89e7fe89455ba907	338	CDD	cd00757	ThiF_MoeB_HesA_family	4	232	4.5588E-109	T	10-07-2023	-	-
NC_015574.1_1005	9b596646b1645e9c89e7fe89455ba907	338	PANTHER	PTHR10953	UBIQUITIN-ACTIVATING ENZYME E1	3	229	1.4E-48	T	10-07-2023	IPR045886	ThiF/MoeB/HesA family
NC_015574.1_1005	9b596646b1645e9c89e7fe89455ba907	338	Pfam	PF00899	ThiF family	5	241	3.2E-62	T	10-07-2023	IPR000594	THIF-type NAD/FAD binding fold
NC_015574.1_1005	9b596646b1645e9c89e7fe89455ba907	338	Gene3D	G3DSA:3.40.50.720	-	1	250	1.1E-81	T	10-07-2023	-	-
NC_015574.1_1005	9b596646b1645e9c89e7fe89455ba907	338	FunFam	G3DSA:3.40.50.720:FF:000080	Thiazole biosynthesis adenylyltransferase ThiF	1	248	7.2E-85	T	10-07-2023	-	-
NC_015574.1_1005	9b596646b1645e9c89e7fe89455ba907	338	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	1	32	6.0	T	10-07-2023	-	-
NC_015574.1_1005	9b596646b1645e9c89e7fe89455ba907	338	SUPERFAMILY	SSF69572	Activating enzymes of the ubiquitin-like proteins	3	328	1.28E-90	T	10-07-2023	IPR035985	Ubiquitin-activating enzyme
NC_015574.1_2440	281cd0680f05a987bd74c99b0da64334	330	Gene3D	G3DSA:6.10.240.10	-	182	330	6.5E-61	T	10-07-2023	-	-
NC_015574.1_2440	281cd0680f05a987bd74c99b0da64334	330	SUPERFAMILY	SSF51735	NAD(P)-binding Rossmann-fold domains	1	182	7.98E-67	T	10-07-2023	IPR036291	NAD(P)-binding domain superfamily
NC_015574.1_2440	281cd0680f05a987bd74c99b0da64334	330	Pfam	PF07991	Acetohydroxy acid isomeroreductase, NADPH-binding domain	13	177	2.5E-69	T	10-07-2023	IPR013116	Ketol-acid reductoisomerase, N-terminal
NC_015574.1_2440	281cd0680f05a987bd74c99b0da64334	330	ProSiteProfiles	PS51850	KARI N-terminal domain profile.	1	181	51.082535	T	10-07-2023	IPR013116	Ketol-acid reductoisomerase, N-terminal
NC_015574.1_2440	281cd0680f05a987bd74c99b0da64334	330	ProSiteProfiles	PS51851	KARI C-terminal domain profile.	182	327	60.630844	T	10-07-2023	IPR000506	Ketol-acid reductoisomerase, C-terminal
