	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001347.1_1	QGNH01001347.1	QGNH01001347.1	1	299	493	1	E																								0	False	F
QGNH01001347.1_2	QGNH01001347.1	QGNH01001347.1	2	714	950	1	E																								0	False	F
QGNH01001347.1_3	QGNH01001347.1	QGNH01001347.1	3	889	1398	1	E			YP_010246246.1	YP_010246246.1 HNH endonuclease [Gordonia phage Octobien14]	False	0.415	97.0	2.57e-22													VOG02429	REFSEQ hypothetical protein; Xu	Xu	1	False	F
QGNH01001347.1_4	QGNH01001347.1	QGNH01001347.1	4	1395	1877	1	E																								0	False	F
QGNH01001347.1_5	QGNH01001347.1	QGNH01001347.1	5	1874	2092	1	E																								0	False	F
QGNH01001347.1_6	QGNH01001347.1	QGNH01001347.1	6	2160	2435	1	E																								0	False	F
QGNH01001347.1_7	QGNH01001347.1	QGNH01001347.1	7	2437	2883	1	E																								0	False	F
QGNH01001347.1_8	QGNH01001347.1	QGNH01001347.1	8	2897	3133	1	E																								0	False	F
QGNH01001347.1_9	QGNH01001347.1	QGNH01001347.1	9	3902	4150	1	E																								0	False	F
QGNH01001347.1_10	QGNH01001347.1	QGNH01001347.1	10	4196	4651	1	E																								0	False	F
QGNH01001347.1_11	QGNH01001347.1	QGNH01001347.1	11	4797	8378	1	D																Spherulation-specific family 4 [PF12138.11]	GH135	GH135 alpha-1,4-galactosaminogalactan hydrolase (EC 3.2.1.-)	3.2.1.-	GH135.hmm				0	False	F
QGNH01001347.1_12	QGNH01001347.1	QGNH01001347.1	12	8375	8707	1	E																								0	False	
QGNH01001347.1_13	QGNH01001347.1	QGNH01001347.1	13	8704	9162	1	E			YP_009958955.1	YP_009958955.1 minor tail protein [Mycobacterium phage KristaRAM]	False	0.402	108.0	3.842e-26													VOG00726	sp|O64201|VG05_BPMD2 Gene 5 protein; Xu	Xu	0	False	
QGNH01001347.1_14	QGNH01001347.1	QGNH01001347.1	14	9159	10823	1	D			YP_009807126.1	YP_009807126.1 terminase large subunit [Gordonia phage Daredevil]	False	0.329	280.0	3.398e-79								Terminase large subunit, endonuclease domain [PF20441.1]; Terminase large subunit, ATPase domain [PF03354.18]					VOG00185	sp|O64206|VG13_BPMD2 Gene 13 protein; Xu	Xu	0	False	
QGNH01001347.1_15	QGNH01001347.1	QGNH01001347.1	15	10820	11110	1	E																								0	False	
QGNH01001347.1_16	QGNH01001347.1	QGNH01001347.1	16	11107	12372	1	D			YP_009011911.1	YP_009011911.1 portal protein [Mycobacterium phage Courthouse]	False	0.31	168.0	5.759e-43								Phage portal protein [PF04860.15]					VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xh;Xs;Xp;Xr	0	False	V
QGNH01001347.1_17	QGNH01001347.1	QGNH01001347.1	17	12374	13468	1	C	K06904	uncharacterized protein	YP_010049681.1	YP_010049681.1 head maturation protease [Mycobacterium phage Typha]	False	0.348	100.0	2.938e-21	MER0054618	S78	MER0054618 - family S78 unassigned peptidases (Leifsonia xyli) [S78.UPW]#S78#{peptidase unit: 20-158}~source AAT90040~	False	124.0	6.528e-29	0.484	Caudovirus prohead serine protease [PF04586.20]					VOG02183	sp|D3WAC4|PRO_BPLP2 Probable capsid maturation protease; XhXs	Xh;Xs	0	False	VP
QGNH01001347.1_18	QGNH01001347.1	QGNH01001347.1	18	13646	15145	1	D			YP_009303161.1	YP_009303161.1 major head protein [Mycobacterium phage Bipper]	False	0.343	223.0	8.511e-61								Phage capsid family [PF05065.16]					VOG00134	sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17; Xs	Xs	0	False	V
QGNH01001347.1_19	QGNH01001347.1	QGNH01001347.1	19	15371	15685	1	E																								0	False	
QGNH01001347.1_20	QGNH01001347.1	QGNH01001347.1	20	15687	16022	1	E																								0	False	
QGNH01001347.1_21	QGNH01001347.1	QGNH01001347.1	21	16019	16660	1	E																								0	False	
QGNH01001347.1_22	QGNH01001347.1	QGNH01001347.1	22	16660	17109	1	E																								0	False	
QGNH01001347.1_23	QGNH01001347.1	QGNH01001347.1	23	17129	17344	1	E																								0	False	
QGNH01001347.1_24	QGNH01001347.1	QGNH01001347.1	24	17341	18393	1	E			NP_813699.1	NP_813699.1 gp39 [Lomovskayavirus BT1]	False	0.206	69.0	3.34e-11													VOG09520	REFSEQ major tail protein; Xu	Xu	0	False	
QGNH01001347.1_25	QGNH01001347.1	QGNH01001347.1	25	18418	18786	1	E																								0	False	
QGNH01001347.1_26	QGNH01001347.1	QGNH01001347.1	26	18908	19363	1	E																								0	False	
