	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_013390745.1_JACASX010000001.1_1	GCA_013390745.1	JACASX010000001.1	1	71	1354	1	E															0
GCA_013390745.1_JACASX010000001.1_2	GCA_013390745.1	JACASX010000001.1	2	1359	1757	1	D			MER0160210	M67B	MER0160210 - subfamily M67B unassigned peptidases () [M67.UPB]#M67B#{peptidase unit: 13-132}~source ACF09980~	False	0.985	252.0	2.736e-76	Prokaryotic homologs of the JAB domain [PF14464.9]					0
GCA_013390745.1_JACASX010000001.1_3	GCA_013390745.1	JACASX010000001.1	3	1983	2153	1	E															0
GCA_013390745.1_JACASX010000001.1_4	GCA_013390745.1	JACASX010000001.1	4	2172	2450	1	D										PPIC-type PPIASE domain [PF13616.9]; PPIC-type PPIASE domain [PF00639.24]; PPIC-type PPIASE domain [PF13145.9]					0
GCA_013390745.1_JACASX010000001.1_5	GCA_013390745.1	JACASX010000001.1	5	2452	3945	-1	D										Type III restriction enzyme, res subunit [PF04851.18]; DEAD/DEAH box helicase [PF00270.32]; Helicase conserved C-terminal domain [PF00271.34]; SNF2-related domain [PF00176.26]; ERCC3/RAD25/XPB C-terminal helicase [PF16203.8]					0
GCA_013390745.1_JACASX010000001.1_6	GCA_013390745.1	JACASX010000001.1	6	4046	4312	-1	E															0
GCA_013390745.1_JACASX010000001.1_7	GCA_013390745.1	JACASX010000001.1	7	4388	4774	1	C	K02503	histidine triad (HIT) family protein								HIT domain [PF01230.26]; Scavenger mRNA decapping enzyme C-term binding [PF11969.11]					0
GCA_013390745.1_JACASX010000001.1_8	GCA_013390745.1	JACASX010000001.1	8	4779	6059	-1	C	K03265	peptide chain release factor subunit 1								eRF1 domain 2 [PF03464.18]; eRF1 domain 3 [PF03465.18]					0
GCA_013390745.1_JACASX010000001.1_9	GCA_013390745.1	JACASX010000001.1	9	6218	6433	1	D										Probable cobalt transporter subunit (CbtB) [PF09489.13]					0
GCA_013390745.1_JACASX010000001.1_10	GCA_013390745.1	JACASX010000001.1	10	6452	6796	-1	E															0
GCA_013390745.1_JACASX010000001.1_11	GCA_013390745.1	JACASX010000001.1	11	6802	7131	-1	E															0
GCA_013390745.1_JACASX010000001.1_12	GCA_013390745.1	JACASX010000001.1	12	7236	8261	-1	C	K06863	5-formaminoimidazole-4-carboxamide-1-(beta)-D-ribofuranosyl 5'-monophosphate synthetase [EC:6.3.4.23]								Domain of unknown function (DUF1297) [PF06973.15]; Protein of unknown function (DUF1246) [PF06849.15]					0
GCA_013390745.1_JACASX010000001.1_13	GCA_013390745.1	JACASX010000001.1	13	8296	8502	-1	E															0
GCA_013390745.1_JACASX010000001.1_14	GCA_013390745.1	JACASX010000001.1	14	8610	8951	1	E															0
GCA_013390745.1_JACASX010000001.1_15	GCA_013390745.1	JACASX010000001.1	15	9001	10311	1	C	K09759	nondiscriminating aspartyl-tRNA synthetase [EC:6.1.1.23]								tRNA synthetases class II (D, K and N) [PF00152.23]; OB-fold nucleic acid binding domain [PF01336.28]					0
GCA_013390745.1_JACASX010000001.1_16	GCA_013390745.1	JACASX010000001.1	16	10312	10587	1	E															0
GCA_013390745.1_JACASX010000001.1_17	GCA_013390745.1	JACASX010000001.1	17	10589	12037	1	C	K02433	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]								Amidase [PF01425.24]					0
GCA_013390745.1_JACASX010000001.1_18	GCA_013390745.1	JACASX010000001.1	18	12037	13446	1	C	K02434	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]								GatB/GatE catalytic domain [PF02934.18]; GatB domain [PF02637.21]					0
GCA_013390745.1_JACASX010000001.1_19	GCA_013390745.1	JACASX010000001.1	19	13474	15351	-1	C	K00313	electron transfer flavoprotein-quinone oxidoreductase [EC:1.5.5.-]								FAD binding domain [PF01494.22]; Electron transfer flavoprotein-ubiquinone oxidoreductase, 4Fe-4S [PF05187.16]; HI0933-like protein [PF03486.17]					0
GCA_013390745.1_JACASX010000001.1_20	GCA_013390745.1	JACASX010000001.1	20	15356	16543	-1	C	K03522	electron transfer flavoprotein alpha subunit								Electron transfer flavoprotein FAD-binding domain [PF00766.22]; Electron transfer flavoprotein domain [PF01012.24]					0
